GHG emissions per subsector per period (metric ton)
t_periods,emissions_comm,sector,Emisions
2050,CO2e,Freight transportation,22246.75923853044
2050,CO2e,Industrial building,39763.230369469464
2050,CO2e,Long distance transportation,19702.394700338547
2050,CO2e,Passenger transportation,19199.549650096313
2050,CO2e,Public building,7366.42687041081
2050,CO2e,Public transportation,1011.0869257997166
2050,CO2e,Residential building,128161.65836177746
2050,CO2e,Solid waste,145572.5939015266
2050,CO2e,Trade energy,838625.8529716169
2050,CO2e,Water waste,58763.751849437715
2050,N2O,Commercial building,9.645654754778795
2050,N2O,District Energy,12.203405202451021
2050,N2O,Freight transportation,22.445291732585535
2050,N2O,Industrial building,1.3134582985756007
2050,N2O,Long distance transportation,62.60773986123913
2050,N2O,Passenger transportation,2.396774298310474
2050,N2O,Public building,0.18589072412946617
2050,N2O,Public transportation,0.7331587817380031
2050,N2O,Residential building,9.79042722378508
2050,N2O,Solid waste,0.011923484963688174
2050,N2O,Water waste,119.82846791490105
