GHG emissions by building type (metric ton)
t_periods,emissions_comm,Sub,Archetype,NewOld,Emisions
2030,CH4,Public,School board,Old,1.2585736970951227
2030,CH4,Residential,Apartments,New,287.32945216638393
2030,CH4,Residential,Apartments,Old,128.78406175357844
2030,CH4,Residential,Single Attached,New,29.596679542993694
2030,CH4,Residential,Single Attached,Old,47.34675406938076
2030,CH4,Residential,Single Detached,New,163.88514992747815
2030,CH4,Residential,Single Detached,Old,124.81730837541802
2030,CO2,Commercial,"Arts, Entertainment and Recreation",New,994.9516878051348
2030,CO2,Commercial,"Arts, Entertainment and Recreation",Old,46509.301643137056
2030,CO2,Commercial,Accommodation and Food Services,New,608.7099500933772
2030,CO2,Commercial,Accommodation and Food Services,Old,51825.14208751518
2030,CO2,Commercial,Educational Services,New,3380.844874989388
2030,CO2,Commercial,Educational Services,Old,150031.9432069627
2030,CO2,Commercial,Health Care and Social Assistance,New,3515.893802570487
2030,CO2,Commercial,Health Care and Social Assistance,Old,82578.2523677454
2030,CO2,Commercial,Information and Cultural Industries,Old,6919.242323857604
2030,CO2,Commercial,Offices,New,4006.0047872950763
2030,CO2,Commercial,Offices,Old,582126.5542101403
2030,CO2,Commercial,Other Services,New,2225.5352554217056
2030,CO2,Commercial,Other Services,Old,57504.233888870694
2030,CO2,Commercial,Retail Trade,New,5453.189747812845
2030,CO2,Commercial,Retail Trade,Old,201438.36847215533
2030,CO2,Commercial,Transportation and Warehousing,New,1938.7511761423073
2030,CO2,Commercial,Transportation and Warehousing,Old,32799.15083161464
2030,CO2,Commercial,Wholesale Trade,New,1237.869221615049
2030,CO2,Commercial,Wholesale Trade,Old,115860.48283705635
2030,CO2,Industry,,,393512.85397306003
2030,CO2,Public,Hospital,New,421.9634332082512
2030,CO2,Public,Hospital,Old,36282.80288793935
2030,CO2,Public,Municipality,New,429.3849067962991
2030,CO2,Public,Municipality,Old,23474.50728033048
2030,CO2,Public,Post-Secondary Institution,New,511.1854015909292
2030,CO2,Public,Post-Secondary Institution,Old,59856.15864771085
2030,CO2,Public,School board,New,566.580628960743
2030,CO2,Public,School board,Old,39573.34506328233
2030,CO2,Residential,Apartments,New,26590.862618942305
2030,CO2,Residential,Apartments,Old,589615.7031931151
2030,CO2,Residential,Single Attached,New,1153.658746896756
2030,CO2,Residential,Single Attached,Old,342695.7746473013
2030,CO2,Residential,Single Detached,New,12436.531008384609
2030,CO2,Residential,Single Detached,Old,789233.3553261799
2030,CO2e,Commercial,"Arts, Entertainment and Recreation",New,1009.27260937607
2030,CO2e,Commercial,"Arts, Entertainment and Recreation",Old,46995.50930623439
2030,CO2e,Commercial,Accommodation and Food Services,New,618.028660082795
2030,CO2e,Commercial,Accommodation and Food Services,Old,52361.95559147329
2030,CO2e,Commercial,Educational Services,New,3421.8559689681742
2030,CO2e,Commercial,Educational Services,Old,151349.3279630506
2030,CO2e,Commercial,Health Care and Social Assistance,New,3557.9251685482827
2030,CO2e,Commercial,Health Care and Social Assistance,Old,83383.54738076733
2030,CO2e,Commercial,Information and Cultural Industries,Old,7011.31051924654
2030,CO2e,Commercial,Offices,New,4053.2333055648
2030,CO2e,Commercial,Offices,Old,586320.1569751033
2030,CO2e,Commercial,Other Services,New,2254.1836191421958
2030,CO2e,Commercial,Other Services,Old,58079.1085478294
2030,CO2e,Commercial,Retail Trade,New,5516.36318407332
2030,CO2e,Commercial,Retail Trade,Old,203140.1066578332
2030,CO2e,Commercial,Transportation and Warehousing,New,1964.5959482174114
2030,CO2e,Commercial,Transportation and Warehousing,Old,33162.410571979926
2030,CO2e,Commercial,Wholesale Trade,New,1255.1882121309004
2030,CO2e,Commercial,Wholesale Trade,Old,116902.54825675704
2030,CO2e,Industry,,,404329.1675085653
2030,CO2e,Public,Hospital,New,425.2543008347341
2030,CO2e,Public,Hospital,Old,36568.43232381455
2030,CO2e,Public,Municipality,New,432.74725336364884
2030,CO2e,Public,Municipality,Old,23689.47739335904
2030,CO2e,Public,Post-Secondary Institution,New,515.2644379844079
2030,CO2e,Public,Post-Secondary Institution,Old,60329.009173910876
2030,CO2e,Public,School board,New,571.1936265031702
2030,CO2e,Public,School board,Old,39955.610088252804
2030,CO2e,Residential,Apartments,New,33778.642217210974
2030,CO2e,Residential,Apartments,Old,595993.116080882
2030,CO2e,Residential,Single Attached,New,1881.3186730225475
2030,CO2e,Residential,Single Attached,Old,345757.7172820526
2030,CO2e,Residential,Single Detached,New,16533.01403915464
2030,CO2e,Residential,Single Detached,Old,796591.2004021988
2030,N2O,Commercial,"Arts, Entertainment and Recreation",New,0.04630430674926529
2030,N2O,Commercial,"Arts, Entertainment and Recreation",Old,1.5377131568654547
2030,N2O,Commercial,Accommodation and Food Services,New,0.03031133463761881
2030,N2O,Commercial,Accommodation and Food Services,Old,1.6970276076543909
2030,N2O,Commercial,Educational Services,New,0.13032378155148588
2030,N2O,Commercial,Educational Services,Old,4.151461803774537
2030,N2O,Commercial,Health Care and Social Assistance,New,0.13353897340359586
2030,N2O,Commercial,Health Care and Social Assistance,Old,2.5420487637215294
2030,N2O,Commercial,Information and Cultural Industries,Old,0.2937656571996652
2030,N2O,Commercial,Offices,New,0.1498278208224621
2030,N2O,Commercial,Offices,Old,13.158869892630614
2030,N2O,Commercial,Other Services,New,0.09155230907002657
2030,N2O,Commercial,Other Services,Old,1.8148970201021657
2030,N2O,Commercial,Retail Trade,New,0.19963961700495106
2030,N2O,Commercial,Retail Trade,Old,5.358352428445153
2030,N2O,Commercial,Transportation and Warehousing,New,0.08267609505929754
2030,N2O,Commercial,Transportation and Warehousing,Old,1.152987094488111
2030,N2O,Commercial,Wholesale Trade,New,0.055826045066848004
2030,N2O,Commercial,Wholesale Trade,Old,3.2852984531484384
2030,N2O,Industry,,,33.14942430642277
2030,N2O,Public,Hospital,New,0.010384953752788981
2030,N2O,Public,Hospital,Old,0.8932524412376424
2030,N2O,Public,Municipality,New,0.010608407311196565
2030,N2O,Public,Municipality,Old,0.6715746706620958
2030,N2O,Public,Post-Secondary Institution,New,0.012856436718296211
2030,N2O,Public,Post-Secondary Institution,Old,1.477510045931005
2030,N2O,Public,School board,New,0.014527728371379217
2030,N2O,Public,School board,Old,1.1940771051390302
2030,N2O,Residential,Apartments,New,3.8720171234046465
2030,N2O,Residential,Apartments,Old,12.325327486383
2030,N2O,Residential,Single Attached,New,0.35613978430511467
2030,N2O,Residential,Single Attached,Old,6.938459058032794
2030,N2O,Residential,Single Detached,New,2.1976338331979584
2030,N2O,Residential,Single Detached,Old,15.894904698440047
2035,CH4,Commercial,"Arts, Entertainment and Recreation",New,0.027387399870212215
2035,CH4,Commercial,"Arts, Entertainment and Recreation",Old,0.7228783213597548
2035,CH4,Commercial,Accommodation and Food Services,New,0.014538469806222355
2035,CH4,Commercial,Accommodation and Food Services,Old,0.8125082627128409
2035,CH4,Commercial,Educational Services,New,0.112744772924662
2035,CH4,Commercial,Educational Services,Old,2.0128379139583137
2035,CH4,Commercial,Health Care and Social Assistance,New,0.1178874379941727
2035,CH4,Commercial,Health Care and Social Assistance,Old,1.2475705227138276
2035,CH4,Commercial,Information and Cultural Industries,Old,0.11119546541726812
2035,CH4,Commercial,Offices,New,0.13657368584056603
2035,CH4,Commercial,Offices,Old,7.176822387062233
2035,CH4,Commercial,Other Services,New,0.07205040830913922
2035,CH4,Commercial,Other Services,Old,0.9039119514865633
2035,CH4,Commercial,Retail Trade,New,0.1859931511328519
2035,CH4,Commercial,Retail Trade,Old,2.6737941528534725
2035,CH4,Commercial,Transportation and Warehousing,New,0.06488555391033156
2035,CH4,Commercial,Transportation and Warehousing,Old,0.7025867053632366
2035,CH4,Commercial,Wholesale Trade,New,0.03656008361069295
2035,CH4,Commercial,Wholesale Trade,Old,1.5792696170598641
2035,CH4,Industry,,,57.843862153485226
2035,CH4,Public,Hospital,New,0.046715277062563565
2035,CH4,Public,Hospital,Old,0.42726757961396594
2035,CH4,Public,Municipality,New,0.03700489489605479
2035,CH4,Public,Municipality,Old,0.4180318739686392
2035,CH4,Public,Post-Secondary Institution,New,0.04679431169513447
2035,CH4,Public,Post-Secondary Institution,Old,0.8422487801945483
2035,CH4,Public,School board,New,0.05044716136660723
2035,CH4,Public,School board,Old,0.6883793166630731
2035,CH4,Residential,Apartments,New,276.40145579081064
2035,CH4,Residential,Apartments,Old,13.427622039134638
2035,CH4,Residential,Single Attached,New,29.206260096729412
2035,CH4,Residential,Single Attached,Old,9.852485094329342
2035,CH4,Residential,Single Detached,New,158.4682720703605
2035,CH4,Residential,Single Detached,Old,12.642748856661704
2035,CO2,Commercial,"Arts, Entertainment and Recreation",New,1106.8952865374124
2035,CO2,Commercial,"Arts, Entertainment and Recreation",Old,21516.098605499305
2035,CO2,Commercial,Accommodation and Food Services,New,651.083497679944
2035,CO2,Commercial,Accommodation and Food Services,Old,24078.442228059186
2035,CO2,Commercial,Educational Services,New,3763.718145738752
2035,CO2,Commercial,Educational Services,Old,62944.22898013928
2035,CO2,Commercial,Health Care and Social Assistance,New,3997.2356108297877
2035,CO2,Commercial,Health Care and Social Assistance,Old,37171.95962034623
2035,CO2,Commercial,Information and Cultural Industries,Old,3537.1179296087334
2035,CO2,Commercial,Offices,New,4539.342333498225
2035,CO2,Commercial,Offices,Old,278164.7409970033
2035,CO2,Commercial,Other Services,New,2525.9530512945307
2035,CO2,Commercial,Other Services,Old,26894.683864198883
2035,CO2,Commercial,Retail Trade,New,5728.36030927715
2035,CO2,Commercial,Retail Trade,Old,86507.55187621807
2035,CO2,Commercial,Transportation and Warehousing,New,2206.245565625757
2035,CO2,Commercial,Transportation and Warehousing,Old,21271.703964508408
2035,CO2,Commercial,Wholesale Trade,New,1419.5070203003459
2035,CO2,Commercial,Wholesale Trade,Old,48719.86927999612
2035,CO2,Industry,,,206078.94803191806
2035,CO2,Public,Hospital,New,2415.7646131459064
2035,CO2,Public,Hospital,Old,23284.362073902386
2035,CO2,Public,Municipality,New,1921.4528474209076
2035,CO2,Public,Municipality,Old,21318.214192222786
2035,CO2,Public,Post-Secondary Institution,New,2429.5935604996994
2035,CO2,Public,Post-Secondary Institution,Old,43567.00617564972
2035,CO2,Public,School board,New,2620.140392909855
2035,CO2,Public,School board,Old,35044.8985624378
2035,CO2,Residential,Apartments,New,28881.129049063533
2035,CO2,Residential,Apartments,Old,277728.5010689214
2035,CO2,Residential,Single Attached,New,1357.8598277197789
2035,CO2,Residential,Single Attached,Old,204760.4343611959
2035,CO2,Residential,Single Detached,New,12120.329360962833
2035,CO2,Residential,Single Detached,Old,347273.20398093894
2035,CO2e,Commercial,"Arts, Entertainment and Recreation",New,1119.288680374953
2035,CO2e,Commercial,"Arts, Entertainment and Recreation",Old,21783.82727644939
2035,CO2e,Commercial,Accommodation and Food Services,New,658.439288711354
2035,CO2e,Commercial,Accommodation and Food Services,Old,24375.223795723312
2035,CO2e,Commercial,Educational Services,New,3804.2087807033554
2035,CO2e,Commercial,Educational Services,Old,63627.611394674575
2035,CO2e,Commercial,Health Care and Social Assistance,New,4039.2966720177737
2035,CO2e,Commercial,Health Care and Social Assistance,Old,37609.82753570144
2035,CO2e,Commercial,Information and Cultural Industries,Old,3585.7612652801536
2035,CO2e,Commercial,Offices,New,4587.280489901992
2035,CO2e,Commercial,Offices,Old,280439.9227495483
2035,CO2e,Commercial,Other Services,New,2553.611726276831
2035,CO2e,Commercial,Other Services,Old,27218.653847815232
2035,CO2e,Commercial,Retail Trade,New,5791.4749255758525
2035,CO2e,Commercial,Retail Trade,Old,87398.78376563542
2035,CO2e,Commercial,Transportation and Warehousing,New,2231.594071829165
2035,CO2e,Commercial,Transportation and Warehousing,Old,21531.78733873656
2035,CO2e,Commercial,Wholesale Trade,New,1435.3213325663485
2035,CO2e,Commercial,Wholesale Trade,Old,49264.74578498476
2035,CO2e,Industry,,,219654.8364242939
2035,CO2e,Public,Hospital,New,2430.3538829086956
2035,CO2e,Public,Hospital,Old,23416.335653350536
2035,CO2e,Public,Municipality,New,1933.110500315854
2035,CO2e,Public,Municipality,Old,21445.557512034306
2035,CO2e,Public,Post-Secondary Institution,New,2444.2422832315724
2035,CO2e,Public,Post-Secondary Institution,Old,43823.636500551
2035,CO2e,Public,School board,New,2635.910612308133
2035,CO2e,Public,School board,Old,35254.1391421953
2035,CO2e,Residential,Apartments,New,35782.42242403815
2035,CO2e,Residential,Apartments,Old,279566.29636049137
2035,CO2e,Residential,Single Attached,New,2073.851081435403
2035,CO2e,Residential,Single Attached,Old,206117.41813258053
2035,CO2e,Residential,Single Detached,New,16060.337849966172
2035,CO2e,Residential,Single Detached,Old,349472.0388717085
2035,N2O,Commercial,"Arts, Entertainment and Recreation",New,0.03965858537002301
2035,N2O,Commercial,"Arts, Entertainment and Recreation",Old,0.847477269132665
2035,N2O,Commercial,Accommodation and Food Services,New,0.023659339481474764
2035,N2O,Commercial,Accommodation and Food Services,Old,0.9386540072051972
2035,N2O,Commercial,Educational Services,New,0.12792951252748025
2035,N2O,Commercial,Educational Services,Old,2.1513852964502322
2035,N2O,Commercial,Health Care and Social Assistance,New,0.13283699661109913
2035,N2O,Commercial,Health Care and Social Assistance,Old,1.38143937710803
2035,N2O,Commercial,Information and Cultural Industries,Old,0.15539674797871475
2035,N2O,Commercial,Offices,New,0.15124197651381613
2035,N2O,Commercial,Offices,Old,7.129088867170797
2035,N2O,Commercial,Other Services,New,0.08773696781143492
2035,N2O,Commercial,Other Services,Old,1.0234491028023796
2035,N2O,Commercial,Retail Trade,New,0.19868711451311688
2035,N2O,Commercial,Retail Trade,Old,2.8022893027093834
2035,N2O,Commercial,Transportation and Warehousing,New,0.0804896294338696
2035,N2O,Commercial,Transportation and Warehousing,Old,0.8232518570990024
2035,N2O,Commercial,Wholesale Trade,New,0.05049178023549725
2035,N2O,Commercial,Wholesale Trade,Old,1.7171538356724643
2035,N2O,Industry,,,41.48042713809629
2035,N2O,Public,Hospital,New,0.0456652649143454
2035,N2O,Public,Hospital,Old,0.4127549002558796
2035,N2O,Public,Municipality,New,0.036511913094392855
2035,N2O,Public,Municipality,Old,0.3978679545576245
2035,N2O,Public,Post-Secondary Institution,New,0.04585920196736942
2035,N2O,Public,Post-Secondary Institution,Old,0.8018224849572465
2035,N2O,Public,School board,New,0.04936519801871996
2035,N2O,Public,School board,Old,0.6536396446563718
2035,N2O,Residential,Apartments,New,3.680747662307412
2035,N2O,Residential,Apartments,Old,5.220856472308651
2035,N2O,Residential,Single Attached,New,0.3444959452493499
2035,N2O,Residential,Single Attached,Old,3.859334175852003
2035,N2O,Residential,Single Detached,New,2.054277770220732
2035,N2O,Residential,Single Detached,Old,6.487708606642124
2040,CH4,Commercial,"Arts, Entertainment and Recreation",New,0.010504294406485646
2040,CH4,Commercial,"Arts, Entertainment and Recreation",Old,0.37551237106255886
2040,CH4,Commercial,Accommodation and Food Services,New,0.00623053289191274
2040,CH4,Commercial,Accommodation and Food Services,Old,0.40609147282657326
2040,CH4,Commercial,Educational Services,New,0.03734743738378407
2040,CH4,Commercial,Educational Services,Old,1.0371933937652202
2040,CH4,Commercial,Health Care and Social Assistance,New,0.04108579617585918
2040,CH4,Commercial,Health Care and Social Assistance,Old,0.597697472035752
2040,CH4,Commercial,Information and Cultural Industries,Old,0.060639751980139864
2040,CH4,Commercial,Offices,New,0.039125979210511405
2040,CH4,Commercial,Offices,Old,5.123900263914947
2040,CH4,Commercial,Other Services,New,0.028031413160591854
2040,CH4,Commercial,Other Services,Old,0.47280564585452134
2040,CH4,Commercial,Retail Trade,New,0.07195872284740708
2040,CH4,Commercial,Retail Trade,Old,1.446062502687455
2040,CH4,Commercial,Transportation and Warehousing,New,0.043447643778353494
2040,CH4,Commercial,Transportation and Warehousing,Old,0.4632307008368259
2040,CH4,Commercial,Wholesale Trade,New,0.01301036347979696
2040,CH4,Commercial,Wholesale Trade,Old,0.831106724752659
2040,CH4,Industry,,,0.9748133850563295
2040,CH4,Public,Hospital,New,0.0036300811663846316
2040,CH4,Public,Hospital,Old,0.019954097009127512
2040,CH4,Public,Municipality,New,0.003750770602782309
2040,CH4,Public,Municipality,Old,0.02450580475636264
2040,CH4,Public,Post-Secondary Institution,New,0.003936061198324577
2040,CH4,Public,Post-Secondary Institution,Old,0.042214527155914096
2040,CH4,Public,School board,New,0.0041414603195062865
2040,CH4,Public,School board,Old,0.030933960435168467
2040,CH4,Residential,Apartments,New,390.1748232613513
2040,CH4,Residential,Apartments,Old,7.302772914535745
2040,CH4,Residential,Single Attached,New,41.21421846621616
2040,CH4,Residential,Single Attached,Old,6.964887674427852
2040,CH4,Residential,Single Detached,New,200.58759032210415
2040,CH4,Residential,Single Detached,Old,7.081592538335335
2040,CO2,Commercial,"Arts, Entertainment and Recreation",New,289.98477244238023
2040,CO2,Commercial,"Arts, Entertainment and Recreation",Old,13762.411957718683
2040,CO2,Commercial,Accommodation and Food Services,New,175.932560684528
2040,CO2,Commercial,Accommodation and Food Services,Old,15039.987944050235
2040,CO2,Commercial,Educational Services,New,1078.76584696388
2040,CO2,Commercial,Educational Services,Old,43940.50451726147
2040,CO2,Commercial,Health Care and Social Assistance,New,1188.581923470603
2040,CO2,Commercial,Health Care and Social Assistance,Old,23438.51213973792
2040,CO2,Commercial,Information and Cultural Industries,Old,1710.8243789190071
2040,CO2,Commercial,Offices,New,1191.7446741085153
2040,CO2,Commercial,Offices,Old,247259.87819276258
2040,CO2,Commercial,Other Services,New,783.7944243719706
2040,CO2,Commercial,Other Services,Old,17998.74056813551
2040,CO2,Commercial,Retail Trade,New,2218.5904192390694
2040,CO2,Commercial,Retail Trade,Old,63618.08862329331
2040,CO2,Commercial,Transportation and Warehousing,New,1208.4414214809688
2040,CO2,Commercial,Transportation and Warehousing,Old,17802.493005508622
2040,CO2,Commercial,Wholesale Trade,New,359.89312501839515
2040,CO2,Commercial,Wholesale Trade,Old,34303.133793908666
2040,CO2,Industry,,,11182.222921992337
2040,CO2,Public,Hospital,New,105.85660144397151
2040,CO2,Public,Hospital,Old,616.0659351274383
2040,CO2,Public,Municipality,New,109.34246747936162
2040,CO2,Public,Municipality,Old,805.3592015346985
2040,CO2,Public,Post-Secondary Institution,New,113.81921868885314
2040,CO2,Public,Post-Secondary Institution,Old,1551.4608797311853
2040,CO2,Public,School board,New,119.73907414681076
2040,CO2,Public,School board,Old,1054.9352986650115
2040,CO2,Residential,Apartments,New,8792.93579436109
2040,CO2,Residential,Apartments,Old,19524.131605736253
2040,CO2,Residential,Single Attached,New,284.2601226567633
2040,CO2,Residential,Single Attached,Old,6742.661698243783
2040,CO2,Residential,Single Detached,New,1633.5021447108045
2040,CO2,Residential,Single Detached,Old,10945.857247837565
2040,CO2e,Commercial,"Arts, Entertainment and Recreation",New,293.51967559609403
2040,CO2e,Commercial,"Arts, Entertainment and Recreation",Old,13876.725608311343
2040,CO2e,Commercial,Accommodation and Food Services,New,178.1280695793312
2040,CO2e,Commercial,Accommodation and Food Services,Old,15163.57025568971
2040,CO2e,Commercial,Educational Services,New,1090.514447342997
2040,CO2e,Commercial,Educational Services,Old,44255.27804112001
2040,CO2e,Commercial,Health Care and Social Assistance,New,1201.4656162510325
2040,CO2e,Commercial,Health Care and Social Assistance,Old,23620.150155013565
2040,CO2e,Commercial,Information and Cultural Industries,Old,1729.6416153669527
2040,CO2e,Commercial,Offices,New,1204.0527081501446
2040,CO2e,Commercial,Offices,Old,248812.48971300066
2040,CO2e,Commercial,Other Services,New,792.7014825259082
2040,CO2e,Commercial,Other Services,Old,18142.530868073824
2040,CO2e,Commercial,Retail Trade,New,2240.852730696003
2040,CO2e,Commercial,Retail Trade,Old,64056.71306630106
2040,CO2e,Commercial,Transportation and Warehousing,New,1222.0218070447054
2040,CO2e,Commercial,Transportation and Warehousing,Old,17943.362673332853
2040,CO2e,Commercial,Wholesale Trade,New,364.2121386690015
2040,CO2e,Commercial,Wholesale Trade,Old,34555.476237233954
2040,CO2e,Industry,,,11424.73442008338
2040,CO2e,Public,Hospital,New,107.25025524525466
2040,CO2e,Public,Hospital,Old,622.4796933083537
2040,CO2e,Public,Municipality,New,110.78341492930097
2040,CO2e,Public,Municipality,Old,813.1427730419048
2040,CO2e,Public,Post-Secondary Institution,New,115.32121132512856
2040,CO2e,Public,Post-Secondary Institution,Old,1564.629024263583
2040,CO2e,Public,School board,New,121.30928869170079
2040,CO2e,Public,School board,Old,1064.6774011325926
2040,CO2e,Residential,Apartments,New,18293.627955428918
2040,CO2e,Residential,Apartments,Old,19864.03477509703
2040,CO2e,Residential,Single Attached,New,1282.9238817582627
2040,CO2e,Residential,Single Attached,Old,6975.055743802637
2040,CO2e,Residential,Single Detached,New,6494.337304461676
2040,CO2e,Residential,Single Detached,Old,11215.694387201685
2040,N2O,Commercial,"Arts, Entertainment and Recreation",New,0.011121855607979224
2040,N2O,Commercial,"Arts, Entertainment and Recreation",Old,0.3571405731554986
2040,N2O,Commercial,Accommodation and Food Services,New,0.006928415114338727
2040,N2O,Commercial,Accommodation and Food Services,Old,0.3860885594299812
2040,N2O,Commercial,Educational Services,New,0.03679296709415294
2040,N2O,Commercial,Educational Services,Old,0.9831961831860598
2040,N2O,Commercial,Health Care and Social Assistance,New,0.04033856060650117
2040,N2O,Commercial,Health Care and Social Assistance,Old,0.5674039206808686
2040,N2O,Commercial,Information and Cultural Industries,Old,0.05887181763879641
2040,N2O,Commercial,Offices,New,0.03854492777921957
2040,N2O,Commercial,Offices,Old,4.849025552671034
2040,N2O,Commercial,Other Services,New,0.02791408885089071
2040,N2O,Commercial,Other Services,Old,0.4491992663603127
2040,N2O,Commercial,Retail Trade,New,0.06963482643334586
2040,N2O,Commercial,Retail Trade,Old,1.3699903706419185
2040,N2O,Commercial,Transportation and Warehousing,New,0.04251001692748676
2040,N2O,Commercial,Transportation and Warehousing,Old,0.4400732319014971
2040,N2O,Commercial,Wholesale Trade,New,0.013576496703122195
2040,N2O,Commercial,Wholesale Trade,Old,0.7882187990117128
2040,N2O,Industry,,,0.7451020704860929
2040,N2O,Public,Hospital,New,0.004420879519426433
2040,N2O,Public,Hospital,Old,0.020116517260817052
2040,N2O,Public,Municipality,New,0.004571078078124274
2040,N2O,Public,Municipality,Old,0.02439244834671963
2040,N2O,Public,Post-Secondary Institution,New,0.0047628703057402905
2040,N2O,Public,Post-Secondary Institution,Old,0.041213555242023636
2040,N2O,Public,School board,New,0.004977328450269665
2040,N2O,Public,School board,Old,0.030511709055176188
2040,N2O,Residential,Apartments,New,4.385976082481389
2040,N2O,Residential,Apartments,Old,0.6259897253541239
2040,N2O,Residential,Single Attached,New,0.4468629909763739
2040,N2O,Residential,Single Attached,Old,0.28903155837540184
2040,N2O,Residential,Single Detached,New,2.176160278478806
2040,N2O,Residential,Single Detached,Old,0.4064553559029612
2045,CH4,Commercial,"Arts, Entertainment and Recreation",New,0.06651042262817813
2045,CH4,Commercial,"Arts, Entertainment and Recreation",Old,0.41161113120967907
2045,CH4,Commercial,Accommodation and Food Services,New,0.03705274681060389
2045,CH4,Commercial,Accommodation and Food Services,Old,0.4434190238374869
2045,CH4,Commercial,Educational Services,New,0.21034814682155717
2045,CH4,Commercial,Educational Services,Old,1.1525598135818311
2045,CH4,Commercial,Health Care and Social Assistance,New,0.23976435210010266
2045,CH4,Commercial,Health Care and Social Assistance,Old,0.6538144748414934
2045,CH4,Commercial,Information and Cultural Industries,Old,0.06602072179710866
2045,CH4,Commercial,Offices,New,0.27673901299638426
2045,CH4,Commercial,Offices,Old,4.917823858206469
2045,CH4,Commercial,Other Services,New,0.1491551395033274
2045,CH4,Commercial,Other Services,Old,0.517977754075444
2045,CH4,Commercial,Retail Trade,New,0.28519196320769596
2045,CH4,Commercial,Retail Trade,Old,1.5649140011716314
2045,CH4,Commercial,Transportation and Warehousing,New,0.1460170372035608
2045,CH4,Commercial,Transportation and Warehousing,Old,0.4920019708492851
2045,CH4,Commercial,Wholesale Trade,New,0.08548001670891375
2045,CH4,Commercial,Wholesale Trade,Old,0.9329617809038365
2045,CH4,Industry,,,0.8293868659133307
2045,CH4,Public,Hospital,New,0.08364507438275899
2045,CH4,Public,Hospital,Old,0.24839944263975935
2045,CH4,Public,Municipality,New,0.07364236433074108
2045,CH4,Public,Municipality,Old,0.20996575990973915
2045,CH4,Public,Post-Secondary Institution,New,0.08841798952105276
2045,CH4,Public,Post-Secondary Institution,Old,0.5043347509903927
2045,CH4,Public,School board,New,0.10427770258783059
2045,CH4,Public,School board,Old,0.3554678916344838
2045,CH4,Residential,Apartments,New,398.9363055792181
2045,CH4,Residential,Apartments,Old,11.014510409034127
2045,CH4,Residential,Single Attached,New,51.99071854590467
2045,CH4,Residential,Single Attached,Old,10.327079031233346
2045,CH4,Residential,Single Detached,New,212.28984056177566
2045,CH4,Residential,Single Detached,Old,10.69053352271077
2045,CO2,Commercial,"Arts, Entertainment and Recreation",New,3335.947663191941
2045,CO2,Commercial,"Arts, Entertainment and Recreation",Old,20921.006715777283
2045,CO2,Commercial,Accommodation and Food Services,New,1838.5584176826483
2045,CO2,Commercial,Accommodation and Food Services,Old,22543.49802575332
2045,CO2,Commercial,Educational Services,New,10662.376667875644
2045,CO2,Commercial,Educational Services,Old,58724.21078802771
2045,CO2,Commercial,Health Care and Social Assistance,New,12162.86448684282
2045,CO2,Commercial,Health Care and Social Assistance,Old,33277.221573567644
2045,CO2,Commercial,Information and Cultural Industries,Old,3300.4103177634524
2045,CO2,Commercial,Offices,New,14046.880589129301
2045,CO2,Commercial,Offices,Old,250848.31524203002
2045,CO2,Commercial,Other Services,New,7542.959500166646
2045,CO2,Commercial,Other Services,Old,26347.355440684598
2045,CO2,Commercial,Retail Trade,New,14477.03031848661
2045,CO2,Commercial,Retail Trade,Old,79764.03580392389
2045,CO2,Commercial,Transportation and Warehousing,New,7383.935932152455
2045,CO2,Commercial,Transportation and Warehousing,Old,25024.45113006077
2045,CO2,Commercial,Wholesale Trade,New,4300.1156563405075
2045,CO2,Commercial,Wholesale Trade,Old,47519.88283382953
2045,CO2,Industry,,,33.1417802045451
2045,CO2,Public,Hospital,New,4208.191730064519
2045,CO2,Public,Hospital,Old,12601.839160066453
2045,CO2,Public,Municipality,New,3696.370379496401
2045,CO2,Public,Municipality,Old,10641.599927400024
2045,CO2,Public,Post-Secondary Institution,New,4449.770394774693
2045,CO2,Public,Post-Secondary Institution,Old,25660.14113836479
2045,CO2,Public,School board,New,5257.5140511144555
2045,CO2,Public,School board,Old,18064.687291233862
2045,CO2,Residential,Apartments,New,17430.442435738765
2045,CO2,Residential,Apartments,Old,52818.96478486622
2045,CO2,Residential,Single Attached,New,604.4785790776033
2045,CO2,Residential,Single Attached,Old,19492.97657741488
2045,CO2,Residential,Single Detached,New,2794.5295894720043
2045,CO2,Residential,Single Detached,Old,34968.41549336947
2045,CO2e,Commercial,"Arts, Entertainment and Recreation",New,3356.5347757732275
2045,CO2e,Commercial,"Arts, Entertainment and Recreation",Old,21046.294015704185
2045,CO2e,Commercial,Accommodation and Food Services,New,1850.1689210111226
2045,CO2e,Commercial,Accommodation and Food Services,Old,22678.422960277494
2045,CO2e,Commercial,Educational Services,New,10726.628566550604
2045,CO2e,Commercial,Educational Services,Old,59073.95330556431
2045,CO2e,Commercial,Health Care and Social Assistance,New,12236.028840017156
2045,CO2e,Commercial,Health Care and Social Assistance,Old,33475.88590491719
2045,CO2e,Commercial,Information and Cultural Industries,Old,3320.9026242327673
2045,CO2e,Commercial,Offices,New,14131.270590979126
2045,CO2e,Commercial,Offices,Old,252338.54479748805
2045,CO2e,Commercial,Other Services,New,7588.65373421057
2045,CO2e,Commercial,Other Services,Old,26504.868456396467
2045,CO2e,Commercial,Retail Trade,New,14563.98396267578
2045,CO2e,Commercial,Retail Trade,Old,80238.68313849696
