regions,periods,tech,maxact,maxact_unites,max_act_notes
TO,2040,COMBDGICINewWHWTK___STDNGA_23,0,,
TO,2040,COMBDGICIOldSHFUR___ESRNGA_23,0,,
TO,2040,COMBDGICIOldSHFUR___ESRPRO_23,0,,
TO,2040,COMBDGICIOldSHFUR___HIGHFO_23,0,,
TO,2040,COMBDGICIOldSHFUR___HIGLFO_23,0,,
TO,2040,COMBDGICIOldSHFUR___HIGNGA_16,0,,
TO,2040,COMBDGICIOldSHFUR___HIGNGA_23,0,,
TO,2040,COMBDGICIOldSHFUR___HIGPRO_23,0,,
TO,2040,COMBDGICIOldSHFUR___STDELC_16,0,,
TO,2040,COMBDGICIOldSHFUR___STDELC_23,0,,
TO,2040,COMBDGICIOldSHFUR___STDHFO_16,0,,
TO,2040,COMBDGICIOldSHFUR___STDHFO_23,0,,
TO,2040,COMBDGICIOldSHFUR___STDKER_16,0,,
TO,2040,COMBDGICIOldSHFUR___STDKER_23,0,,
TO,2040,COMBDGICIOldSHFUR___STDLFO_16,0,,
TO,2040,COMBDGICIOldSHFUR___STDLFO_23,0,,
TO,2040,COMBDGICIOldSHFUR___STDNGA_16,0,,
TO,2040,COMBDGICIOldSHFUR___STDNGA_23,0,,
TO,2040,COMBDGICIOldSHFUR___STDPRO_16,0,,
TO,2040,COMBDGICIOldSHFUR___STDPRO_23,0,,
TO,2040,COMBDGICIOldSHFURLARSTDHH2_23,0,,
TO,2040,COMBDGICIOldSHFURMEDSTDHH2_23,0,,
TO,2040,COMBDGICIOldSHFURSMASTDHH2_23,0,,
TO,2040,COMBDGICIOldSHHEP___STDNGA_23,0,,
TO,2040,COMBDGICIOldSHPLT___STDELC_16,0,,
TO,2040,COMBDGICIOldSHPLT1000WSTDELC_23,0,,
TO,2040,COMBDGICIOldSHPLT1500WSTDELC_23,0,,
TO,2040,COMBDGICIOldSHPLT500WSTDELC_23,0,,
TO,2040,COMBDGICIOldWH______STDELC_16,0,,
TO,2040,COMBDGICIOldWH______STDHFO_16,0,,
TO,2040,COMBDGICIOldWH______STDKER_16,0,,
TO,2040,COMBDGICIOldWH______STDLFO_16,0,,
TO,2040,COMBDGICIOldWH______STDNGA_16,0,,
TO,2040,COMBDGICIOldWH______STDPRO_16,0,,
TO,2040,COMBDGICIOldWHSTHBCKSTDELC_23,0,,
TO,2040,COMBDGICIOldWHSTHBCKSTDNGA_23,0,,
TO,2040,COMBDGICIOldWHSYS___ESRPRO_23,0,,
TO,2040,COMBDGICIOldWHSYS___STDBMA_23,0,,
TO,2040,COMBDGICIOldWHSYS___STDBWP_23,0,,
TO,2040,COMBDGICIOldWHSYS___STDHFO_23,0,,
TO,2040,COMBDGICIOldWHSYS___STDKER_23,0,,
TO,2040,COMBDGICIOldWHSYS___STDLFO_23,0,,
TO,2040,COMBDGICIOldWHWTK___ESRNGA_23,0,,
TO,2040,COMBDGICIOldWHWTK___HIGELC_23,0,,
TO,2040,COMBDGICIOldWHWTK___HIGNGA_23,0,,
TO,2040,COMBDGICIOldWHWTK___STDELC_23,0,,
TO,2040,COMBDGICIOldWHWTK___STDNGA_23,0,,
TO,2040,COMBDGOFFNewSHFUR___ESRNGA_23,0,,
TO,2040,COMBDGOFFNewSHFUR___ESRPRO_23,0,,
TO,2040,COMBDGOFFNewSHFUR___HIGHFO_23,0,,
TO,2040,COMBDGOFFNewSHFUR___HIGLFO_23,0,,
TO,2040,COMBDGOFFNewSHFUR___HIGNGA_16,0,,
TO,2040,COMBDGOFFNewSHFUR___HIGNGA_23,0,,
TO,2040,COMBDGOFFNewSHFUR___HIGPRO_23,0,,
TO,2040,COMBDGOFFNewSHFUR___STDELC_16,0,,
TO,2040,COMBDGOFFNewSHFUR___STDELC_23,0,,
TO,2040,COMBDGOFFNewSHFUR___STDHFO_16,0,,
TO,2040,COMBDGOFFNewSHFUR___STDHFO_23,0,,
TO,2040,COMBDGOFFNewSHFUR___STDKER_16,0,,
TO,2040,COMBDGOFFNewSHFUR___STDKER_23,0,,
TO,2040,COMBDGOFFNewSHFUR___STDLFO_16,0,,
TO,2040,COMBDGOFFNewSHFUR___STDLFO_23,0,,
TO,2040,COMBDGOFFNewSHFUR___STDNGA_16,0,,
TO,2040,COMBDGOFFNewSHFUR___STDNGA_23,0,,
TO,2040,COMBDGOFFNewSHFUR___STDPRO_16,0,,
TO,2040,COMBDGOFFNewSHFUR___STDPRO_23,0,,
TO,2040,COMBDGOFFNewSHFURLARSTDHH2_23,0,,
TO,2040,COMBDGOFFNewSHFURMEDSTDHH2_23,0,,
TO,2040,COMBDGOFFNewSHFURSMASTDHH2_23,0,,
TO,2040,COMBDGOFFNewSHHEP___STDNGA_23,0,,
TO,2040,COMBDGOFFNewSHPLT___STDELC_16,0,,
TO,2040,COMBDGOFFNewSHPLT1000WSTDELC_23,0,,
TO,2040,COMBDGOFFNewSHPLT1500WSTDELC_23,0,,
TO,2040,COMBDGOFFNewSHPLT500WSTDELC_23,0,,
TO,2040,COMBDGOFFNewWH______STDELC_16,0,,
TO,2040,COMBDGOFFNewWH______STDHFO_16,0,,
TO,2040,COMBDGOFFNewWH______STDKER_16,0,,
TO,2040,COMBDGOFFNewWH______STDLFO_16,0,,
TO,2040,COMBDGOFFNewWH______STDNGA_16,0,,
TO,2040,COMBDGOFFNewWH______STDPRO_16,0,,
TO,2040,COMBDGOFFNewWHSTHBCKSTDELC_23,0,,
TO,2040,COMBDGOFFNewWHSTHBCKSTDNGA_23,0,,
TO,2040,COMBDGOFFNewWHSYS___ESRPRO_23,0,,
TO,2040,COMBDGOFFNewWHSYS___STDBMA_23,0,,
TO,2040,COMBDGOFFNewWHSYS___STDBWP_23,0,,
TO,2040,COMBDGOFFNewWHSYS___STDHFO_23,0,,
TO,2040,COMBDGOFFNewWHSYS___STDKER_23,0,,
TO,2040,COMBDGOFFNewWHSYS___STDLFO_23,0,,
TO,2040,COMBDGOFFNewWHWTK___ESRNGA_23,0,,
TO,2040,COMBDGOFFNewWHWTK___HIGELC_23,0,,
TO,2040,COMBDGOFFNewWHWTK___HIGNGA_23,0,,
TO,2040,COMBDGOFFNewWHWTK___STDELC_23,0,,
TO,2040,COMBDGOFFNewWHWTK___STDNGA_23,0,,
TO,2040,COMBDGOFFOldSHFUR___ESRNGA_23,0,,
TO,2040,COMBDGOFFOldSHFUR___ESRPRO_23,0,,
TO,2040,COMBDGOFFOldSHFUR___HIGHFO_23,0,,
TO,2040,COMBDGOFFOldSHFUR___HIGLFO_23,0,,
TO,2040,COMBDGOFFOldSHFUR___HIGNGA_16,0,,
TO,2040,COMBDGOFFOldSHFUR___HIGNGA_23,0,,
TO,2040,COMBDGOFFOldSHFUR___HIGPRO_23,0,,
TO,2040,COMBDGOFFOldSHFUR___STDELC_16,0,,
TO,2040,COMBDGOFFOldSHFUR___STDELC_23,0,,
TO,2040,COMBDGOFFOldSHFUR___STDHFO_16,0,,
TO,2040,COMBDGOFFOldSHFUR___STDHFO_23,0,,
TO,2040,COMBDGOFFOldSHFUR___STDKER_16,0,,
TO,2040,COMBDGOFFOldSHFUR___STDKER_23,0,,
TO,2040,COMBDGOFFOldSHFUR___STDLFO_16,0,,
TO,2040,COMBDGOFFOldSHFUR___STDLFO_23,0,,
TO,2040,COMBDGOFFOldSHFUR___STDNGA_16,0,,
TO,2040,COMBDGOFFOldSHFUR___STDNGA_23,0,,
TO,2040,COMBDGOFFOldSHFUR___STDPRO_16,0,,
TO,2040,COMBDGOFFOldSHFUR___STDPRO_23,0,,
TO,2040,COMBDGOFFOldSHFURLARSTDHH2_23,0,,
TO,2040,COMBDGOFFOldSHFURMEDSTDHH2_23,0,,
TO,2040,COMBDGOFFOldSHFURSMASTDHH2_23,0,,
TO,2040,COMBDGOFFOldSHHEP___STDNGA_23,0,,
TO,2040,COMBDGOFFOldSHPLT___STDELC_16,0,,
TO,2040,COMBDGOFFOldSHPLT1000WSTDELC_23,0,,
TO,2040,COMBDGOFFOldSHPLT1500WSTDELC_23,0,,
TO,2040,COMBDGOFFOldSHPLT500WSTDELC_23,0,,
TO,2040,COMBDGOFFOldWH______STDELC_16,0,,
TO,2040,COMBDGOFFOldWH______STDHFO_16,0,,
TO,2040,COMBDGOFFOldWH______STDKER_16,0,,
TO,2040,COMBDGOFFOldWH______STDLFO_16,0,,
TO,2040,COMBDGOFFOldWH______STDNGA_16,0,,
TO,2040,COMBDGOFFOldWH______STDPRO_16,0,,
TO,2040,COMBDGOFFOldWHSTHBCKSTDELC_23,0,,
TO,2040,COMBDGOFFOldWHSTHBCKSTDNGA_23,0,,
TO,2040,COMBDGOFFOldWHSYS___ESRPRO_23,0,,
TO,2040,COMBDGOFFOldWHSYS___STDBMA_23,0,,
TO,2040,COMBDGOFFOldWHSYS___STDBWP_23,0,,
TO,2040,COMBDGOFFOldWHSYS___STDHFO_23,0,,
TO,2040,COMBDGOFFOldWHSYS___STDKER_23,0,,
TO,2040,COMBDGOFFOldWHSYS___STDLFO_23,0,,
TO,2040,COMBDGOFFOldWHWTK___ESRNGA_23,0,,
TO,2040,COMBDGOFFOldWHWTK___HIGELC_23,0,,
TO,2040,COMBDGOFFOldWHWTK___HIGNGA_23,0,,
TO,2040,COMBDGOFFOldWHWTK___STDELC_23,0,,
TO,2040,COMBDGOFFOldWHWTK___STDNGA_23,0,,
TO,2040,COMBDGOTSNewSHFUR___ESRNGA_23,0,,
TO,2040,COMBDGOTSNewSHFUR___ESRPRO_23,0,,
TO,2040,COMBDGOTSNewSHFUR___HIGHFO_23,0,,
TO,2040,COMBDGOTSNewSHFUR___HIGLFO_23,0,,
TO,2040,COMBDGOTSNewSHFUR___HIGNGA_16,0,,
TO,2040,COMBDGOTSNewSHFUR___HIGNGA_23,0,,
TO,2040,COMBDGOTSNewSHFUR___HIGPRO_23,0,,
TO,2040,COMBDGOTSNewSHFUR___STDELC_16,0,,
TO,2040,COMBDGOTSNewSHFUR___STDELC_23,0,,
TO,2040,COMBDGOTSNewSHFUR___STDHFO_16,0,,
TO,2040,COMBDGOTSNewSHFUR___STDHFO_23,0,,
TO,2040,COMBDGOTSNewSHFUR___STDKER_16,0,,
TO,2040,COMBDGOTSNewSHFUR___STDKER_23,0,,
TO,2040,COMBDGOTSNewSHFUR___STDLFO_16,0,,
TO,2040,COMBDGOTSNewSHFUR___STDLFO_23,0,,
TO,2040,COMBDGOTSNewSHFUR___STDNGA_16,0,,
TO,2040,COMBDGOTSNewSHFUR___STDNGA_23,0,,
TO,2040,COMBDGOTSNewSHFUR___STDPRO_16,0,,
TO,2040,COMBDGOTSNewSHFUR___STDPRO_23,0,,
TO,2040,COMBDGOTSNewSHFURLARSTDHH2_23,0,,
TO,2040,COMBDGOTSNewSHFURMEDSTDHH2_23,0,,
TO,2040,COMBDGOTSNewSHFURSMASTDHH2_23,0,,
TO,2040,COMBDGOTSNewSHHEP___STDNGA_23,0,,
TO,2040,COMBDGOTSNewSHPLT___STDELC_16,0,,
TO,2040,COMBDGOTSNewSHPLT1000WSTDELC_23,0,,
TO,2040,COMBDGOTSNewSHPLT1500WSTDELC_23,0,,
TO,2040,COMBDGOTSNewSHPLT500WSTDELC_23,0,,
TO,2040,COMBDGOTSNewWH______STDELC_16,0,,
TO,2040,COMBDGOTSNewWH______STDHFO_16,0,,
TO,2040,COMBDGOTSNewWH______STDKER_16,0,,
TO,2040,COMBDGOTSNewWH______STDLFO_16,0,,
TO,2040,COMBDGOTSNewWH______STDNGA_16,0,,
TO,2040,COMBDGOTSNewWH______STDPRO_16,0,,
TO,2040,COMBDGOTSNewWHSTHBCKSTDELC_23,0,,
TO,2040,COMBDGOTSNewWHSTHBCKSTDNGA_23,0,,
TO,2040,COMBDGOTSNewWHSYS___ESRPRO_23,0,,
TO,2040,COMBDGOTSNewWHSYS___STDBMA_23,0,,
TO,2040,COMBDGOTSNewWHSYS___STDBWP_23,0,,
TO,2040,COMBDGOTSNewWHSYS___STDHFO_23,0,,
TO,2040,COMBDGOTSNewWHSYS___STDKER_23,0,,
TO,2040,COMBDGOTSNewWHSYS___STDLFO_23,0,,
TO,2040,COMBDGOTSNewWHWTK___ESRNGA_23,0,,
TO,2040,COMBDGOTSNewWHWTK___HIGELC_23,0,,
TO,2040,COMBDGOTSNewWHWTK___HIGNGA_23,0,,
TO,2040,COMBDGOTSNewWHWTK___STDELC_23,0,,
TO,2040,COMBDGOTSNewWHWTK___STDNGA_23,0,,
TO,2040,COMBDGOTSOldSHFUR___ESRNGA_23,0,,
TO,2040,COMBDGOTSOldSHFUR___ESRPRO_23,0,,
TO,2040,COMBDGOTSOldSHFUR___HIGHFO_23,0,,
TO,2040,COMBDGOTSOldSHFUR___HIGLFO_23,0,,
TO,2040,COMBDGOTSOldSHFUR___HIGNGA_16,0,,
TO,2040,COMBDGOTSOldSHFUR___HIGNGA_23,0,,
TO,2040,COMBDGOTSOldSHFUR___HIGPRO_23,0,,
TO,2040,COMBDGOTSOldSHFUR___STDELC_16,0,,
TO,2040,COMBDGOTSOldSHFUR___STDELC_23,0,,
TO,2040,COMBDGOTSOldSHFUR___STDHFO_16,0,,
TO,2040,COMBDGOTSOldSHFUR___STDHFO_23,0,,
TO,2040,COMBDGOTSOldSHFUR___STDKER_16,0,,
TO,2040,COMBDGOTSOldSHFUR___STDKER_23,0,,
TO,2040,COMBDGOTSOldSHFUR___STDLFO_16,0,,
TO,2040,COMBDGOTSOldSHFUR___STDLFO_23,0,,
TO,2040,COMBDGOTSOldSHFUR___STDNGA_16,0,,
TO,2040,COMBDGOTSOldSHFUR___STDNGA_23,0,,
TO,2040,COMBDGOTSOldSHFUR___STDPRO_16,0,,
TO,2040,COMBDGOTSOldSHFUR___STDPRO_23,0,,
TO,2040,COMBDGOTSOldSHFURLARSTDHH2_23,0,,
TO,2040,COMBDGOTSOldSHFURMEDSTDHH2_23,0,,
TO,2040,COMBDGOTSOldSHFURSMASTDHH2_23,0,,
TO,2040,COMBDGOTSOldSHHEP___STDNGA_23,0,,
TO,2040,COMBDGOTSOldSHPLT___STDELC_16,0,,
TO,2040,COMBDGOTSOldSHPLT1000WSTDELC_23,0,,
TO,2040,COMBDGOTSOldSHPLT1500WSTDELC_23,0,,
TO,2040,COMBDGOTSOldSHPLT500WSTDELC_23,0,,
TO,2040,COMBDGOTSOldWH______STDELC_16,0,,
TO,2040,COMBDGOTSOldWH______STDHFO_16,0,,
TO,2040,COMBDGOTSOldWH______STDKER_16,0,,
TO,2040,COMBDGOTSOldWH______STDLFO_16,0,,
TO,2040,COMBDGOTSOldWH______STDNGA_16,0,,
TO,2040,COMBDGOTSOldWH______STDPRO_16,0,,
TO,2040,COMBDGOTSOldWHSTHBCKSTDELC_23,0,,
TO,2040,COMBDGOTSOldWHSTHBCKSTDNGA_23,0,,
TO,2040,COMBDGOTSOldWHSYS___ESRPRO_23,0,,
TO,2040,COMBDGOTSOldWHSYS___STDBMA_23,0,,
TO,2040,COMBDGOTSOldWHSYS___STDBWP_23,0,,
TO,2040,COMBDGOTSOldWHSYS___STDHFO_23,0,,
TO,2040,COMBDGOTSOldWHSYS___STDKER_23,0,,
TO,2040,COMBDGOTSOldWHSYS___STDLFO_23,0,,
TO,2040,COMBDGOTSOldWHWTK___ESRNGA_23,0,,
TO,2040,COMBDGOTSOldWHWTK___HIGELC_23,0,,
TO,2040,COMBDGOTSOldWHWTK___HIGNGA_23,0,,
TO,2040,COMBDGOTSOldWHWTK___STDELC_23,0,,
TO,2040,COMBDGOTSOldWHWTK___STDNGA_23,0,,
TO,2040,COMBDGRTTNewSHFUR___ESRNGA_23,0,,
TO,2040,COMBDGRTTNewSHFUR___ESRPRO_23,0,,
TO,2040,COMBDGRTTNewSHFUR___HIGHFO_23,0,,
TO,2040,COMBDGRTTNewSHFUR___HIGLFO_23,0,,
TO,2040,COMBDGRTTNewSHFUR___HIGNGA_16,0,,
TO,2040,COMBDGRTTNewSHFUR___HIGNGA_23,0,,
TO,2040,COMBDGRTTNewSHFUR___HIGPRO_23,0,,
TO,2040,COMBDGRTTNewSHFUR___STDELC_16,0,,
TO,2040,COMBDGRTTNewSHFUR___STDELC_23,0,,
TO,2040,COMBDGRTTNewSHFUR___STDHFO_16,0,,
TO,2040,COMBDGRTTNewSHFUR___STDHFO_23,0,,
TO,2040,COMBDGRTTNewSHFUR___STDKER_16,0,,
TO,2040,COMBDGRTTNewSHFUR___STDKER_23,0,,
TO,2040,COMBDGRTTNewSHFUR___STDLFO_16,0,,
TO,2040,COMBDGRTTNewSHFUR___STDLFO_23,0,,
TO,2040,COMBDGRTTNewSHFUR___STDNGA_16,0,,
TO,2040,COMBDGRTTNewSHFUR___STDNGA_23,0,,
TO,2040,COMBDGRTTNewSHFUR___STDPRO_16,0,,
TO,2040,COMBDGRTTNewSHFUR___STDPRO_23,0,,
TO,2040,COMBDGRTTNewSHFURLARSTDHH2_23,0,,
TO,2040,COMBDGRTTNewSHFURMEDSTDHH2_23,0,,
TO,2040,COMBDGRTTNewSHFURSMASTDHH2_23,0,,
TO,2040,COMBDGRTTNewSHHEP___STDNGA_23,0,,
TO,2040,COMBDGRTTNewSHPLT___STDELC_16,0,,
TO,2040,COMBDGRTTNewSHPLT1000WSTDELC_23,0,,
TO,2040,COMBDGRTTNewSHPLT1500WSTDELC_23,0,,
TO,2040,COMBDGRTTNewSHPLT500WSTDELC_23,0,,
TO,2040,COMBDGRTTNewWH______STDELC_16,0,,
TO,2040,COMBDGRTTNewWH______STDHFO_16,0,,
TO,2040,COMBDGRTTNewWH______STDKER_16,0,,
TO,2040,COMBDGRTTNewWH______STDLFO_16,0,,
TO,2040,COMBDGRTTNewWH______STDNGA_16,0,,
TO,2040,COMBDGRTTNewWH______STDPRO_16,0,,
TO,2040,COMBDGRTTNewWHSTHBCKSTDELC_23,0,,
TO,2040,COMBDGRTTNewWHSTHBCKSTDNGA_23,0,,
TO,2040,COMBDGRTTNewWHSYS___ESRPRO_23,0,,
TO,2040,COMBDGRTTNewWHSYS___STDBMA_23,0,,
TO,2040,COMBDGRTTNewWHSYS___STDBWP_23,0,,
TO,2040,COMBDGRTTNewWHSYS___STDHFO_23,0,,
TO,2040,COMBDGRTTNewWHSYS___STDKER_23,0,,
TO,2040,COMBDGRTTNewWHSYS___STDLFO_23,0,,
TO,2040,COMBDGRTTNewWHWTK___ESRNGA_23,0,,
TO,2040,COMBDGRTTNewWHWTK___HIGELC_23,0,,
TO,2040,COMBDGRTTNewWHWTK___HIGNGA_23,0,,
TO,2040,COMBDGRTTNewWHWTK___STDELC_23,0,,
TO,2040,COMBDGRTTNewWHWTK___STDNGA_23,0,,
TO,2040,COMBDGRTTOldSHFUR___ESRNGA_23,0,,
TO,2040,COMBDGRTTOldSHFUR___ESRPRO_23,0,,
TO,2040,COMBDGRTTOldSHFUR___HIGHFO_23,0,,
TO,2040,COMBDGRTTOldSHFUR___HIGLFO_23,0,,
TO,2040,COMBDGRTTOldSHFUR___HIGNGA_16,0,,
TO,2040,COMBDGRTTOldSHFUR___HIGNGA_23,0,,
TO,2040,COMBDGRTTOldSHFUR___HIGPRO_23,0,,
TO,2040,COMBDGRTTOldSHFUR___STDELC_16,0,,
TO,2040,COMBDGRTTOldSHFUR___STDELC_23,0,,
TO,2040,COMBDGRTTOldSHFUR___STDHFO_16,0,,
TO,2040,COMBDGRTTOldSHFUR___STDHFO_23,0,,
TO,2040,COMBDGRTTOldSHFUR___STDKER_16,0,,
TO,2040,COMBDGRTTOldSHFUR___STDKER_23,0,,
TO,2040,COMBDGRTTOldSHFUR___STDLFO_16,0,,
TO,2040,COMBDGRTTOldSHFUR___STDLFO_23,0,,
TO,2040,COMBDGRTTOldSHFUR___STDNGA_16,0,,
TO,2040,COMBDGRTTOldSHFUR___STDNGA_23,0,,
TO,2040,COMBDGRTTOldSHFUR___STDPRO_16,0,,
TO,2040,COMBDGRTTOldSHFUR___STDPRO_23,0,,
TO,2040,COMBDGRTTOldSHFURLARSTDHH2_23,0,,
TO,2040,COMBDGRTTOldSHFURMEDSTDHH2_23,0,,
TO,2040,COMBDGRTTOldSHFURSMASTDHH2_23,0,,
TO,2040,COMBDGRTTOldSHHEP___STDNGA_23,0,,
TO,2040,COMBDGRTTOldSHPLT___STDELC_16,0,,
TO,2040,COMBDGRTTOldSHPLT1000WSTDELC_23,0,,
TO,2040,COMBDGRTTOldSHPLT1500WSTDELC_23,0,,
TO,2040,COMBDGRTTOldSHPLT500WSTDELC_23,0,,
TO,2040,COMBDGRTTOldWH______STDELC_16,0,,
TO,2040,COMBDGRTTOldWH______STDHFO_16,0,,
TO,2040,COMBDGRTTOldWH______STDKER_16,0,,
TO,2040,COMBDGRTTOldWH______STDLFO_16,0,,
TO,2040,COMBDGRTTOldWH______STDNGA_16,0,,
TO,2040,COMBDGRTTOldWH______STDPRO_16,0,,
TO,2040,COMBDGRTTOldWHSTHBCKSTDELC_23,0,,
TO,2040,COMBDGRTTOldWHSTHBCKSTDNGA_23,0,,
TO,2040,COMBDGRTTOldWHSYS___ESRPRO_23,0,,
TO,2040,COMBDGRTTOldWHSYS___STDBMA_23,0,,
TO,2040,COMBDGRTTOldWHSYS___STDBWP_23,0,,
TO,2040,COMBDGRTTOldWHSYS___STDHFO_23,0,,
TO,2040,COMBDGRTTOldWHSYS___STDKER_23,0,,
TO,2040,COMBDGRTTOldWHSYS___STDLFO_23,0,,
TO,2040,COMBDGRTTOldWHWTK___ESRNGA_23,0,,
TO,2040,COMBDGRTTOldWHWTK___HIGELC_23,0,,
TO,2040,COMBDGRTTOldWHWTK___HIGNGA_23,0,,
TO,2040,COMBDGRTTOldWHWTK___STDELC_23,0,,
TO,2040,COMBDGRTTOldWHWTK___STDNGA_23,0,,
TO,2040,COMBDGTAWNewSHFUR___ESRNGA_23,0,,
TO,2040,COMBDGTAWNewSHFUR___ESRPRO_23,0,,
TO,2040,COMBDGTAWNewSHFUR___HIGHFO_23,0,,
TO,2040,COMBDGTAWNewSHFUR___HIGLFO_23,0,,
TO,2040,COMBDGTAWNewSHFUR___HIGNGA_16,0,,
TO,2040,COMBDGTAWNewSHFUR___HIGNGA_23,0,,
TO,2040,COMBDGTAWNewSHFUR___HIGPRO_23,0,,
TO,2040,COMBDGTAWNewSHFUR___STDELC_16,0,,
TO,2040,COMBDGTAWNewSHFUR___STDELC_23,0,,
TO,2040,COMBDGTAWNewSHFUR___STDHFO_16,0,,
TO,2040,COMBDGTAWNewSHFUR___STDHFO_23,0,,
TO,2040,COMBDGTAWNewSHFUR___STDKER_16,0,,
TO,2040,COMBDGTAWNewSHFUR___STDKER_23,0,,
TO,2040,COMBDGTAWNewSHFUR___STDLFO_16,0,,
TO,2040,COMBDGTAWNewSHFUR___STDLFO_23,0,,
TO,2040,COMBDGTAWNewSHFUR___STDNGA_16,0,,
TO,2040,COMBDGTAWNewSHFUR___STDNGA_23,0,,
TO,2040,COMBDGTAWNewSHFUR___STDPRO_16,0,,
TO,2040,COMBDGTAWNewSHFUR___STDPRO_23,0,,
TO,2040,COMBDGTAWNewSHFURLARSTDHH2_23,0,,
TO,2040,COMBDGTAWNewSHFURMEDSTDHH2_23,0,,
TO,2040,COMBDGTAWNewSHFURSMASTDHH2_23,0,,
TO,2040,COMBDGTAWNewSHHEP___STDNGA_23,0,,
TO,2040,COMBDGTAWNewSHPLT___STDELC_16,0,,
TO,2040,COMBDGTAWNewSHPLT1000WSTDELC_23,0,,
TO,2040,COMBDGTAWNewSHPLT1500WSTDELC_23,0,,
TO,2040,COMBDGTAWNewSHPLT500WSTDELC_23,0,,
TO,2040,COMBDGTAWNewWH______STDELC_16,0,,
TO,2040,COMBDGTAWNewWH______STDHFO_16,0,,
TO,2040,COMBDGTAWNewWH______STDKER_16,0,,
TO,2040,COMBDGTAWNewWH______STDLFO_16,0,,
TO,2040,COMBDGTAWNewWH______STDNGA_16,0,,
TO,2040,COMBDGTAWNewWH______STDPRO_16,0,,
TO,2040,COMBDGTAWNewWHSTHBCKSTDELC_23,0,,
TO,2040,COMBDGTAWNewWHSTHBCKSTDNGA_23,0,,
TO,2040,COMBDGTAWNewWHSYS___ESRPRO_23,0,,
TO,2040,COMBDGTAWNewWHSYS___STDBMA_23,0,,
TO,2040,COMBDGTAWNewWHSYS___STDBWP_23,0,,
TO,2040,COMBDGTAWNewWHSYS___STDHFO_23,0,,
TO,2040,COMBDGTAWNewWHSYS___STDKER_23,0,,
TO,2040,COMBDGTAWNewWHSYS___STDLFO_23,0,,
TO,2040,COMBDGTAWNewWHWTK___ESRNGA_23,0,,
TO,2040,COMBDGTAWNewWHWTK___HIGELC_23,0,,
TO,2040,COMBDGTAWNewWHWTK___HIGNGA_23,0,,
TO,2040,COMBDGTAWNewWHWTK___STDELC_23,0,,
TO,2040,COMBDGTAWNewWHWTK___STDNGA_23,0,,
TO,2040,COMBDGTAWOldSHFUR___ESRNGA_23,0,,
TO,2040,COMBDGTAWOldSHFUR___ESRPRO_23,0,,
TO,2040,COMBDGTAWOldSHFUR___HIGHFO_23,0,,
TO,2040,COMBDGTAWOldSHFUR___HIGLFO_23,0,,
TO,2040,COMBDGTAWOldSHFUR___HIGNGA_16,0,,
TO,2040,COMBDGTAWOldSHFUR___HIGNGA_23,0,,
TO,2040,COMBDGTAWOldSHFUR___HIGPRO_23,0,,
TO,2040,COMBDGTAWOldSHFUR___STDELC_16,0,,
TO,2040,COMBDGTAWOldSHFUR___STDELC_23,0,,
TO,2040,COMBDGTAWOldSHFUR___STDHFO_16,0,,
TO,2040,COMBDGTAWOldSHFUR___STDHFO_23,0,,
TO,2040,COMBDGTAWOldSHFUR___STDKER_16,0,,
TO,2040,COMBDGTAWOldSHFUR___STDKER_23,0,,
TO,2040,COMBDGTAWOldSHFUR___STDLFO_16,0,,
TO,2040,COMBDGTAWOldSHFUR___STDLFO_23,0,,
TO,2040,COMBDGTAWOldSHFUR___STDNGA_16,0,,
TO,2040,COMBDGTAWOldSHFUR___STDNGA_23,0,,
TO,2040,COMBDGTAWOldSHFUR___STDPRO_16,0,,
TO,2040,COMBDGTAWOldSHFUR___STDPRO_23,0,,
TO,2040,COMBDGTAWOldSHFURLARSTDHH2_23,0,,
TO,2040,COMBDGTAWOldSHFURMEDSTDHH2_23,0,,
TO,2040,COMBDGTAWOldSHFURSMASTDHH2_23,0,,
TO,2040,COMBDGTAWOldSHHEP___STDNGA_23,0,,
TO,2040,COMBDGTAWOldSHPLT___STDELC_16,0,,
TO,2040,COMBDGTAWOldSHPLT1000WSTDELC_23,0,,
TO,2040,COMBDGTAWOldSHPLT1500WSTDELC_23,0,,
TO,2040,COMBDGTAWOldSHPLT500WSTDELC_23,0,,
TO,2040,COMBDGTAWOldWH______STDELC_16,0,,
TO,2040,COMBDGTAWOldWH______STDHFO_16,0,,
TO,2040,COMBDGTAWOldWH______STDKER_16,0,,
TO,2040,COMBDGTAWOldWH______STDLFO_16,0,,
TO,2040,COMBDGTAWOldWH______STDNGA_16,0,,
TO,2040,COMBDGTAWOldWH______STDPRO_16,0,,
TO,2040,COMBDGTAWOldWHSTHBCKSTDELC_23,0,,
TO,2040,COMBDGTAWOldWHSTHBCKSTDNGA_23,0,,
TO,2040,COMBDGTAWOldWHSYS___ESRPRO_23,0,,
TO,2040,COMBDGTAWOldWHSYS___STDBMA_23,0,,
TO,2040,COMBDGTAWOldWHSYS___STDBWP_23,0,,
TO,2040,COMBDGTAWOldWHSYS___STDHFO_23,0,,
TO,2040,COMBDGTAWOldWHSYS___STDKER_23,0,,
TO,2040,COMBDGTAWOldWHSYS___STDLFO_23,0,,
TO,2040,COMBDGTAWOldWHWTK___ESRNGA_23,0,,
TO,2040,COMBDGTAWOldWHWTK___HIGELC_23,0,,
TO,2040,COMBDGTAWOldWHWTK___HIGNGA_23,0,,
