regions,tech,vintage,cost_invest,cost_invest_units,cost_invest_notes
TO,LDITRAINTROATRULGTCONVDSL____16,2029,10000000000,k$/kunits,Long DistanceTransportationInternationalRoadTruckPassenger Light TrucksConventionnalDiesel2016
TO,LDITRAINTROATRULGTCONVDSL____16,2030,10000000000,k$/kunits,Long DistanceTransportationInternationalRoadTruckPassenger Light TrucksConventionnalDiesel2016
TO,LDITRAINTROATRULGTCONVDSL____16,2031,10000000000,k$/kunits,Long DistanceTransportationInternationalRoadTruckPassenger Light TrucksConventionnalDiesel2016
TO,LDITRAINTROATRULGTCONVDSL____16,2032,10000000000,k$/kunits,Long DistanceTransportationInternationalRoadTruckPassenger Light TrucksConventionnalDiesel2016
TO,LDITRAINTROATRULGTCONVDSL____16,2033,10000000000,k$/kunits,Long DistanceTransportationInternationalRoadTruckPassenger Light TrucksConventionnalDiesel2016
TO,LDITRAINTROATRULGTCONVDSL____16,2034,10000000000,k$/kunits,Long DistanceTransportationInternationalRoadTruckPassenger Light TrucksConventionnalDiesel2016
TO,LDITRAINTROATRULGTCONVDSL____16,2035,10000000000,k$/kunits,Long DistanceTransportationInternationalRoadTruckPassenger Light TrucksConventionnalDiesel2016
TO,LDITRAINTROATRULGTCONVDSL____16,2036,10000000000,k$/kunits,Long DistanceTransportationInternationalRoadTruckPassenger Light TrucksConventionnalDiesel2016
TO,LDITRAINTROATRULGTCONVDSL____16,2037,10000000000,k$/kunits,Long DistanceTransportationInternationalRoadTruckPassenger Light TrucksConventionnalDiesel2016
TO,LDITRAINTROATRULGTCONVDSL____16,2038,10000000000,k$/kunits,Long DistanceTransportationInternationalRoadTruckPassenger Light TrucksConventionnalDiesel2016
TO,LDITRAINTROATRULGTCONVDSL____16,2039,10000000000,k$/kunits,Long DistanceTransportationInternationalRoadTruckPassenger Light TrucksConventionnalDiesel2016
TO,LDITRAINTROATRULGTCONVDSL____16,2040,10000000000,k$/kunits,Long DistanceTransportationInternationalRoadTruckPassenger Light TrucksConventionnalDiesel2016
TO,LDITRAINTROATRULGTCONVDSL____16,2041,10000000000,k$/kunits,Long DistanceTransportationInternationalRoadTruckPassenger Light TrucksConventionnalDiesel2016
TO,LDITRAINTROATRULGTCONVDSL____16,2042,10000000000,k$/kunits,Long DistanceTransportationInternationalRoadTruckPassenger Light TrucksConventionnalDiesel2016
TO,LDITRAINTROATRULGTCONVDSL____16,2043,10000000000,k$/kunits,Long DistanceTransportationInternationalRoadTruckPassenger Light TrucksConventionnalDiesel2016
TO,LDITRAINTROATRULGTCONVDSL____16,2044,10000000000,k$/kunits,Long DistanceTransportationInternationalRoadTruckPassenger Light TrucksConventionnalDiesel2016
TO,LDITRAINTROATRULGTCONVDSL____16,2045,10000000000,k$/kunits,Long DistanceTransportationInternationalRoadTruckPassenger Light TrucksConventionnalDiesel2016
TO,LDITRAINTROATRULGTCONVDSL____16,2046,10000000000,k$/kunits,Long DistanceTransportationInternationalRoadTruckPassenger Light TrucksConventionnalDiesel2016
TO,LDITRAINTROATRULGTCONVDSL____16,2047,10000000000,k$/kunits,Long DistanceTransportationInternationalRoadTruckPassenger Light TrucksConventionnalDiesel2016
TO,LDITRAINTROATRULGTCONVDSL____16,2048,10000000000,k$/kunits,Long DistanceTransportationInternationalRoadTruckPassenger Light TrucksConventionnalDiesel2016
TO,LDITRAINTROATRULGTCONVDSL____16,2049,10000000000,k$/kunits,Long DistanceTransportationInternationalRoadTruckPassenger Light TrucksConventionnalDiesel2016
TO,LDITRAINTROATRULGTCONVDSL____16,2050,10000000000,k$/kunits,Long DistanceTransportationInternationalRoadTruckPassenger Light TrucksConventionnalDiesel2016
TO,LDITRAINTROATRULGTCONVPRO____16,2016,0,k$/kunits,Long DistanceTransportationInternationalRoadTruckPassenger Light TrucksConventionnalPropane2016
TO,LDITRAINTROATRULGTCONVPRO____16,2017,0,k$/kunits,Long DistanceTransportationInternationalRoadTruckPassenger Light TrucksConventionnalPropane2016
TO,LDITRAINTROATRULGTCONVPRO____16,2018,0,k$/kunits,Long DistanceTransportationInternationalRoadTruckPassenger Light TrucksConventionnalPropane2016
TO,LDITRAINTROATRULGTCONVPRO____16,2019,0,k$/kunits,Long DistanceTransportationInternationalRoadTruckPassenger Light TrucksConventionnalPropane2016
TO,LDITRAINTROATRULGTCONVPRO____16,2020,0,k$/kunits,Long DistanceTransportationInternationalRoadTruckPassenger Light TrucksConventionnalPropane2016
TO,LDITRAINTROATRULGTCONVPRO____16,2021,0,k$/kunits,Long DistanceTransportationInternationalRoadTruckPassenger Light TrucksConventionnalPropane2016
TO,LDITRAINTROATRULGTCONVPRO____16,2022,0,k$/kunits,Long DistanceTransportationInternationalRoadTruckPassenger Light TrucksConventionnalPropane2016
TO,LDITRAINTROATRULGTCONVPRO____16,2023,10000000000,k$/kunits,Long DistanceTransportationInternationalRoadTruckPassenger Light TrucksConventionnalPropane2016
TO,LDITRAINTROATRULGTCONVPRO____16,2024,10000000000,k$/kunits,Long DistanceTransportationInternationalRoadTruckPassenger Light TrucksConventionnalPropane2016
TO,LDITRAINTROATRULGTCONVPRO____16,2025,10000000000,k$/kunits,Long DistanceTransportationInternationalRoadTruckPassenger Light TrucksConventionnalPropane2016
TO,LDITRAINTROATRULGTCONVPRO____16,2026,10000000000,k$/kunits,Long DistanceTransportationInternationalRoadTruckPassenger Light TrucksConventionnalPropane2016
TO,LDITRAINTROATRULGTCONVPRO____16,2027,10000000000,k$/kunits,Long DistanceTransportationInternationalRoadTruckPassenger Light TrucksConventionnalPropane2016
TO,LDITRAINTROATRULGTCONVPRO____16,2028,10000000000,k$/kunits,Long DistanceTransportationInternationalRoadTruckPassenger Light TrucksConventionnalPropane2016
TO,LDITRAINTROATRULGTCONVPRO____16,2029,10000000000,k$/kunits,Long DistanceTransportationInternationalRoadTruckPassenger Light TrucksConventionnalPropane2016
TO,LDITRAINTROATRULGTCONVPRO____16,2030,10000000000,k$/kunits,Long DistanceTransportationInternationalRoadTruckPassenger Light TrucksConventionnalPropane2016
TO,LDITRAINTROATRULGTCONVPRO____16,2031,10000000000,k$/kunits,Long DistanceTransportationInternationalRoadTruckPassenger Light TrucksConventionnalPropane2016
TO,LDITRAINTROATRULGTCONVPRO____16,2032,10000000000,k$/kunits,Long DistanceTransportationInternationalRoadTruckPassenger Light TrucksConventionnalPropane2016
TO,LDITRAINTROATRULGTCONVPRO____16,2033,10000000000,k$/kunits,Long DistanceTransportationInternationalRoadTruckPassenger Light TrucksConventionnalPropane2016
TO,LDITRAINTROATRULGTCONVPRO____16,2034,10000000000,k$/kunits,Long DistanceTransportationInternationalRoadTruckPassenger Light TrucksConventionnalPropane2016
TO,LDITRAINTROATRULGTCONVPRO____16,2035,10000000000,k$/kunits,Long DistanceTransportationInternationalRoadTruckPassenger Light TrucksConventionnalPropane2016
TO,LDITRAINTROATRULGTCONVPRO____16,2036,10000000000,k$/kunits,Long DistanceTransportationInternationalRoadTruckPassenger Light TrucksConventionnalPropane2016
TO,LDITRAINTROATRULGTCONVPRO____16,2037,10000000000,k$/kunits,Long DistanceTransportationInternationalRoadTruckPassenger Light TrucksConventionnalPropane2016
TO,LDITRAINTROATRULGTCONVPRO____16,2038,10000000000,k$/kunits,Long DistanceTransportationInternationalRoadTruckPassenger Light TrucksConventionnalPropane2016
TO,LDITRAINTROATRULGTCONVPRO____16,2039,10000000000,k$/kunits,Long DistanceTransportationInternationalRoadTruckPassenger Light TrucksConventionnalPropane2016
TO,LDITRAINTROATRULGTCONVPRO____16,2040,10000000000,k$/kunits,Long DistanceTransportationInternationalRoadTruckPassenger Light TrucksConventionnalPropane2016
TO,LDITRAINTROATRULGTCONVPRO____16,2041,10000000000,k$/kunits,Long DistanceTransportationInternationalRoadTruckPassenger Light TrucksConventionnalPropane2016
TO,LDITRAINTROATRULGTCONVPRO____16,2042,10000000000,k$/kunits,Long DistanceTransportationInternationalRoadTruckPassenger Light TrucksConventionnalPropane2016
TO,LDITRAINTROATRULGTCONVPRO____16,2043,10000000000,k$/kunits,Long DistanceTransportationInternationalRoadTruckPassenger Light TrucksConventionnalPropane2016
TO,LDITRAINTROATRULGTCONVPRO____16,2044,10000000000,k$/kunits,Long DistanceTransportationInternationalRoadTruckPassenger Light TrucksConventionnalPropane2016
TO,LDITRAINTROATRULGTCONVPRO____16,2045,10000000000,k$/kunits,Long DistanceTransportationInternationalRoadTruckPassenger Light TrucksConventionnalPropane2016
TO,LDITRAINTROATRULGTCONVPRO____16,2046,10000000000,k$/kunits,Long DistanceTransportationInternationalRoadTruckPassenger Light TrucksConventionnalPropane2016
TO,LDITRAINTROATRULGTCONVPRO____16,2047,10000000000,k$/kunits,Long DistanceTransportationInternationalRoadTruckPassenger Light TrucksConventionnalPropane2016
TO,LDITRAINTROATRULGTCONVPRO____16,2048,10000000000,k$/kunits,Long DistanceTransportationInternationalRoadTruckPassenger Light TrucksConventionnalPropane2016
TO,LDITRAINTROATRULGTCONVPRO____16,2049,10000000000,k$/kunits,Long DistanceTransportationInternationalRoadTruckPassenger Light TrucksConventionnalPropane2016
TO,LDITRAINTROATRULGTCONVPRO____16,2050,10000000000,k$/kunits,Long DistanceTransportationInternationalRoadTruckPassenger Light TrucksConventionnalPropane2016
TO,LDITRAINTROABUSIUBCATEDSLELC_25,2025,190666.5752,k$/kunits,Long DistanceTransportationInternationalRoadInter-city BusesInter Urban BusCatenaryDieselElectricity2025
TO,LDITRAINTROABUSIUBCATEDSLELC_25,2026,189953.5205,k$/kunits,Long DistanceTransportationInternationalRoadInter-city BusesInter Urban BusCatenaryDieselElectricity2025
TO,LDITRAINTROABUSIUBCATEDSLELC_25,2027,189271.1037,k$/kunits,Long DistanceTransportationInternationalRoadInter-city BusesInter Urban BusCatenaryDieselElectricity2025
TO,LDITRAINTROABUSIUBCATEDSLELC_25,2028,188617.8002,k$/kunits,Long DistanceTransportationInternationalRoadInter-city BusesInter Urban BusCatenaryDieselElectricity2025
TO,LDITRAINTROABUSIUBCATEDSLELC_25,2029,187992.1681,k$/kunits,Long DistanceTransportationInternationalRoadInter-city BusesInter Urban BusCatenaryDieselElectricity2025
TO,LDITRAINTROABUSIUBCATEDSLELC_25,2030,187392.8436,k$/kunits,Long DistanceTransportationInternationalRoadInter-city BusesInter Urban BusCatenaryDieselElectricity2025
TO,LDITRAINTROABUSIUBCATEDSLELC_25,2031,186818.5363,k$/kunits,Long DistanceTransportationInternationalRoadInter-city BusesInter Urban BusCatenaryDieselElectricity2025
TO,LDITRAINTROABUSIUBCATEDSLELC_25,2032,186268.0252,k$/kunits,Long DistanceTransportationInternationalRoadInter-city BusesInter Urban BusCatenaryDieselElectricity2025
TO,LDITRAINTROABUSIUBCATEDSLELC_25,2033,185740.1549,k$/kunits,Long DistanceTransportationInternationalRoadInter-city BusesInter Urban BusCatenaryDieselElectricity2025
TO,LDITRAINTROABUSIUBCATEDSLELC_25,2034,185233.8316,k$/kunits,Long DistanceTransportationInternationalRoadInter-city BusesInter Urban BusCatenaryDieselElectricity2025
TO,LDITRAINTROABUSIUBCATEDSLELC_25,2035,184748.0198,k$/kunits,Long DistanceTransportationInternationalRoadInter-city BusesInter Urban BusCatenaryDieselElectricity2025
TO,LDITRAINTROABUSIUBCATEDSLELC_25,2036,184317.23,k$/kunits,Long DistanceTransportationInternationalRoadInter-city BusesInter Urban BusCatenaryDieselElectricity2025
TO,LDITRAINTROABUSIUBCATEDSLELC_25,2037,183886.4402,k$/kunits,Long DistanceTransportationInternationalRoadInter-city BusesInter Urban BusCatenaryDieselElectricity2025
TO,LDITRAINTROABUSIUBCATEDSLELC_25,2038,183455.6503,k$/kunits,Long DistanceTransportationInternationalRoadInter-city BusesInter Urban BusCatenaryDieselElectricity2025
TO,LDITRAINTROABUSIUBCATEDSLELC_25,2039,183024.8605,k$/kunits,Long DistanceTransportationInternationalRoadInter-city BusesInter Urban BusCatenaryDieselElectricity2025
TO,LDITRAINTROABUSIUBCATEDSLELC_25,2040,182594.0707,k$/kunits,Long DistanceTransportationInternationalRoadInter-city BusesInter Urban BusCatenaryDieselElectricity2025
TO,LDITRAINTROABUSIUBCATEDSLELC_25,2041,182240.4254,k$/kunits,Long DistanceTransportationInternationalRoadInter-city BusesInter Urban BusCatenaryDieselElectricity2025
TO,LDITRAINTROABUSIUBCATEDSLELC_25,2042,181886.78,k$/kunits,Long DistanceTransportationInternationalRoadInter-city BusesInter Urban BusCatenaryDieselElectricity2025
TO,LDITRAINTROABUSIUBCATEDSLELC_25,2043,181533.1347,k$/kunits,Long DistanceTransportationInternationalRoadInter-city BusesInter Urban BusCatenaryDieselElectricity2025
TO,LDITRAINTROABUSIUBCATEDSLELC_25,2044,181179.4893,k$/kunits,Long DistanceTransportationInternationalRoadInter-city BusesInter Urban BusCatenaryDieselElectricity2025
TO,LDITRAINTROABUSIUBCATEDSLELC_25,2045,180825.844,k$/kunits,Long DistanceTransportationInternationalRoadInter-city BusesInter Urban BusCatenaryDieselElectricity2025
TO,LDITRAINTROABUSIUBCATEDSLELC_25,2046,180533.2438,k$/kunits,Long DistanceTransportationInternationalRoadInter-city BusesInter Urban BusCatenaryDieselElectricity2025
TO,LDITRAINTROABUSIUBCATEDSLELC_25,2047,180240.6435,k$/kunits,Long DistanceTransportationInternationalRoadInter-city BusesInter Urban BusCatenaryDieselElectricity2025
TO,LDITRAINTROABUSIUBCATEDSLELC_25,2048,179948.0433,k$/kunits,Long DistanceTransportationInternationalRoadInter-city BusesInter Urban BusCatenaryDieselElectricity2025
TO,LDITRAINTROABUSIUBCATEDSLELC_25,2049,179655.443,k$/kunits,Long DistanceTransportationInternationalRoadInter-city BusesInter Urban BusCatenaryDieselElectricity2025
TO,LDITRAINTROABUSIUBCATEDSLELC_25,2050,179362.8428,k$/kunits,Long DistanceTransportationInternationalRoadInter-city BusesInter Urban BusCatenaryDieselElectricity2025
TO,LDITRAINTROABUSIUBCONVDSL____23,2023,162607.31,k$/kunits,Long DistanceTransportationInternationalRoadInter-city BusesInter Urban BusConventionnalDiesel2023
TO,LDITRAINTROABUSIUBCONVDSL____23,2024,162607.31,k$/kunits,Long DistanceTransportationInternationalRoadInter-city BusesInter Urban BusConventionnalDiesel2023
TO,LDITRAINTROABUSIUBCONVDSL____23,2025,162607.31,k$/kunits,Long DistanceTransportationInternationalRoadInter-city BusesInter Urban BusConventionnalDiesel2023
TO,LDITRAINTROABUSIUBCONVDSL____23,2026,162607.31,k$/kunits,Long DistanceTransportationInternationalRoadInter-city BusesInter Urban BusConventionnalDiesel2023
TO,LDITRAINTROABUSIUBCONVDSL____23,2027,162607.31,k$/kunits,Long DistanceTransportationInternationalRoadInter-city BusesInter Urban BusConventionnalDiesel2023
TO,LDITRAINTROABUSIUBCONVDSL____23,2028,162607.31,k$/kunits,Long DistanceTransportationInternationalRoadInter-city BusesInter Urban BusConventionnalDiesel2023
TO,LDITRAINTROABUSIUBCONVDSL____23,2029,162607.31,k$/kunits,Long DistanceTransportationInternationalRoadInter-city BusesInter Urban BusConventionnalDiesel2023
TO,LDITRAINTROABUSIUBCONVDSL____23,2030,162607.31,k$/kunits,Long DistanceTransportationInternationalRoadInter-city BusesInter Urban BusConventionnalDiesel2023
TO,LDITRAINTROABUSIUBCONVDSL____23,2031,162607.31,k$/kunits,Long DistanceTransportationInternationalRoadInter-city BusesInter Urban BusConventionnalDiesel2023
TO,LDITRAINTROABUSIUBCONVDSL____23,2032,162607.31,k$/kunits,Long DistanceTransportationInternationalRoadInter-city BusesInter Urban BusConventionnalDiesel2023
TO,LDITRAINTROABUSIUBCONVDSL____23,2033,162607.31,k$/kunits,Long DistanceTransportationInternationalRoadInter-city BusesInter Urban BusConventionnalDiesel2023
TO,LDITRAINTROABUSIUBCONVDSL____23,2034,162607.31,k$/kunits,Long DistanceTransportationInternationalRoadInter-city BusesInter Urban BusConventionnalDiesel2023
TO,LDITRAINTROABUSIUBCONVDSL____23,2035,162607.31,k$/kunits,Long DistanceTransportationInternationalRoadInter-city BusesInter Urban BusConventionnalDiesel2023
TO,LDITRAINTROABUSIUBCONVDSL____23,2036,162607.31,k$/kunits,Long DistanceTransportationInternationalRoadInter-city BusesInter Urban BusConventionnalDiesel2023
TO,LDITRAINTROABUSIUBCONVDSL____23,2037,162607.31,k$/kunits,Long DistanceTransportationInternationalRoadInter-city BusesInter Urban BusConventionnalDiesel2023
TO,LDITRAINTROABUSIUBCONVDSL____23,2038,162607.31,k$/kunits,Long DistanceTransportationInternationalRoadInter-city BusesInter Urban BusConventionnalDiesel2023
TO,LDITRAINTROABUSIUBCONVDSL____23,2039,162607.31,k$/kunits,Long DistanceTransportationInternationalRoadInter-city BusesInter Urban BusConventionnalDiesel2023
TO,LDITRAINTROABUSIUBCONVDSL____23,2040,162607.31,k$/kunits,Long DistanceTransportationInternationalRoadInter-city BusesInter Urban BusConventionnalDiesel2023
TO,LDITRAINTROABUSIUBCONVDSL____23,2041,162607.31,k$/kunits,Long DistanceTransportationInternationalRoadInter-city BusesInter Urban BusConventionnalDiesel2023
TO,LDITRAINTROABUSIUBCONVDSL____23,2042,162607.31,k$/kunits,Long DistanceTransportationInternationalRoadInter-city BusesInter Urban BusConventionnalDiesel2023
TO,LDITRAINTROABUSIUBCONVDSL____23,2043,162607.31,k$/kunits,Long DistanceTransportationInternationalRoadInter-city BusesInter Urban BusConventionnalDiesel2023
TO,LDITRAINTROABUSIUBCONVDSL____23,2044,162607.31,k$/kunits,Long DistanceTransportationInternationalRoadInter-city BusesInter Urban BusConventionnalDiesel2023
TO,LDITRAINTROABUSIUBCONVDSL____23,2045,162607.31,k$/kunits,Long DistanceTransportationInternationalRoadInter-city BusesInter Urban BusConventionnalDiesel2023
TO,LDITRAINTROABUSIUBCONVDSL____23,2046,162607.31,k$/kunits,Long DistanceTransportationInternationalRoadInter-city BusesInter Urban BusConventionnalDiesel2023
TO,LDITRAINTROABUSIUBCONVDSL____23,2047,162607.31,k$/kunits,Long DistanceTransportationInternationalRoadInter-city BusesInter Urban BusConventionnalDiesel2023
TO,LDITRAINTROABUSIUBCONVDSL____23,2048,162607.31,k$/kunits,Long DistanceTransportationInternationalRoadInter-city BusesInter Urban BusConventionnalDiesel2023
TO,LDITRAINTROABUSIUBCONVDSL____23,2049,162607.31,k$/kunits,Long DistanceTransportationInternationalRoadInter-city BusesInter Urban BusConventionnalDiesel2023
TO,LDITRAINTROABUSIUBCONVDSL____23,2050,162607.31,k$/kunits,Long DistanceTransportationInternationalRoadInter-city BusesInter Urban BusConventionnalDiesel2023
TO,LDITRAINTROABUSIUBHYBDSL____23,2023,150549.3962,k$/kunits,Long DistanceTransportationInternationalRoadInter-city BusesInter Urban BusHybridDiesel2023
TO,LDITRAINTROABUSIUBHYBDSL____23,2024,154844.9052,k$/kunits,Long DistanceTransportationInternationalRoadInter-city BusesInter Urban BusHybridDiesel2023
TO,LDITRAINTROABUSIUBHYBDSL____23,2025,159140.4142,k$/kunits,Long DistanceTransportationInternationalRoadInter-city BusesInter Urban BusHybridDiesel2023
TO,LDITRAINTROABUSIUBHYBDSL____23,2026,160233.3924,k$/kunits,Long DistanceTransportationInternationalRoadInter-city BusesInter Urban BusHybridDiesel2023
TO,LDITRAINTROABUSIUBHYBDSL____23,2027,161326.3707,k$/kunits,Long DistanceTransportationInternationalRoadInter-city BusesInter Urban BusHybridDiesel2023
TO,LDITRAINTROABUSIUBHYBDSL____23,2028,162419.3489,k$/kunits,Long DistanceTransportationInternationalRoadInter-city BusesInter Urban BusHybridDiesel2023
TO,LDITRAINTROABUSIUBHYBDSL____23,2029,163512.3271,k$/kunits,Long DistanceTransportationInternationalRoadInter-city BusesInter Urban BusHybridDiesel2023
TO,LDITRAINTROABUSIUBHYBDSL____23,2030,164605.3054,k$/kunits,Long DistanceTransportationInternationalRoadInter-city BusesInter Urban BusHybridDiesel2023
TO,LDITRAINTROABUSIUBHYBDSL____23,2031,164072.2438,k$/kunits,Long DistanceTransportationInternationalRoadInter-city BusesInter Urban BusHybridDiesel2023
TO,LDITRAINTROABUSIUBHYBDSL____23,2032,163539.1821,k$/kunits,Long DistanceTransportationInternationalRoadInter-city BusesInter Urban BusHybridDiesel2023
TO,LDITRAINTROABUSIUBHYBDSL____23,2033,163006.1205,k$/kunits,Long DistanceTransportationInternationalRoadInter-city BusesInter Urban BusHybridDiesel2023
TO,LDITRAINTROABUSIUBHYBDSL____23,2034,162473.0589,k$/kunits,Long DistanceTransportationInternationalRoadInter-city BusesInter Urban BusHybridDiesel2023
TO,LDITRAINTROABUSIUBHYBDSL____23,2035,161939.9973,k$/kunits,Long DistanceTransportationInternationalRoadInter-city BusesInter Urban BusHybridDiesel2023
TO,LDITRAINTROABUSIUBHYBDSL____23,2036,162134.4722,k$/kunits,Long DistanceTransportationInternationalRoadInter-city BusesInter Urban BusHybridDiesel2023
TO,LDITRAINTROABUSIUBHYBDSL____23,2037,162328.9471,k$/kunits,Long DistanceTransportationInternationalRoadInter-city BusesInter Urban BusHybridDiesel2023
TO,LDITRAINTROABUSIUBHYBDSL____23,2038,162523.4221,k$/kunits,Long DistanceTransportationInternationalRoadInter-city BusesInter Urban BusHybridDiesel2023
TO,LDITRAINTROABUSIUBHYBDSL____23,2039,162717.897,k$/kunits,Long DistanceTransportationInternationalRoadInter-city BusesInter Urban BusHybridDiesel2023
TO,LDITRAINTROABUSIUBHYBDSL____23,2040,162912.3719,k$/kunits,Long DistanceTransportationInternationalRoadInter-city BusesInter Urban BusHybridDiesel2023
TO,LDITRAINTROABUSIUBHYBDSL____23,2041,163106.8468,k$/kunits,Long DistanceTransportationInternationalRoadInter-city BusesInter Urban BusHybridDiesel2023
TO,LDITRAINTROABUSIUBHYBDSL____23,2042,163301.3217,k$/kunits,Long DistanceTransportationInternationalRoadInter-city BusesInter Urban BusHybridDiesel2023
TO,LDITRAINTROABUSIUBHYBDSL____23,2043,163495.7967,k$/kunits,Long DistanceTransportationInternationalRoadInter-city BusesInter Urban BusHybridDiesel2023
TO,LDITRAINTROABUSIUBHYBDSL____23,2044,163690.2716,k$/kunits,Long DistanceTransportationInternationalRoadInter-city BusesInter Urban BusHybridDiesel2023
TO,LDITRAINTROABUSIUBHYBDSL____23,2045,163884.7465,k$/kunits,Long DistanceTransportationInternationalRoadInter-city BusesInter Urban BusHybridDiesel2023
TO,LDITRAINTROABUSIUBHYBDSL____23,2046,164079.2214,k$/kunits,Long DistanceTransportationInternationalRoadInter-city BusesInter Urban BusHybridDiesel2023
TO,LDITRAINTROABUSIUBHYBDSL____23,2047,164273.6963,k$/kunits,Long DistanceTransportationInternationalRoadInter-city BusesInter Urban BusHybridDiesel2023
TO,LDITRAINTROABUSIUBHYBDSL____23,2048,164468.1713,k$/kunits,Long DistanceTransportationInternationalRoadInter-city BusesInter Urban BusHybridDiesel2023
TO,LDITRAINTROABUSIUBHYBDSL____23,2049,164662.6462,k$/kunits,Long DistanceTransportationInternationalRoadInter-city BusesInter Urban BusHybridDiesel2023
TO,LDITRAINTROABUSIUBHYBDSL____23,2050,164857.1211,k$/kunits,Long DistanceTransportationInternationalRoadInter-city BusesInter Urban BusHybridDiesel2023
TO,LDITRAINTROABUSIUBPHEVDSLELC_23,2023,185162.7668,k$/kunits,Long DistanceTransportationInternationalRoadInter-city BusesInter Urban BusPlug Hybrid VehicleDieselElectricity2023
TO,LDITRAINTROABUSIUBPHEVDSLELC_23,2024,184345.8376,k$/kunits,Long DistanceTransportationInternationalRoadInter-city BusesInter Urban BusPlug Hybrid VehicleDieselElectricity2023
TO,LDITRAINTROABUSIUBPHEVDSLELC_23,2025,183528.9085,k$/kunits,Long DistanceTransportationInternationalRoadInter-city BusesInter Urban BusPlug Hybrid VehicleDieselElectricity2023
TO,LDITRAINTROABUSIUBPHEVDSLELC_23,2026,182874.1621,k$/kunits,Long DistanceTransportationInternationalRoadInter-city BusesInter Urban BusPlug Hybrid VehicleDieselElectricity2023
TO,LDITRAINTROABUSIUBPHEVDSLELC_23,2027,182219.4158,k$/kunits,Long DistanceTransportationInternationalRoadInter-city BusesInter Urban BusPlug Hybrid VehicleDieselElectricity2023
TO,LDITRAINTROABUSIUBPHEVDSLELC_23,2028,181564.6695,k$/kunits,Long DistanceTransportationInternationalRoadInter-city BusesInter Urban BusPlug Hybrid VehicleDieselElectricity2023
TO,LDITRAINTROABUSIUBPHEVDSLELC_23,2029,180909.9232,k$/kunits,Long DistanceTransportationInternationalRoadInter-city BusesInter Urban BusPlug Hybrid VehicleDieselElectricity2023
TO,LDITRAINTROABUSIUBPHEVDSLELC_23,2030,180255.1768,k$/kunits,Long DistanceTransportationInternationalRoadInter-city BusesInter Urban BusPlug Hybrid VehicleDieselElectricity2023
TO,LDITRAINTROABUSIUBPHEVDSLELC_23,2031,179726.2121,k$/kunits,Long DistanceTransportationInternationalRoadInter-city BusesInter Urban BusPlug Hybrid VehicleDieselElectricity2023
TO,LDITRAINTROABUSIUBPHEVDSLELC_23,2032,179197.2473,k$/kunits,Long DistanceTransportationInternationalRoadInter-city BusesInter Urban BusPlug Hybrid VehicleDieselElectricity2023
TO,LDITRAINTROABUSIUBPHEVDSLELC_23,2033,178668.2826,k$/kunits,Long DistanceTransportationInternationalRoadInter-city BusesInter Urban BusPlug Hybrid VehicleDieselElectricity2023
TO,LDITRAINTROABUSIUBPHEVDSLELC_23,2034,178139.3178,k$/kunits,Long DistanceTransportationInternationalRoadInter-city BusesInter Urban BusPlug Hybrid VehicleDieselElectricity2023
TO,LDITRAINTROABUSIUBPHEVDSLELC_23,2035,177610.3531,k$/kunits,Long DistanceTransportationInternationalRoadInter-city BusesInter Urban BusPlug Hybrid VehicleDieselElectricity2023
TO,LDITRAINTROABUSIUBPHEVDSLELC_23,2036,177251.3413,k$/kunits,Long DistanceTransportationInternationalRoadInter-city BusesInter Urban BusPlug Hybrid VehicleDieselElectricity2023
TO,LDITRAINTROABUSIUBPHEVDSLELC_23,2037,176892.3295,k$/kunits,Long DistanceTransportationInternationalRoadInter-city BusesInter Urban BusPlug Hybrid VehicleDieselElectricity2023
TO,LDITRAINTROABUSIUBPHEVDSLELC_23,2038,176533.3177,k$/kunits,Long DistanceTransportationInternationalRoadInter-city BusesInter Urban BusPlug Hybrid VehicleDieselElectricity2023
TO,LDITRAINTROABUSIUBPHEVDSLELC_23,2039,176174.3059,k$/kunits,Long DistanceTransportationInternationalRoadInter-city BusesInter Urban BusPlug Hybrid VehicleDieselElectricity2023
TO,LDITRAINTROABUSIUBPHEVDSLELC_23,2040,175815.2941,k$/kunits,Long DistanceTransportationInternationalRoadInter-city BusesInter Urban BusPlug Hybrid VehicleDieselElectricity2023
TO,LDITRAINTROABUSIUBPHEVDSLELC_23,2041,175456.2823,k$/kunits,Long DistanceTransportationInternationalRoadInter-city BusesInter Urban BusPlug Hybrid VehicleDieselElectricity2023
TO,LDITRAINTROABUSIUBPHEVDSLELC_23,2042,175097.2705,k$/kunits,Long DistanceTransportationInternationalRoadInter-city BusesInter Urban BusPlug Hybrid VehicleDieselElectricity2023
TO,LDITRAINTROABUSIUBPHEVDSLELC_23,2043,174738.2587,k$/kunits,Long DistanceTransportationInternationalRoadInter-city BusesInter Urban BusPlug Hybrid VehicleDieselElectricity2023
TO,LDITRAINTROABUSIUBPHEVDSLELC_23,2044,174379.2469,k$/kunits,Long DistanceTransportationInternationalRoadInter-city BusesInter Urban BusPlug Hybrid VehicleDieselElectricity2023
TO,LDITRAINTROABUSIUBPHEVDSLELC_23,2045,174020.2351,k$/kunits,Long DistanceTransportationInternationalRoadInter-city BusesInter Urban BusPlug Hybrid VehicleDieselElectricity2023
