comm_name,flag,comm_desc
EUERESBDGSDE2000CWA,p,End Use EnergyResidentialBuildingSingle Detached2000Clothe Washer
EUERESBDGSDE2005CWA,p,End Use EnergyResidentialBuildingSingle Detached2005Clothe Washer
EUERESBDGSDE2010CWA,p,End Use EnergyResidentialBuildingSingle Detached2010Clothe Washer
EUERESBDGSDE2015CWA,p,End Use EnergyResidentialBuildingSingle Detached2015Clothe Washer
EUERESBDGSDE2020CWA,p,End Use EnergyResidentialBuildingSingle Detached2020Clothe Washer
EUERESBDGSDE2025CWA,p,End Use EnergyResidentialBuildingSingle Detached2025Clothe Washer
EUERESBDGSDE2030CWA,p,End Use EnergyResidentialBuildingSingle Detached2030Clothe Washer
EUERESBDGSDE2035CWA,p,End Use EnergyResidentialBuildingSingle Detached2035Clothe Washer
EUERESBDGSDE2040CWA,p,End Use EnergyResidentialBuildingSingle Detached2040Clothe Washer
EUERESBDGSDE2045CWA,p,End Use EnergyResidentialBuildingSingle Detached2045Clothe Washer
EUERESBDGSAT1960CWA,p,End Use EnergyResidentialBuildingSingle Attached1960Clothe Washer
EUERESBDGSAT1977CWA,p,End Use EnergyResidentialBuildingSingle Attached1977Clothe Washer
EUERESBDGSAT1983CWA,p,End Use EnergyResidentialBuildingSingle Attached1983Clothe Washer
EUERESBDGSAT1995CWA,p,End Use EnergyResidentialBuildingSingle Attached1995Clothe Washer
EUERESBDGSAT2000CWA,p,End Use EnergyResidentialBuildingSingle Attached2000Clothe Washer
EUERESBDGSAT2005CWA,p,End Use EnergyResidentialBuildingSingle Attached2005Clothe Washer
EUERESBDGSAT2010CWA,p,End Use EnergyResidentialBuildingSingle Attached2010Clothe Washer
EUERESBDGSAT2015CWA,p,End Use EnergyResidentialBuildingSingle Attached2015Clothe Washer
EUERESBDGSAT2020CWA,p,End Use EnergyResidentialBuildingSingle Attached2020Clothe Washer
EUERESBDGSAT2025CWA,p,End Use EnergyResidentialBuildingSingle Attached2025Clothe Washer
EUERESBDGSAT2030CWA,p,End Use EnergyResidentialBuildingSingle Attached2030Clothe Washer
EUERESBDGSAT2035CWA,p,End Use EnergyResidentialBuildingSingle Attached2035Clothe Washer
EUERESBDGSAT2040CWA,p,End Use EnergyResidentialBuildingSingle Attached2040Clothe Washer
EUERESBDGSAT2045CWA,p,End Use EnergyResidentialBuildingSingle Attached2045Clothe Washer
EUERESBDGAPA1960RAG,p,End Use EnergyResidentialBuildingApartments1960Range
EUERESBDGAPA1977RAG,p,End Use EnergyResidentialBuildingApartments1977Range
EUERESBDGAPA1983RAG,p,End Use EnergyResidentialBuildingApartments1983Range
EUERESBDGAPA1995RAG,p,End Use EnergyResidentialBuildingApartments1995Range
EUERESBDGAPA2000RAG,p,End Use EnergyResidentialBuildingApartments2000Range
EUERESBDGAPA2005RAG,p,End Use EnergyResidentialBuildingApartments2005Range
EUERESBDGAPA2010RAG,p,End Use EnergyResidentialBuildingApartments2010Range
EUERESBDGAPA2015RAG,p,End Use EnergyResidentialBuildingApartments2015Range
EUERESBDGAPA2020RAG,p,End Use EnergyResidentialBuildingApartments2020Range
EUERESBDGAPA2025RAG,p,End Use EnergyResidentialBuildingApartments2025Range
EUERESBDGAPA2030RAG,p,End Use EnergyResidentialBuildingApartments2030Range
EUERESBDGAPA2035RAG,p,End Use EnergyResidentialBuildingApartments2035Range
EUERESBDGAPA2040RAG,p,End Use EnergyResidentialBuildingApartments2040Range
EUERESBDGAPA2045RAG,p,End Use EnergyResidentialBuildingApartments2045Range
EUERESBDGSDE1960RAG,p,End Use EnergyResidentialBuildingSingle Detached1960Range
EUERESBDGSDE1977RAG,p,End Use EnergyResidentialBuildingSingle Detached1977Range
EUERESBDGSDE1983RAG,p,End Use EnergyResidentialBuildingSingle Detached1983Range
EUERESBDGSDE1995RAG,p,End Use EnergyResidentialBuildingSingle Detached1995Range
EUERESBDGSDE2000RAG,p,End Use EnergyResidentialBuildingSingle Detached2000Range
EUERESBDGSDE2005RAG,p,End Use EnergyResidentialBuildingSingle Detached2005Range
EUERESBDGSDE2010RAG,p,End Use EnergyResidentialBuildingSingle Detached2010Range
EUERESBDGSDE2015RAG,p,End Use EnergyResidentialBuildingSingle Detached2015Range
EUERESBDGSDE2020RAG,p,End Use EnergyResidentialBuildingSingle Detached2020Range
EUERESBDGSDE2025RAG,p,End Use EnergyResidentialBuildingSingle Detached2025Range
EUERESBDGSDE2030RAG,p,End Use EnergyResidentialBuildingSingle Detached2030Range
EUERESBDGSDE2035RAG,p,End Use EnergyResidentialBuildingSingle Detached2035Range
EUERESBDGSDE2040RAG,p,End Use EnergyResidentialBuildingSingle Detached2040Range
EUERESBDGSDE2045RAG,p,End Use EnergyResidentialBuildingSingle Detached2045Range
EUERESBDGSAT1960RAG,p,End Use EnergyResidentialBuildingSingle Attached1960Range
EUERESBDGSAT1977RAG,p,End Use EnergyResidentialBuildingSingle Attached1977Range
EUERESBDGSAT1983RAG,p,End Use EnergyResidentialBuildingSingle Attached1983Range
EUERESBDGSAT1995RAG,p,End Use EnergyResidentialBuildingSingle Attached1995Range
EUERESBDGSAT2000RAG,p,End Use EnergyResidentialBuildingSingle Attached2000Range
EUERESBDGSAT2005RAG,p,End Use EnergyResidentialBuildingSingle Attached2005Range
EUERESBDGSAT2010RAG,p,End Use EnergyResidentialBuildingSingle Attached2010Range
EUERESBDGSAT2015RAG,p,End Use EnergyResidentialBuildingSingle Attached2015Range
EUERESBDGSAT2020RAG,p,End Use EnergyResidentialBuildingSingle Attached2020Range
EUERESBDGSAT2025RAG,p,End Use EnergyResidentialBuildingSingle Attached2025Range
EUERESBDGSAT2030RAG,p,End Use EnergyResidentialBuildingSingle Attached2030Range
EUERESBDGSAT2035RAG,p,End Use EnergyResidentialBuildingSingle Attached2035Range
EUERESBDGSAT2040RAG,p,End Use EnergyResidentialBuildingSingle Attached2040Range
EUERESBDGSAT2045RAG,p,End Use EnergyResidentialBuildingSingle Attached2045Range
EUERESBDGAPA1960DWA,p,End Use EnergyResidentialBuildingApartments1960Dish Washer
EUERESBDGAPA1977DWA,p,End Use EnergyResidentialBuildingApartments1977Dish Washer
EUERESBDGAPA1983DWA,p,End Use EnergyResidentialBuildingApartments1983Dish Washer
EUERESBDGAPA1995DWA,p,End Use EnergyResidentialBuildingApartments1995Dish Washer
EUERESBDGAPA2000DWA,p,End Use EnergyResidentialBuildingApartments2000Dish Washer
EUERESBDGAPA2005DWA,p,End Use EnergyResidentialBuildingApartments2005Dish Washer
EUERESBDGAPA2010DWA,p,End Use EnergyResidentialBuildingApartments2010Dish Washer
EUERESBDGAPA2015DWA,p,End Use EnergyResidentialBuildingApartments2015Dish Washer
EUERESBDGAPA2020DWA,p,End Use EnergyResidentialBuildingApartments2020Dish Washer
EUERESBDGAPA2025DWA,p,End Use EnergyResidentialBuildingApartments2025Dish Washer
EUERESBDGAPA2030DWA,p,End Use EnergyResidentialBuildingApartments2030Dish Washer
EUERESBDGAPA2035DWA,p,End Use EnergyResidentialBuildingApartments2035Dish Washer
EUERESBDGAPA2040DWA,p,End Use EnergyResidentialBuildingApartments2040Dish Washer
EUERESBDGAPA2045DWA,p,End Use EnergyResidentialBuildingApartments2045Dish Washer
EUERESBDGSDE1960DWA,p,End Use EnergyResidentialBuildingSingle Detached1960Dish Washer
EUERESBDGSDE1977DWA,p,End Use EnergyResidentialBuildingSingle Detached1977Dish Washer
EUERESBDGSDE1983DWA,p,End Use EnergyResidentialBuildingSingle Detached1983Dish Washer
EUERESBDGSDE1995DWA,p,End Use EnergyResidentialBuildingSingle Detached1995Dish Washer
EUERESBDGSDE2000DWA,p,End Use EnergyResidentialBuildingSingle Detached2000Dish Washer
EUERESBDGSDE2005DWA,p,End Use EnergyResidentialBuildingSingle Detached2005Dish Washer
EUERESBDGSDE2010DWA,p,End Use EnergyResidentialBuildingSingle Detached2010Dish Washer
EUERESBDGSDE2015DWA,p,End Use EnergyResidentialBuildingSingle Detached2015Dish Washer
EUERESBDGSDE2020DWA,p,End Use EnergyResidentialBuildingSingle Detached2020Dish Washer
EUERESBDGSDE2025DWA,p,End Use EnergyResidentialBuildingSingle Detached2025Dish Washer
EUERESBDGSDE2030DWA,p,End Use EnergyResidentialBuildingSingle Detached2030Dish Washer
EUERESBDGSDE2035DWA,p,End Use EnergyResidentialBuildingSingle Detached2035Dish Washer
EUERESBDGSDE2040DWA,p,End Use EnergyResidentialBuildingSingle Detached2040Dish Washer
EUERESBDGSDE2045DWA,p,End Use EnergyResidentialBuildingSingle Detached2045Dish Washer
EUERESBDGSAT1960DWA,p,End Use EnergyResidentialBuildingSingle Attached1960Dish Washer
EUERESBDGSAT1977DWA,p,End Use EnergyResidentialBuildingSingle Attached1977Dish Washer
EUERESBDGSAT1983DWA,p,End Use EnergyResidentialBuildingSingle Attached1983Dish Washer
EUERESBDGSAT1995DWA,p,End Use EnergyResidentialBuildingSingle Attached1995Dish Washer
EUERESBDGSAT2000DWA,p,End Use EnergyResidentialBuildingSingle Attached2000Dish Washer
EUERESBDGSAT2005DWA,p,End Use EnergyResidentialBuildingSingle Attached2005Dish Washer
EUERESBDGSAT2010DWA,p,End Use EnergyResidentialBuildingSingle Attached2010Dish Washer
EUERESBDGSAT2015DWA,p,End Use EnergyResidentialBuildingSingle Attached2015Dish Washer
EUERESBDGSAT2020DWA,p,End Use EnergyResidentialBuildingSingle Attached2020Dish Washer
EUERESBDGSAT2025DWA,p,End Use EnergyResidentialBuildingSingle Attached2025Dish Washer
EUERESBDGSAT2030DWA,p,End Use EnergyResidentialBuildingSingle Attached2030Dish Washer
EUERESBDGSAT2035DWA,p,End Use EnergyResidentialBuildingSingle Attached2035Dish Washer
EUERESBDGSAT2040DWA,p,End Use EnergyResidentialBuildingSingle Attached2040Dish Washer
EUERESBDGSAT2045DWA,p,End Use EnergyResidentialBuildingSingle Attached2045Dish Washer
EUERESBDGAPA1960WH,p,End Use EnergyResidentialBuildingApartments1960Water Heating
EUERESBDGAPA1977WH,p,End Use EnergyResidentialBuildingApartments1977Water Heating
EUERESBDGAPA1983WH,p,End Use EnergyResidentialBuildingApartments1983Water Heating
EUERESBDGAPA1995WH,p,End Use EnergyResidentialBuildingApartments1995Water Heating
EUERESBDGAPA2000WH,p,End Use EnergyResidentialBuildingApartments2000Water Heating
EUERESBDGAPA2005WH,p,End Use EnergyResidentialBuildingApartments2005Water Heating
EUERESBDGAPA2010WH,p,End Use EnergyResidentialBuildingApartments2010Water Heating
EUERESBDGAPA2015WH,p,End Use EnergyResidentialBuildingApartments2015Water Heating
EUERESBDGAPA2020WH,p,End Use EnergyResidentialBuildingApartments2020Water Heating
EUERESBDGAPA2025WH,p,End Use EnergyResidentialBuildingApartments2025Water Heating
EUERESBDGAPA2030WH,p,End Use EnergyResidentialBuildingApartments2030Water Heating
EUERESBDGAPA2035WH,p,End Use EnergyResidentialBuildingApartments2035Water Heating
EUERESBDGAPA2040WH,p,End Use EnergyResidentialBuildingApartments2040Water Heating
EUERESBDGAPA2045WH,p,End Use EnergyResidentialBuildingApartments2045Water Heating
EUERESBDGSDE1960WH,p,End Use EnergyResidentialBuildingSingle Detached1960Water Heating
EUERESBDGSDE1977WH,p,End Use EnergyResidentialBuildingSingle Detached1977Water Heating
EUERESBDGSDE1983WH,p,End Use EnergyResidentialBuildingSingle Detached1983Water Heating
EUERESBDGSDE1995WH,p,End Use EnergyResidentialBuildingSingle Detached1995Water Heating
EUERESBDGSDE2000WH,p,End Use EnergyResidentialBuildingSingle Detached2000Water Heating
EUERESBDGSDE2005WH,p,End Use EnergyResidentialBuildingSingle Detached2005Water Heating
EUERESBDGSDE2010WH,p,End Use EnergyResidentialBuildingSingle Detached2010Water Heating
EUERESBDGSDE2015WH,p,End Use EnergyResidentialBuildingSingle Detached2015Water Heating
EUERESBDGSDE2020WH,p,End Use EnergyResidentialBuildingSingle Detached2020Water Heating
EUERESBDGSDE2025WH,p,End Use EnergyResidentialBuildingSingle Detached2025Water Heating
EUERESBDGSDE2030WH,p,End Use EnergyResidentialBuildingSingle Detached2030Water Heating
EUERESBDGSDE2035WH,p,End Use EnergyResidentialBuildingSingle Detached2035Water Heating
EUERESBDGSDE2040WH,p,End Use EnergyResidentialBuildingSingle Detached2040Water Heating
EUERESBDGSDE2045WH,p,End Use EnergyResidentialBuildingSingle Detached2045Water Heating
EUERESBDGSAT1960WH,p,End Use EnergyResidentialBuildingSingle Attached1960Water Heating
EUERESBDGSAT1977WH,p,End Use EnergyResidentialBuildingSingle Attached1977Water Heating
EUERESBDGSAT1983WH,p,End Use EnergyResidentialBuildingSingle Attached1983Water Heating
EUERESBDGSAT1995WH,p,End Use EnergyResidentialBuildingSingle Attached1995Water Heating
EUERESBDGSAT2000WH,p,End Use EnergyResidentialBuildingSingle Attached2000Water Heating
EUERESBDGSAT2005WH,p,End Use EnergyResidentialBuildingSingle Attached2005Water Heating
EUERESBDGSAT2010WH,p,End Use EnergyResidentialBuildingSingle Attached2010Water Heating
EUERESBDGSAT2015WH,p,End Use EnergyResidentialBuildingSingle Attached2015Water Heating
EUERESBDGSAT2020WH,p,End Use EnergyResidentialBuildingSingle Attached2020Water Heating
EUERESBDGSAT2025WH,p,End Use EnergyResidentialBuildingSingle Attached2025Water Heating
EUERESBDGSAT2030WH,p,End Use EnergyResidentialBuildingSingle Attached2030Water Heating
EUERESBDGSAT2035WH,p,End Use EnergyResidentialBuildingSingle Attached2035Water Heating
EUERESBDGSAT2040WH,p,End Use EnergyResidentialBuildingSingle Attached2040Water Heating
EUERESBDGSAT2045WH,p,End Use EnergyResidentialBuildingSingle Attached2045Water Heating
EUERESBDGAPAOldAPL,p,End Use EnergyResidentialBuildingApartments1960Appliances
EUERESBDGAPANewAPL,p,End Use EnergyResidentialBuildingApartments2025Appliances
EUERESBDGSDEOldAPL,p,End Use EnergyResidentialBuildingSingle Detached1960Appliances
EUERESBDGSDENewAPL,p,End Use EnergyResidentialBuildingSingle Detached2025Appliances
EUERESBDGSATOldAPL,p,End Use EnergyResidentialBuildingSingle Attached1960Appliances
EUERESBDGSATNewAPL,p,End Use EnergyResidentialBuildingSingle Attached2025Appliances
EUERESBDGAPAOldREF,p,End Use EnergyResidentialBuildingApartments1960Refrigerator
EUERESBDGAPANewREF,p,End Use EnergyResidentialBuildingApartments2025Refrigerator
EUERESBDGSDEOldREF,p,End Use EnergyResidentialBuildingSingle Detached1960Refrigerator
EUERESBDGSDENewREF,p,End Use EnergyResidentialBuildingSingle Detached2025Refrigerator
EUERESBDGSATOldREF,p,End Use EnergyResidentialBuildingSingle Attached1960Refrigerator
EUERESBDGSATNewREF,p,End Use EnergyResidentialBuildingSingle Attached2025Refrigerator
EUERESBDGAPAOldFRZ,p,End Use EnergyResidentialBuildingApartments1960Freezer
EUERESBDGAPANewFRZ,p,End Use EnergyResidentialBuildingApartments2025Freezer
EUERESBDGSDEOldFRZ,p,End Use EnergyResidentialBuildingSingle Detached1960Freezer
EUERESBDGSDENewFRZ,p,End Use EnergyResidentialBuildingSingle Detached2025Freezer
EUERESBDGSATOldFRZ,p,End Use EnergyResidentialBuildingSingle Attached1960Freezer
EUERESBDGSATNewFRZ,p,End Use EnergyResidentialBuildingSingle Attached2025Freezer
EUERESBDGAPAOldCDY,p,End Use EnergyResidentialBuildingApartments1960Clothe Dryer
EUERESBDGAPANewCDY,p,End Use EnergyResidentialBuildingApartments2025Clothe Dryer
EUERESBDGSDEOldCDY,p,End Use EnergyResidentialBuildingSingle Detached1960Clothe Dryer
EUERESBDGSDENewCDY,p,End Use EnergyResidentialBuildingSingle Detached2025Clothe Dryer
EUERESBDGSATOldCDY,p,End Use EnergyResidentialBuildingSingle Attached1960Clothe Dryer
EUERESBDGSATNewCDY,p,End Use EnergyResidentialBuildingSingle Attached2025Clothe Dryer
EUERESBDGAPAOldCWA,p,End Use EnergyResidentialBuildingApartments1960Clothe Washer
EUERESBDGAPANewCWA,p,End Use EnergyResidentialBuildingApartments2025Clothe Washer
EUERESBDGSDEOldCWA,p,End Use EnergyResidentialBuildingSingle Detached1960Clothe Washer
EUERESBDGSDENewCWA,p,End Use EnergyResidentialBuildingSingle Detached2025Clothe Washer
EUERESBDGSATOldCWA,p,End Use EnergyResidentialBuildingSingle Attached1960Clothe Washer
EUERESBDGSATNewCWA,p,End Use EnergyResidentialBuildingSingle Attached2025Clothe Washer
EUERESBDGAPAOldRAG,p,End Use EnergyResidentialBuildingApartments1960Range
EUERESBDGAPANewRAG,p,End Use EnergyResidentialBuildingApartments2025Range
EUERESBDGSDEOldRAG,p,End Use EnergyResidentialBuildingSingle Detached1960Range
EUERESBDGSDENewRAG,p,End Use EnergyResidentialBuildingSingle Detached2025Range
EUERESBDGSATOldRAG,p,End Use EnergyResidentialBuildingSingle Attached1960Range
EUERESBDGSATNewRAG,p,End Use EnergyResidentialBuildingSingle Attached2025Range
EUERESBDGAPAOldDWA,p,End Use EnergyResidentialBuildingApartments1960Dish Washer
EUERESBDGAPANewDWA,p,End Use EnergyResidentialBuildingApartments2025Dish Washer
EUERESBDGSDEOldDWA,p,End Use EnergyResidentialBuildingSingle Detached1960Dish Washer
EUERESBDGSDENewDWA,p,End Use EnergyResidentialBuildingSingle Detached2025Dish Washer
EUERESBDGSATOldDWA,p,End Use EnergyResidentialBuildingSingle Attached1960Dish Washer
EUERESBDGSATNewDWA,p,End Use EnergyResidentialBuildingSingle Attached2025Dish Washer
EUERESBDGAPAOldWH,p,End Use EnergyResidentialBuildingApartments1960Water Heating
EUERESBDGAPANewWH,p,End Use EnergyResidentialBuildingApartments2025Water Heating
EUERESBDGSDEOldWH,p,End Use EnergyResidentialBuildingSingle Detached1960Water Heating
EUERESBDGSDENewWH,p,End Use EnergyResidentialBuildingSingle Detached2025Water Heating
EUERESBDGSATOldWH,p,End Use EnergyResidentialBuildingSingle Attached1960Water Heating
EUERESBDGSATNewWH,p,End Use EnergyResidentialBuildingSingle Attached2025Water Heating
EUERESBDGAPAOldLI,p,End Use EnergyResidentialBuildingApartments1960Lighting
EUERESBDGAPANewLI,p,End Use EnergyResidentialBuildingApartments2025Lighting
EUERESBDGSDEOldLI,p,End Use EnergyResidentialBuildingSingle Detached1960Lighting
EUERESBDGSDENewLI,p,End Use EnergyResidentialBuildingSingle Detached2025Lighting
EUERESBDGSATOldLI,p,End Use EnergyResidentialBuildingSingle Attached1960Lighting
EUERESBDGSATNewLI,p,End Use EnergyResidentialBuildingSingle Attached2025Lighting
EUERESBDGAPAOldSC,p,End Use EnergyResidentialBuildingApartments1960Space Cooling
EUERESBDGAPANewSC,p,End Use EnergyResidentialBuildingApartments2025Space Cooling
EUERESBDGSDEOldSC,p,End Use EnergyResidentialBuildingSingle Detached1960Space Cooling
EUERESBDGSDENewSC,p,End Use EnergyResidentialBuildingSingle Detached2025Space Cooling
EUERESBDGSATOldSC,p,End Use EnergyResidentialBuildingSingle Attached1960Space Cooling
EUERESBDGSATNewSC,p,End Use EnergyResidentialBuildingSingle Attached2025Space Cooling
EUERESBDGAPAOldSH,p,End Use EnergyResidentialBuildingApartments1960Space Heating
EUERESBDGAPANewSH,p,End Use EnergyResidentialBuildingApartments2025Space Heating
EUERESBDGSDEOldSH,p,End Use EnergyResidentialBuildingSingle Detached1960Space Heating
EUERESBDGSDENewSH,p,End Use EnergyResidentialBuildingSingle Detached2025Space Heating
EUERESBDGSATOldSH,p,End Use EnergyResidentialBuildingSingle Attached1960Space Heating
EUERESBDGSATNewSH,p,End Use EnergyResidentialBuildingSingle Attached2025Space Heating
RESBDGELC,p,Residential BuildingElectricity
RESBDGNGA,p,Residential BuildingNatural Gas
RESBDGLFO,p,Residential BuildingLight Fuel Oil
RESBDGPRO,p,Residential BuildingPropane
RESBDGBMA,p,Residential BuildingBiomass
RESBDGDHE,p,Residential BuildingDistrict Heating
RESBDGDCO,p,Residential BuildingDistrict Cooling
RESBDGHH2,p,Residential BuildingHydrogen
RESBDGKER,p,Residential BuildingKerosene
RESBDGBWP,p,Residential BuildingWood Pellet
RESBDGBMTN,p,Residential BuildingBio Methane
RESBDGSGA,p,Residential BuildingSynthetic Gas
RESBDGGEO,p,Residential BuildingGeothermal
RESBDGSOL,p,Residential BuildingSolar Energy
RESBDGETHOS,p,Residential Building
RESBDGSMTN,p,Residential BuildingSynthetic Methane
