regions,tech,vintage,exist_cap,exist_cap_units,exist_cap_notes
TO,RESBDGSDE2015APL,2015,10000000000,,ResidentialBuildingSingle Detached2015Appliances
TO,RESBDGSDE2020APL,2015,10000000000,,ResidentialBuildingSingle Detached2020Appliances
TO,RESBDGSDE2025APL,2015,10000000000,,ResidentialBuildingSingle Detached2025Appliances
TO,RESBDGSDE2030APL,2015,10000000000,,ResidentialBuildingSingle Detached2030Appliances
TO,RESBDGSDE2035APL,2015,10000000000,,ResidentialBuildingSingle Detached2035Appliances
TO,RESBDGSDE2040APL,2015,10000000000,,ResidentialBuildingSingle Detached2040Appliances
TO,RESBDGSDE2045APL,2015,10000000000,,ResidentialBuildingSingle Detached2045Appliances
TO,RESBDGSAT1960APL,2015,10000000000,,ResidentialBuildingSingle Attached1960Appliances
TO,RESBDGSAT1977APL,2015,10000000000,,ResidentialBuildingSingle Attached1977Appliances
TO,RESBDGSAT1983APL,2015,10000000000,,ResidentialBuildingSingle Attached1983Appliances
TO,RESBDGSAT1995APL,2015,10000000000,,ResidentialBuildingSingle Attached1995Appliances
TO,RESBDGSAT2000APL,2015,10000000000,,ResidentialBuildingSingle Attached2000Appliances
TO,RESBDGSAT2005APL,2015,10000000000,,ResidentialBuildingSingle Attached2005Appliances
TO,RESBDGSAT2010APL,2015,10000000000,,ResidentialBuildingSingle Attached2010Appliances
TO,RESBDGSAT2015APL,2015,10000000000,,ResidentialBuildingSingle Attached2015Appliances
