"Discounted and Undiscounted Investment and fixed Costs for building sector by end use, per vintage. (k CAD 2016)"
vintage,sector,Cost_type,Cost,EndUse,Tech_type_1,Tech_type_2,Efficiency,Energy_cat,Costs
2035,Residential Building,FixedCosts,Discounted,Space Cooling,Central,___,Energy Star,Electricity,9.50483798097401
2035,Residential Building,FixedCosts,Discounted,Space Cooling,Central,___,High,Electricity,7.875347432133305
2035,Residential Building,FixedCosts,Discounted,Space Cooling,Central,___,Standard,Electricity,10.444086578809312
2035,Residential Building,FixedCosts,Discounted,Space Heating,Boiler,___,Standard,Hydrogen,1.363123092811288
2035,Residential Building,FixedCosts,Discounted,Space Heating,Furnace,___,Energy Star,Natural Gas,15.100624581986796
2035,Residential Building,FixedCosts,Discounted,Space Heating,Furnace,___,Energy Star,Propane,7.030859767793043
2035,Residential Building,FixedCosts,Discounted,Space Heating,Furnace,___,High,Light Fuel Oil,15.061681281016373
2035,Residential Building,FixedCosts,Discounted,Space Heating,Furnace,___,High,Natural Gas,23302.40799747401
2035,Residential Building,FixedCosts,Discounted,Space Heating,Furnace,___,High,Propane,10.561572656046025
2035,Residential Building,FixedCosts,Discounted,Space Heating,Furnace,___,Standard,Electricity,13.443039859265435
2035,Residential Building,FixedCosts,Discounted,Space Heating,Furnace,___,Standard,Kerosene,6.048459218808025
2035,Residential Building,FixedCosts,Discounted,Space Heating,Furnace,___,Standard,Light Fuel Oil,7.210061070974296
2035,Residential Building,FixedCosts,Discounted,Space Heating,Furnace,___,Standard,Natural Gas,9.335818104888283
2035,Residential Building,FixedCosts,Discounted,Space Heating,Furnace,___,Standard,Propane,5.884711034137695
2035,Residential Building,FixedCosts,Discounted,Space Heating,Heat Pump,___,Energy Star,Electricity,14.245961158783443
2035,Residential Building,FixedCosts,Discounted,Space Heating,Heat Pump,___,Energy Star,Geothermal,2.885019678705426
2035,Residential Building,FixedCosts,Discounted,Space Heating,Heat Pump,___,High,Electricity,10.410633625750279
2035,Residential Building,FixedCosts,Discounted,Space Heating,Heat Pump,___,High,Geothermal,2.802675133689738
2035,Residential Building,FixedCosts,Discounted,Space Heating,Heat Pump,___,Standard,Electricity,6.402181056356747
2035,Residential Building,FixedCosts,Discounted,Space Heating,Heat Pump,___,Standard,Geothermal,2.982901941187955
2035,Residential Building,FixedCosts,Discounted,Space Heating,Heat Pump,___,Standard,Natural Gas,12.463771788632396
2035,Residential Building,FixedCosts,Discounted,Space Heating,Pellet stove,___,High,Wood Pellet,31.619280808429576
2035,Residential Building,FixedCosts,Discounted,Space Heating,Pellet stove,___,Standard,Wood Pellet,31.03436775183274
2035,Residential Building,FixedCosts,Discounted,Space Heating,Stove,___,High,Biomass,14.201597531660225
2035,Residential Building,FixedCosts,Discounted,Space Heating,Stove,___,Standard,Biomass,13.648731609497553
2035,Residential Building,FixedCosts,Discounted,Water Heating,Heat Pump,___,Energy Star,Electricity,2.484827854196946
2035,Residential Building,FixedCosts,Discounted,Water Heating,Heat Pump,___,High,Electricity,1.7033807325836074
2035,Residential Building,FixedCosts,Discounted,Water Heating,Heat Pump,___,Standard,Electricity,2.3051627839286506
2035,Residential Building,FixedCosts,Discounted,Water Heating,Solar Thermal,Backup,Standard,Electricity,1.5214593307826414
2035,Residential Building,FixedCosts,Discounted,Water Heating,Solar Thermal,Backup,Standard,Natural Gas,6.086494530096969
2035,Residential Building,FixedCosts,Discounted,Water Heating,System,___,Standard,Biomass,476.13427573853835
2035,Residential Building,FixedCosts,Discounted,Water Heating,System,___,Standard,Wood Pellet,229.45512202386462
2035,Residential Building,FixedCosts,Discounted,Water Heating,System,___,Standard,Kerosene,8.968219639323419
2035,Residential Building,FixedCosts,Discounted,Water Heating,System,___,Standard,Light Fuel Oil,508.4816310551392
2035,Residential Building,FixedCosts,Discounted,Water Heating,System,___,Standard,Propane,10.752949151493649
2035,Residential Building,FixedCosts,Discounted,Water Heating,___,___,___,District Heating,64.98279267678681
2035,Residential Building,FixedCosts,Undiscounted,Clothe Washer,___,Combined,Energy Star,Electricity,8836.813023458926
2035,Residential Building,FixedCosts,Undiscounted,Clothe Washer,___,Combined,High,Electricity,5.885156533975529
2035,Residential Building,FixedCosts,Undiscounted,Clothe Washer,___,Combined,Standard,Electricity,33.62930202715607
2035,Residential Building,FixedCosts,Undiscounted,Clothe Washer,___,Front,Energy Star,Electricity,5.219956324189356
2035,Residential Building,FixedCosts,Undiscounted,Clothe Washer,___,Front,High,Electricity,4.2158684631411205
2035,Residential Building,FixedCosts,Undiscounted,Clothe Washer,___,Front,Standard,Electricity,5.13238920602315
2035,Residential Building,FixedCosts,Undiscounted,Clothe Washer,___,Top,Energy Star,Electricity,5.602825263711587
2035,Residential Building,FixedCosts,Undiscounted,Clothe Washer,___,Top,High,Electricity,4.699460524126994
2035,Residential Building,FixedCosts,Undiscounted,Clothe Washer,___,Top,Standard,Electricity,7.552687592544851
2035,Residential Building,FixedCosts,Undiscounted,Freezer,___,Chest,Energy Star,Electricity,21.68151700841365
2035,Residential Building,FixedCosts,Undiscounted,Freezer,___,Chest,High,Electricity,23.065835031649595
2035,Residential Building,FixedCosts,Undiscounted,Freezer,___,Chest,Standard,Electricity,31.62516649151567
2035,Residential Building,FixedCosts,Undiscounted,Freezer,___,Standing,Energy Star,Electricity,9.685493496395505
2035,Residential Building,FixedCosts,Undiscounted,Freezer,___,Standing,High,Electricity,9.296078684350359
2035,Residential Building,FixedCosts,Undiscounted,Freezer,___,Standing,Standard,Electricity,10.585359150443375
2035,Residential Building,FixedCosts,Undiscounted,Refrigerator,___,Freezer Down,Energy Star,Electricity,52.37699530238278
2035,Residential Building,FixedCosts,Undiscounted,Refrigerator,___,Freezer Down,High,Electricity,52.376994777853206
2035,Residential Building,FixedCosts,Undiscounted,Refrigerator,___,Freezer Down,Standard,Electricity,56.483252984613706
2035,Residential Building,FixedCosts,Undiscounted,Refrigerator,___,Freezer Top,Energy Star,Electricity,77.29746373883934
2035,Residential Building,FixedCosts,Undiscounted,Refrigerator,___,Freezer Top,High,Electricity,61.89763545910194
2035,Residential Building,FixedCosts,Undiscounted,Refrigerator,___,Freezer Top,Standard,Electricity,66636.62382239732
2035,Residential Building,FixedCosts,Undiscounted,Refrigerator,___,___,Standard,Electricity,40410.5102837789
2035,Residential Building,FixedCosts,Undiscounted,Space Cooling,Central,___,Energy Star,Electricity,20.61137678786502
2035,Residential Building,FixedCosts,Undiscounted,Space Cooling,Central,___,High,Electricity,17.07780328123077
2035,Residential Building,FixedCosts,Undiscounted,Space Cooling,Central,___,Standard,Electricity,22.64815077456621
2035,Residential Building,FixedCosts,Undiscounted,Space Heating,Boiler,___,Standard,Hydrogen,2.7976189134436575
2035,Residential Building,FixedCosts,Undiscounted,Space Heating,Furnace,___,Energy Star,Natural Gas,32.74591987937618
2035,Residential Building,FixedCosts,Undiscounted,Space Heating,Furnace,___,Energy Star,Propane,15.246519730973183
2035,Residential Building,FixedCosts,Undiscounted,Space Heating,Furnace,___,High,Light Fuel Oil,32.66147077553334
2035,Residential Building,FixedCosts,Undiscounted,Space Heating,Furnace,___,High,Natural Gas,50531.60424847953
2035,Residential Building,FixedCosts,Undiscounted,Space Heating,Furnace,___,High,Propane,22.902921009482498
2035,Residential Building,FixedCosts,Undiscounted,Space Heating,Furnace,___,Standard,Electricity,29.151423755801257
2035,Residential Building,FixedCosts,Undiscounted,Space Heating,Furnace,___,Standard,Kerosene,13.11617012246143
2035,Residential Building,FixedCosts,Undiscounted,Space Heating,Furnace,___,Standard,Light Fuel Oil,15.6351203139751
2035,Residential Building,FixedCosts,Undiscounted,Space Heating,Furnace,___,Standard,Natural Gas,20.24485477480023
2035,Residential Building,FixedCosts,Undiscounted,Space Heating,Furnace,___,Standard,Propane,12.761079847453585
2035,Residential Building,FixedCosts,Undiscounted,Space Heating,Heat Pump,___,Energy Star,Electricity,30.892570050824375
2035,Residential Building,FixedCosts,Undiscounted,Space Heating,Heat Pump,___,Energy Star,Geothermal,6.171359846976148
2035,Residential Building,FixedCosts,Undiscounted,Space Heating,Heat Pump,___,High,Electricity,22.575607568511913
2035,Residential Building,FixedCosts,Undiscounted,Space Heating,Heat Pump,___,High,Geothermal,5.995216223943611
2035,Residential Building,FixedCosts,Undiscounted,Space Heating,Heat Pump,___,Standard,Electricity,13.883220974501894
2035,Residential Building,FixedCosts,Undiscounted,Space Heating,Heat Pump,___,Standard,Geothermal,6.380740278199729
2035,Residential Building,FixedCosts,Undiscounted,Space Heating,Heat Pump,___,Standard,Natural Gas,26.661315805220124
2035,Residential Building,FixedCosts,Undiscounted,Space Heating,Pellet stove,___,High,Wood Pellet,68.56686161388586
2035,Residential Building,FixedCosts,Undiscounted,Space Heating,Pellet stove,___,Standard,Wood Pellet,67.29846930443338
2035,Residential Building,FixedCosts,Undiscounted,Space Heating,Stove,___,High,Biomass,30.79636689237566
2035,Residential Building,FixedCosts,Undiscounted,Space Heating,Stove,___,Standard,Biomass,29.597469251229594
2035,Residential Building,FixedCosts,Undiscounted,Water Heating,Heat Pump,___,Energy Star,Electricity,5.170993995868374
2035,Residential Building,FixedCosts,Undiscounted,Water Heating,Heat Pump,___,High,Electricity,3.544781392397243
2035,Residential Building,FixedCosts,Undiscounted,Water Heating,Heat Pump,___,Standard,Electricity,4.797106123493054
2035,Residential Building,FixedCosts,Undiscounted,Water Heating,Solar Thermal,Backup,Standard,Electricity,3.2993062687598194
2035,Residential Building,FixedCosts,Undiscounted,Water Heating,Solar Thermal,Backup,Standard,Natural Gas,13.198650237723722
2035,Residential Building,FixedCosts,Undiscounted,Water Heating,System,___,Standard,Biomass,990.8483104423436
2035,Residential Building,FixedCosts,Undiscounted,Water Heating,System,___,Standard,Wood Pellet,477.50231723400776
2035,Residential Building,FixedCosts,Undiscounted,Water Heating,System,___,Standard,Kerosene,18.66310772001456
2035,Residential Building,FixedCosts,Undiscounted,Water Heating,System,___,Standard,Light Fuel Oil,1058.1640320694348
2035,Residential Building,FixedCosts,Undiscounted,Water Heating,System,___,Standard,Propane,22.377178123762487
2035,Residential Building,FixedCosts,Undiscounted,Water Heating,___,___,___,District Heating,135.23094978143735
2040,Commercial Building,FixedCosts,Discounted,Auxiliary Equipment,___,___,Standard,Electricity,19741.537113616803
2040,Commercial Building,FixedCosts,Discounted,Auxiliary Equipment,___,___,Standard,Natural Gas,24.574735510320792
2040,Commercial Building,FixedCosts,Discounted,Auxiliary Equipment,___,___,Standard,Propane,22.017474587920855
2040,Commercial Building,FixedCosts,Discounted,Auxiliary Motors,___,___,Standard,Electricity,1789.533464999261
2040,Commercial Building,FixedCosts,Discounted,Space Cooling,Central,___,Energy Star,Electricity,19.150268730925134
2040,Commercial Building,FixedCosts,Discounted,Space Cooling,Central,___,Energy Star,Natural Gas,85.27176098256895
2040,Commercial Building,FixedCosts,Discounted,Space Cooling,Central,___,High,Electricity,17.064089424578434
2040,Commercial Building,FixedCosts,Discounted,Space Cooling,Central,___,High,Natural Gas,6690.925642325396
2040,Commercial Building,FixedCosts,Discounted,Space Cooling,Central,___,Standard,Electricity,19.90001012413001
2040,Commercial Building,FixedCosts,Discounted,Space Cooling,Central,___,Standard,Natural Gas,47.00453943139773
2040,Commercial Building,FixedCosts,Discounted,Space Heating,Furnace,Large,Standard,Hydrogen,1.534415036807596
2040,Commercial Building,FixedCosts,Discounted,Space Heating,Furnace,Medium,Standard,Hydrogen,1.2188032027678677
2040,Commercial Building,FixedCosts,Discounted,Space Heating,Furnace,Small,Standard,Hydrogen,1.495268405699837
2040,Commercial Building,FixedCosts,Discounted,Space Heating,Furnace,___,Energy Star,Natural Gas,59.18505027165619
2040,Commercial Building,FixedCosts,Discounted,Space Heating,Furnace,___,Energy Star,Propane,32.28428053237642
2040,Commercial Building,FixedCosts,Discounted,Space Heating,Furnace,___,High,Heavy Fuel Oil,29.578485779665545
2040,Commercial Building,FixedCosts,Discounted,Space Heating,Furnace,___,High,Light Fuel Oil,57.674828479098856
2040,Commercial Building,FixedCosts,Discounted,Space Heating,Furnace,___,High,Natural Gas,5524.905842977678
2040,Commercial Building,FixedCosts,Discounted,Space Heating,Furnace,___,High,Propane,1854.0696355371063
2040,Commercial Building,FixedCosts,Discounted,Space Heating,Furnace,___,Standard,Electricity,28.775997162646586
2040,Commercial Building,FixedCosts,Discounted,Space Heating,Furnace,___,Standard,Heavy Fuel Oil,29.697971146857018
2040,Commercial Building,FixedCosts,Discounted,Space Heating,Furnace,___,Standard,Kerosene,28.605231167210732
2040,Commercial Building,FixedCosts,Discounted,Space Heating,Furnace,___,Standard,Light Fuel Oil,36.253548826812505
2040,Commercial Building,FixedCosts,Discounted,Space Heating,Furnace,___,Standard,Natural Gas,55.65677856759801
2040,Commercial Building,FixedCosts,Discounted,Space Heating,Furnace,___,Standard,Propane,23.27038359764502
2040,Commercial Building,FixedCosts,Discounted,Space Heating,Heat Pump,___,Energy Star,Electricity,258.1005154683221
2040,Commercial Building,FixedCosts,Discounted,Space Heating,Heat Pump,___,Energy Star,Geothermal,20.451135123734776
2040,Commercial Building,FixedCosts,Discounted,Space Heating,Heat Pump,___,High,Electricity,324.9610692630459
2040,Commercial Building,FixedCosts,Discounted,Space Heating,Heat Pump,___,High,Geothermal,20.00659241440804
2040,Commercial Building,FixedCosts,Discounted,Space Heating,Heat Pump,___,Standard,Electricity,44.50379003055877
2040,Commercial Building,FixedCosts,Discounted,Space Heating,Heat Pump,___,Standard,Geothermal,21.516412837912572
2040,Commercial Building,FixedCosts,Discounted,Space Heating,Heat Pump,___,Standard,Natural Gas,42.36034017362021
2040,Commercial Building,FixedCosts,Discounted,Water Heating,Heat Pump,___,Energy Star,Electricity,1.4493096615520253
2040,Commercial Building,FixedCosts,Discounted,Water Heating,Heat Pump,___,High,Electricity,1.0956757410499838
2040,Commercial Building,FixedCosts,Discounted,Water Heating,Heat Pump,___,Standard,Electricity,1.397474897102445
2040,Commercial Building,FixedCosts,Discounted,Water Heating,Solar Thermal,Backup,Standard,Electricity,3.1481860097535312
2040,Commercial Building,FixedCosts,Discounted,Water Heating,Solar Thermal,Backup,Standard,Natural Gas,8.306666049950957
2040,Commercial Building,FixedCosts,Discounted,Water Heating,System,___,Energy Star,Propane,32.96690170026659
2040,Commercial Building,FixedCosts,Discounted,Water Heating,System,___,Standard,Heavy Fuel Oil,29.74926427743312
2040,Commercial Building,FixedCosts,Discounted,Water Heating,System,___,Standard,Kerosene,28.63359517488591
2040,Commercial Building,FixedCosts,Discounted,Water Heating,System,___,Standard,Light Fuel Oil,33.61747848517074
2040,Commercial Building,FixedCosts,Discounted,Water Heating,With Tank,___,Energy Star,Natural Gas,73.93377827032973
2040,Commercial Building,FixedCosts,Discounted,Water Heating,With Tank,___,High,Electricity,6.442587454534645
2040,Commercial Building,FixedCosts,Discounted,Water Heating,With Tank,___,High,Natural Gas,2201.891909046009
2040,Commercial Building,FixedCosts,Discounted,Water Heating,With Tank,___,Standard,Electricity,10.057715426542172
2040,Commercial Building,FixedCosts,Discounted,Water Heating,With Tank,___,Standard,Natural Gas,27.256669362382823
2040,Commercial Building,FixedCosts,Undiscounted,Auxiliary Equipment,___,___,Standard,Electricity,45674.917820671326
2040,Commercial Building,FixedCosts,Undiscounted,Auxiliary Equipment,___,___,Standard,Natural Gas,56.857225374027344
2040,Commercial Building,FixedCosts,Undiscounted,Auxiliary Equipment,___,___,Standard,Propane,50.94063023736668
2040,Commercial Building,FixedCosts,Undiscounted,Auxiliary Motors,___,___,Standard,Electricity,4140.345986270959
2040,Commercial Building,FixedCosts,Undiscounted,Space Cooling,Central,___,Energy Star,Electricity,44.93231622463583
2040,Commercial Building,FixedCosts,Undiscounted,Space Cooling,Central,___,Energy Star,Natural Gas,200.0733140268188
2040,Commercial Building,FixedCosts,Undiscounted,Space Cooling,Central,___,High,Electricity,40.03750928426695
2040,Commercial Building,FixedCosts,Undiscounted,Space Cooling,Central,___,High,Natural Gas,15698.933055231631
2040,Commercial Building,FixedCosts,Undiscounted,Space Cooling,Central,___,Standard,Electricity,46.691436048984805
2040,Commercial Building,FixedCosts,Undiscounted,Space Cooling,Central,___,Standard,Natural Gas,110.28685076958169
2040,Commercial Building,FixedCosts,Undiscounted,Space Heating,Furnace,Large,Standard,Hydrogen,3.600201262050094
2040,Commercial Building,FixedCosts,Undiscounted,Space Heating,Furnace,Medium,Standard,Hydrogen,2.859680545053071
2040,Commercial Building,FixedCosts,Undiscounted,Space Heating,Furnace,Small,Standard,Hydrogen,3.508351438281172
2040,Commercial Building,FixedCosts,Undiscounted,Space Heating,Furnace,___,Energy Star,Natural Gas,138.8660092420831
2040,Commercial Building,FixedCosts,Undiscounted,Space Heating,Furnace,___,Energy Star,Propane,75.7486760289193
2040,Commercial Building,FixedCosts,Undiscounted,Space Heating,Furnace,___,High,Heavy Fuel Oil,69.40006404983863
2040,Commercial Building,FixedCosts,Undiscounted,Space Heating,Furnace,___,High,Light Fuel Oil,135.32257264043682
2040,Commercial Building,FixedCosts,Undiscounted,Space Heating,Furnace,___,High,Natural Gas,12963.098321807134
2040,Commercial Building,FixedCosts,Undiscounted,Space Heating,Furnace,___,High,Propane,4350.207526431094
2040,Commercial Building,FixedCosts,Undiscounted,Space Heating,Furnace,___,Standard,Electricity,67.5171833021477
2040,Commercial Building,FixedCosts,Undiscounted,Space Heating,Furnace,___,Standard,Heavy Fuel Oil,69.68041282082973
2040,Commercial Building,FixedCosts,Undiscounted,Space Heating,Furnace,___,Standard,Kerosene,67.11651468411688
2040,Commercial Building,FixedCosts,Undiscounted,Space Heating,Furnace,___,Standard,Light Fuel Oil,85.06177866428935
2040,Commercial Building,FixedCosts,Undiscounted,Space Heating,Furnace,___,Standard,Natural Gas,130.58761784399442
2040,Commercial Building,FixedCosts,Undiscounted,Space Heating,Furnace,___,Standard,Propane,54.59935049315901
2040,Commercial Building,FixedCosts,Undiscounted,Space Heating,Heat Pump,___,Energy Star,Electricity,605.5817880005236
2040,Commercial Building,FixedCosts,Undiscounted,Space Heating,Heat Pump,___,Energy Star,Geothermal,47.98454180689795
2040,Commercial Building,FixedCosts,Undiscounted,Space Heating,Heat Pump,___,High,Electricity,762.4568474720088
2040,Commercial Building,FixedCosts,Undiscounted,Space Heating,Heat Pump,___,High,Geothermal,46.94151030319016
2040,Commercial Building,FixedCosts,Undiscounted,Space Heating,Heat Pump,___,Standard,Electricity,104.41933713539383
2040,Commercial Building,FixedCosts,Undiscounted,Space Heating,Heat Pump,___,Standard,Geothermal,50.48400517177481
2040,Commercial Building,FixedCosts,Undiscounted,Space Heating,Heat Pump,___,Standard,Natural Gas,99.3901561804506
2040,Commercial Building,FixedCosts,Undiscounted,Water Heating,Heat Pump,___,Energy Star,Electricity,3.4005183392081615
2040,Commercial Building,FixedCosts,Undiscounted,Water Heating,Heat Pump,___,High,Electricity,2.57078631993389
2040,Commercial Building,FixedCosts,Undiscounted,Water Heating,Heat Pump,___,Standard,Electricity,3.2788983212124396
2040,Commercial Building,FixedCosts,Undiscounted,Water Heating,Solar Thermal,Backup,Standard,Electricity,7.38659552572172
2040,Commercial Building,FixedCosts,Undiscounted,Water Heating,Solar Thermal,Backup,Standard,Natural Gas,19.48994820767782
2040,Commercial Building,FixedCosts,Undiscounted,Water Heating,System,___,Energy Star,Propane,77.35031152595755
2040,Commercial Building,FixedCosts,Undiscounted,Water Heating,System,___,Standard,Heavy Fuel Oil,69.80076200211694
2040,Commercial Building,FixedCosts,Undiscounted,Water Heating,System,___,Standard,Kerosene,67.18306521560898
2040,Commercial Building,FixedCosts,Undiscounted,Water Heating,System,___,Standard,Light Fuel Oil,78.87676121908979
2040,Commercial Building,FixedCosts,Undiscounted,Water Heating,With Tank,___,Energy Star,Natural Gas,173.47098109176667
2040,Commercial Building,FixedCosts,Undiscounted,Water Heating,With Tank,___,High,Electricity,15.11625663740948
2040,Commercial Building,FixedCosts,Undiscounted,Water Heating,With Tank,___,High,Natural Gas,5166.303666013506
2040,Commercial Building,FixedCosts,Undiscounted,Water Heating,With Tank,___,Standard,Electricity,23.598439081588758
2040,Commercial Building,FixedCosts,Undiscounted,Water Heating,With Tank,___,Standard,Natural Gas,63.95238125526625
2040,Public Building,FixedCosts,Discounted,Auxiliary Equipment,___,___,Standard,Electricity,2038.6551105528567
2040,Public Building,FixedCosts,Discounted,Auxiliary Equipment,___,___,Standard,Natural Gas,10.24275081636104
2040,Public Building,FixedCosts,Discounted,Auxiliary Equipment,___,___,Standard,Propane,8.726921064090584
2040,Public Building,FixedCosts,Discounted,Auxiliary Motors,___,___,Standard,Electricity,432.2483655584071
2040,Public Building,FixedCosts,Discounted,Space Cooling,Central,___,Energy Star,Electricity,8.54836334115871
2040,Public Building,FixedCosts,Discounted,Space Cooling,Central,___,Energy Star,Natural Gas,27.833240613997805
2040,Public Building,FixedCosts,Discounted,Space Cooling,Central,___,High,Electricity,7.549638264230024
2040,Public Building,FixedCosts,Discounted,Space Cooling,Central,___,High,Natural Gas,1379.9883089674518
2040,Public Building,FixedCosts,Discounted,Space Cooling,Central,___,Standard,Electricity,8.916359299481883
2040,Public Building,FixedCosts,Discounted,Space Cooling,Central,___,Standard,Natural Gas,16.655423579581445
2040,Public Building,FixedCosts,Discounted,Space Heating,Furnace,Large,Standard,Hydrogen,0.6460010432607588
2040,Public Building,FixedCosts,Discounted,Space Heating,Furnace,Medium,Standard,Hydrogen,0.5131206503869624
2040,Public Building,FixedCosts,Discounted,Space Heating,Furnace,Small,Standard,Hydrogen,0.6294963926390846
2040,Public Building,FixedCosts,Discounted,Space Heating,Furnace,___,Energy Star,Natural Gas,25.46991982104044
2040,Public Building,FixedCosts,Discounted,Space Heating,Furnace,___,Energy Star,Propane,4.972973391106584
2040,Public Building,FixedCosts,Discounted,Space Heating,Furnace,___,High,Heavy Fuel Oil,11.377676047408634
2040,Public Building,FixedCosts,Discounted,Space Heating,Furnace,___,High,Light Fuel Oil,99.38218731014001
2040,Public Building,FixedCosts,Discounted,Space Heating,Furnace,___,High,Natural Gas,209.58501966276222
2040,Public Building,FixedCosts,Discounted,Space Heating,Furnace,___,High,Propane,4.587886552426228
2040,Public Building,FixedCosts,Discounted,Space Heating,Furnace,___,Standard,Electricity,15.80423169626382
2040,Public Building,FixedCosts,Discounted,Space Heating,Furnace,___,Standard,Heavy Fuel Oil,11.570849595562999
2040,Public Building,FixedCosts,Discounted,Space Heating,Furnace,___,Standard,Kerosene,11.716395866066907
2040,Public Building,FixedCosts,Discounted,Space Heating,Furnace,___,Standard,Light Fuel Oil,19.029039483392914
2040,Public Building,FixedCosts,Discounted,Space Heating,Furnace,___,Standard,Natural Gas,23.97800044480937
2040,Public Building,FixedCosts,Discounted,Space Heating,Furnace,___,Standard,Propane,5.010895589604526
2040,Public Building,FixedCosts,Discounted,Space Heating,Heat Pump,___,Energy Star,Electricity,164.25601737838178
2040,Public Building,FixedCosts,Discounted,Space Heating,Heat Pump,___,Energy Star,Geothermal,8.507463275028949
2040,Public Building,FixedCosts,Discounted,Space Heating,Heat Pump,___,High,Electricity,110.1608267448447
2040,Public Building,FixedCosts,Discounted,Space Heating,Heat Pump,___,High,Geothermal,8.291315121508864
2040,Public Building,FixedCosts,Discounted,Space Heating,Heat Pump,___,Standard,Electricity,21.056192011587754
2040,Public Building,FixedCosts,Discounted,Space Heating,Heat Pump,___,Standard,Geothermal,8.923054455256306
2040,Public Building,FixedCosts,Discounted,Space Heating,Heat Pump,___,Standard,Natural Gas,17.544294868511177
2040,Public Building,FixedCosts,Discounted,Water Heating,Heat Pump,___,Energy Star,Electricity,0.618767639149193
2040,Public Building,FixedCosts,Discounted,Water Heating,Heat Pump,___,High,Electricity,0.4652301420586441
2040,Public Building,FixedCosts,Discounted,Water Heating,Heat Pump,___,Standard,Electricity,0.5958988978158253
2040,Public Building,FixedCosts,Discounted,Water Heating,Solar Thermal,Backup,Standard,Electricity,1.355431519789046
2040,Public Building,FixedCosts,Discounted,Water Heating,Solar Thermal,Backup,Standard,Natural Gas,30.607038551342484
2040,Public Building,FixedCosts,Discounted,Water Heating,System,___,Energy Star,Propane,12.086552205446598
2040,Public Building,FixedCosts,Discounted,Water Heating,System,___,Standard,Heavy Fuel Oil,11.645843031618487
2040,Public Building,FixedCosts,Discounted,Water Heating,System,___,Standard,Kerosene,11.750687033294517
2040,Public Building,FixedCosts,Discounted,Water Heating,System,___,Standard,Light Fuel Oil,16.015798526277518
2040,Public Building,FixedCosts,Discounted,Water Heating,With Tank,___,Energy Star,Natural Gas,27.75267100048225
2040,Public Building,FixedCosts,Discounted,Water Heating,With Tank,___,High,Electricity,2.9034837002819947
2040,Public Building,FixedCosts,Discounted,Water Heating,With Tank,___,High,Natural Gas,1358.4586595415367
2040,Public Building,FixedCosts,Discounted,Water Heating,With Tank,___,Standard,Electricity,4.582235960884693
2040,Public Building,FixedCosts,Discounted,Water Heating,With Tank,___,Standard,Natural Gas,11.183106727563615
2040,Public Building,FixedCosts,Undiscounted,Auxiliary Equipment,___,___,Standard,Electricity,4716.725151810328
2040,Public Building,FixedCosts,Undiscounted,Auxiliary Equipment,___,___,Standard,Natural Gas,23.69809397831603
2040,Public Building,FixedCosts,Undiscounted,Auxiliary Equipment,___,___,Standard,Propane,20.191001345831697
2040,Public Building,FixedCosts,Undiscounted,Auxiliary Motors,___,___,Standard,Electricity,1000.0694708509808
2040,Public Building,FixedCosts,Undiscounted,Space Cooling,Central,___,Energy Star,Electricity,20.05704307573298
2040,Public Building,FixedCosts,Undiscounted,Space Cooling,Central,___,Energy Star,Natural Gas,65.30519160835351
2040,Public Building,FixedCosts,Undiscounted,Space Cooling,Central,___,High,Electricity,17.71373230508221
2040,Public Building,FixedCosts,Undiscounted,Space Cooling,Central,___,High,Natural Gas,3237.8695023059613
2040,Public Building,FixedCosts,Undiscounted,Space Cooling,Central,___,Standard,Electricity,20.920472774871502
2040,Public Building,FixedCosts,Undiscounted,Space Cooling,Central,___,Standard,Natural Gas,39.0786557435874
2040,Public Building,FixedCosts,Undiscounted,Space Heating,Furnace,Large,Standard,Hydrogen,1.5157136207892175
2040,Public Building,FixedCosts,Undiscounted,Space Heating,Furnace,Medium,Standard,Hydrogen,1.2039360725704031
2040,Public Building,FixedCosts,Undiscounted,Space Heating,Furnace,Small,Standard,Hydrogen,1.476988723957215
2040,Public Building,FixedCosts,Undiscounted,Space Heating,Furnace,___,Energy Star,Natural Gas,59.76012700892387
2040,Public Building,FixedCosts,Undiscounted,Space Heating,Furnace,___,Energy Star,Propane,11.668098036925358
2040,Public Building,FixedCosts,Undiscounted,Space Heating,Furnace,___,High,Heavy Fuel Oil,26.695465491722764
2040,Public Building,FixedCosts,Undiscounted,Space Heating,Furnace,___,High,Light Fuel Oil,233.180637308972
2040,Public Building,FixedCosts,Undiscounted,Space Heating,Furnace,___,High,Natural Gas,491.7497770789149
2040,Public Building,FixedCosts,Undiscounted,Space Heating,Furnace,___,High,Propane,10.764567968880447
2040,Public Building,FixedCosts,Undiscounted,Space Heating,Furnace,___,Standard,Electricity,37.081502418667796
2040,Public Building,FixedCosts,Undiscounted,Space Heating,Furnace,___,Standard,Heavy Fuel Oil,27.1487089983212
2040,Public Building,FixedCosts,Undiscounted,Space Heating,Furnace,___,Standard,Kerosene,27.49020452214313
2040,Public Building,FixedCosts,Undiscounted,Space Heating,Furnace,___,Standard,Light Fuel Oil,44.64787578349487
2040,Public Building,FixedCosts,Undiscounted,Space Heating,Furnace,___,Standard,Natural Gas,56.25963340560317
2040,Public Building,FixedCosts,Undiscounted,Space Heating,Furnace,___,Standard,Propane,11.757074971859502
2040,Public Building,FixedCosts,Undiscounted,Space Heating,Heat Pump,___,Energy Star,Electricity,385.39424267850404
