"Discounted and Undiscounted  Costs for building sector by building types, per vintage. (k CAD 2016)"
vintage,sector,Cost,Cost_type,Archetype,NewOld,EndUse,Tech_type_1,Costs
2045,Public Building,Discounted,FixedSubsidies,Post-Secondary Institution,Old,Water Heating,Solar Thermal,0.0
2045,Public Building,Discounted,FixedSubsidies,Post-Secondary Institution,Old,Water Heating,System,0.0
2045,Public Building,Discounted,FixedSubsidies,Post-Secondary Institution,Old,Water Heating,With Tank,0.0
2045,Public Building,Discounted,FixedSubsidies,School board,New,Auxiliary Equipment,___,0.0
2045,Public Building,Discounted,FixedSubsidies,School board,New,Auxiliary Motors,___,0.0
2045,Public Building,Discounted,FixedSubsidies,School board,New,Space Cooling,Central,0.0
2045,Public Building,Discounted,FixedSubsidies,School board,New,Space Heating,Furnace,0.0
2045,Public Building,Discounted,FixedSubsidies,School board,New,Space Heating,Heat Pump,0.0
2045,Public Building,Discounted,FixedSubsidies,School board,New,Water Heating,Heat Pump,0.0
2045,Public Building,Discounted,FixedSubsidies,School board,New,Water Heating,Solar Thermal,0.0
2045,Public Building,Discounted,FixedSubsidies,School board,New,Water Heating,System,0.0
2045,Public Building,Discounted,FixedSubsidies,School board,New,Water Heating,With Tank,0.0
2045,Public Building,Discounted,FixedSubsidies,School board,Old,Auxiliary Equipment,___,0.0
2045,Public Building,Discounted,FixedSubsidies,School board,Old,Auxiliary Motors,___,0.0
2045,Public Building,Discounted,FixedSubsidies,School board,Old,Space Cooling,Central,0.0
2045,Public Building,Discounted,FixedSubsidies,School board,Old,Space Heating,Furnace,0.0
2045,Public Building,Discounted,FixedSubsidies,School board,Old,Space Heating,Heat Pump,0.0
2045,Public Building,Discounted,FixedSubsidies,School board,Old,Water Heating,Heat Pump,0.0
2045,Public Building,Discounted,FixedSubsidies,School board,Old,Water Heating,Solar Thermal,0.0
2045,Public Building,Discounted,FixedSubsidies,School board,Old,Water Heating,System,0.0
2045,Public Building,Discounted,FixedSubsidies,School board,Old,Water Heating,With Tank,0.0
2045,Public Building,Discounted,Investment,Hospital,New,Auxiliary Equipment,___,99.0194277331652
2045,Public Building,Discounted,Investment,Hospital,New,Auxiliary Motors,___,16.661413465062907
2045,Public Building,Discounted,Investment,Hospital,New,Lighting,Fluocompact,8.556915208937934
2045,Public Building,Discounted,Investment,Hospital,New,Lighting,Fluorescent,143.13691811771534
2045,Public Building,Discounted,Investment,Hospital,New,Lighting,Halogen,2.9692771724807043
2045,Public Building,Discounted,Investment,Hospital,New,Lighting,Incandescent,3.0780975779899773
2045,Public Building,Discounted,Investment,Hospital,New,Lighting,Light Emitting Diode,34.50710824424325
2045,Public Building,Discounted,Investment,Hospital,New,Space Cooling,Central,278.90877913846634
2045,Public Building,Discounted,Investment,Hospital,New,Space Cooling,Wall,28.956268873548986
2045,Public Building,Discounted,Investment,Hospital,New,Space Cooling,Window,27.021500748111485
2045,Public Building,Discounted,Investment,Hospital,New,Space Cooling,Zero Thermal Measure,7.59158612919216
2045,Public Building,Discounted,Investment,Hospital,New,Space Heating,Furnace,103.09309437048559
2045,Public Building,Discounted,Investment,Hospital,New,Space Heating,Heat Pump,516.6328524700845
2045,Public Building,Discounted,Investment,Hospital,New,Space Heating,Plinthe,35.90167558252171
2045,Public Building,Discounted,Investment,Hospital,New,Water Heating,Heat Pump,21.699973658121998
2045,Public Building,Discounted,Investment,Hospital,New,Water Heating,Solar Thermal,78.63825935893827
2045,Public Building,Discounted,Investment,Hospital,New,Water Heating,System,18.26321153375182
2045,Public Building,Discounted,Investment,Hospital,New,Water Heating,With Tank,46.62861821462745
2045,Public Building,Discounted,Investment,Hospital,Old,Auxiliary Equipment,___,1256.61422713591
2045,Public Building,Discounted,Investment,Hospital,Old,Auxiliary Motors,___,173.01551757932464
2045,Public Building,Discounted,Investment,Hospital,Old,Lighting,Fluocompact,10.87151782804748
2045,Public Building,Discounted,Investment,Hospital,Old,Lighting,Fluorescent,1541.9907675339039
2045,Public Building,Discounted,Investment,Hospital,Old,Lighting,Halogen,3.1165333696631072
2045,Public Building,Discounted,Investment,Hospital,Old,Lighting,Incandescent,3.363195255793918
2045,Public Building,Discounted,Investment,Hospital,Old,Lighting,Light Emitting Diode,49.66811547074488
2045,Public Building,Discounted,Investment,Hospital,Old,Space Cooling,Central,2085.223528400426
2045,Public Building,Discounted,Investment,Hospital,Old,Space Cooling,Wall,34.62857337492572
2045,Public Building,Discounted,Investment,Hospital,Old,Space Cooling,Window,31.926246209886955
2045,Public Building,Discounted,Investment,Hospital,Old,Space Cooling,Zero Thermal Measure,7.59158612919216
2045,Public Building,Discounted,Investment,Hospital,Old,Space Heating,Furnace,704.2234920591657
2045,Public Building,Discounted,Investment,Hospital,Old,Space Heating,Heat Pump,660.0481389576895
2045,Public Building,Discounted,Investment,Hospital,Old,Space Heating,Plinthe,43.43361245757738
2045,Public Building,Discounted,Investment,Hospital,Old,Water Heating,Heat Pump,25.011228977043096
2045,Public Building,Discounted,Investment,Hospital,Old,Water Heating,Solar Thermal,453.87315028091064
2045,Public Building,Discounted,Investment,Hospital,Old,Water Heating,System,18.91774195135836
2045,Public Building,Discounted,Investment,Hospital,Old,Water Heating,With Tank,62.641859368005534
2045,Public Building,Discounted,Investment,Municipality,New,Auxiliary Equipment,___,134.18261966066407
2045,Public Building,Discounted,Investment,Municipality,New,Auxiliary Motors,___,35.80889959796292
2045,Public Building,Discounted,Investment,Municipality,New,Lighting,Fluocompact,9.183013022363973
2045,Public Building,Discounted,Investment,Municipality,New,Lighting,Fluorescent,280.04499109626977
2045,Public Building,Discounted,Investment,Municipality,New,Lighting,Halogen,2.9987110265509624
2045,Public Building,Discounted,Investment,Municipality,New,Lighting,Incandescent,3.1147147400067525
2045,Public Building,Discounted,Investment,Municipality,New,Lighting,Light Emitting Diode,38.51929145520761
2045,Public Building,Discounted,Investment,Municipality,New,Space Cooling,Central,615.4591812067049
2045,Public Building,Discounted,Investment,Municipality,New,Space Cooling,Wall,31.43206474217188
2045,Public Building,Discounted,Investment,Municipality,New,Space Cooling,Window,29.19277195691917
2045,Public Building,Discounted,Investment,Municipality,New,Space Cooling,Zero Thermal Measure,7.59158612919216
2045,Public Building,Discounted,Investment,Municipality,New,Space Heating,Furnace,162.00027154679364
2045,Public Building,Discounted,Investment,Municipality,New,Space Heating,Heat Pump,625.9265072858714
2045,Public Building,Discounted,Investment,Municipality,New,Space Heating,Plinthe,41.817296406210964
2045,Public Building,Discounted,Investment,Municipality,New,Water Heating,Heat Pump,22.502305244129587
2045,Public Building,Discounted,Investment,Municipality,New,Water Heating,Solar Thermal,150.52356338368722
2045,Public Building,Discounted,Investment,Municipality,New,Water Heating,System,18.45009103484387
2045,Public Building,Discounted,Investment,Municipality,New,Water Heating,With Tank,55.31214154247414
2045,Public Building,Discounted,Investment,Municipality,Old,Auxiliary Equipment,___,531.0017567623945
2045,Public Building,Discounted,Investment,Municipality,Old,Auxiliary Motors,___,136.7559611701258
2045,Public Building,Discounted,Investment,Municipality,Old,Lighting,Fluocompact,10.556498283667597
2045,Public Building,Discounted,Investment,Municipality,Old,Lighting,Fluorescent,1038.6573773207485
2045,Public Building,Discounted,Investment,Municipality,Old,Lighting,Halogen,3.075903622728834
2045,Public Building,Discounted,Investment,Municipality,Old,Lighting,Incandescent,3.246792579842451
2045,Public Building,Discounted,Investment,Municipality,Old,Lighting,Light Emitting Diode,47.27683624269495
2045,Public Building,Discounted,Investment,Municipality,Old,Space Cooling,Central,1590.5526680352677
2045,Public Building,Discounted,Investment,Municipality,Old,Space Cooling,Wall,34.16437210827934
2045,Public Building,Discounted,Investment,Municipality,Old,Space Cooling,Window,31.51595170720807
2045,Public Building,Discounted,Investment,Municipality,Old,Space Cooling,Zero Thermal Measure,7.59158612919216
2045,Public Building,Discounted,Investment,Municipality,Old,Space Heating,Furnace,386.8738504760523
2045,Public Building,Discounted,Investment,Municipality,Old,Space Heating,Heat Pump,658.5438349198477
2045,Public Building,Discounted,Investment,Municipality,Old,Space Heating,Plinthe,43.14941041956618
2045,Public Building,Discounted,Investment,Municipality,Old,Water Heating,Heat Pump,24.372916526534055
2045,Public Building,Discounted,Investment,Municipality,Old,Water Heating,Solar Thermal,263.1875990249014
2045,Public Building,Discounted,Investment,Municipality,Old,Water Heating,System,18.80395200193776
2045,Public Building,Discounted,Investment,Municipality,Old,Water Heating,With Tank,57.89501527479165
2045,Public Building,Discounted,Investment,Post-Secondary Institution,New,Auxiliary Equipment,___,93.16183582460974
2045,Public Building,Discounted,Investment,Post-Secondary Institution,New,Auxiliary Motors,___,18.234047173687937
2045,Public Building,Discounted,Investment,Post-Secondary Institution,New,Lighting,Fluocompact,8.64651829942187
2045,Public Building,Discounted,Investment,Post-Secondary Institution,New,Lighting,Fluorescent,157.12838834440268
2045,Public Building,Discounted,Investment,Post-Secondary Institution,New,Lighting,Halogen,2.9737684846085424
2045,Public Building,Discounted,Investment,Post-Secondary Institution,New,Lighting,Incandescent,3.08359994546067
2045,Public Building,Discounted,Investment,Post-Secondary Institution,New,Lighting,Light Emitting Diode,35.039217110485104
2045,Public Building,Discounted,Investment,Post-Secondary Institution,New,Space Cooling,Central,283.74590837189953
2045,Public Building,Discounted,Investment,Post-Secondary Institution,New,Space Cooling,Wall,29.00689088931259
2045,Public Building,Discounted,Investment,Post-Secondary Institution,New,Space Cooling,Window,27.12539612212956
2045,Public Building,Discounted,Investment,Post-Secondary Institution,New,Space Cooling,Zero Thermal Measure,7.59158612919216
2045,Public Building,Discounted,Investment,Post-Secondary Institution,New,Space Heating,Furnace,113.89687009047819
2045,Public Building,Discounted,Investment,Post-Secondary Institution,New,Space Heating,Heat Pump,567.3223548680498
2045,Public Building,Discounted,Investment,Post-Secondary Institution,New,Space Heating,Plinthe,38.49553329476127
2045,Public Building,Discounted,Investment,Post-Secondary Institution,New,Water Heating,Heat Pump,21.50236448818508
2045,Public Building,Discounted,Investment,Post-Secondary Institution,New,Water Heating,Solar Thermal,68.13320969493039
2045,Public Building,Discounted,Investment,Post-Secondary Institution,New,Water Heating,System,18.21706060243549
2045,Public Building,Discounted,Investment,Post-Secondary Institution,New,Water Heating,With Tank,44.65029947291661
2045,Public Building,Discounted,Investment,Post-Secondary Institution,Old,Auxiliary Equipment,___,1555.068244288075
2045,Public Building,Discounted,Investment,Post-Secondary Institution,Old,Auxiliary Motors,___,268.61709973246616
2045,Public Building,Discounted,Investment,Post-Secondary Institution,Old,Lighting,Fluocompact,11.176307010157748
2045,Public Building,Discounted,Investment,Post-Secondary Institution,Old,Lighting,Fluorescent,2301.2172424529376
2045,Public Building,Discounted,Investment,Post-Secondary Institution,Old,Lighting,Halogen,3.1795443131869803
2045,Public Building,Discounted,Investment,Post-Secondary Institution,Old,Lighting,Incandescent,3.5837754069890275
2045,Public Building,Discounted,Investment,Post-Secondary Institution,Old,Lighting,Light Emitting Diode,51.90719808636182
2045,Public Building,Discounted,Investment,Post-Secondary Institution,Old,Space Cooling,Central,3011.9680589495806
2045,Public Building,Discounted,Investment,Post-Secondary Institution,Old,Space Cooling,Wall,35.02826642154287
2045,Public Building,Discounted,Investment,Post-Secondary Institution,Old,Space Cooling,Window,32.29103801301054
2045,Public Building,Discounted,Investment,Post-Secondary Institution,Old,Space Cooling,Zero Thermal Measure,7.59158612919216
2045,Public Building,Discounted,Investment,Post-Secondary Institution,Old,Space Heating,Furnace,1583.0065003926163
2045,Public Building,Discounted,Investment,Post-Secondary Institution,Old,Space Heating,Heat Pump,660.4041814608885
2045,Public Building,Discounted,Investment,Post-Secondary Institution,Old,Space Heating,Plinthe,43.55786598486537
2045,Public Building,Discounted,Investment,Post-Secondary Institution,Old,Water Heating,Heat Pump,25.171823299465107
2045,Public Building,Discounted,Investment,Post-Secondary Institution,Old,Water Heating,Solar Thermal,486.4955802372703
2045,Public Building,Discounted,Investment,Post-Secondary Institution,Old,Water Heating,System,18.941375888901497
2045,Public Building,Discounted,Investment,Post-Secondary Institution,Old,Water Heating,With Tank,64.18017709285665
2045,Public Building,Discounted,Investment,School board,New,Auxiliary Equipment,___,101.29423844393716
2045,Public Building,Discounted,Investment,School board,New,Auxiliary Motors,___,22.67733935604455
2045,Public Building,Discounted,Investment,School board,New,Lighting,Fluocompact,8.878292049080969
2045,Public Building,Discounted,Investment,School board,New,Lighting,Fluorescent,201.62230666543132
2045,Public Building,Discounted,Investment,School board,New,Lighting,Halogen,2.9849383658942714
2045,Public Building,Discounted,Investment,School board,New,Lighting,Incandescent,3.097382204482628
2045,Public Building,Discounted,Investment,School board,New,Lighting,Light Emitting Diode,36.48607112903055
2045,Public Building,Discounted,Investment,School board,New,Space Cooling,Central,430.0991737029262
2045,Public Building,Discounted,Investment,School board,New,Space Cooling,Wall,30.224382182025305
2045,Public Building,Discounted,Investment,School board,New,Space Cooling,Window,28.14123362940341
2045,Public Building,Discounted,Investment,School board,New,Space Cooling,Zero Thermal Measure,7.59158612919216
2045,Public Building,Discounted,Investment,School board,New,Space Heating,Furnace,127.88773041709365
2045,Public Building,Discounted,Investment,School board,New,Space Heating,Heat Pump,596.7610384754579
2045,Public Building,Discounted,Investment,School board,New,Space Heating,Plinthe,40.36081874328554
2045,Public Building,Discounted,Investment,School board,New,Water Heating,Heat Pump,21.892249716472556
2045,Public Building,Discounted,Investment,School board,New,Water Heating,Solar Thermal,90.6961163675719
2045,Public Building,Discounted,Investment,School board,New,Water Heating,System,18.30677752285503
2045,Public Building,Discounted,Investment,School board,New,Water Heating,With Tank,48.51867000095128
2045,Public Building,Discounted,Investment,School board,Old,Auxiliary Equipment,___,1281.4807408330048
2045,Public Building,Discounted,Investment,School board,Old,Auxiliary Motors,___,196.9336064892395
2045,Public Building,Discounted,Investment,School board,Old,Lighting,Fluocompact,10.950940937334346
2045,Public Building,Discounted,Investment,School board,Old,Lighting,Fluorescent,1710.3878021082242
2045,Public Building,Discounted,Investment,School board,Old,Lighting,Halogen,3.1309632060352763
2045,Public Building,Discounted,Investment,School board,Old,Lighting,Incandescent,3.408164661237112
2045,Public Building,Discounted,Investment,School board,Old,Lighting,Light Emitting Diode,50.27003935659771
2045,Public Building,Discounted,Investment,School board,Old,Space Cooling,Central,2697.7740954828746
2045,Public Building,Discounted,Investment,School board,Old,Space Cooling,Wall,34.90320433477699
2045,Public Building,Discounted,Investment,School board,Old,Space Cooling,Window,32.170735355647835
2045,Public Building,Discounted,Investment,School board,Old,Space Cooling,Zero Thermal Measure,7.59158612919216
2045,Public Building,Discounted,Investment,School board,Old,Space Heating,Furnace,716.2294306165719
2045,Public Building,Discounted,Investment,School board,Old,Space Heating,Heat Pump,659.8957853750945
2045,Public Building,Discounted,Investment,School board,Old,Space Heating,Plinthe,43.40238950866042
2045,Public Building,Discounted,Investment,School board,Old,Water Heating,Heat Pump,24.867083740520826
2045,Public Building,Discounted,Investment,School board,Old,Water Heating,Solar Thermal,288.4876126510352
2045,Public Building,Discounted,Investment,School board,Old,Water Heating,System,18.893035531678255
2045,Public Building,Discounted,Investment,School board,Old,Water Heating,With Tank,60.34819503372497
2045,Public Building,Undiscounted,FixedCosts,Hospital,New,Auxiliary Equipment,___,64.58525888578087
2045,Public Building,Undiscounted,FixedCosts,Hospital,New,Auxiliary Motors,___,10.867379530246511
2045,Public Building,Undiscounted,FixedCosts,Hospital,New,Space Cooling,Central,44.82557810437322
2045,Public Building,Undiscounted,FixedCosts,Hospital,New,Space Heating,Furnace,49.38992609163857
2045,Public Building,Undiscounted,FixedCosts,Hospital,New,Space Heating,Heat Pump,88.01094941523631
2045,Public Building,Undiscounted,FixedCosts,Hospital,New,Water Heating,Heat Pump,0.32493642213311896
2045,Public Building,Undiscounted,FixedCosts,Hospital,New,Water Heating,Solar Thermal,2.731341987690248
2045,Public Building,Undiscounted,FixedCosts,Hospital,New,Water Heating,System,10.614449154251371
2045,Public Building,Undiscounted,FixedCosts,Hospital,New,Water Heating,With Tank,13.028184651026084
2045,Public Building,Undiscounted,FixedCosts,Hospital,Old,Auxiliary Equipment,___,819.6245629477132
2045,Public Building,Undiscounted,FixedCosts,Hospital,Old,Auxiliary Motors,___,112.84908678961582
2045,Public Building,Undiscounted,FixedCosts,Hospital,Old,Space Cooling,Central,327.57162024432756
2045,Public Building,Undiscounted,FixedCosts,Hospital,Old,Space Heating,Furnace,554.9761271607049
2045,Public Building,Undiscounted,FixedCosts,Hospital,Old,Space Heating,Heat Pump,112.64854032612624
2045,Public Building,Undiscounted,FixedCosts,Hospital,Old,Water Heating,Heat Pump,0.37455980922174964
2045,Public Building,Undiscounted,FixedCosts,Hospital,Old,Water Heating,Solar Thermal,15.764372234920595
2045,Public Building,Undiscounted,FixedCosts,Hospital,Old,Water Heating,System,10.99486666237949
2045,Public Building,Undiscounted,FixedCosts,Hospital,Old,Water Heating,With Tank,18.068652958605384
2045,Public Building,Undiscounted,FixedCosts,Municipality,New,Auxiliary Equipment,___,87.52039298903792
2045,Public Building,Undiscounted,FixedCosts,Municipality,New,Auxiliary Motors,___,23.356295869348415
2045,Public Building,Undiscounted,FixedCosts,Municipality,New,Space Cooling,Central,97.56278770701178
2045,Public Building,Undiscounted,FixedCosts,Municipality,New,Space Heating,Furnace,97.1634091353295
2045,Public Building,Undiscounted,FixedCosts,Municipality,New,Space Heating,Heat Pump,107.78598235373369
2045,Public Building,Undiscounted,FixedCosts,Municipality,New,Water Heating,Heat Pump,0.3369587562862303
2045,Public Building,Undiscounted,FixedCosts,Municipality,New,Water Heating,Solar Thermal,5.228133635673732
2045,Public Building,Undiscounted,FixedCosts,Municipality,New,Water Heating,System,10.723160778257046
2045,Public Building,Undiscounted,FixedCosts,Municipality,New,Water Heating,With Tank,15.84770846147385
2045,Public Building,Undiscounted,FixedCosts,Municipality,Old,Auxiliary Equipment,___,346.345022531544
2045,Public Building,Undiscounted,FixedCosts,Municipality,Old,Auxiliary Motors,___,89.19885075631554
2045,Public Building,Undiscounted,FixedCosts,Municipality,Old,Space Cooling,Central,250.18510004176062
2045,Public Building,Undiscounted,FixedCosts,Municipality,Old,Space Heating,Furnace,286.68388716815446
2045,Public Building,Undiscounted,FixedCosts,Municipality,Old,Space Heating,Heat Pump,112.50840603555352
2045,Public Building,Undiscounted,FixedCosts,Municipality,Old,Water Heating,Heat Pump,0.3649922955426472
2045,Public Building,Undiscounted,FixedCosts,Municipality,Old,Water Heating,Solar Thermal,9.141292619049457
2045,Public Building,Undiscounted,FixedCosts,Municipality,Old,Water Heating,System,10.928751981818687
2045,Public Building,Undiscounted,FixedCosts,Municipality,Old,Water Heating,With Tank,16.5473360718764
2045,Public Building,Undiscounted,FixedCosts,Post-Secondary Institution,New,Auxiliary Equipment,___,60.764654197165825
2045,Public Building,Undiscounted,FixedCosts,Post-Secondary Institution,New,Auxiliary Motors,___,11.893127280251273
2045,Public Building,Undiscounted,FixedCosts,Post-Secondary Institution,New,Space Cooling,Central,45.61365809627511
2045,Public Building,Undiscounted,FixedCosts,Post-Secondary Institution,New,Space Heating,Furnace,57.66141841889578
2045,Public Building,Undiscounted,FixedCosts,Post-Secondary Institution,New,Space Heating,Heat Pump,97.53538866242948
2045,Public Building,Undiscounted,FixedCosts,Post-Secondary Institution,New,Water Heating,Heat Pump,0.321975872241657
2045,Public Building,Undiscounted,FixedCosts,Post-Secondary Institution,New,Water Heating,Solar Thermal,2.3664701878336003
2045,Public Building,Undiscounted,FixedCosts,Post-Secondary Institution,New,Water Heating,System,10.587589663974278
2045,Public Building,Undiscounted,FixedCosts,Post-Secondary Institution,New,Water Heating,With Tank,12.38620137001434
2045,Public Building,Undiscounted,FixedCosts,Post-Secondary Institution,Old,Auxiliary Equipment,___,1014.2907047801777
2045,Public Building,Undiscounted,FixedCosts,Post-Secondary Institution,Old,Auxiliary Motors,___,175.20506151701616
2045,Public Building,Undiscounted,FixedCosts,Post-Secondary Institution,Old,Space Cooling,Central,472.5165804241652
2045,Public Building,Undiscounted,FixedCosts,Post-Secondary Institution,Old,Space Heating,Furnace,1298.1111466250502
2045,Public Building,Undiscounted,FixedCosts,Post-Secondary Institution,Old,Space Heating,Heat Pump,112.49177290164181
2045,Public Building,Undiscounted,FixedCosts,Post-Secondary Institution,Old,Water Heating,Heat Pump,0.3769661761394454
2045,Public Building,Undiscounted,FixedCosts,Post-Secondary Institution,Old,Water Heating,Solar Thermal,16.897446814724887
2045,Public Building,Undiscounted,FixedCosts,Post-Secondary Institution,Old,Water Heating,System,11.008599894990947
2045,Public Building,Undiscounted,FixedCosts,Post-Secondary Institution,Old,Water Heating,With Tank,18.566692842489502
2045,Public Building,Undiscounted,FixedCosts,School board,New,Auxiliary Equipment,___,66.06900043059436
2045,Public Building,Undiscounted,FixedCosts,School board,New,Auxiliary Motors,___,14.79125729849365
2045,Public Building,Undiscounted,FixedCosts,School board,New,Space Cooling,Central,68.52503099188203
2045,Public Building,Undiscounted,FixedCosts,School board,New,Space Heating,Furnace,68.87715524989459
2045,Public Building,Undiscounted,FixedCosts,School board,New,Space Heating,Heat Pump,102.74806342081337
2045,Public Building,Undiscounted,FixedCosts,School board,New,Water Heating,Heat Pump,0.3278171111352673
2045,Public Building,Undiscounted,FixedCosts,School board,New,Water Heating,Solar Thermal,3.1501474317261353
2045,Public Building,Undiscounted,FixedCosts,School board,New,Water Heating,System,10.639796096213988
2045,Public Building,Undiscounted,FixedCosts,School board,New,Water Heating,With Tank,13.641061982127209
2045,Public Building,Undiscounted,FixedCosts,School board,Old,Auxiliary Equipment,___,835.8437056097118
2045,Public Building,Undiscounted,FixedCosts,School board,Old,Auxiliary Motors,___,128.4496209440117
2045,Public Building,Undiscounted,FixedCosts,School board,Old,Space Cooling,Central,423.3791633830127
2045,Public Building,Undiscounted,FixedCosts,School board,Old,Space Heating,Furnace,565.0751782640979
2045,Public Building,Undiscounted,FixedCosts,School board,Old,Space Heating,Heat Pump,112.50463959423581
2045,Public Building,Undiscounted,FixedCosts,School board,Old,Water Heating,Heat Pump,0.3723995176270783
2045,Public Building,Undiscounted,FixedCosts,School board,Old,Water Heating,Solar Thermal,10.020037775275846
2045,Public Building,Undiscounted,FixedCosts,School board,Old,Water Heating,System,10.98050629790734
2045,Public Building,Undiscounted,FixedCosts,School board,Old,Water Heating,With Tank,17.31844211467737
2045,Public Building,Undiscounted,FixedSubsidies,Hospital,New,Auxiliary Equipment,___,0.0
2045,Public Building,Undiscounted,FixedSubsidies,Hospital,New,Auxiliary Motors,___,0.0
2045,Public Building,Undiscounted,FixedSubsidies,Hospital,New,Space Cooling,Central,0.0
2045,Public Building,Undiscounted,FixedSubsidies,Hospital,New,Space Heating,Furnace,0.0
2045,Public Building,Undiscounted,FixedSubsidies,Hospital,New,Space Heating,Heat Pump,0.0
2045,Public Building,Undiscounted,FixedSubsidies,Hospital,New,Water Heating,Heat Pump,0.0
2045,Public Building,Undiscounted,FixedSubsidies,Hospital,New,Water Heating,Solar Thermal,0.0
2045,Public Building,Undiscounted,FixedSubsidies,Hospital,New,Water Heating,System,0.0
2045,Public Building,Undiscounted,FixedSubsidies,Hospital,New,Water Heating,With Tank,0.0
2045,Public Building,Undiscounted,FixedSubsidies,Hospital,Old,Auxiliary Equipment,___,0.0
2045,Public Building,Undiscounted,FixedSubsidies,Hospital,Old,Auxiliary Motors,___,0.0
2045,Public Building,Undiscounted,FixedSubsidies,Hospital,Old,Space Cooling,Central,0.0
2045,Public Building,Undiscounted,FixedSubsidies,Hospital,Old,Space Heating,Furnace,0.0
2045,Public Building,Undiscounted,FixedSubsidies,Hospital,Old,Space Heating,Heat Pump,0.0
2045,Public Building,Undiscounted,FixedSubsidies,Hospital,Old,Water Heating,Heat Pump,0.0
2045,Public Building,Undiscounted,FixedSubsidies,Hospital,Old,Water Heating,Solar Thermal,0.0
2045,Public Building,Undiscounted,FixedSubsidies,Hospital,Old,Water Heating,System,0.0
2045,Public Building,Undiscounted,FixedSubsidies,Hospital,Old,Water Heating,With Tank,0.0
2045,Public Building,Undiscounted,FixedSubsidies,Municipality,New,Auxiliary Equipment,___,0.0
2045,Public Building,Undiscounted,FixedSubsidies,Municipality,New,Auxiliary Motors,___,0.0
2045,Public Building,Undiscounted,FixedSubsidies,Municipality,New,Space Cooling,Central,0.0
2045,Public Building,Undiscounted,FixedSubsidies,Municipality,New,Space Heating,Furnace,0.0
2045,Public Building,Undiscounted,FixedSubsidies,Municipality,New,Space Heating,Heat Pump,0.0
2045,Public Building,Undiscounted,FixedSubsidies,Municipality,New,Water Heating,Heat Pump,0.0
2045,Public Building,Undiscounted,FixedSubsidies,Municipality,New,Water Heating,Solar Thermal,0.0
2045,Public Building,Undiscounted,FixedSubsidies,Municipality,New,Water Heating,System,0.0
2045,Public Building,Undiscounted,FixedSubsidies,Municipality,New,Water Heating,With Tank,0.0
2045,Public Building,Undiscounted,FixedSubsidies,Municipality,Old,Auxiliary Equipment,___,0.0
2045,Public Building,Undiscounted,FixedSubsidies,Municipality,Old,Auxiliary Motors,___,0.0
2045,Public Building,Undiscounted,FixedSubsidies,Municipality,Old,Space Cooling,Central,0.0
2045,Public Building,Undiscounted,FixedSubsidies,Municipality,Old,Space Heating,Furnace,0.0
2045,Public Building,Undiscounted,FixedSubsidies,Municipality,Old,Space Heating,Heat Pump,0.0
2045,Public Building,Undiscounted,FixedSubsidies,Municipality,Old,Water Heating,Heat Pump,0.0
2045,Public Building,Undiscounted,FixedSubsidies,Municipality,Old,Water Heating,Solar Thermal,0.0
2045,Public Building,Undiscounted,FixedSubsidies,Municipality,Old,Water Heating,System,0.0
2045,Public Building,Undiscounted,FixedSubsidies,Municipality,Old,Water Heating,With Tank,0.0
2045,Public Building,Undiscounted,FixedSubsidies,Post-Secondary Institution,New,Auxiliary Equipment,___,0.0
2045,Public Building,Undiscounted,FixedSubsidies,Post-Secondary Institution,New,Auxiliary Motors,___,0.0
2045,Public Building,Undiscounted,FixedSubsidies,Post-Secondary Institution,New,Space Cooling,Central,0.0
2045,Public Building,Undiscounted,FixedSubsidies,Post-Secondary Institution,New,Space Heating,Furnace,0.0
2045,Public Building,Undiscounted,FixedSubsidies,Post-Secondary Institution,New,Space Heating,Heat Pump,0.0
2045,Public Building,Undiscounted,FixedSubsidies,Post-Secondary Institution,New,Water Heating,Heat Pump,0.0
2045,Public Building,Undiscounted,FixedSubsidies,Post-Secondary Institution,New,Water Heating,Solar Thermal,0.0
2045,Public Building,Undiscounted,FixedSubsidies,Post-Secondary Institution,New,Water Heating,System,0.0
2045,Public Building,Undiscounted,FixedSubsidies,Post-Secondary Institution,New,Water Heating,With Tank,0.0
2045,Public Building,Undiscounted,FixedSubsidies,Post-Secondary Institution,Old,Auxiliary Equipment,___,0.0
2045,Public Building,Undiscounted,FixedSubsidies,Post-Secondary Institution,Old,Auxiliary Motors,___,0.0
2045,Public Building,Undiscounted,FixedSubsidies,Post-Secondary Institution,Old,Space Cooling,Central,0.0
2045,Public Building,Undiscounted,FixedSubsidies,Post-Secondary Institution,Old,Space Heating,Furnace,0.0
2045,Public Building,Undiscounted,FixedSubsidies,Post-Secondary Institution,Old,Space Heating,Heat Pump,0.0
2045,Public Building,Undiscounted,FixedSubsidies,Post-Secondary Institution,Old,Water Heating,Heat Pump,0.0
2045,Public Building,Undiscounted,FixedSubsidies,Post-Secondary Institution,Old,Water Heating,Solar Thermal,0.0
2045,Public Building,Undiscounted,FixedSubsidies,Post-Secondary Institution,Old,Water Heating,System,0.0
2045,Public Building,Undiscounted,FixedSubsidies,Post-Secondary Institution,Old,Water Heating,With Tank,0.0
2045,Public Building,Undiscounted,FixedSubsidies,School board,New,Auxiliary Equipment,___,0.0
2045,Public Building,Undiscounted,FixedSubsidies,School board,New,Auxiliary Motors,___,0.0
2045,Public Building,Undiscounted,FixedSubsidies,School board,New,Space Cooling,Central,0.0
