GHG emissions per subsector per period (metric ton)
t_periods,emissions_comm,sector,Emisions
2050,CO2e,Residential building,3644191.8468038207
2050,CO2e,Solid waste,553111.2650467184
2050,CO2e,Trade energy,1476087.3523630812
2050,CO2e,Water waste,58846.47527371187
2050,N2O,Commercial building,55.36198514858443
2050,N2O,Freight transportation,61.45298103385109
2050,N2O,Industrial building,21.924376721289402
2050,N2O,Long distance transportation,58.47386890127777
2050,N2O,Passenger transportation,510.41460321702573
2050,N2O,Public building,17.409050814554423
2050,N2O,Public transportation,4.734135802154837
2050,N2O,Residential building,79.08308788573541
2050,N2O,Solid waste,77.64259705684273
2050,N2O,Water waste,119.82839912750927
