"Waste sector GHG emissions per subsector, per end use, per period (metric ton)"
t_periods,emissions_comm,Sub,EndUse,Treatment_Plant,Tech_type_1,Emisions
2035,CH4,Solid,Landfill,Thackeray,Biogas upgrade,0.0002865919605276485
2035,CH4,Solid,Landfill,Thackeray,Biogas capture,14.450869334890415
2035,CH4,Solid,Landfill,Thackeray,Leaking,563.0701693085774
2035,CH4,Water,Waste water,Ahsbridges Bay Wastewater Treatment Plant,Anaerobic Digester,0.0006860988989722007
2035,CH4,Water,Waste water,Ahsbridges Bay Wastewater Treatment Plant,Flaring,1.4358260874744425e-05
2035,CH4,Water,Waste water,Humber Wastewater Treatment Plant,Anaerobic Digester,0.00014971811933802445
2035,CH4,Water,Waste water,Humber Wastewater Treatment Plant,Flaring,1.435094882165573e-05
2035,CH4,Water,Waste water,Highland Creek Waterwater Treatment Plant,Anaerobic Digester,9.913161972210655e-05
2035,CH4,Water,Waste water,Highland Creek Waterwater Treatment Plant,Flaring,1.4335360953297188e-05
2035,CH4,Water,Waste water,Highland Creek Waterwater Treatment Plant,Incineration,1.6420851584064635
2035,CO2,Solid,Green Bin,Compost,Biogas upgrade,0.15285929555364824
2035,CO2,Solid,Green Bin,Dufferin,Anaerobic Digester,14.337442667969645
2035,CO2,Solid,Green Bin,Dufferin,Gasification,0.42394594062662483
2035,CO2,Solid,Green Bin,Disco Road,Anaerobic Digester,13.912081369191844
2035,CO2,Solid,Green Bin,Disco Road,Gasification,0.4328613679691154
2035,CO2,Solid,Landfill,MI - Arbor Hills,Biogas upgrade,0.10524732437143326
2035,CO2,Solid,Landfill,Beare Rd,Biogas upgrade,0.1086869863640676
2035,CO2,Solid,Landfill,Brock West,Biogas upgrade,0.10177327926689779
2035,CO2,Solid,Landfill,MI - Carleton farms,Biogas upgrade,0.11382139124370214
2035,CO2,Solid,Landfill,Green Lane,Biogas upgrade,0.4237148010570651
2035,CO2,Solid,Landfill,Keele Valley,Biogas upgrade,0.41879770891492696
2035,CO2,Solid,Landfill,Thackeray,Biogas upgrade,0.07763117011046836
2035,CO2,Water,Fresh water,F.J Horgan Water Treatment Plant,Process,33873.90325355729
2035,CO2,Water,Fresh water,R.C. Harris Water Treatment Plant,Process,33227.63158191707
2035,CO2,Water,Fresh water,R.L. Clark Water Treatment Plant,Process,20399.287259109013
2035,CO2,Water,Waste water,Ahsbridges Bay Wastewater Treatment Plant,Anaerobic Digester,11.16411552171328
2035,CO2,Water,Waste water,Humber Wastewater Treatment Plant,Anaerobic Digester,1.237321808937175
2035,CO2,Water,Waste water,Highland Creek Waterwater Treatment Plant,Anaerobic Digester,1.6130573246656523
2035,CO2,Water,Waste water,Highland Creek Waterwater Treatment Plant,Incineration,19537.760270003673
2035,CO2,Water,Waste water,North Toronto Wastewater Treatment Plant,Process,1954.917122832881
2035,CO2e,Solid,Green Bin,Compost,Biogas upgrade,0.16470985954541068
2035,CO2e,Solid,Green Bin,Compost,Biogas capture,3068.2286279228424
2035,CO2e,Solid,Green Bin,Compost,Leaking,25723.83374764309
2035,CO2e,Solid,Green Bin,Dufferin,Anaerobic Digester,3285.5904443737654
2035,CO2e,Solid,Green Bin,Dufferin,Gasification,0.45681275765758833
2035,CO2e,Solid,Green Bin,Disco Road,Anaerobic Digester,2978.3105869642923
2035,CO2e,Solid,Green Bin,Disco Road,Flaring,12.61668748487758
2035,CO2e,Solid,Green Bin,Disco Road,Gasification,0.46641936208455664
2035,CO2e,Solid,Landfill,MI - Arbor Hills,Biogas upgrade,0.11340672447796918
2035,CO2e,Solid,Landfill,MI - Arbor Hills,Biogas capture,17443.384955716076
2035,CO2e,Solid,Landfill,MI - Arbor Hills,Flaring,309.7751006774645
2035,CO2e,Solid,Landfill,Beare Rd,Biogas upgrade,0.11711304957673728
2035,CO2e,Solid,Landfill,Beare Rd,Biogas capture,24711.263028910635
2035,CO2e,Solid,Landfill,Beare Rd,Flaring,443.6458636944714
2035,CO2e,Solid,Landfill,Brock West,Biogas upgrade,0.10966335068346142
2035,CO2e,Solid,Landfill,Brock West,Biogas capture,438.92429740972455
2035,CO2e,Solid,Landfill,Brock West,Leaking,198334.19832069345
2035,CO2e,Solid,Landfill,MI - Carleton farms,Biogas upgrade,0.122645504135754
2035,CO2e,Solid,Landfill,MI - Carleton farms,Biogas capture,53947.251094496445
2035,CO2e,Solid,Landfill,MI - Carleton farms,Flaring,793.0032309981505
2035,CO2e,Solid,Landfill,Green Lane,Biogas upgrade,0.45656369877046177
2035,CO2e,Solid,Landfill,Green Lane,Biogas capture,182894.6821274756
2035,CO2e,Solid,Landfill,Green Lane,Flaring,5204.157846455801
2035,CO2e,Solid,Landfill,Keele Valley,Biogas upgrade,0.45126540432804635
2035,CO2e,Solid,Landfill,Keele Valley,Biogas capture,238337.84206075768
2035,CO2e,Solid,Landfill,Keele Valley,Flaring,1581.8594207749356
2035,CO2e,Solid,Landfill,Thackeray,Biogas upgrade,0.08364960128154898
2035,CO2e,Solid,Landfill,Thackeray,Biogas capture,303.46825603269883
2035,CO2e,Solid,Landfill,Thackeray,Leaking,11824.473555480126
2035,CO2e,Water,Fresh water,F.J Horgan Water Treatment Plant,Process,625.7489201834501
2035,CO2e,Water,Fresh water,Island Water Treatment Plant,Process,344.1886241958366
2035,CO2e,Water,Fresh water,R.C. Harris Water Treatment Plant,Process,240.29281870902184
2035,CO2e,Water,Fresh water,R.L. Clark Water Treatment Plant,Process,821.2194572715101
2035,CO2e,Water,Waste water,Ahsbridges Bay Wastewater Treatment Plant,Anaerobic Digester,11.178523598591696
2035,CO2e,Water,Waste water,Ahsbridges Bay Wastewater Treatment Plant,Flaring,0.001143904696064795
2035,CO2e,Water,Waste water,Ahsbridges Bay Wastewater Treatment Plant,Process,12503.837865075937
2035,CO2e,Water,Waste water,Humber Wastewater Treatment Plant,Anaerobic Digester,1.240465889443274
2035,CO2e,Water,Waste water,Humber Wastewater Treatment Plant,Flaring,0.0010880271743348318
2035,CO2e,Water,Waste water,Humber Wastewater Treatment Plant,Process,4575.70030674404
2035,CO2e,Water,Waste water,Highland Creek Waterwater Treatment Plant,Anaerobic Digester,1.6151390886798165
2035,CO2e,Water,Waste water,Highland Creek Waterwater Treatment Plant,Flaring,0.001142080287947995
2035,CO2e,Water,Waste water,Highland Creek Waterwater Treatment Plant,Incineration,31776.11233603702
2035,CO2e,Water,Waste water,Highland Creek Waterwater Treatment Plant,Process,3722.8175888634546
2035,CO2e,Water,Waste water,North Toronto Wastewater Treatment Plant,Process,498.8965348716361
2035,N2O,Solid,Green Bin,Compost,Leaking,44.50490267758319
2035,N2O,Water,Waste water,Ahsbridges Bay Wastewater Treatment Plant,Flaring,2.8267826097153093e-06
2035,N2O,Water,Waste water,Ahsbridges Bay Wastewater Treatment Plant,Process,41.95918746669778
2035,N2O,Water,Waste water,Humber Wastewater Treatment Plant,Flaring,2.6397894264431593e-06
2035,N2O,Water,Waste water,Humber Wastewater Treatment Plant,Process,15.354699015919596
2035,N2O,Water,Waste water,Highland Creek Waterwater Treatment Plant,Flaring,2.822274187680383e-06
2035,N2O,Water,Waste water,Highland Creek Waterwater Treatment Plant,Incineration,40.952578113110114
2035,N2O,Water,Waste water,Highland Creek Waterwater Treatment Plant,Process,12.492676472696155
2035,N2O,Water,Waste water,North Toronto Wastewater Treatment Plant,Process,1.6741494458779724
2040,CH4,Solid,Green Bin,Compost,Biogas upgrade,0.0005162419877922274
2040,CH4,Solid,Green Bin,Compost,Biogas capture,19.89678385742354
2040,CH4,Solid,Green Bin,Compost,Leaking,627.7805037313221
2040,CH4,Solid,Green Bin,Dufferin,Anaerobic Digester,156.16880687103927
2040,CH4,Solid,Green Bin,Dufferin,Gasification,0.0019167884262924096
2040,CH4,Solid,Green Bin,Disco Road,Anaerobic Digester,141.54526499247606
2040,CH4,Solid,Green Bin,Disco Road,Flaring,0.5530708230056147
2040,CH4,Solid,Green Bin,Disco Road,Gasification,0.0019570995970085376
2040,CH4,Solid,Landfill,MI - Arbor Hills,Biogas upgrade,0.0004360394006844986
2040,CH4,Solid,Landfill,MI - Arbor Hills,Biogas capture,658.1139377278752
2040,CH4,Solid,Landfill,MI - Arbor Hills,Flaring,11.436425280268375
2040,CH4,Solid,Landfill,Beare Rd,Biogas upgrade,0.0004500380452218189
2040,CH4,Solid,Landfill,Beare Rd,Biogas capture,933.9804671031181
2040,CH4,Solid,Landfill,Beare Rd,Flaring,16.504983203689164
2040,CH4,Solid,Landfill,Brock West,Biogas upgrade,0.0004263488122338545
2040,CH4,Solid,Landfill,Brock West,Biogas capture,25.160690774783088
2040,CH4,Solid,Landfill,Brock West,Leaking,7491.746851604512
2040,CH4,Solid,Landfill,MI - Carleton farms,Biogas upgrade,0.000470567342974455
2040,CH4,Solid,Landfill,MI - Carleton farms,Biogas capture,2043.1404038398189
2040,CH4,Solid,Landfill,MI - Carleton farms,Flaring,29.755354228565448
2040,CH4,Solid,Landfill,Green Lane,Biogas upgrade,0.001395291321152286
2040,CH4,Solid,Landfill,Green Lane,Biogas capture,9481.971731163327
2040,CH4,Solid,Landfill,Green Lane,Flaring,271.1126710230614
2040,CH4,Solid,Landfill,Keele Valley,Biogas upgrade,0.0013811376086357715
2040,CH4,Solid,Landfill,Keele Valley,Biogas capture,9046.609985001569
2040,CH4,Solid,Landfill,Keele Valley,Flaring,57.7945746641256
2040,CH4,Solid,Landfill,Thackeray,Biogas upgrade,0.00031886470040406865
2040,CH4,Solid,Landfill,Thackeray,Biogas capture,16.473119568695623
2040,CH4,Solid,Landfill,Thackeray,Leaking,420.5979212290337
2040,CH4,Water,Waste water,Ahsbridges Bay Wastewater Treatment Plant,Anaerobic Digester,0.0004819637149116842
2040,CH4,Water,Waste water,Ahsbridges Bay Wastewater Treatment Plant,Flaring,1.5065791102144433e-05
2040,CH4,Water,Waste water,Humber Wastewater Treatment Plant,Anaerobic Digester,0.00015204518091309718
2040,CH4,Water,Waste water,Humber Wastewater Treatment Plant,Flaring,1.5058622657369064e-05
2040,CH4,Water,Waste water,Highland Creek Waterwater Treatment Plant,Anaerobic Digester,0.0003714602061083853
2040,CH4,Water,Waste water,Highland Creek Waterwater Treatment Plant,Flaring,1.504388083361425e-05
2040,CH4,Water,Waste water,Highland Creek Waterwater Treatment Plant,Incineration,1.6773773160998369
2040,CO2,Solid,Green Bin,Compost,Biogas upgrade,0.1398380802402112
2040,CO2,Solid,Green Bin,Dufferin,Anaerobic Digester,12.759390219880002
2040,CO2,Solid,Green Bin,Dufferin,Gasification,0.5192138959980614
2040,CO2,Solid,Green Bin,Disco Road,Anaerobic Digester,12.217940489479997
2040,CO2,Solid,Green Bin,Disco Road,Gasification,0.5301332649344903
2040,CO2,Solid,Landfill,MI - Arbor Hills,Biogas upgrade,0.1181130441589597
2040,CO2,Solid,Landfill,Beare Rd,Biogas upgrade,0.12190495497666684
2040,CO2,Solid,Landfill,Brock West,Biogas upgrade,0.11548808664411028
2040,CO2,Solid,Landfill,MI - Carleton farms,Biogas upgrade,0.1274658695366885
2040,CO2,Solid,Landfill,Green Lane,Biogas upgrade,0.3779523253429974
2040,CO2,Solid,Landfill,Keele Valley,Biogas upgrade,0.37411841017649633
2040,CO2,Solid,Landfill,Thackeray,Biogas upgrade,0.08637311302702681
2040,CO2,Water,Fresh water,F.J Horgan Water Treatment Plant,Process,34739.59935509
2040,CO2,Water,Fresh water,R.C. Harris Water Treatment Plant,Process,34076.811285488686
2040,CO2,Water,Fresh water,R.L. Clark Water Treatment Plant,Process,20920.620254661146
2040,CO2,Water,Waste water,Ahsbridges Bay Wastewater Treatment Plant,Anaerobic Digester,7.84245332357856
2040,CO2,Water,Waste water,Humber Wastewater Treatment Plant,Anaerobic Digester,1.2565534426920475
2040,CO2,Water,Waste water,Highland Creek Waterwater Treatment Plant,Anaerobic Digester,6.044354041269882
2040,CO2,Water,Waste water,Highland Creek Waterwater Treatment Plant,Incineration,19957.671328144792
2040,CO2,Water,Waste water,North Toronto Wastewater Treatment Plant,Process,1996.9327526065952
2040,CO2e,Solid,Green Bin,Compost,Biogas upgrade,0.15067916198384795
2040,CO2e,Solid,Green Bin,Compost,Biogas capture,2944.4979110821128
2040,CO2e,Solid,Green Bin,Compost,Leaking,27214.28483675281
2040,CO2e,Solid,Green Bin,Dufferin,Anaerobic Digester,3292.3043345117044
2040,CO2e,Solid,Green Bin,Dufferin,Gasification,0.559466452950202
2040,CO2e,Solid,Green Bin,Disco Road,Anaerobic Digester,2984.668505331477
2040,CO2e,Solid,Green Bin,Disco Road,Flaring,11.614487283117908
2040,CO2e,Solid,Green Bin,Disco Road,Gasification,0.5712323564716696
2040,CO2e,Solid,Landfill,MI - Arbor Hills,Biogas upgrade,0.1272698715733342
2040,CO2e,Solid,Landfill,MI - Arbor Hills,Biogas capture,13820.392692285384
2040,CO2e,Solid,Landfill,MI - Arbor Hills,Flaring,240.164930885636
2040,CO2e,Solid,Landfill,Beare Rd,Biogas upgrade,0.13135575392632504
2040,CO2e,Solid,Landfill,Beare Rd,Biogas capture,19613.589809165485
2040,CO2e,Solid,Landfill,Beare Rd,Flaring,346.6046472774725
2040,CO2e,Solid,Landfill,Brock West,Biogas upgrade,0.12444141170102116
2040,CO2e,Solid,Landfill,Brock West,Biogas capture,528.3745062704448
2040,CO2e,Solid,Landfill,Brock West,Leaking,157326.6838836948
2040,CO2e,Solid,Landfill,MI - Carleton farms,Biogas upgrade,0.13734778373915205
2040,CO2e,Solid,Landfill,MI - Carleton farms,Biogas capture,42905.94848063621
2040,CO2e,Solid,Landfill,MI - Carleton farms,Flaring,624.8624387998744
2040,CO2e,Solid,Landfill,Green Lane,Biogas upgrade,0.40725344308719535
2040,CO2e,Solid,Landfill,Green Lane,Biogas capture,199121.4063544298
2040,CO2e,Solid,Landfill,Green Lane,Flaring,5693.36609148429
2040,CO2e,Solid,Landfill,Keele Valley,Biogas upgrade,0.40312229995784754
2040,CO2e,Solid,Landfill,Keele Valley,Biogas capture,189978.809685033
2040,CO2e,Solid,Landfill,Keele Valley,Flaring,1213.686067946638
2040,CO2e,Solid,Landfill,Thackeray,Biogas upgrade,0.09306927173551226
2040,CO2e,Solid,Landfill,Thackeray,Biogas capture,345.93551094260823
2040,CO2e,Solid,Landfill,Thackeray,Leaking,8832.556345809706
2040,CO2e,Water,Fresh water,F.J Horgan Water Treatment Plant,Process,641.7408298442159
2040,CO2e,Water,Fresh water,Island Water Treatment Plant,Process,352.98485732895006
2040,CO2e,Water,Fresh water,R.C. Harris Water Treatment Plant,Process,246.43384576478996
2040,CO2e,Water,Fresh water,R.L. Clark Water Treatment Plant,Process,842.2068964012252
2040,CO2e,Water,Waste water,Ahsbridges Bay Wastewater Treatment Plant,Anaerobic Digester,7.852574561591706
2040,CO2e,Water,Waste water,Ahsbridges Bay Wastewater Treatment Plant,Flaring,0.0012002727448689695
2040,CO2e,Water,Waste water,Ahsbridges Bay Wastewater Treatment Plant,Process,12772.573872557874
2040,CO2e,Water,Waste water,Humber Wastewater Treatment Plant,Anaerobic Digester,1.259746391491223
2040,CO2e,Water,Waste water,Humber Wastewater Treatment Plant,Flaring,0.0011416799587876606
2040,CO2e,Water,Waste water,Humber Wastewater Treatment Plant,Process,4674.042547430657
2040,CO2e,Water,Waste water,Highland Creek Waterwater Treatment Plant,Anaerobic Digester,6.0521547055981575
2040,CO2e,Water,Waste water,Highland Creek Waterwater Treatment Plant,Flaring,0.001198527181163005
2040,CO2e,Water,Waste water,Highland Creek Waterwater Treatment Plant,Incineration,32459.05351098439
2040,CO2e,Water,Waste water,Highland Creek Waterwater Treatment Plant,Process,3802.829433519324
2040,CO2e,Water,Waste water,North Toronto Wastewater Treatment Plant,Process,509.6189598070625
2040,N2O,Solid,Green Bin,Compost,Leaking,47.08353777984914
2040,N2O,Water,Waste water,Ahsbridges Bay Wastewater Treatment Plant,Flaring,2.966077623234686e-06
2040,N2O,Water,Waste water,Ahsbridges Bay Wastewater Treatment Plant,Process,42.860986149523065
2040,N2O,Water,Waste water,Humber Wastewater Treatment Plant,Flaring,2.769962694573523e-06
2040,N2O,Water,Waste water,Humber Wastewater Treatment Plant,Process,15.684706535002196
2040,N2O,Water,Waste water,Highland Creek Waterwater Treatment Plant,Flaring,2.9617640391178043e-06
2040,N2O,Water,Waste water,Highland Creek Waterwater Treatment Plant,Incineration,41.83274248054196
2040,N2O,Water,Waste water,Highland Creek Waterwater Treatment Plant,Process,12.761172595702428
2040,N2O,Water,Waste water,North Toronto Wastewater Treatment Plant,Process,1.7101307376075925
2045,CH4,Solid,Green Bin,Compost,Biogas upgrade,0.0009041918387482248
2045,CH4,Solid,Green Bin,Compost,Biogas capture,34.59480903535743
2045,CH4,Solid,Green Bin,Compost,Leaking,1089.8036686406876
2045,CH4,Solid,Green Bin,Dufferin,Anaerobic Digester,0.4503980762304873
2045,CH4,Solid,Green Bin,Dufferin,Gasification,0.0024168434903653023
2045,CH4,Solid,Green Bin,Disco Road,Anaerobic Digester,0.45042430479322465
2045,CH4,Solid,Green Bin,Disco Road,Flaring,0.0350178907007037
2045,CH4,Solid,Green Bin,Disco Road,Gasification,0.002444383597773125
2045,CH4,Solid,Landfill,MI - Arbor Hills,Biogas upgrade,0.0005568842158201773
2045,CH4,Solid,Landfill,MI - Arbor Hills,Biogas capture,519.2047996134694
2045,CH4,Solid,Landfill,MI - Arbor Hills,Flaring,8.74840873972091
2045,CH4,Solid,Landfill,Beare Rd,Biogas upgrade,0.0005791715590019028
2045,CH4,Solid,Landfill,Beare Rd,Biogas capture,739.1898446518846
2045,CH4,Solid,Landfill,Beare Rd,Flaring,12.752181468442352
2045,CH4,Solid,Landfill,Brock West,Biogas upgrade,0.000551478971672437
2045,CH4,Solid,Landfill,Brock West,Biogas capture,30.303103033115626
2045,CH4,Solid,Landfill,Brock West,Leaking,5922.211465905175
2045,CH4,Solid,Landfill,MI - Carleton farms,Biogas upgrade,0.0006081709791527101
2045,CH4,Solid,Landfill,MI - Carleton farms,Biogas capture,1621.4806704907717
2045,CH4,Solid,Landfill,MI - Carleton farms,Flaring,23.301919055568806
2045,CH4,Solid,Landfill,Green Lane,Biogas upgrade,0.0034298880144006476
2045,CH4,Solid,Landfill,Green Lane,Biogas capture,10166.600597210108
2045,CH4,Solid,Landfill,Green Lane,Flaring,258.32978168922585
2045,CH4,Solid,Landfill,Keele Valley,Biogas upgrade,0.0032404438806077455
2045,CH4,Solid,Landfill,Keele Valley,Biogas capture,7202.728637857326
2045,CH4,Solid,Landfill,Keele Valley,Flaring,28.09603739218346
2045,CH4,Solid,Landfill,Thackeray,Biogas upgrade,0.0003995452593879099
2045,CH4,Solid,Landfill,Thackeray,Biogas capture,18.943199211838724
2045,CH4,Solid,Landfill,Thackeray,Leaking,301.80046160128325
2045,CH4,Water,Waste water,Ahsbridges Bay Wastewater Treatment Plant,Anaerobic Digester,0.0005257494232629854
2045,CH4,Water,Waste water,Ahsbridges Bay Wastewater Treatment Plant,Flaring,1.4548597292019393e-05
2045,CH4,Water,Waste water,Humber Wastewater Treatment Plant,Anaerobic Digester,0.00014658877038672348
2045,CH4,Water,Waste water,Humber Wastewater Treatment Plant,Flaring,1.4542601414218042e-05
2045,CH4,Water,Waste water,Highland Creek Waterwater Treatment Plant,Anaerobic Digester,0.0004057074890076095
2045,CH4,Water,Waste water,Highland Creek Waterwater Treatment Plant,Flaring,1.453072434855392e-05
2045,CH4,Water,Waste water,Highland Creek Waterwater Treatment Plant,Incineration,1.7150268488960059
2045,CO2,Solid,Green Bin,Compost,Biogas upgrade,0.24492477150135827
2045,CO2,Solid,Green Bin,Dufferin,Anaerobic Digester,18.725145028725905
2045,CO2,Solid,Green Bin,Dufferin,Gasification,0.654667310923491
2045,CO2,Solid,Green Bin,Disco Road,Anaerobic Digester,18.73224974307959
2045,CO2,Solid,Green Bin,Disco Road,Gasification,0.662127292561151
2045,CO2,Solid,Landfill,MI - Arbor Hills,Biogas upgrade,0.15084712498765387
2045,CO2,Solid,Landfill,Beare Rd,Biogas upgrade,0.15688425361703148
2045,CO2,Solid,Landfill,Brock West,Biogas upgrade,0.14938296867583942
2045,CO2,Solid,Landfill,MI - Carleton farms,Biogas upgrade,0.16473952951063098
2045,CO2,Solid,Landfill,Green Lane,Biogas upgrade,0.929077771112514
2045,CO2,Solid,Landfill,Keele Valley,Biogas upgrade,0.8777617127351953
2045,CO2,Solid,Landfill,Thackeray,Biogas upgrade,0.10822762069552788
2045,CO2,Water,Fresh water,F.J Horgan Water Treatment Plant,Process,35663.120525854625
2045,CO2,Water,Fresh water,R.C. Harris Water Treatment Plant,Process,34982.71282835401
2045,CO2,Water,Fresh water,R.L. Clark Water Treatment Plant,Process,21476.776228517803
2045,CO2,Water,Waste water,Ahsbridges Bay Wastewater Treatment Plant,Anaerobic Digester,8.55492889665739
2045,CO2,Water,Waste water,Humber Wastewater Treatment Plant,Anaerobic Digester,1.2114597975631385
2045,CO2,Water,Waste water,Highland Creek Waterwater Treatment Plant,Anaerobic Digester,6.601621547695698
2045,CO2,Water,Waste water,Highland Creek Waterwater Treatment Plant,Incineration,20405.630766961614
2045,CO2,Water,Waste water,North Toronto Wastewater Treatment Plant,Process,2041.7548598919352
2045,CO2e,Solid,Green Bin,Compost,Biogas upgrade,0.263912800115071
2045,CO2e,Solid,Green Bin,Compost,Biogas capture,5119.638614402937
2045,CO2e,Solid,Green Bin,Compost,Leaking,47242.98903557382
2045,CO2e,Solid,Green Bin,Dufferin,Anaerobic Digester,28.18350462956614
2045,CO2e,Solid,Green Bin,Dufferin,Gasification,0.7054210242211623
2045,CO2e,Solid,Green Bin,Disco Road,Anaerobic Digester,28.191160143737303
2045,CO2e,Solid,Green Bin,Disco Road,Flaring,0.7353757047147778
2045,CO2e,Solid,Green Bin,Disco Road,Gasification,0.7134593481143865
2045,CO2e,Solid,Landfill,MI - Arbor Hills,Biogas upgrade,0.16254169351987763
2045,CO2e,Solid,Landfill,MI - Arbor Hills,Biogas capture,10903.300791882863
2045,CO2e,Solid,Landfill,MI - Arbor Hills,Flaring,183.7165835341391
2045,CO2e,Solid,Landfill,Beare Rd,Biogas upgrade,0.16904685635607142
2045,CO2e,Solid,Landfill,Beare Rd,Biogas capture,15522.986737689582
2045,CO2e,Solid,Landfill,Beare Rd,Flaring,267.7958108372894
2045,CO2e,Solid,Landfill,Brock West,Biogas upgrade,0.1609640270809606
2045,CO2e,Solid,Landfill,Brock West,Biogas capture,636.3651636954281
2045,CO2e,Solid,Landfill,Brock West,Leaking,124366.4407840087
2045,CO2e,Solid,Landfill,MI - Carleton farms,Biogas upgrade,0.17751112007283787
2045,CO2e,Solid,Landfill,MI - Carleton farms,Biogas capture,34051.09408030621
2045,CO2e,Solid,Landfill,MI - Carleton farms,Flaring,489.340300166945
2045,CO2e,Solid,Landfill,Green Lane,Biogas upgrade,1.0011054194149276
2045,CO2e,Solid,Landfill,Green Lane,Biogas capture,213498.61254141227
2045,CO2e,Solid,Landfill,Green Lane,Flaring,5424.925415473745
2045,CO2e,Solid,Landfill,Keele Valley,Biogas upgrade,0.9458110342279578
2045,CO2e,Solid,Landfill,Keele Valley,Biogas capture,151257.30139500386
2045,CO2e,Solid,Landfill,Keele Valley,Flaring,590.0167852358529
2045,CO2e,Solid,Landfill,Thackeray,Biogas upgrade,0.11661807114267402
2045,CO2e,Solid,Landfill,Thackeray,Biogas capture,397.8071834486134
2045,CO2e,Solid,Landfill,Thackeray,Leaking,6337.809693626948
2045,CO2e,Water,Fresh water,F.J Horgan Water Treatment Plant,Process,658.8009357037048
2045,CO2e,Water,Fresh water,Island Water Treatment Plant,Process,362.3686439803895
2045,CO2e,Water,Fresh water,R.C. Harris Water Treatment Plant,Process,252.985069094476
2045,CO2e,Water,Fresh water,R.L. Clark Water Treatment Plant,Process,864.5962133028087
2045,CO2e,Water,Waste water,Ahsbridges Bay Wastewater Treatment Plant,Anaerobic Digester,8.565969634545914
2045,CO2e,Water,Waste water,Ahsbridges Bay Wastewater Treatment Plant,Flaring,0.0011590685605085702
2045,CO2e,Water,Waste water,Ahsbridges Bay Wastewater Treatment Plant,Process,13059.26038027408
2045,CO2e,Water,Waste water,Humber Wastewater Treatment Plant,Anaerobic Digester,1.2145381617412596
2045,CO2e,Water,Waste water,Humber Wastewater Treatment Plant,Flaring,0.0011025574490456471
2045,CO2e,Water,Waste water,Humber Wastewater Treatment Plant,Process,4778.953659940468
2045,CO2e,Water,Waste water,Highland Creek Waterwater Treatment Plant,Anaerobic Digester,6.610141404964857
2045,CO2e,Water,Waste water,Highland Creek Waterwater Treatment Plant,Flaring,0.0011576446454438553
2045,CO2e,Water,Waste water,Highland Creek Waterwater Treatment Plant,Incineration,33187.61242731451
2045,CO2e,Water,Waste water,Highland Creek Waterwater Treatment Plant,Process,3888.185752959156
2045,CO2e,Water,Waste water,North Toronto Wastewater Treatment Plant,Process,521.0576002226197
2045,N2O,Solid,Green Bin,Compost,Leaking,81.73527514805158
2045,N2O,Water,Waste water,Ahsbridges Bay Wastewater Treatment Plant,Flaring,2.864255091866318e-06
2045,N2O,Water,Waste water,Ahsbridges Bay Wastewater Treatment Plant,Process,43.823021410315704
2045,N2O,Water,Waste water,Humber Wastewater Treatment Plant,Flaring,2.675043017943183e-06
2045,N2O,Water,Waste water,Humber Wastewater Treatment Plant,Process,16.03675724812237
2045,N2O,Water,Waste water,Highland Creek Waterwater Treatment Plant,Flaring,2.860736356121553e-06
2045,N2O,Water,Waste water,Highland Creek Waterwater Treatment Plant,Incineration,42.77169831049021
2045,N2O,Water,Waste water,Highland Creek Waterwater Treatment Plant,Process,13.047603197849517
2045,N2O,Water,Waste water,North Toronto Wastewater Treatment Plant,Process,1.7485154369886562
2050,CH4,Solid,Green Bin,Compost,Biogas upgrade,0.0012691179987853345
2050,CH4,Solid,Green Bin,Compost,Biogas capture,48.76345278139848
2050,CH4,Solid,Green Bin,Compost,Leaking,1035.23462742457
2050,CH4,Solid,Green Bin,Dufferin,Anaerobic Digester,3.1317347076598328
2050,CH4,Solid,Green Bin,Dufferin,Gasification,0.0048025426601881185
2050,CH4,Solid,Green Bin,Disco Road,Anaerobic Digester,3.1317887089733327
2050,CH4,Solid,Green Bin,Disco Road,Flaring,0.09275693293387738
2050,CH4,Solid,Green Bin,Disco Road,Gasification,0.004854369374699018
2050,CH4,Solid,Landfill,MI - Arbor Hills,Biogas upgrade,0.0009053892024960063
2050,CH4,Solid,Landfill,MI - Arbor Hills,Biogas capture,400.505333697488
2050,CH4,Solid,Landfill,MI - Arbor Hills,Flaring,5.955428809460446
2050,CH4,Solid,Landfill,Beare Rd,Biogas upgrade,0.0009467073917088304
2050,CH4,Solid,Landfill,Beare Rd,Biogas capture,575.0779704819363
2050,CH4,Solid,Landfill,Beare Rd,Flaring,9.063285145107368
2050,CH4,Solid,Landfill,Brock West,Biogas upgrade,0.0009305684329045327
2050,CH4,Solid,Landfill,Brock West,Biogas capture,50.748023043517705
2050,CH4,Solid,Landfill,Brock West,Leaking,4572.802472496955
2050,CH4,Solid,Landfill,MI - Carleton farms,Biogas upgrade,0.0010077678312335632
2050,CH4,Solid,Landfill,MI - Carleton farms,Biogas capture,1272.603204117255
2050,CH4,Solid,Landfill,MI - Carleton farms,Flaring,17.35831534826999
2050,CH4,Solid,Landfill,Green Lane,Biogas upgrade,0.0037902417588776193
2050,CH4,Solid,Landfill,Green Lane,Biogas capture,10772.61578494721
2050,CH4,Solid,Landfill,Green Lane,Flaring,273.83285393630103
2050,CH4,Solid,Landfill,Keele Valley,Biogas upgrade,0.0035248854260111536
2050,CH4,Solid,Landfill,Keele Valley,Biogas capture,5698.329463716043
2050,CH4,Solid,Landfill,Keele Valley,Flaring,16.63938699722871
