regions,periods,tech,vintage,cost_fixed,cost_fixed_units,cost_fixed_notes
TO,2018,PUBBDGSBDOldLILED___HIGELC_EX,2015,0.0,k$/Mlm,PublicBuildingSchool boardOldLightingLight Emitting DiodeHigh EfficiencyElectricity
TO,2018,PUBBDGHSPOldLIFLC___STDELC_EX,2015,0.0,k$/Mlm,PublicBuildingHospitalOldLightingFluocompactStandard EfficiencyElectricity
TO,2018,PUBBDGMUNOldLIFLC___STDELC_EX,2015,0.0,k$/Mlm,PublicBuildingMunicipalityOldLightingFluocompactStandard EfficiencyElectricity
TO,2018,PUBBDGPSIOldLIFLC___STDELC_EX,2015,0.0,k$/Mlm,PublicBuildingPost-Secondary InstitutionOldLightingFluocompactStandard EfficiencyElectricity
TO,2018,PUBBDGSBDOldLIFLC___STDELC_EX,2015,0.0,k$/Mlm,PublicBuildingSchool boardOldLightingFluocompactStandard EfficiencyElectricity
TO,2018,PUBBDGHSPOldLIFLU___STDELC_EX,2015,0.0,k$/Mlm,PublicBuildingHospitalOldLightingFluorescenteStandard EfficiencyElectricity
TO,2018,PUBBDGMUNOldLIFLU___STDELC_EX,2015,0.0,k$/Mlm,PublicBuildingMunicipalityOldLightingFluorescenteStandard EfficiencyElectricity
TO,2018,PUBBDGPSIOldLIFLU___STDELC_EX,2015,0.0,k$/Mlm,PublicBuildingPost-Secondary InstitutionOldLightingFluorescenteStandard EfficiencyElectricity
TO,2018,PUBBDGSBDOldLIFLU___STDELC_EX,2015,0.0,k$/Mlm,PublicBuildingSchool boardOldLightingFluorescenteStandard EfficiencyElectricity
TO,2018,PUBBDGHSPOldLILED___STDELC_EX,2015,0.0,k$/Mlm,PublicBuildingHospitalOldLightingLight Emitting DiodeStandard EfficiencyElectricity
TO,2018,PUBBDGMUNOldLILED___STDELC_EX,2015,0.0,k$/Mlm,PublicBuildingMunicipalityOldLightingLight Emitting DiodeStandard EfficiencyElectricity
TO,2018,PUBBDGPSIOldLILED___STDELC_EX,2015,0.0,k$/Mlm,PublicBuildingPost-Secondary InstitutionOldLightingLight Emitting DiodeStandard EfficiencyElectricity
