regions,tech,vintage,exist_cap,exist_cap_units,exist_cap_notes
TO,COMBDGRTTOldSC_________DCO_EX,2015,1.2893225408674311,MW,CommercialBuildingRetail TradeOldSpace CoolingDistrict Cooling
TO,COMBDGTAWOldSC_________DCO_EX,2015,0.1641395069207165,MW,CommercialBuildingTransportation and WarehousingOldSpace CoolingDistrict Cooling
TO,COMBDGICIOldSC_________DCO_EX,2015,0.050854327374152276,MW,CommercialBuildingInformation and Cultural IndustriesOldSpace CoolingDistrict Cooling
TO,COMBDGOFFOldSC_________DCO_EX,2015,2.846665879971013,MW,CommercialBuildingOfficesOldSpace CoolingDistrict Cooling
TO,COMBDGEDSOldSC_________DCO_EX,2015,1.0345547970463693,MW,CommercialBuildingEducational ServicesOldSpace CoolingDistrict Cooling
TO,COMBDGHLCOldSC_________DCO_EX,2015,0.5402581281688628,MW,CommercialBuildingHealth Care and Social AssistanceOldSpace CoolingDistrict Cooling
TO,COMBDGAEROldSC_________DCO_EX,2015,0.3477554454778363,MW,"CommercialBuildingArts, Entertainment and RecreationOldSpace CoolingDistrict Cooling"
TO,COMBDGAFSOldSC_________DCO_EX,2015,0.3750390245641667,MW,CommercialBuildingAccommodation and Food ServicesOldSpace CoolingDistrict Cooling
TO,COMBDGOTSOldSC_________DCO_EX,2015,0.4023130039778523,MW,CommercialBuildingOther ServicesOldSpace CoolingDistrict Cooling
TO,COMBDGWSTOldAM______STDELC_EX,2015,3.275514143382562,kunit,CommercialBuildingWholesale TradeOldAuxiliary MotorsStandard EfficiencyElectricity
TO,COMBDGRTTOldAM______STDELC_EX,2015,5.000914605179183,kunit,CommercialBuildingRetail TradeOldAuxiliary MotorsStandard EfficiencyElectricity
TO,COMBDGTAWOldAM______STDELC_EX,2015,1.1495075911498234,kunit,CommercialBuildingTransportation and WarehousingOldAuxiliary MotorsStandard EfficiencyElectricity
TO,COMBDGICIOldAM______STDELC_EX,2015,0.21368689277582403,kunit,CommercialBuildingInformation and Cultural IndustriesOldAuxiliary MotorsStandard EfficiencyElectricity
TO,COMBDGOFFOldAM______STDELC_EX,2015,14.353827131049005,kunit,CommercialBuildingOfficesOldAuxiliary MotorsStandard EfficiencyElectricity
TO,COMBDGEDSOldAM______STDELC_EX,2015,4.012743150311011,kunit,CommercialBuildingEducational ServicesOldAuxiliary MotorsStandard EfficiencyElectricity
TO,COMBDGHLCOldAM______STDELC_EX,2015,2.509094236722729,kunit,CommercialBuildingHealth Care and Social AssistanceOldAuxiliary MotorsStandard EfficiencyElectricity
TO,COMBDGAEROldAM______STDELC_EX,2015,1.5656227817848807,kunit,"CommercialBuildingArts, Entertainment and RecreationOldAuxiliary MotorsStandard EfficiencyElectricity"
TO,COMBDGAFSOldAM______STDELC_EX,2015,1.5758919243817577,kunit,CommercialBuildingAccommodation and Food ServicesOldAuxiliary MotorsStandard EfficiencyElectricity
TO,COMBDGOTSOldAM______STDELC_EX,2015,1.6904955818377505,kunit,CommercialBuildingOther ServicesOldAuxiliary MotorsStandard EfficiencyElectricity
TO,COMBDGWSTOldAE______STDELC_EX,2015,25.298116593965094,kunit,CommercialBuildingWholesale TradeOldAuxiliary EquipmentStandard EfficiencyElectricity
TO,COMBDGRTTOldAE______STDELC_EX,2015,41.68344391389671,kunit,CommercialBuildingRetail TradeOldAuxiliary EquipmentStandard EfficiencyElectricity
TO,COMBDGTAWOldAE______STDELC_EX,2015,5.466919893709197,kunit,CommercialBuildingTransportation and WarehousingOldAuxiliary EquipmentStandard EfficiencyElectricity
TO,COMBDGICIOldAE______STDELC_EX,2015,1.7349725327360557,kunit,CommercialBuildingInformation and Cultural IndustriesOldAuxiliary EquipmentStandard EfficiencyElectricity
TO,COMBDGOFFOldAE______STDELC_EX,2015,126.8015672227672,kunit,CommercialBuildingOfficesOldAuxiliary EquipmentStandard EfficiencyElectricity
TO,COMBDGEDSOldAE______STDELC_EX,2015,54.73124619181795,kunit,CommercialBuildingEducational ServicesOldAuxiliary EquipmentStandard EfficiencyElectricity
TO,COMBDGHLCOldAE______STDELC_EX,2015,39.13940780568662,kunit,CommercialBuildingHealth Care and Social AssistanceOldAuxiliary EquipmentStandard EfficiencyElectricity
TO,COMBDGAEROldAE______STDELC_EX,2015,14.236061251805737,kunit,"CommercialBuildingArts, Entertainment and RecreationOldAuxiliary EquipmentStandard EfficiencyElectricity"
TO,COMBDGAFSOldAE______STDELC_EX,2015,16.178139312397157,kunit,CommercialBuildingAccommodation and Food ServicesOldAuxiliary EquipmentStandard EfficiencyElectricity
TO,COMBDGOTSOldAE______STDELC_EX,2015,15.883901852503254,kunit,CommercialBuildingOther ServicesOldAuxiliary EquipmentStandard EfficiencyElectricity
TO,COMBDGWSTOldAE______STDNGA_EX,2015,1.320027872735564,kunit,CommercialBuildingWholesale TradeOldAuxiliary EquipmentStandard EfficiencyNatural Gas
TO,COMBDGRTTOldAE______STDNGA_EX,2015,0.8619187827832353,kunit,CommercialBuildingRetail TradeOldAuxiliary EquipmentStandard EfficiencyNatural Gas
TO,COMBDGTAWOldAE______STDNGA_EX,2015,0.14764123503303067,kunit,CommercialBuildingTransportation and WarehousingOldAuxiliary EquipmentStandard EfficiencyNatural Gas
TO,COMBDGICIOldAE______STDNGA_EX,2015,0.05098176071061314,kunit,CommercialBuildingInformation and Cultural IndustriesOldAuxiliary EquipmentStandard EfficiencyNatural Gas
TO,COMBDGOFFOldAE______STDNGA_EX,2015,25.924634986793677,kunit,CommercialBuildingOfficesOldAuxiliary EquipmentStandard EfficiencyNatural Gas
TO,COMBDGEDSOldAE______STDNGA_EX,2015,1.1317176477861555,kunit,CommercialBuildingEducational ServicesOldAuxiliary EquipmentStandard EfficiencyNatural Gas
TO,COMBDGHLCOldAE______STDNGA_EX,2015,2.7877714568967455,kunit,CommercialBuildingHealth Care and Social AssistanceOldAuxiliary EquipmentStandard EfficiencyNatural Gas
TO,COMBDGAEROldAE______STDNGA_EX,2015,0.2943693570792795,kunit,"CommercialBuildingArts, Entertainment and RecreationOldAuxiliary EquipmentStandard EfficiencyNatural Gas"
TO,COMBDGAFSOldAE______STDNGA_EX,2015,1.1523157229335275,kunit,CommercialBuildingAccommodation and Food ServicesOldAuxiliary EquipmentStandard EfficiencyNatural Gas
TO,COMBDGOTSOldAE______STDNGA_EX,2015,0.32844295156700587,kunit,CommercialBuildingOther ServicesOldAuxiliary EquipmentStandard EfficiencyNatural Gas
TO,COMBDGWSTOldAE______STDPRO_EX,2015,0.8413364463589308,kunit,CommercialBuildingWholesale TradeOldAuxiliary EquipmentStandard EfficiencyPropane
TO,COMBDGRTTOldAE______STDPRO_EX,2015,0.6420985347170588,kunit,CommercialBuildingRetail TradeOldAuxiliary EquipmentStandard EfficiencyPropane
TO,COMBDGTAWOldAE______STDPRO_EX,2015,0.11480829441550734,kunit,CommercialBuildingTransportation and WarehousingOldAuxiliary EquipmentStandard EfficiencyPropane
TO,COMBDGICIOldAE______STDPRO_EX,2015,0.03962156058179591,kunit,CommercialBuildingInformation and Cultural IndustriesOldAuxiliary EquipmentStandard EfficiencyPropane
TO,COMBDGOFFOldAE______STDPRO_EX,2015,14.896697291843001,kunit,CommercialBuildingOfficesOldAuxiliary EquipmentStandard EfficiencyPropane
TO,COMBDGEDSOldAE______STDPRO_EX,2015,0.8430889984905675,kunit,CommercialBuildingEducational ServicesOldAuxiliary EquipmentStandard EfficiencyPropane
TO,COMBDGHLCOldAE______STDPRO_EX,2015,0.7978044811074323,kunit,CommercialBuildingHealth Care and Social AssistanceOldAuxiliary EquipmentStandard EfficiencyPropane
TO,COMBDGAEROldAE______STDPRO_EX,2015,0.21929459784581976,kunit,"CommercialBuildingArts, Entertainment and RecreationOldAuxiliary EquipmentStandard EfficiencyPropane"
TO,COMBDGAFSOldAE______STDPRO_EX,2015,0.32976973242644436,kunit,CommercialBuildingAccommodation and Food ServicesOldAuxiliary EquipmentStandard EfficiencyPropane
TO,COMBDGOTSOldAE______STDPRO_EX,2015,0.24467820188153155,kunit,CommercialBuildingOther ServicesOldAuxiliary EquipmentStandard EfficiencyPropane
TO,COMBDGWSTOldSHPLT___STDELC_EX,2015,1.9827749604306046,MW,CommercialBuildingWholesale TradeOldSpace HeatingPlintheStandard EfficiencyElectricity
TO,COMBDGRTTOldSHPLT___STDELC_EX,2015,3.1048367462644384,MW,CommercialBuildingRetail TradeOldSpace HeatingPlintheStandard EfficiencyElectricity
TO,COMBDGTAWOldSHPLT___STDELC_EX,2015,0.6208982378366543,MW,CommercialBuildingTransportation and WarehousingOldSpace HeatingPlintheStandard EfficiencyElectricity
TO,COMBDGICIOldSHPLT___STDELC_EX,2015,0.12769325371820917,MW,CommercialBuildingInformation and Cultural IndustriesOldSpace HeatingPlintheStandard EfficiencyElectricity
TO,COMBDGOFFOldSHPLT___STDELC_EX,2015,7.909069726639591,MW,CommercialBuildingOfficesOldSpace HeatingPlintheStandard EfficiencyElectricity
TO,COMBDGEDSOldSHPLT___STDELC_EX,2015,2.429043592179304,MW,CommercialBuildingEducational ServicesOldSpace HeatingPlintheStandard EfficiencyElectricity
TO,COMBDGHLCOldSHPLT___STDELC_EX,2015,1.3018595401672488,MW,CommercialBuildingHealth Care and Social AssistanceOldSpace HeatingPlintheStandard EfficiencyElectricity
TO,COMBDGAEROldSHPLT___STDELC_EX,2015,0.8456598580221588,MW,"CommercialBuildingArts, Entertainment and RecreationOldSpace HeatingPlintheStandard EfficiencyElectricity"
TO,COMBDGAFSOldSHPLT___STDELC_EX,2015,0.9131718972435401,MW,CommercialBuildingAccommodation and Food ServicesOldSpace HeatingPlintheStandard EfficiencyElectricity
TO,COMBDGOTSOldSHPLT___STDELC_EX,2015,0.9970730467241192,MW,CommercialBuildingOther ServicesOldSpace HeatingPlintheStandard EfficiencyElectricity
TO,COMBDGWSTOldSHHEP___STDELC_EX,2015,3.7594590911648242,MW,CommercialBuildingWholesale TradeOldSpace HeatingHeat PumpStandard EfficiencyElectricity
TO,COMBDGRTTOldSHHEP___STDELC_EX,2015,5.88695488155222,MW,CommercialBuildingRetail TradeOldSpace HeatingHeat PumpStandard EfficiencyElectricity
TO,COMBDGTAWOldSHHEP___STDELC_EX,2015,1.1772599369604186,MW,CommercialBuildingTransportation and WarehousingOldSpace HeatingHeat PumpStandard EfficiencyElectricity
TO,COMBDGICIOldSHHEP___STDELC_EX,2015,0.24211399334349193,MW,CommercialBuildingInformation and Cultural IndustriesOldSpace HeatingHeat PumpStandard EfficiencyElectricity
TO,COMBDGOFFOldSHHEP___STDELC_EX,2015,14.996065957991688,MW,CommercialBuildingOfficesOldSpace HeatingHeat PumpStandard EfficiencyElectricity
TO,COMBDGEDSOldSHHEP___STDELC_EX,2015,4.605610922921352,MW,CommercialBuildingEducational ServicesOldSpace HeatingHeat PumpStandard EfficiencyElectricity
TO,COMBDGHLCOldSHHEP___STDELC_EX,2015,2.468403011624938,MW,CommercialBuildingHealth Care and Social AssistanceOldSpace HeatingHeat PumpStandard EfficiencyElectricity
TO,COMBDGAEROldSHHEP___STDELC_EX,2015,1.6034213184657724,MW,"CommercialBuildingArts, Entertainment and RecreationOldSpace HeatingHeat PumpStandard EfficiencyElectricity"
TO,COMBDGAFSOldSHHEP___STDELC_EX,2015,1.731428154682212,MW,CommercialBuildingAccommodation and Food ServicesOldSpace HeatingHeat PumpStandard EfficiencyElectricity
TO,COMBDGOTSOldSHHEP___STDELC_EX,2015,1.8905097173752579,MW,CommercialBuildingOther ServicesOldSpace HeatingHeat PumpStandard EfficiencyElectricity
TO,COMBDGWSTOldSHFUR___STDNGA_EX,2015,58.32182649717013,MW,CommercialBuildingWholesale TradeOldSpace HeatingFurnaceStandard EfficiencyNatural Gas
TO,COMBDGRTTOldSHFUR___STDNGA_EX,2015,90.88231505103049,MW,CommercialBuildingRetail TradeOldSpace HeatingFurnaceStandard EfficiencyNatural Gas
TO,COMBDGTAWOldSHFUR___STDNGA_EX,2015,17.882408489915314,MW,CommercialBuildingTransportation and WarehousingOldSpace HeatingFurnaceStandard EfficiencyNatural Gas
TO,COMBDGICIOldSHFUR___STDNGA_EX,2015,3.736424460149731,MW,CommercialBuildingInformation and Cultural IndustriesOldSpace HeatingFurnaceStandard EfficiencyNatural Gas
TO,COMBDGOFFOldSHFUR___STDNGA_EX,2015,234.5452130036127,MW,CommercialBuildingOfficesOldSpace HeatingFurnaceStandard EfficiencyNatural Gas
TO,COMBDGEDSOldSHFUR___STDNGA_EX,2015,70.89764592576371,MW,CommercialBuildingEducational ServicesOldSpace HeatingFurnaceStandard EfficiencyNatural Gas
TO,COMBDGHLCOldSHFUR___STDNGA_EX,2015,37.81194260061028,MW,CommercialBuildingHealth Care and Social AssistanceOldSpace HeatingFurnaceStandard EfficiencyNatural Gas
TO,COMBDGAEROldSHFUR___STDNGA_EX,2015,24.816626177702673,MW,"CommercialBuildingArts, Entertainment and RecreationOldSpace HeatingFurnaceStandard EfficiencyNatural Gas"
TO,COMBDGAFSOldSHFUR___STDNGA_EX,2015,26.663528459209555,MW,CommercialBuildingAccommodation and Food ServicesOldSpace HeatingFurnaceStandard EfficiencyNatural Gas
TO,COMBDGOTSOldSHFUR___STDNGA_EX,2015,29.34720397819216,MW,CommercialBuildingOther ServicesOldSpace HeatingFurnaceStandard EfficiencyNatural Gas
TO,COMBDGWSTOldSHFUR___STDLFO_EX,2015,0.08913487230378017,MW,CommercialBuildingWholesale TradeOldSpace HeatingFurnaceStandard EfficiencyLight Fuel Oil
TO,COMBDGRTTOldSHFUR___STDLFO_EX,2015,0.4814499210749573,MW,CommercialBuildingRetail TradeOldSpace HeatingFurnaceStandard EfficiencyLight Fuel Oil
TO,COMBDGTAWOldSHFUR___STDLFO_EX,2015,0.18655940497196566,MW,CommercialBuildingTransportation and WarehousingOldSpace HeatingFurnaceStandard EfficiencyLight Fuel Oil
TO,COMBDGICIOldSHFUR___STDLFO_EX,2015,0.017916927180075842,MW,CommercialBuildingInformation and Cultural IndustriesOldSpace HeatingFurnaceStandard EfficiencyLight Fuel Oil
