regions,tech,vintage,cost_invest,cost_invest_units,cost_invest_notes
TO,WATWASWWABADIPUB___MENE_23,2046,0.0,k$/TJa,WaterWasteWaste waterAhsbridges Bay Wastewater Treatment PlantTons to EnergyAnaerobic DigesterPublicMix Energy
TO,WATWASWWABGASCENCCSHH2_23,2046,2885.79643943342,k$/MW,WaterWasteWaste waterAhsbridges Bay Wastewater Treatment PlantTons to EnergyGasificationCentralCarbon Capture StorageHydrogen
TO,WATWASWWHBGASERKSTD____23,2046,23.37,k$/TJa,WaterWasteWaste waterHumber Wastewater Treatment PlantTons to EnergyGasificationEnerkemStandard Efficiency
TO,WATWASWWHBGASERKSTDMENE_23,2046,0.0,k$/TJa,WaterWasteWaste waterHumber Wastewater Treatment PlantTons to EnergyGasificationEnerkemStandard EfficiencyMix Energy
TO,WATWASWWHBADIPUB_______23,2046,30.0,k$/TJa,WaterWasteWaste waterHumber Wastewater Treatment PlantTons to EnergyAnaerobic DigesterPublic
TO,WATWASWWHBADIPUB___MENE_23,2046,0.0,k$/TJa,WaterWasteWaste waterHumber Wastewater Treatment PlantTons to EnergyAnaerobic DigesterPublicMix Energy
TO,WATWASWWHBGASCENCCSHH2_23,2046,2885.79643943342,k$/MW,WaterWasteWaste waterHumber Wastewater Treatment PlantTons to EnergyGasificationCentralCarbon Capture StorageHydrogen
TO,WATWASWWHCGASERKSTD____23,2046,23.37,k$/TJa,WaterWasteWaste waterHighland Creek Waterwater Treatment PlantTons to EnergyGasificationEnerkemStandard Efficiency
TO,WATWASWWHCGASERKSTDMENE_23,2046,0.0,k$/TJa,WaterWasteWaste waterHighland Creek Waterwater Treatment PlantTons to EnergyGasificationEnerkemStandard EfficiencyMix Energy
TO,WATWASWWHCADIPUB_______23,2046,30.0,k$/TJa,WaterWasteWaste waterHighland Creek Waterwater Treatment PlantTons to EnergyAnaerobic DigesterPublic
TO,WATWASWWHCADIPUB___MENE_23,2046,0.0,k$/TJa,WaterWasteWaste waterHighland Creek Waterwater Treatment PlantTons to EnergyAnaerobic DigesterPublicMix Energy
TO,WATWASWWHCGASCENCCSHH2_23,2046,2885.79643943342,k$/MW,WaterWasteWaste waterHighland Creek Waterwater Treatment PlantTons to EnergyGasificationCentralCarbon Capture StorageHydrogen
TO,WATWASWWABGASERKSTD____23,2047,23.37,k$/TJa,WaterWasteWaste waterAhsbridges Bay Wastewater Treatment PlantTons to EnergyGasificationEnerkemStandard Efficiency
TO,WATWASWWABGASERKSTDMENE_23,2047,0.0,k$/TJa,WaterWasteWaste waterAhsbridges Bay Wastewater Treatment PlantTons to EnergyGasificationEnerkemStandard EfficiencyMix Energy
TO,WATWASWWABADIPUB_______23,2047,30.0,k$/TJa,WaterWasteWaste waterAhsbridges Bay Wastewater Treatment PlantTons to EnergyAnaerobic DigesterPublic
TO,WATWASWWABADIPUB___MENE_23,2047,0.0,k$/TJa,WaterWasteWaste waterAhsbridges Bay Wastewater Treatment PlantTons to EnergyAnaerobic DigesterPublicMix Energy
TO,WATWASWWABGASCENCCSHH2_23,2047,2865.21313434354,k$/MW,WaterWasteWaste waterAhsbridges Bay Wastewater Treatment PlantTons to EnergyGasificationCentralCarbon Capture StorageHydrogen
TO,WATWASWWHBGASERKSTD____23,2047,23.37,k$/TJa,WaterWasteWaste waterHumber Wastewater Treatment PlantTons to EnergyGasificationEnerkemStandard Efficiency
TO,WATWASWWHBGASERKSTDMENE_23,2047,0.0,k$/TJa,WaterWasteWaste waterHumber Wastewater Treatment PlantTons to EnergyGasificationEnerkemStandard EfficiencyMix Energy
TO,WATWASWWHBADIPUB_______23,2047,30.0,k$/TJa,WaterWasteWaste waterHumber Wastewater Treatment PlantTons to EnergyAnaerobic DigesterPublic
TO,WATWASWWHBADIPUB___MENE_23,2047,0.0,k$/TJa,WaterWasteWaste waterHumber Wastewater Treatment PlantTons to EnergyAnaerobic DigesterPublicMix Energy
TO,WATWASWWHBGASCENCCSHH2_23,2047,2865.21313434354,k$/MW,WaterWasteWaste waterHumber Wastewater Treatment PlantTons to EnergyGasificationCentralCarbon Capture StorageHydrogen
TO,WATWASWWHCGASERKSTD____23,2047,23.37,k$/TJa,WaterWasteWaste waterHighland Creek Waterwater Treatment PlantTons to EnergyGasificationEnerkemStandard Efficiency
TO,WATWASWWHCGASERKSTDMENE_23,2047,0.0,k$/TJa,WaterWasteWaste waterHighland Creek Waterwater Treatment PlantTons to EnergyGasificationEnerkemStandard EfficiencyMix Energy
TO,WATWASWWHCADIPUB_______23,2047,30.0,k$/TJa,WaterWasteWaste waterHighland Creek Waterwater Treatment PlantTons to EnergyAnaerobic DigesterPublic
TO,WATWASWWHCADIPUB___MENE_23,2047,0.0,k$/TJa,WaterWasteWaste waterHighland Creek Waterwater Treatment PlantTons to EnergyAnaerobic DigesterPublicMix Energy
TO,WATWASWWHCGASCENCCSHH2_23,2047,2865.21313434354,k$/MW,WaterWasteWaste waterHighland Creek Waterwater Treatment PlantTons to EnergyGasificationCentralCarbon Capture StorageHydrogen
TO,WATWASWWABGASERKSTD____23,2048,23.37,k$/TJa,WaterWasteWaste waterAhsbridges Bay Wastewater Treatment PlantTons to EnergyGasificationEnerkemStandard Efficiency
TO,WATWASWWABGASERKSTDMENE_23,2048,0.0,k$/TJa,WaterWasteWaste waterAhsbridges Bay Wastewater Treatment PlantTons to EnergyGasificationEnerkemStandard EfficiencyMix Energy
TO,WATWASWWABADIPUB_______23,2048,30.0,k$/TJa,WaterWasteWaste waterAhsbridges Bay Wastewater Treatment PlantTons to EnergyAnaerobic DigesterPublic
TO,WATWASWWABADIPUB___MENE_23,2048,0.0,k$/TJa,WaterWasteWaste waterAhsbridges Bay Wastewater Treatment PlantTons to EnergyAnaerobic DigesterPublicMix Energy
TO,WATWASWWABGASCENCCSHH2_23,2048,2844.62982925366,k$/MW,WaterWasteWaste waterAhsbridges Bay Wastewater Treatment PlantTons to EnergyGasificationCentralCarbon Capture StorageHydrogen
TO,WATWASWWHBGASERKSTD____23,2048,23.37,k$/TJa,WaterWasteWaste waterHumber Wastewater Treatment PlantTons to EnergyGasificationEnerkemStandard Efficiency
TO,WATWASWWHBGASERKSTDMENE_23,2048,0.0,k$/TJa,WaterWasteWaste waterHumber Wastewater Treatment PlantTons to EnergyGasificationEnerkemStandard EfficiencyMix Energy
TO,WATWASWWHBADIPUB_______23,2048,30.0,k$/TJa,WaterWasteWaste waterHumber Wastewater Treatment PlantTons to EnergyAnaerobic DigesterPublic
TO,WATWASWWHBADIPUB___MENE_23,2048,0.0,k$/TJa,WaterWasteWaste waterHumber Wastewater Treatment PlantTons to EnergyAnaerobic DigesterPublicMix Energy
TO,WATWASWWHBGASCENCCSHH2_23,2048,2844.62982925366,k$/MW,WaterWasteWaste waterHumber Wastewater Treatment PlantTons to EnergyGasificationCentralCarbon Capture StorageHydrogen
TO,WATWASWWHCGASERKSTD____23,2048,23.37,k$/TJa,WaterWasteWaste waterHighland Creek Waterwater Treatment PlantTons to EnergyGasificationEnerkemStandard Efficiency
TO,WATWASWWHCGASERKSTDMENE_23,2048,0.0,k$/TJa,WaterWasteWaste waterHighland Creek Waterwater Treatment PlantTons to EnergyGasificationEnerkemStandard EfficiencyMix Energy
TO,WATWASWWHCADIPUB_______23,2048,30.0,k$/TJa,WaterWasteWaste waterHighland Creek Waterwater Treatment PlantTons to EnergyAnaerobic DigesterPublic
TO,WATWASWWHCADIPUB___MENE_23,2048,0.0,k$/TJa,WaterWasteWaste waterHighland Creek Waterwater Treatment PlantTons to EnergyAnaerobic DigesterPublicMix Energy
TO,WATWASWWHCGASCENCCSHH2_23,2048,2844.62982925366,k$/MW,WaterWasteWaste waterHighland Creek Waterwater Treatment PlantTons to EnergyGasificationCentralCarbon Capture StorageHydrogen
TO,WATWASWWABGASERKSTD____23,2049,23.37,k$/TJa,WaterWasteWaste waterAhsbridges Bay Wastewater Treatment PlantTons to EnergyGasificationEnerkemStandard Efficiency
TO,WATWASWWABGASERKSTDMENE_23,2049,0.0,k$/TJa,WaterWasteWaste waterAhsbridges Bay Wastewater Treatment PlantTons to EnergyGasificationEnerkemStandard EfficiencyMix Energy
TO,WATWASWWABADIPUB_______23,2049,30.0,k$/TJa,WaterWasteWaste waterAhsbridges Bay Wastewater Treatment PlantTons to EnergyAnaerobic DigesterPublic
TO,WATWASWWABADIPUB___MENE_23,2049,0.0,k$/TJa,WaterWasteWaste waterAhsbridges Bay Wastewater Treatment PlantTons to EnergyAnaerobic DigesterPublicMix Energy
TO,WATWASWWABGASCENCCSHH2_23,2049,2824.04652416378,k$/MW,WaterWasteWaste waterAhsbridges Bay Wastewater Treatment PlantTons to EnergyGasificationCentralCarbon Capture StorageHydrogen
TO,WATWASWWHBGASERKSTD____23,2049,23.37,k$/TJa,WaterWasteWaste waterHumber Wastewater Treatment PlantTons to EnergyGasificationEnerkemStandard Efficiency
TO,WATWASWWHBGASERKSTDMENE_23,2049,0.0,k$/TJa,WaterWasteWaste waterHumber Wastewater Treatment PlantTons to EnergyGasificationEnerkemStandard EfficiencyMix Energy
TO,WATWASWWHBADIPUB_______23,2049,30.0,k$/TJa,WaterWasteWaste waterHumber Wastewater Treatment PlantTons to EnergyAnaerobic DigesterPublic
TO,WATWASWWHBADIPUB___MENE_23,2049,0.0,k$/TJa,WaterWasteWaste waterHumber Wastewater Treatment PlantTons to EnergyAnaerobic DigesterPublicMix Energy
TO,WATWASWWHBGASCENCCSHH2_23,2049,2824.04652416378,k$/MW,WaterWasteWaste waterHumber Wastewater Treatment PlantTons to EnergyGasificationCentralCarbon Capture StorageHydrogen
TO,WATWASWWHCGASERKSTD____23,2049,23.37,k$/TJa,WaterWasteWaste waterHighland Creek Waterwater Treatment PlantTons to EnergyGasificationEnerkemStandard Efficiency
TO,WATWASWWHCGASERKSTDMENE_23,2049,0.0,k$/TJa,WaterWasteWaste waterHighland Creek Waterwater Treatment PlantTons to EnergyGasificationEnerkemStandard EfficiencyMix Energy
TO,WATWASWWHCADIPUB_______23,2049,30.0,k$/TJa,WaterWasteWaste waterHighland Creek Waterwater Treatment PlantTons to EnergyAnaerobic DigesterPublic
TO,WATWASWWHCADIPUB___MENE_23,2049,0.0,k$/TJa,WaterWasteWaste waterHighland Creek Waterwater Treatment PlantTons to EnergyAnaerobic DigesterPublicMix Energy
TO,WATWASWWHCGASCENCCSHH2_23,2049,2824.04652416378,k$/MW,WaterWasteWaste waterHighland Creek Waterwater Treatment PlantTons to EnergyGasificationCentralCarbon Capture StorageHydrogen
TO,WATWASWWABGASERKSTD____23,2050,23.37,k$/TJa,WaterWasteWaste waterAhsbridges Bay Wastewater Treatment PlantTons to EnergyGasificationEnerkemStandard Efficiency
TO,WATWASWWABGASERKSTDMENE_23,2050,0.0,k$/TJa,WaterWasteWaste waterAhsbridges Bay Wastewater Treatment PlantTons to EnergyGasificationEnerkemStandard EfficiencyMix Energy
TO,WATWASWWABADIPUB_______23,2050,30.0,k$/TJa,WaterWasteWaste waterAhsbridges Bay Wastewater Treatment PlantTons to EnergyAnaerobic DigesterPublic
TO,WATWASWWABADIPUB___MENE_23,2050,0.0,k$/TJa,WaterWasteWaste waterAhsbridges Bay Wastewater Treatment PlantTons to EnergyAnaerobic DigesterPublicMix Energy
TO,WATWASWWABGASCENCCSHH2_23,2050,2803.4632190739,k$/MW,WaterWasteWaste waterAhsbridges Bay Wastewater Treatment PlantTons to EnergyGasificationCentralCarbon Capture StorageHydrogen
TO,WATWASWWHBGASERKSTD____23,2050,23.37,k$/TJa,WaterWasteWaste waterHumber Wastewater Treatment PlantTons to EnergyGasificationEnerkemStandard Efficiency
TO,WATWASWWHBGASERKSTDMENE_23,2050,0.0,k$/TJa,WaterWasteWaste waterHumber Wastewater Treatment PlantTons to EnergyGasificationEnerkemStandard EfficiencyMix Energy
TO,WATWASWWHBADIPUB_______23,2050,30.0,k$/TJa,WaterWasteWaste waterHumber Wastewater Treatment PlantTons to EnergyAnaerobic DigesterPublic
TO,WATWASWWHBADIPUB___MENE_23,2050,0.0,k$/TJa,WaterWasteWaste waterHumber Wastewater Treatment PlantTons to EnergyAnaerobic DigesterPublicMix Energy
TO,WATWASWWHBGASCENCCSHH2_23,2050,2803.4632190739,k$/MW,WaterWasteWaste waterHumber Wastewater Treatment PlantTons to EnergyGasificationCentralCarbon Capture StorageHydrogen
TO,WATWASWWHCGASERKSTD____23,2050,23.37,k$/TJa,WaterWasteWaste waterHighland Creek Waterwater Treatment PlantTons to EnergyGasificationEnerkemStandard Efficiency
TO,WATWASWWHCGASERKSTDMENE_23,2050,0.0,k$/TJa,WaterWasteWaste waterHighland Creek Waterwater Treatment PlantTons to EnergyGasificationEnerkemStandard EfficiencyMix Energy
TO,WATWASWWHCADIPUB_______23,2050,30.0,k$/TJa,WaterWasteWaste waterHighland Creek Waterwater Treatment PlantTons to EnergyAnaerobic DigesterPublic
TO,WATWASWWHCADIPUB___MENE_23,2050,0.0,k$/TJa,WaterWasteWaste waterHighland Creek Waterwater Treatment PlantTons to EnergyAnaerobic DigesterPublicMix Energy
TO,WATWASWWHCGASCENCCSHH2_23,2050,2803.4632190739,k$/MW,WaterWasteWaste waterHighland Creek Waterwater Treatment PlantTons to EnergyGasificationCentralCarbon Capture StorageHydrogen
