"Discounted and undiscounted Energy Cost breakdown, per periods. (k CAD 2016)"
vintage,sector,Cost,Cost_type,Tech_cat,Tech_type_1,Tech_type_2,Costs
2030,Charging Station Energy,Discounted,InvestmentCosts,Charging Station,Public,240V,1521.9405324169422
2030,Charging Station Energy,Discounted,InvestmentCosts,Charging Station,Residential,120V,63.99022119364912
2030,Charging Station Energy,Discounted,InvestmentCosts,Charging Station,Residential,240V,164454.3396934583
2030,Charging Station Energy,Undiscounted,FixedCosts,Charging Station,Commercial,240V,696980.3918760779
2030,Charging Station Energy,Undiscounted,FixedCosts,Charging Station,Freight,Fast,215.53747181987984
2030,Charging Station Energy,Undiscounted,FixedCosts,Charging Station,Freight,Slow,322830.51158828003
2030,Charging Station Energy,Undiscounted,FixedCosts,Charging Station,Public,240V,1324.220750255807
2030,Charging Station Energy,Undiscounted,FixedCosts,Charging Station,Residential,120V,39.376312811691946
2030,Charging Station Energy,Undiscounted,FixedCosts,Charging Station,Residential,240V,143089.59151370742
2030,Charging Station Energy,Undiscounted,InvestmentCosts,Charging Station,Commercial,240V,555577.583877624
2030,Charging Station Energy,Undiscounted,InvestmentCosts,Charging Station,Freight,Fast,80.80507911786079
2030,Charging Station Energy,Undiscounted,InvestmentCosts,Charging Station,Freight,Slow,102334.43437030735
2030,Charging Station Energy,Undiscounted,InvestmentCosts,Charging Station,Public,240V,2023.1921693144932
2030,Charging Station Energy,Undiscounted,InvestmentCosts,Charging Station,Residential,120V,85.0654225143048
2030,Charging Station Energy,Undiscounted,InvestmentCosts,Charging Station,Residential,240V,218617.43293557255
2035,Distric Thermal Energy,Discounted,FixedCosts,Toronto Average,Pipe,___,2694.4626353329436
2035,Distric Thermal Energy,Discounted,FixedCosts,Toronto Average,Substation,___,157.24717744151172
2035,Distric Thermal Energy,Discounted,FixedCosts,Consumption,Heat Pump,Large,159.7096184072782
2035,Distric Thermal Energy,Discounted,FixedCosts,Consumption,Heat Pump,Medium,158.8462916476586
2035,Distric Thermal Energy,Discounted,FixedCosts,Consumption,Heat Pump,Small,618.1247028506211
2035,Distric Thermal Energy,Discounted,FixedCosts,Production,Alkaline Electrolyser,___,770.7980034942509
2035,Distric Thermal Energy,Discounted,FixedCosts,Production,Autothermal Reforming Gas,Carbon Capture and Storage,2543.0049056192097
2035,Distric Thermal Energy,Discounted,FixedCosts,Production,Boiler,Large,328.41407675038727
2035,Distric Thermal Energy,Discounted,FixedCosts,Production,Boiler,Medium,478.73842302261147
2035,Distric Thermal Energy,Discounted,FixedCosts,Production,Boiler,Small,357.6028131958344
2035,Distric Thermal Energy,Discounted,FixedCosts,Production,Deep Lake Cooling,Enwave,365.20747732538496
2035,Distric Thermal Energy,Discounted,FixedCosts,Production,Heat Pump,Enwave,295.25039405337355
2035,Distric Thermal Energy,Discounted,FixedCosts,Production,Steam Methane Reforming,Carbon Capture and Storage,2644.050834714705
2035,Distric Thermal Energy,Discounted,FixedCosts,Production,Steam Methane Reforming,___,2776.873073549128
2035,Distric Thermal Energy,Discounted,FixedCosts,Storage,Hot Tank Storage,Large,72.21889450711741
2035,Distric Thermal Energy,Discounted,FixedCosts,Storage,Hot Tank Storage,Medium,60.876849274969004
2035,Distric Thermal Energy,Discounted,FixedCosts,Storage,Hot Tank Storage,Small,51.89434866618233
2035,Distric Thermal Energy,Discounted,FixedCosts,Storage,Pit Storage,Large,38.73113757731118
2035,Distric Thermal Energy,Discounted,FixedCosts,Storage,Pit Storage,Medium,33.348271878006926
2035,Distric Thermal Energy,Discounted,FixedCosts,Storage,Pit Storage,Small,25.15440414710939
2035,Distric Thermal Energy,Discounted,InvestmentCosts,Toronto Average,Pipe,___,15186.25835497019
2035,Distric Thermal Energy,Discounted,InvestmentCosts,Toronto Average,Substation,___,1427.5872379345856
2035,Distric Thermal Energy,Discounted,InvestmentCosts,Consumption,Heat Pump,Large,1925.0936369459419
2035,Distric Thermal Energy,Discounted,InvestmentCosts,Consumption,Heat Pump,Medium,2207.0339614332224
2035,Distric Thermal Energy,Discounted,InvestmentCosts,Consumption,Heat Pump,Small,11945.295196629815
2035,Distric Thermal Energy,Discounted,InvestmentCosts,Production,Alkaline Electrolyser,___,2003.1263746086777
2035,Distric Thermal Energy,Discounted,InvestmentCosts,Production,Autothermal Reforming Gas,Carbon Capture and Storage,3520.042462436878
2035,Distric Thermal Energy,Discounted,InvestmentCosts,Production,Boiler,Large,3062.3891556886438
2035,Distric Thermal Energy,Discounted,InvestmentCosts,Production,Boiler,Medium,3313.4459705363583
2035,Distric Thermal Energy,Discounted,InvestmentCosts,Production,Boiler,Small,3863.335093129448
2035,Distric Thermal Energy,Discounted,InvestmentCosts,Production,Deep Lake Cooling,Enwave,2305.01539584963
2035,Distric Thermal Energy,Discounted,InvestmentCosts,Production,Gas Turbine,Large,0.0
2035,Distric Thermal Energy,Discounted,InvestmentCosts,Production,Gas Turbine,Medium,0.0
2035,Distric Thermal Energy,Discounted,InvestmentCosts,Production,Gas Turbine,Small,0.0
2035,Distric Thermal Energy,Discounted,InvestmentCosts,Production,Heat Pump,Enwave,1872.0673530291592
2035,Distric Thermal Energy,Discounted,InvestmentCosts,Production,Internal Combustion Engine,Large,0.0
2035,Distric Thermal Energy,Discounted,InvestmentCosts,Production,Internal Combustion Engine,Medium,0.0
2035,Distric Thermal Energy,Discounted,InvestmentCosts,Production,Internal Combustion Engine,Small,0.0
2035,Distric Thermal Energy,Discounted,InvestmentCosts,Production,Steam Methane Reforming,Carbon Capture and Storage,3166.818807987077
2035,Distric Thermal Energy,Discounted,InvestmentCosts,Production,Steam Methane Reforming,___,3156.807574422085
2035,Distric Thermal Energy,Discounted,InvestmentCosts,Storage,Hot Tank Storage,Large,2219.5350189631686
2035,Distric Thermal Energy,Discounted,InvestmentCosts,Storage,Hot Tank Storage,Medium,1939.6138565542549
2035,Distric Thermal Energy,Discounted,InvestmentCosts,Storage,Hot Tank Storage,Small,1682.098749633263
2035,Distric Thermal Energy,Discounted,InvestmentCosts,Storage,Pit Storage,Large,201.38559489483185
2035,Distric Thermal Energy,Discounted,InvestmentCosts,Storage,Pit Storage,Medium,217.96229969145872
2035,Distric Thermal Energy,Discounted,InvestmentCosts,Storage,Pit Storage,Small,243.02684820337967
2035,Distric Thermal Energy,Undiscounted,FixedCosts,Toronto Average,Pipe,___,5842.980672457493
2035,Distric Thermal Energy,Undiscounted,FixedCosts,Toronto Average,Substation,___,340.89265422224264
2035,Distric Thermal Energy,Undiscounted,FixedCosts,Consumption,Heat Pump,Large,346.33258643944
2035,Distric Thermal Energy,Undiscounted,FixedCosts,Consumption,Heat Pump,Medium,344.46045004225095
2035,Distric Thermal Energy,Undiscounted,FixedCosts,Consumption,Heat Pump,Small,1340.412238256341
2035,Distric Thermal Energy,Undiscounted,FixedCosts,Production,Alkaline Electrolyser,___,1653.3799302470215
2035,Distric Thermal Energy,Undiscounted,FixedCosts,Production,Autothermal Reforming Gas,Carbon Capture and Storage,5514.542424397584
2035,Distric Thermal Energy,Undiscounted,FixedCosts,Production,Boiler,Large,711.8583786652607
2035,Distric Thermal Energy,Undiscounted,FixedCosts,Production,Boiler,Medium,1038.1511015231622
2035,Distric Thermal Energy,Undiscounted,FixedCosts,Production,Boiler,Small,775.4668031095191
2035,Distric Thermal Energy,Undiscounted,FixedCosts,Production,Deep Lake Cooling,Enwave,791.9576257866738
2035,Distric Thermal Energy,Undiscounted,FixedCosts,Production,Heat Pump,Enwave,634.9095005974409
2035,Distric Thermal Energy,Undiscounted,FixedCosts,Production,Steam Methane Reforming,Carbon Capture and Storage,5733.661963482428
2035,Distric Thermal Energy,Undiscounted,FixedCosts,Production,Steam Methane Reforming,___,6002.419753122105
2035,Distric Thermal Energy,Undiscounted,FixedCosts,Storage,Hot Tank Storage,Large,156.60770324216872
2035,Distric Thermal Energy,Undiscounted,FixedCosts,Storage,Hot Tank Storage,Medium,132.01231631471452
2035,Distric Thermal Energy,Undiscounted,FixedCosts,Storage,Hot Tank Storage,Small,112.53363557175709
2035,Distric Thermal Energy,Undiscounted,FixedCosts,Storage,Pit Storage,Large,83.67381176715244
2035,Distric Thermal Energy,Undiscounted,FixedCosts,Storage,Pit Storage,Medium,72.04479905374085
2035,Distric Thermal Energy,Undiscounted,FixedCosts,Storage,Pit Storage,Small,54.342965618264934
2035,Distric Thermal Energy,Undiscounted,InvestmentCosts,Toronto Average,Pipe,___,23403.260114806
2035,Distric Thermal Energy,Undiscounted,InvestmentCosts,Toronto Average,Substation,___,2200.0281231239546
2035,Distric Thermal Energy,Undiscounted,InvestmentCosts,Consumption,Heat Pump,Large,2966.7259753985804
2035,Distric Thermal Energy,Undiscounted,InvestmentCosts,Consumption,Heat Pump,Medium,3401.218962189439
2035,Distric Thermal Energy,Undiscounted,InvestmentCosts,Consumption,Heat Pump,Small,18408.672110031344
2035,Distric Thermal Energy,Undiscounted,InvestmentCosts,Production,Alkaline Electrolyser,___,3086.9807751197854
2035,Distric Thermal Energy,Undiscounted,InvestmentCosts,Production,Autothermal Reforming Gas,Carbon Capture and Storage,5424.671926288598
2035,Distric Thermal Energy,Undiscounted,InvestmentCosts,Production,Boiler,Large,4719.39093278274
2035,Distric Thermal Energy,Undiscounted,InvestmentCosts,Production,Boiler,Medium,5106.289917650384
2035,Distric Thermal Energy,Undiscounted,InvestmentCosts,Production,Boiler,Small,5953.713810326138
2035,Distric Thermal Energy,Undiscounted,InvestmentCosts,Production,Deep Lake Cooling,Enwave,3552.2163272065095
2035,Distric Thermal Energy,Undiscounted,InvestmentCosts,Production,Gas Turbine,Large,0.0
2035,Distric Thermal Energy,Undiscounted,InvestmentCosts,Production,Gas Turbine,Medium,0.0
2035,Distric Thermal Energy,Undiscounted,InvestmentCosts,Production,Gas Turbine,Small,0.0
2035,Distric Thermal Energy,Undiscounted,InvestmentCosts,Production,Heat Pump,Enwave,2885.008156142603
2035,Distric Thermal Energy,Undiscounted,InvestmentCosts,Production,Internal Combustion Engine,Large,0.0
2035,Distric Thermal Energy,Undiscounted,InvestmentCosts,Production,Internal Combustion Engine,Medium,0.0
2035,Distric Thermal Energy,Undiscounted,InvestmentCosts,Production,Internal Combustion Engine,Small,0.0
2035,Distric Thermal Energy,Undiscounted,InvestmentCosts,Production,Steam Methane Reforming,Carbon Capture and Storage,4880.325526368072
2035,Distric Thermal Energy,Undiscounted,InvestmentCosts,Production,Steam Methane Reforming,___,4864.897400643153
2035,Distric Thermal Energy,Undiscounted,InvestmentCosts,Storage,Hot Tank Storage,Large,3420.484109287884
2035,Distric Thermal Energy,Undiscounted,InvestmentCosts,Storage,Hot Tank Storage,Medium,2989.1028155967606
2035,Distric Thermal Energy,Undiscounted,InvestmentCosts,Storage,Hot Tank Storage,Small,2592.251077012212
2035,Distric Thermal Energy,Undiscounted,InvestmentCosts,Storage,Pit Storage,Large,310.3515922443259
2035,Distric Thermal Energy,Undiscounted,InvestmentCosts,Storage,Pit Storage,Medium,335.89764349235054
2035,Distric Thermal Energy,Undiscounted,InvestmentCosts,Storage,Pit Storage,Small,374.5241527201933
2035,Electricity Energy,Discounted,FixedCosts,Production,PV pannel,Decentralized,229430.75765182293
2035,Electricity Energy,Discounted,FixedCosts,Production,Wind Turbine,Decentralized,1081738.3571244618
2035,Electricity Energy,Discounted,FixedCosts,Storage,Battery,Decentralized,50994.109722709545
2035,Electricity Energy,Discounted,InvestmentCosts,Production,PV pannel,Decentralized,967922.4470605023
2035,Electricity Energy,Discounted,InvestmentCosts,Production,Wind Turbine,Decentralized,1676793.560300892
2035,Electricity Energy,Discounted,InvestmentCosts,Storage,Battery,Decentralized,162346.20809130487
2035,Electricity Energy,Undiscounted,FixedCosts,Production,PV pannel,Decentralized,494399.8820815006
2035,Electricity Energy,Undiscounted,FixedCosts,Production,Wind Turbine,Decentralized,2345765.0629299385
2035,Electricity Energy,Undiscounted,FixedCosts,Storage,Battery,Decentralized,109640.4806867551
2035,Electricity Energy,Undiscounted,InvestmentCosts,Production,PV pannel,Decentralized,1491647.268868088
2035,Electricity Energy,Undiscounted,InvestmentCosts,Production,Wind Turbine,Decentralized,2584075.3484685747
2035,Electricity Energy,Undiscounted,InvestmentCosts,Storage,Battery,Decentralized,250188.71981522324
2035,Charging Station Energy,Discounted,FixedCosts,Charging Station,Commercial,120V,1066988.628619693
2035,Charging Station Energy,Discounted,FixedCosts,Charging Station,Commercial,240V,56407.15688078756
2035,Charging Station Energy,Discounted,FixedCosts,Charging Station,Freight,Fast,108.83646497883944
2035,Charging Station Energy,Discounted,FixedCosts,Charging Station,Freight,Slow,311286.334507529
2035,Charging Station Energy,Discounted,FixedCosts,Charging Station,Public,240V,1431.3121243995888
2035,Charging Station Energy,Discounted,FixedCosts,Charging Station,Residential,120V,20.10972125714543
2035,Charging Station Energy,Discounted,FixedCosts,Charging Station,Residential,240V,34619.629414216855
2035,Charging Station Energy,Discounted,InvestmentCosts,Charging Station,Commercial,120V,1878573.0187912919
2035,Charging Station Energy,Discounted,InvestmentCosts,Charging Station,Commercial,240V,119485.0617782436
2035,Charging Station Energy,Discounted,InvestmentCosts,Charging Station,Freight,Fast,65.21653606036097
2035,Charging Station Energy,Discounted,InvestmentCosts,Charging Station,Freight,Slow,162604.78673838533
2035,Charging Station Energy,Discounted,InvestmentCosts,Charging Station,Public,240V,3036.049558818769
2035,Charging Station Energy,Discounted,InvestmentCosts,Charging Station,Residential,120V,60.31451329310511
2035,Charging Station Energy,Discounted,InvestmentCosts,Charging Station,Residential,240V,73433.9553321348
2035,Charging Station Energy,Undiscounted,FixedCosts,Charging Station,Commercial,120V,2256640.2237989423
2035,Charging Station Energy,Undiscounted,FixedCosts,Charging Station,Commercial,240V,119298.98380640824
2035,Charging Station Energy,Undiscounted,FixedCosts,Charging Station,Freight,Fast,228.97323494591475
2035,Charging Station Energy,Undiscounted,FixedCosts,Charging Station,Freight,Slow,652305.5075046447
2035,Charging Station Energy,Undiscounted,FixedCosts,Charging Station,Public,240V,3027.1705115636064
2035,Charging Station Energy,Undiscounted,FixedCosts,Charging Station,Residential,120V,42.531292893875786
2035,Charging Station Energy,Undiscounted,FixedCosts,Charging Station,Residential,240V,73219.19481953591
2035,Charging Station Energy,Undiscounted,InvestmentCosts,Charging Station,Commercial,120V,2895033.9165697163
2035,Charging Station Energy,Undiscounted,InvestmentCosts,Charging Station,Commercial,240V,184136.20493389716
2035,Charging Station Energy,Undiscounted,InvestmentCosts,Charging Station,Freight,Fast,100.50398995798255
2035,Charging Station Energy,Undiscounted,InvestmentCosts,Charging Station,Freight,Slow,250587.21055575367
2035,Charging Station Energy,Undiscounted,InvestmentCosts,Charging Station,Public,240V,4678.799470260765
2035,Charging Station Energy,Undiscounted,InvestmentCosts,Charging Station,Residential,120V,92.94957390439006
2035,Charging Station Energy,Undiscounted,InvestmentCosts,Charging Station,Residential,240V,113167.70186084254
2040,Distric Thermal Energy,Discounted,FixedCosts,Toronto Average,Pipe,___,4170.361478584684
2040,Distric Thermal Energy,Discounted,FixedCosts,Toronto Average,Substation,___,265.2370779713141
2040,Distric Thermal Energy,Discounted,FixedCosts,Consumption,Heat Pump,Large,248.80558783291997
2040,Distric Thermal Energy,Discounted,FixedCosts,Consumption,Heat Pump,Medium,247.84892305956842
2040,Distric Thermal Energy,Discounted,FixedCosts,Consumption,Heat Pump,Small,977.3001105889779
2040,Distric Thermal Energy,Discounted,FixedCosts,Production,Alkaline Electrolyser,___,1126.3070357793506
2040,Distric Thermal Energy,Discounted,FixedCosts,Production,Autothermal Reforming Gas,Carbon Capture and Storage,4020.719831089832
2040,Distric Thermal Energy,Discounted,FixedCosts,Production,Boiler,Large,519.7606924843881
2040,Distric Thermal Energy,Discounted,FixedCosts,Production,Boiler,Medium,755.3856483496122
2040,Distric Thermal Energy,Discounted,FixedCosts,Production,Boiler,Small,569.033922535209
2040,Distric Thermal Energy,Discounted,FixedCosts,Production,Deep Lake Cooling,Enwave,590.9227064433985
2040,Distric Thermal Energy,Discounted,FixedCosts,Production,Heat Pump,Enwave,306.7322056580752
2040,Distric Thermal Energy,Discounted,FixedCosts,Production,Steam Methane Reforming,Carbon Capture and Storage,4180.48016471813
2040,Distric Thermal Energy,Discounted,FixedCosts,Production,Steam Methane Reforming,___,4292.159967478601
2040,Distric Thermal Energy,Discounted,FixedCosts,Storage,Hot Tank Storage,Large,79.96546542879287
2040,Distric Thermal Energy,Discounted,FixedCosts,Storage,Hot Tank Storage,Medium,55.80852262507818
2040,Distric Thermal Energy,Discounted,FixedCosts,Storage,Hot Tank Storage,Small,44.253354717399276
2040,Distric Thermal Energy,Discounted,FixedCosts,Storage,Pit Storage,Large,33.15892713710072
2040,Distric Thermal Energy,Discounted,FixedCosts,Storage,Pit Storage,Medium,27.655812598882125
2040,Distric Thermal Energy,Discounted,FixedCosts,Storage,Pit Storage,Small,19.514725115565746
2040,Distric Thermal Energy,Discounted,InvestmentCosts,Toronto Average,Pipe,___,23504.570453832555
2040,Distric Thermal Energy,Discounted,InvestmentCosts,Toronto Average,Substation,___,2450.493283802504
2040,Distric Thermal Energy,Discounted,InvestmentCosts,Consumption,Heat Pump,Large,2920.1088716943887
2040,Distric Thermal Energy,Discounted,InvestmentCosts,Consumption,Heat Pump,Medium,3353.027375752745
2040,Distric Thermal Energy,Discounted,InvestmentCosts,Consumption,Heat Pump,Small,18389.370458800055
2040,Distric Thermal Energy,Discounted,InvestmentCosts,Production,Alkaline Electrolyser,___,2870.0075897386105
2040,Distric Thermal Energy,Discounted,InvestmentCosts,Production,Autothermal Reforming Gas,Carbon Capture and Storage,5223.60261772437
2040,Distric Thermal Energy,Discounted,InvestmentCosts,Production,Boiler,Large,4925.71369912445
2040,Distric Thermal Energy,Discounted,InvestmentCosts,Production,Boiler,Medium,5342.001210332669
2040,Distric Thermal Energy,Discounted,InvestmentCosts,Production,Boiler,Small,6259.58100241674
2040,Distric Thermal Energy,Discounted,InvestmentCosts,Production,Deep Lake Cooling,Enwave,3729.6222576943605
2040,Distric Thermal Energy,Discounted,InvestmentCosts,Production,Gas Turbine,Large,0.0
2040,Distric Thermal Energy,Discounted,InvestmentCosts,Production,Gas Turbine,Medium,0.0
2040,Distric Thermal Energy,Discounted,InvestmentCosts,Production,Gas Turbine,Small,0.0
2040,Distric Thermal Energy,Discounted,InvestmentCosts,Production,Heat Pump,Enwave,1907.7544736331579
2040,Distric Thermal Energy,Discounted,InvestmentCosts,Production,Internal Combustion Engine,Large,0.0
2040,Distric Thermal Energy,Discounted,InvestmentCosts,Production,Internal Combustion Engine,Medium,0.0
2040,Distric Thermal Energy,Discounted,InvestmentCosts,Production,Internal Combustion Engine,Small,0.0
2040,Distric Thermal Energy,Discounted,InvestmentCosts,Production,Steam Methane Reforming,Carbon Capture and Storage,4699.4301245037395
2040,Distric Thermal Energy,Discounted,InvestmentCosts,Production,Steam Methane Reforming,___,4692.894004795883
2040,Distric Thermal Energy,Discounted,InvestmentCosts,Storage,Hot Tank Storage,Large,2457.6137870595985
2040,Distric Thermal Energy,Discounted,InvestmentCosts,Storage,Hot Tank Storage,Medium,1778.1305223023705
2040,Distric Thermal Energy,Discounted,InvestmentCosts,Storage,Hot Tank Storage,Small,1434.424259104797
2040,Distric Thermal Energy,Discounted,InvestmentCosts,Storage,Pit Storage,Large,167.13211292217645
2040,Distric Thermal Energy,Discounted,InvestmentCosts,Storage,Pit Storage,Medium,175.22083898847788
2040,Distric Thermal Energy,Discounted,InvestmentCosts,Storage,Pit Storage,Small,182.76538362344206
2040,Distric Thermal Energy,Undiscounted,FixedCosts,Toronto Average,Pipe,___,9784.928000733831
2040,Distric Thermal Energy,Undiscounted,FixedCosts,Toronto Average,Substation,___,622.2734622847373
2040,Distric Thermal Energy,Undiscounted,FixedCosts,Consumption,Heat Pump,Large,583.7730795344874
2040,Distric Thermal Energy,Undiscounted,FixedCosts,Consumption,Heat Pump,Medium,581.5284549435131
2040,Distric Thermal Energy,Undiscounted,FixedCosts,Consumption,Heat Pump,Small,2293.0413265920865
2040,Distric Thermal Energy,Undiscounted,FixedCosts,Production,Alkaline Electrolyser,___,2642.6565918600136
2040,Distric Thermal Energy,Undiscounted,FixedCosts,Production,Autothermal Reforming Gas,Carbon Capture and Storage,9433.823485173887
2040,Distric Thermal Energy,Undiscounted,FixedCosts,Production,Boiler,Large,1218.9909253818223
2040,Distric Thermal Energy,Undiscounted,FixedCosts,Production,Boiler,Medium,1772.36295219115
2040,Distric Thermal Energy,Undiscounted,FixedCosts,Production,Boiler,Small,1335.125501847815
2040,Distric Thermal Energy,Undiscounted,FixedCosts,Production,Deep Lake Cooling,Enwave,1386.483202053204
2040,Distric Thermal Energy,Undiscounted,FixedCosts,Production,Heat Pump,Enwave,718.1270069182822
2040,Distric Thermal Energy,Undiscounted,FixedCosts,Production,Steam Methane Reforming,Carbon Capture and Storage,9808.669495514616
2040,Distric Thermal Energy,Undiscounted,FixedCosts,Production,Steam Methane Reforming,___,10070.704054091588
2040,Distric Thermal Energy,Undiscounted,FixedCosts,Storage,Hot Tank Storage,Large,187.62314149119143
2040,Distric Thermal Energy,Undiscounted,FixedCosts,Storage,Hot Tank Storage,Medium,130.9436552485713
2040,Distric Thermal Energy,Undiscounted,FixedCosts,Storage,Hot Tank Storage,Small,103.83174022786186
2040,Distric Thermal Energy,Undiscounted,FixedCosts,Storage,Pit Storage,Large,77.74186597656407
2040,Distric Thermal Energy,Undiscounted,FixedCosts,Storage,Pit Storage,Medium,64.83968759440552
2040,Distric Thermal Energy,Undiscounted,FixedCosts,Storage,Pit Storage,Small,45.752721076621995
2040,Distric Thermal Energy,Undiscounted,InvestmentCosts,Toronto Average,Pipe,___,41991.75423608198
2040,Distric Thermal Energy,Undiscounted,InvestmentCosts,Toronto Average,Substation,___,4377.893734868305
2040,Distric Thermal Energy,Undiscounted,InvestmentCosts,Consumption,Heat Pump,Large,5216.8787480564
2040,Distric Thermal Energy,Undiscounted,InvestmentCosts,Consumption,Heat Pump,Medium,5990.3031108788455
2040,Distric Thermal Energy,Undiscounted,InvestmentCosts,Consumption,Heat Pump,Small,32853.26683076167
2040,Distric Thermal Energy,Undiscounted,InvestmentCosts,Production,Alkaline Electrolyser,___,5127.371019211406
2040,Distric Thermal Energy,Undiscounted,InvestmentCosts,Production,Autothermal Reforming Gas,Carbon Capture and Storage,9332.15256076591
2040,Distric Thermal Energy,Undiscounted,InvestmentCosts,Production,Boiler,Large,8799.963372962206
2040,Distric Thermal Energy,Undiscounted,InvestmentCosts,Production,Boiler,Medium,9543.675873326383
2040,Distric Thermal Energy,Undiscounted,InvestmentCosts,Production,Boiler,Small,11182.96492976208
2040,Distric Thermal Energy,Undiscounted,InvestmentCosts,Production,Deep Lake Cooling,Enwave,6663.103312019305
2040,Distric Thermal Energy,Undiscounted,InvestmentCosts,Production,Gas Turbine,Large,0.0
2040,Distric Thermal Energy,Undiscounted,InvestmentCosts,Production,Gas Turbine,Medium,0.0
2040,Distric Thermal Energy,Undiscounted,InvestmentCosts,Production,Gas Turbine,Small,0.0
2040,Distric Thermal Energy,Undiscounted,InvestmentCosts,Production,Heat Pump,Enwave,3408.271474560264
2040,Distric Thermal Energy,Undiscounted,InvestmentCosts,Production,Internal Combustion Engine,Large,0.0
2040,Distric Thermal Energy,Undiscounted,InvestmentCosts,Production,Internal Combustion Engine,Medium,0.0
2040,Distric Thermal Energy,Undiscounted,InvestmentCosts,Production,Internal Combustion Engine,Small,0.0
2040,Distric Thermal Energy,Undiscounted,InvestmentCosts,Production,Steam Methane Reforming,Carbon Capture and Storage,8395.699688509907
2040,Distric Thermal Energy,Undiscounted,InvestmentCosts,Production,Steam Methane Reforming,___,8384.02267731036
2040,Distric Thermal Energy,Undiscounted,InvestmentCosts,Storage,Hot Tank Storage,Large,4390.614768141236
2040,Distric Thermal Energy,Undiscounted,InvestmentCosts,Storage,Hot Tank Storage,Medium,3176.693657893347
2040,Distric Thermal Energy,Undiscounted,InvestmentCosts,Storage,Hot Tank Storage,Small,2562.6501482728063
2040,Distric Thermal Energy,Undiscounted,InvestmentCosts,Storage,Pit Storage,Large,298.5874864027043
2040,Distric Thermal Energy,Undiscounted,InvestmentCosts,Storage,Pit Storage,Medium,313.0382842901313
2040,Distric Thermal Energy,Undiscounted,InvestmentCosts,Storage,Pit Storage,Small,326.5168826230316
2040,Electricity Energy,Discounted,FixedCosts,Production,PV pannel,Decentralized,108217.37647787023
2040,Electricity Energy,Discounted,FixedCosts,Production,Wind Turbine,Decentralized,39810.56674857936
2040,Electricity Energy,Discounted,FixedCosts,Storage,Battery,Decentralized,79686.02862490437
2040,Electricity Energy,Discounted,InvestmentCosts,Production,PV pannel,Decentralized,426217.1363190446
2040,Electricity Energy,Discounted,InvestmentCosts,Production,Wind Turbine,Decentralized,331781.6365091626
2040,Electricity Energy,Discounted,InvestmentCosts,Storage,Battery,Decentralized,246964.04899288146
2040,Electricity Energy,Undiscounted,FixedCosts,Production,PV pannel,Decentralized,253095.37076786684
2040,Electricity Energy,Undiscounted,FixedCosts,Production,Wind Turbine,Decentralized,93407.61737408399
2040,Electricity Energy,Undiscounted,FixedCosts,Storage,Battery,Decentralized,186225.45729204023
2040,Electricity Energy,Undiscounted,InvestmentCosts,Production,PV pannel,Decentralized,761452.1301153013
2040,Electricity Energy,Undiscounted,InvestmentCosts,Production,Wind Turbine,Decentralized,592739.7383288973
2040,Electricity Energy,Undiscounted,InvestmentCosts,Storage,Battery,Decentralized,441210.0902174039
2040,Charging Station Energy,Discounted,FixedCosts,Charging Station,Commercial,120V,248332.07796705497
2040,Charging Station Energy,Discounted,FixedCosts,Charging Station,Commercial,240V,85624.67804423728
2040,Charging Station Energy,Discounted,FixedCosts,Charging Station,Freight,Fast,93.44278753790857
2040,Charging Station Energy,Discounted,FixedCosts,Charging Station,Freight,Slow,353965.8253148749
2040,Charging Station Energy,Discounted,FixedCosts,Charging Station,Public,240V,1255.3954590761512
2040,Charging Station Energy,Discounted,FixedCosts,Charging Station,Residential,120V,19.6639737983924
2040,Charging Station Energy,Discounted,FixedCosts,Charging Station,Residential,240V,40352.90108240471
2040,Charging Station Energy,Discounted,InvestmentCosts,Charging Station,Commercial,120V,427029.3791623471
2040,Charging Station Energy,Discounted,InvestmentCosts,Charging Station,Commercial,240V,176589.02569956108
2040,Charging Station Energy,Discounted,InvestmentCosts,Charging Station,Freight,Fast,63.22858075122282
2040,Charging Station Energy,Discounted,InvestmentCosts,Charging Station,Freight,Slow,215352.30179471098
2040,Charging Station Energy,Discounted,InvestmentCosts,Charging Station,Public,240V,2590.3158948503224
2040,Charging Station Energy,Discounted,InvestmentCosts,Charging Station,Residential,120V,57.36998474514273
2040,Charging Station Energy,Discounted,InvestmentCosts,Charging Station,Residential,240V,83262.01940701394
2040,Charging Station Energy,Undiscounted,FixedCosts,Charging Station,Commercial,120V,578791.9609113083
2040,Charging Station Energy,Undiscounted,FixedCosts,Charging Station,Commercial,240V,199566.9496801709
2040,Charging Station Energy,Undiscounted,FixedCosts,Charging Station,Freight,Fast,217.03041955754352
2040,Charging Station Energy,Undiscounted,FixedCosts,Charging Station,Freight,Slow,819819.5204697732
2040,Charging Station Energy,Undiscounted,FixedCosts,Charging Station,Public,240V,2925.9723730666547
2040,Charging Station Energy,Undiscounted,FixedCosts,Charging Station,Residential,120V,45.831171096591206
2040,Charging Station Energy,Undiscounted,FixedCosts,Charging Station,Residential,240V,94051.21938795032
2040,Charging Station Energy,Undiscounted,InvestmentCosts,Charging Station,Commercial,120V,762903.2309521777
2040,Charging Station Energy,Undiscounted,InvestmentCosts,Charging Station,Commercial,240V,315482.5986941628
2040,Charging Station Energy,Undiscounted,InvestmentCosts,Charging Station,Freight,Fast,112.96011679161262
