"Discounted and Undiscounted Investment and fixed Costs for building sector by end use, per vintage. (k CAD 2016)"
vintage,sector,Cost_type,Cost,EndUse,Tech_type_1,Tech_type_2,Efficiency,Energy_cat,Costs
2045,Commercial Building,InvestmentCosts,Discounted,Lighting,Halogen,100W,Standard,Electricity,128.923891924139
2045,Commercial Building,InvestmentCosts,Discounted,Lighting,Incandescent,100W,Standard,Electricity,133.75523723261324
2045,Commercial Building,InvestmentCosts,Discounted,Lighting,Light Emitting Diode,___,Energy Star,Electricity,233.06058457869406
2045,Commercial Building,InvestmentCosts,Discounted,Lighting,Light Emitting Diode,___,High,Electricity,83704.96416987528
2045,Commercial Building,InvestmentCosts,Discounted,Lighting,Light Emitting Diode,___,Standard,Electricity,505.7633417575829
2045,Commercial Building,InvestmentCosts,Discounted,Space Cooling,Central,___,Energy Star,Electricity,654.2036564303402
2045,Commercial Building,InvestmentCosts,Discounted,Space Cooling,Central,___,Energy Star,Natural Gas,144.87802050141585
2045,Commercial Building,InvestmentCosts,Discounted,Space Cooling,Central,___,High,Electricity,891.4597756035289
2045,Commercial Building,InvestmentCosts,Discounted,Space Cooling,Central,___,High,Natural Gas,143.5114737637082
2045,Commercial Building,InvestmentCosts,Discounted,Space Cooling,Central,___,Standard,Electricity,433.87356254268906
2045,Commercial Building,InvestmentCosts,Discounted,Space Cooling,Central,___,Standard,Natural Gas,141.57805354043094
2045,Commercial Building,InvestmentCosts,Discounted,Space Cooling,Wall,___,Energy Star,Electricity,2112.246316173545
2045,Commercial Building,InvestmentCosts,Discounted,Space Cooling,Wall,___,High,Electricity,2546.653114863363
2045,Commercial Building,InvestmentCosts,Discounted,Space Cooling,Wall,___,Standard,Electricity,14876.98719124804
2045,Commercial Building,InvestmentCosts,Discounted,Space Cooling,Window,___,Energy Star,Electricity,671.1790125412577
2045,Commercial Building,InvestmentCosts,Discounted,Space Cooling,Window,___,High,Electricity,464.5806663160854
2045,Commercial Building,InvestmentCosts,Discounted,Space Cooling,Window,___,Standard,Electricity,13327.280068768063
2045,Commercial Building,InvestmentCosts,Discounted,Space Cooling,Zero Thermal Measure,___,Standard,ETHOS,6803.293773339542
2045,Commercial Building,InvestmentCosts,Discounted,Space Cooling,___,___,___,District Cooling,0.0
2045,Commercial Building,InvestmentCosts,Discounted,Space Heating,Heat Pump,___,Energy Star,Electricity,699.139613303702
2045,Commercial Building,InvestmentCosts,Discounted,Space Heating,Heat Pump,___,Energy Star,Geothermal,1810.9417143242495
2045,Commercial Building,InvestmentCosts,Discounted,Space Heating,Heat Pump,___,High,Electricity,12916.526029133536
2045,Commercial Building,InvestmentCosts,Discounted,Space Heating,Heat Pump,___,High,Geothermal,1679.9099049515264
2045,Commercial Building,InvestmentCosts,Discounted,Space Heating,Heat Pump,___,Standard,Electricity,381.0669460677339
2045,Commercial Building,InvestmentCosts,Discounted,Space Heating,Heat Pump,___,Standard,Geothermal,2439.6808220958997
2045,Commercial Building,InvestmentCosts,Discounted,Space Heating,Zero Thermal Measure,___,High,ETHOS,579871.5628920165
2045,Commercial Building,InvestmentCosts,Discounted,Space Heating,Zero Thermal Measure,___,Medium,ETHOS,658086.2599418793
2045,Commercial Building,InvestmentCosts,Discounted,Space Heating,Zero Thermal Measure,___,Standard,ETHOS,204710.43624602517
2045,Commercial Building,InvestmentCosts,Discounted,Space Heating,___,___,___,District Heating,0.0
2045,Commercial Building,InvestmentCosts,Discounted,Street Lighting,Light Emitting Diode,___,High,Electricity,25435.295907762316
2045,Commercial Building,InvestmentCosts,Discounted,Water Heating,Heat Pump,___,Energy Star,Electricity,302.77494821251804
2045,Commercial Building,InvestmentCosts,Discounted,Water Heating,Heat Pump,___,High,Electricity,300.5194817645842
2045,Commercial Building,InvestmentCosts,Discounted,Water Heating,Heat Pump,___,Standard,Electricity,302.1506984235354
2045,Commercial Building,InvestmentCosts,Discounted,Water Heating,___,___,___,District Heating,0.0
2045,Commercial Building,InvestmentCosts,Undiscounted,Auxiliary Equipment,___,___,Standard,Electricity,86690.1642680224
2045,Commercial Building,InvestmentCosts,Undiscounted,Auxiliary Equipment,___,___,Standard,Natural Gas,12904.17212503668
2045,Commercial Building,InvestmentCosts,Undiscounted,Auxiliary Equipment,___,___,Standard,Propane,3077.3772192105216
2045,Commercial Building,InvestmentCosts,Undiscounted,Auxiliary Motors,___,___,Standard,Electricity,6452.828449202138
2045,Commercial Building,InvestmentCosts,Undiscounted,Lighting,Fluocompact,___,High,Electricity,325.8900422736375
2045,Commercial Building,InvestmentCosts,Undiscounted,Lighting,Fluocompact,___,Standard,Electricity,327.40026147171943
2045,Commercial Building,InvestmentCosts,Undiscounted,Lighting,Fluorescent,T5,High,Electricity,240356.34066427304
2045,Commercial Building,InvestmentCosts,Undiscounted,Lighting,Fluorescent,T5,Standard,Electricity,1189.118692184872
2045,Commercial Building,InvestmentCosts,Undiscounted,Lighting,Fluorescent,T8,High,Electricity,651.4724050735183
2045,Commercial Building,InvestmentCosts,Undiscounted,Lighting,Fluorescent,T8,Standard,Electricity,591.0044927643619
2045,Commercial Building,InvestmentCosts,Undiscounted,Lighting,Halogen,100W,Standard,Electricity,267.0122768446442
2045,Commercial Building,InvestmentCosts,Undiscounted,Lighting,Incandescent,100W,Standard,Electricity,277.01840132463946
2045,Commercial Building,InvestmentCosts,Undiscounted,Lighting,Light Emitting Diode,___,Energy Star,Electricity,482.6881689835898
2045,Commercial Building,InvestmentCosts,Undiscounted,Lighting,Light Emitting Diode,___,High,Electricity,173360.05555393107
2045,Commercial Building,InvestmentCosts,Undiscounted,Lighting,Light Emitting Diode,___,Standard,Electricity,1047.4786279855
2045,Commercial Building,InvestmentCosts,Undiscounted,Space Cooling,Central,___,Energy Star,Electricity,1354.9110658739755
2045,Commercial Building,InvestmentCosts,Undiscounted,Space Cooling,Central,___,Energy Star,Natural Gas,300.05462557390456
2045,Commercial Building,InvestmentCosts,Undiscounted,Space Cooling,Central,___,High,Electricity,1846.2885416100758
2045,Commercial Building,InvestmentCosts,Undiscounted,Space Cooling,Central,___,High,Natural Gas,297.2243917793443
2045,Commercial Building,InvestmentCosts,Undiscounted,Space Cooling,Central,___,Standard,Electricity,898.5888190948217
2045,Commercial Building,InvestmentCosts,Undiscounted,Space Cooling,Central,___,Standard,Natural Gas,293.2201150839238
2045,Commercial Building,InvestmentCosts,Undiscounted,Space Cooling,Wall,___,Energy Star,Electricity,4374.64064822116
2045,Commercial Building,InvestmentCosts,Undiscounted,Space Cooling,Wall,___,High,Electricity,5274.333844445899
2045,Commercial Building,InvestmentCosts,Undiscounted,Space Cooling,Wall,___,Standard,Electricity,30811.497878617698
2045,Commercial Building,InvestmentCosts,Undiscounted,Space Cooling,Window,___,Energy Star,Electricity,1390.0684631397346
2045,Commercial Building,InvestmentCosts,Undiscounted,Space Cooling,Window,___,High,Electricity,962.1858263792731
2045,Commercial Building,InvestmentCosts,Undiscounted,Space Cooling,Window,___,Standard,Electricity,27601.92344644633
2045,Commercial Building,InvestmentCosts,Undiscounted,Space Cooling,Zero Thermal Measure,___,Standard,ETHOS,14090.19642015832
2045,Commercial Building,InvestmentCosts,Undiscounted,Space Cooling,___,___,___,District Cooling,0.0
2045,Commercial Building,InvestmentCosts,Undiscounted,Space Heating,Heat Pump,___,Energy Star,Electricity,1447.9772305535928
2045,Commercial Building,InvestmentCosts,Undiscounted,Space Heating,Heat Pump,___,Energy Star,Geothermal,3750.6133514739545
2045,Commercial Building,InvestmentCosts,Undiscounted,Space Heating,Heat Pump,___,High,Electricity,26751.21711336041
2045,Commercial Building,InvestmentCosts,Undiscounted,Space Heating,Heat Pump,___,High,Geothermal,3479.2353994317436
2045,Commercial Building,InvestmentCosts,Undiscounted,Space Heating,Heat Pump,___,Standard,Electricity,789.2218531507875
2045,Commercial Building,InvestmentCosts,Undiscounted,Space Heating,Heat Pump,___,Standard,Geothermal,5052.785184807704
2045,Commercial Building,InvestmentCosts,Undiscounted,Space Heating,Zero Thermal Measure,___,High,ETHOS,1200963.0175946427
2045,Commercial Building,InvestmentCosts,Undiscounted,Space Heating,Zero Thermal Measure,___,Medium,ETHOS,1362952.2659046967
2045,Commercial Building,InvestmentCosts,Undiscounted,Space Heating,Zero Thermal Measure,___,Standard,ETHOS,423972.6156271681
2045,Commercial Building,InvestmentCosts,Undiscounted,Space Heating,___,___,___,District Heating,0.0
2045,Commercial Building,InvestmentCosts,Undiscounted,Street Lighting,Light Emitting Diode,___,High,Electricity,52678.64762060651
2045,Commercial Building,InvestmentCosts,Undiscounted,Water Heating,Heat Pump,___,Energy Star,Electricity,627.0725083393698
2045,Commercial Building,InvestmentCosts,Undiscounted,Water Heating,Heat Pump,___,High,Electricity,622.4012466932825
2045,Commercial Building,InvestmentCosts,Undiscounted,Water Heating,Heat Pump,___,Standard,Electricity,625.7796342646861
2045,Commercial Building,InvestmentCosts,Undiscounted,Water Heating,___,___,___,District Heating,0.0
2045,Industrial Building,InvestmentCosts,Discounted,Industrial Processes,Self produced,Retrofit,,ETHOS,26.02287460505919
2045,Industrial Building,InvestmentCosts,Discounted,Industrial Processes,Self produced,___,,Waste Heat,0.0
2045,Industrial Building,InvestmentCosts,Discounted,Lighting,Self produced,Retrofit,,ETHOS,0.0
2045,Industrial Building,InvestmentCosts,Discounted,Space Cooling,Self produced,Retrofit,,ETHOS,18.22046071117261
2045,Industrial Building,InvestmentCosts,Discounted,Space Heating,Self produced,Retrofit,,ETHOS,149836.18966520834
2045,Industrial Building,InvestmentCosts,Discounted,Water Heating,Self produced,Retrofit,,ETHOS,392063.8026125095
2045,Industrial Building,InvestmentCosts,Undiscounted,Industrial Processes,Self produced,Retrofit,,ETHOS,53.89557276496194
2045,Industrial Building,InvestmentCosts,Undiscounted,Industrial Processes,Self produced,___,,Waste Heat,0.0
2045,Industrial Building,InvestmentCosts,Undiscounted,Lighting,Self produced,Retrofit,,ETHOS,0.0
2045,Industrial Building,InvestmentCosts,Undiscounted,Space Cooling,Self produced,Retrofit,,ETHOS,37.73611412934447
2045,Industrial Building,InvestmentCosts,Undiscounted,Space Heating,Self produced,Retrofit,,ETHOS,310323.41297743825
2045,Industrial Building,InvestmentCosts,Undiscounted,Water Heating,Self produced,Retrofit,,ETHOS,811997.272511244
2045,Public Building,FixedCosts,Discounted,Auxiliary Equipment,___,___,Standard,Biomass,0.26965023793984966
2045,Public Building,FixedCosts,Discounted,Auxiliary Equipment,___,___,Standard,Electricity,650.3726639297979
2045,Public Building,FixedCosts,Discounted,Auxiliary Equipment,___,___,Standard,Natural Gas,322.5540907169383
2045,Public Building,FixedCosts,Discounted,Auxiliary Equipment,___,___,Standard,Propane,129.94049768075544
2045,Public Building,FixedCosts,Discounted,Auxiliary Motors,___,___,Standard,Electricity,196.8761441255507
2045,Public Building,FixedCosts,Discounted,Space Cooling,Central,___,Energy Star,Electricity,28.61754791701952
2045,Public Building,FixedCosts,Discounted,Space Cooling,Central,___,Energy Star,Natural Gas,4.27222820759646
2045,Public Building,FixedCosts,Discounted,Space Cooling,Central,___,High,Electricity,47.45192554495441
2045,Public Building,FixedCosts,Discounted,Space Cooling,Central,___,High,Natural Gas,4.032290782226616
2045,Public Building,FixedCosts,Discounted,Space Cooling,Central,___,Standard,Electricity,18.10714011916834
2045,Public Building,FixedCosts,Discounted,Space Cooling,Central,___,Standard,Natural Gas,4.383648299692628
2045,Public Building,FixedCosts,Discounted,Space Cooling,___,___,___,District Cooling,73.85970845927652
2045,Public Building,FixedCosts,Discounted,Space Heating,Furnace,Large,Standard,Hydrogen,0.01446679735158198
2045,Public Building,FixedCosts,Discounted,Space Heating,Furnace,Medium,Standard,Hydrogen,0.011481717134646695
2045,Public Building,FixedCosts,Discounted,Space Heating,Furnace,Small,Standard,Hydrogen,0.014055826100760727
2045,Public Building,FixedCosts,Discounted,Space Heating,Furnace,___,Energy Star,Natural Gas,0.332136688496907
2045,Public Building,FixedCosts,Discounted,Space Heating,Furnace,___,Energy Star,Propane,0.08046036699571894
2045,Public Building,FixedCosts,Discounted,Space Heating,Furnace,___,High,Heavy Fuel Oil,0.2198091882150663
2045,Public Building,FixedCosts,Discounted,Space Heating,Furnace,___,High,Light Fuel Oil,0.2179262493307688
2045,Public Building,FixedCosts,Discounted,Space Heating,Furnace,___,High,Natural Gas,0.30675319266046785
2045,Public Building,FixedCosts,Discounted,Space Heating,Furnace,___,High,Propane,0.07329354830191095
2045,Public Building,FixedCosts,Discounted,Space Heating,Furnace,___,Standard,Electricity,0.18580388747807358
2045,Public Building,FixedCosts,Discounted,Space Heating,Furnace,___,Standard,Heavy Fuel Oil,0.22396206654527348
2045,Public Building,FixedCosts,Discounted,Space Heating,Furnace,___,Standard,Kerosene,0.22392745978342038
2045,Public Building,FixedCosts,Discounted,Space Heating,Furnace,___,Standard,Light Fuel Oil,0.22265568949506775
2045,Public Building,FixedCosts,Discounted,Space Heating,Furnace,___,Standard,Natural Gas,0.3392750712936846
2045,Public Building,FixedCosts,Discounted,Space Heating,Furnace,___,Standard,Propane,0.0816762343898847
2045,Public Building,FixedCosts,Discounted,Space Heating,Heat Pump,___,Energy Star,Electricity,20.99938569873182
2045,Public Building,FixedCosts,Discounted,Space Heating,Heat Pump,___,Energy Star,Geothermal,17.71113575590186
2045,Public Building,FixedCosts,Discounted,Space Heating,Heat Pump,___,High,Electricity,26.014674840478037
2045,Public Building,FixedCosts,Discounted,Space Heating,Heat Pump,___,High,Geothermal,16.188061527167257
2045,Public Building,FixedCosts,Discounted,Space Heating,Heat Pump,___,Standard,Electricity,12.710279498852714
2045,Public Building,FixedCosts,Discounted,Space Heating,Heat Pump,___,Standard,Geothermal,21.818191899590552
2045,Public Building,FixedCosts,Discounted,Space Heating,Heat Pump,___,Standard,Natural Gas,0.055060846036209254
2045,Public Building,FixedCosts,Discounted,Space Heating,___,___,___,District Heating,102.27027321694244
2045,Public Building,FixedCosts,Discounted,Water Heating,Heat Pump,___,Energy Star,Electricity,0.6317558468746513
2045,Public Building,FixedCosts,Discounted,Water Heating,Heat Pump,___,High,Electricity,0.4813505282872175
2045,Public Building,FixedCosts,Discounted,Water Heating,Heat Pump,___,Standard,Electricity,0.5325154827074482
2045,Public Building,FixedCosts,Discounted,Water Heating,Solar Thermal,Backup,Standard,Electricity,0.016303596152064552
2045,Public Building,FixedCosts,Discounted,Water Heating,Solar Thermal,Backup,Standard,Natural Gas,0.016095989286265926
2045,Public Building,FixedCosts,Discounted,Water Heating,System,___,Energy Star,Propane,0.2906788110560953
2045,Public Building,FixedCosts,Discounted,Water Heating,System,___,Standard,Biomass,0.09923004770713155
2045,Public Building,FixedCosts,Discounted,Water Heating,System,___,Standard,Wood Pellet,0.289658471837821
2045,Public Building,FixedCosts,Discounted,Water Heating,System,___,Standard,Heavy Fuel Oil,0.29939608556572983
2045,Public Building,FixedCosts,Discounted,Water Heating,System,___,Standard,Kerosene,0.29928652451875953
2045,Public Building,FixedCosts,Discounted,Water Heating,System,___,Standard,Light Fuel Oil,0.29571735751414907
2045,Public Building,FixedCosts,Discounted,Water Heating,With Tank,___,Energy Star,Natural Gas,0.1815423641600245
2045,Public Building,FixedCosts,Discounted,Water Heating,With Tank,___,High,Electricity,0.05202587354813778
2045,Public Building,FixedCosts,Discounted,Water Heating,With Tank,___,High,Natural Gas,0.17881793029057397
2045,Public Building,FixedCosts,Discounted,Water Heating,With Tank,___,Standard,Electricity,0.08771665230746818
2045,Public Building,FixedCosts,Discounted,Water Heating,With Tank,___,Standard,Natural Gas,0.19164751229249288
2045,Public Building,FixedCosts,Discounted,Water Heating,___,___,___,District Heating,117.45094514056963
2045,Public Building,FixedCosts,Undiscounted,Auxiliary Equipment,___,___,Standard,Biomass,0.6833137597700072
2045,Public Building,FixedCosts,Undiscounted,Auxiliary Equipment,___,___,Standard,Electricity,1648.0927057095305
2045,Public Building,FixedCosts,Undiscounted,Auxiliary Equipment,___,___,Standard,Natural Gas,817.3760577439301
2045,Public Building,FixedCosts,Undiscounted,Auxiliary Equipment,___,___,Standard,Propane,329.2788862156655
2045,Public Building,FixedCosts,Undiscounted,Auxiliary Motors,___,___,Standard,Electricity,498.8987930411573
2045,Public Building,FixedCosts,Undiscounted,Space Cooling,Central,___,Energy Star,Electricity,72.51899502102049
2045,Public Building,FixedCosts,Undiscounted,Space Cooling,Central,___,Energy Star,Natural Gas,10.82614405027676
2045,Public Building,FixedCosts,Undiscounted,Space Cooling,Central,___,High,Electricity,120.2467088483791
2045,Public Building,FixedCosts,Undiscounted,Space Cooling,Central,___,High,Natural Gas,10.21812476762522
2045,Public Building,FixedCosts,Undiscounted,Space Cooling,Central,___,Standard,Electricity,45.88483988755553
2045,Public Building,FixedCosts,Undiscounted,Space Cooling,Central,___,Standard,Natural Gas,11.108490851176438
2045,Public Building,FixedCosts,Undiscounted,Space Cooling,___,___,___,District Cooling,187.1659949882297
2045,Public Building,FixedCosts,Undiscounted,Space Heating,Furnace,Large,Standard,Hydrogen,0.03665994054247923
2045,Public Building,FixedCosts,Undiscounted,Space Heating,Furnace,Medium,Standard,Hydrogen,0.02909552523977841
2045,Public Building,FixedCosts,Undiscounted,Space Heating,Furnace,Small,Standard,Hydrogen,0.03561850882448202
2045,Public Building,FixedCosts,Undiscounted,Space Heating,Furnace,___,Energy Star,Natural Gas,0.8416590732807263
2045,Public Building,FixedCosts,Undiscounted,Space Heating,Furnace,___,Energy Star,Propane,0.20389255468257184
2045,Public Building,FixedCosts,Undiscounted,Space Heating,Furnace,___,High,Heavy Fuel Oil,0.5570128325447079
2045,Public Building,FixedCosts,Undiscounted,Space Heating,Furnace,___,High,Light Fuel Oil,0.552241325357188
2045,Public Building,FixedCosts,Undiscounted,Space Heating,Furnace,___,High,Natural Gas,0.7773354067836376
2045,Public Building,FixedCosts,Undiscounted,Space Heating,Furnace,___,High,Propane,0.1857313030379569
2045,Public Building,FixedCosts,Undiscounted,Space Heating,Furnace,___,Standard,Electricity,0.47084087113191087
2045,Public Building,FixedCosts,Undiscounted,Space Heating,Furnace,___,Standard,Heavy Fuel Oil,0.5675365351283275
2045,Public Building,FixedCosts,Undiscounted,Space Heating,Furnace,___,Standard,Kerosene,0.5674488390197092
2045,Public Building,FixedCosts,Undiscounted,Space Heating,Furnace,___,Standard,Light Fuel Oil,0.5642260785135907
2045,Public Building,FixedCosts,Undiscounted,Space Heating,Furnace,___,Standard,Natural Gas,0.8597482662471783
2045,Public Building,FixedCosts,Undiscounted,Space Heating,Furnace,___,Standard,Propane,0.20697365309671262
2045,Public Building,FixedCosts,Undiscounted,Space Heating,Heat Pump,___,Energy Star,Electricity,53.21400531403129
2045,Public Building,FixedCosts,Undiscounted,Space Heating,Heat Pump,___,Energy Star,Geothermal,44.881335375872865
2045,Public Building,FixedCosts,Undiscounted,Space Heating,Heat Pump,___,High,Electricity,65.92312104099297
2045,Public Building,FixedCosts,Undiscounted,Space Heating,Heat Pump,___,High,Geothermal,41.02175199261027
2045,Public Building,FixedCosts,Undiscounted,Space Heating,Heat Pump,___,Standard,Electricity,32.20879365226468
2045,Public Building,FixedCosts,Undiscounted,Space Heating,Heat Pump,___,Standard,Geothermal,55.2889211305587
2045,Public Building,FixedCosts,Undiscounted,Space Heating,Heat Pump,___,Standard,Natural Gas,0.13952827933165896
2045,Public Building,FixedCosts,Undiscounted,Space Heating,___,___,___,District Heating,259.1604792878521
2045,Public Building,FixedCosts,Undiscounted,Water Heating,Heat Pump,___,Energy Star,Electricity,1.6009163065559708
2045,Public Building,FixedCosts,Undiscounted,Water Heating,Heat Pump,___,High,Electricity,1.219778041970754
2045,Public Building,FixedCosts,Undiscounted,Water Heating,Heat Pump,___,Standard,Electricity,1.3494338421675547
2045,Public Building,FixedCosts,Undiscounted,Water Heating,Solar Thermal,Backup,Standard,Electricity,0.0413145253256707
2045,Public Building,FixedCosts,Undiscounted,Water Heating,Solar Thermal,Backup,Standard,Natural Gas,0.040788434085749115
2045,Public Building,FixedCosts,Undiscounted,Water Heating,System,___,Energy Star,Propane,0.7366017281710052
2045,Public Building,FixedCosts,Undiscounted,Water Heating,System,___,Standard,Biomass,0.2514563217112474
2045,Public Building,FixedCosts,Undiscounted,Water Heating,System,___,Standard,Wood Pellet,0.7340161126981374
2045,Public Building,FixedCosts,Undiscounted,Water Heating,System,___,Standard,Heavy Fuel Oil,0.7586919501772411
2045,Public Building,FixedCosts,Undiscounted,Water Heating,System,___,Standard,Kerosene,0.7584143143349678
2045,Public Building,FixedCosts,Undiscounted,Water Heating,System,___,Standard,Light Fuel Oil,0.7493697796673905
2045,Public Building,FixedCosts,Undiscounted,Water Heating,With Tank,___,Energy Star,Natural Gas,0.46004185406798637
2045,Public Building,FixedCosts,Undiscounted,Water Heating,With Tank,___,High,Electricity,0.13183743330286643
2045,Public Building,FixedCosts,Undiscounted,Water Heating,With Tank,___,High,Natural Gas,0.4531379359969249
2045,Public Building,FixedCosts,Undiscounted,Water Heating,With Tank,___,Standard,Electricity,0.2222805213916585
2045,Public Building,FixedCosts,Undiscounted,Water Heating,With Tank,___,Standard,Natural Gas,0.48564905106578815
2045,Public Building,FixedCosts,Undiscounted,Water Heating,___,___,___,District Heating,297.6294310945351
2045,Public Building,InvestmentCosts,Discounted,Auxiliary Equipment,___,___,Standard,Biomass,2.095256367224069
2045,Public Building,InvestmentCosts,Discounted,Auxiliary Equipment,___,___,Standard,Electricity,2526.7870623414074
2045,Public Building,InvestmentCosts,Discounted,Auxiliary Equipment,___,___,Standard,Natural Gas,1253.1669126499933
2045,Public Building,InvestmentCosts,Discounted,Auxiliary Equipment,___,___,Standard,Propane,504.83666768838435
2045,Public Building,InvestmentCosts,Discounted,Auxiliary Motors,___,___,Standard,Electricity,764.8908409745228
2045,Public Building,InvestmentCosts,Discounted,Lighting,Fluocompact,___,High,Electricity,56.18329105649103
2045,Public Building,InvestmentCosts,Discounted,Lighting,Fluocompact,___,Standard,Electricity,56.39588055275041
2045,Public Building,InvestmentCosts,Discounted,Lighting,Fluorescent,T5,High,Electricity,6980.690994361619
2045,Public Building,InvestmentCosts,Discounted,Lighting,Fluorescent,T5,Standard,Electricity,189.48371781685165
2045,Public Building,InvestmentCosts,Discounted,Lighting,Fluorescent,T8,High,Electricity,119.25962507234522
2045,Public Building,InvestmentCosts,Discounted,Lighting,Fluorescent,T8,Standard,Electricity,109.33730384903087
2045,Public Building,InvestmentCosts,Discounted,Lighting,Halogen,100W,Standard,Electricity,47.03397007162865
2045,Public Building,InvestmentCosts,Discounted,Lighting,Incandescent,100W,Standard,Electricity,48.73301613614983
2045,Public Building,InvestmentCosts,Discounted,Lighting,Light Emitting Diode,___,Energy Star,Electricity,94.60305687149504
2045,Public Building,InvestmentCosts,Discounted,Lighting,Light Emitting Diode,___,High,Electricity,6149.704164597542
2045,Public Building,InvestmentCosts,Discounted,Lighting,Light Emitting Diode,___,Standard,Electricity,176.64905313574656
2045,Public Building,InvestmentCosts,Discounted,Space Cooling,Central,___,Energy Star,Electricity,380.45779146511336
2045,Public Building,InvestmentCosts,Discounted,Space Cooling,Central,___,Energy Star,Natural Gas,66.0929729228087
2045,Public Building,InvestmentCosts,Discounted,Space Cooling,Central,___,High,Electricity,733.3661587934334
2045,Public Building,InvestmentCosts,Discounted,Space Cooling,Central,___,High,Natural Gas,65.3515771853447
2045,Public Building,InvestmentCosts,Discounted,Space Cooling,Central,___,Standard,Electricity,221.66899793632444
2045,Public Building,InvestmentCosts,Discounted,Space Cooling,Central,___,Standard,Natural Gas,64.58731765925407
2045,Public Building,InvestmentCosts,Discounted,Space Cooling,Wall,___,Energy Star,Electricity,1278.3706345950397
2045,Public Building,InvestmentCosts,Discounted,Space Cooling,Wall,___,High,Electricity,9094.471256364128
2045,Public Building,InvestmentCosts,Discounted,Space Cooling,Wall,___,Standard,Electricity,31457.154150057584
2045,Public Building,InvestmentCosts,Discounted,Space Cooling,Window,___,Energy Star,Electricity,272.12283101911333
2045,Public Building,InvestmentCosts,Discounted,Space Cooling,Window,___,High,Electricity,211.8803440518702
2045,Public Building,InvestmentCosts,Discounted,Space Cooling,Window,___,Standard,Electricity,1203.9217484723565
2045,Public Building,InvestmentCosts,Discounted,Space Cooling,Zero Thermal Measure,___,Standard,ETHOS,212.23113197269055
2045,Public Building,InvestmentCosts,Discounted,Space Cooling,___,___,___,District Cooling,0.0
2045,Public Building,InvestmentCosts,Discounted,Space Heating,Furnace,Large,Standard,Hydrogen,1.66172596620456
2045,Public Building,InvestmentCosts,Discounted,Space Heating,Furnace,Medium,Standard,Hydrogen,1.6644846914151272
2045,Public Building,InvestmentCosts,Discounted,Space Heating,Furnace,Small,Standard,Hydrogen,1.6613175067560435
2045,Public Building,InvestmentCosts,Discounted,Space Heating,Furnace,___,Energy Star,Natural Gas,0.9011704091782871
2045,Public Building,InvestmentCosts,Discounted,Space Heating,Furnace,___,Energy Star,Propane,1.1516612353208284
2045,Public Building,InvestmentCosts,Discounted,Space Heating,Furnace,___,High,Heavy Fuel Oil,0.996885495361562
2045,Public Building,InvestmentCosts,Discounted,Space Heating,Furnace,___,High,Light Fuel Oil,0.9883459321265078
2045,Public Building,InvestmentCosts,Discounted,Space Heating,Furnace,___,High,Natural Gas,0.9190413305611527
2045,Public Building,InvestmentCosts,Discounted,Space Heating,Furnace,___,High,Propane,1.1583525592013397
2045,Public Building,InvestmentCosts,Discounted,Space Heating,Furnace,___,Standard,Electricity,1.029807590896724
2045,Public Building,InvestmentCosts,Discounted,Space Heating,Furnace,___,Standard,Heavy Fuel Oil,0.9930130008136964
2045,Public Building,InvestmentCosts,Discounted,Space Heating,Furnace,___,Standard,Kerosene,0.9928595598093054
2045,Public Building,InvestmentCosts,Discounted,Space Heating,Furnace,___,Standard,Light Fuel Oil,0.9872207279755786
2045,Public Building,InvestmentCosts,Discounted,Space Heating,Furnace,___,Standard,Natural Gas,0.877851166029147
2045,Public Building,InvestmentCosts,Discounted,Space Heating,Furnace,___,Standard,Propane,1.150711436035109
2045,Public Building,InvestmentCosts,Discounted,Space Heating,Heat Pump,___,Energy Star,Electricity,258.61317878440735
2045,Public Building,InvestmentCosts,Discounted,Space Heating,Heat Pump,___,Energy Star,Geothermal,636.2039567039925
2045,Public Building,InvestmentCosts,Discounted,Space Heating,Heat Pump,___,High,Electricity,392.2453556983317
2045,Public Building,InvestmentCosts,Discounted,Space Heating,Heat Pump,___,High,Geothermal,602.7029001123046
2045,Public Building,InvestmentCosts,Discounted,Space Heating,Heat Pump,___,Standard,Electricity,161.27391921838353
2045,Public Building,InvestmentCosts,Discounted,Space Heating,Heat Pump,___,Standard,Geothermal,769.4410200763463
2045,Public Building,InvestmentCosts,Discounted,Space Heating,Heat Pump,___,Standard,Natural Gas,1.2228392720114603
2045,Public Building,InvestmentCosts,Discounted,Space Heating,Plinthe,1000W,Standard,Electricity,1.1887106026307666
2045,Public Building,InvestmentCosts,Discounted,Space Heating,Plinthe,1500W,Standard,Electricity,1.1900941828852987
2045,Public Building,InvestmentCosts,Discounted,Space Heating,Plinthe,500W,Standard,Electricity,1.1852956270292776
2045,Public Building,InvestmentCosts,Discounted,Space Heating,Zero Thermal Measure,___,High,ETHOS,197629.40480592265
2045,Public Building,InvestmentCosts,Discounted,Space Heating,Zero Thermal Measure,___,Medium,ETHOS,207526.4718748118
2045,Public Building,InvestmentCosts,Discounted,Space Heating,Zero Thermal Measure,___,Standard,ETHOS,58885.095183347075
2045,Public Building,InvestmentCosts,Discounted,Space Heating,___,___,___,District Heating,0.0
2045,Public Building,InvestmentCosts,Discounted,Water Heating,Heat Pump,___,Energy Star,Electricity,96.5175148418785
2045,Public Building,InvestmentCosts,Discounted,Water Heating,Heat Pump,___,High,Electricity,98.37467404014936
