"Energy consumed for building sector, and per end use"
t_periods,Fuel,Sub,EndUse,VFlow_In
2019,Synthetic Gas,Commercial,Space Cooling,1.0027837738084062
2019,Synthetic Gas,Commercial,Space Heating,6.240195279697
2019,Synthetic Gas,Commercial,Water Heating,4.101438545295666
2019,Synthetic Gas,Public,Auxiliary Equipment,0.47209726784307166
2019,Synthetic Gas,Public,Space Cooling,0.9216389904861324
2019,Synthetic Gas,Public,Space Heating,1.4237541520826793
2019,Synthetic Gas,Public,Water Heating,1.726585180418028
2019,Synthetic Gas,Residential,Space Heating,2.2678608860225804
2019,Synthetic Gas,Residential,Water Heating,1.5734970137570148
2020,Biomass,Industry,Industrial Processes,85.59213691956585
2020,Biomass,Residential,Space Heating,217.0807182401081
2020,Biomass,Residential,Water Heating,587.7811290705623
2020,Bio Methane,Commercial,Auxiliary Equipment,100.32796850315319
2020,Bio Methane,Commercial,Space Cooling,24.13193289334696
2020,Bio Methane,Commercial,Space Heating,293.8297185699918
2020,Bio Methane,Commercial,Water Heating,188.975169294787
2020,Bio Methane,Public,Auxiliary Equipment,28.83203811443605
2020,Bio Methane,Public,Space Cooling,30.79510427931763
2020,Bio Methane,Public,Space Heating,74.38589792402448
2020,Bio Methane,Public,Water Heating,74.44793021619778
2020,Bio Methane,Residential,Space Heating,149.36492033155957
2020,Bio Methane,Residential,Water Heating,108.52954349191647
2020,Wood Pellet,Residential,Space Heating,1.0300777326181167
2020,Wood Pellet,Residential,Water Heating,605.5767656319438
2020,Coal,Industry,Industrial Processes,98.53907264617654
2020,District Cooling,Commercial,Space Cooling,1259.3564903372392
2020,District Cooling,Public,Space Cooling,274.7014236333602
2020,District Cooling,Residential,Space Cooling,88.63595431828696
2020,District Heating,Commercial,Space Heating,3549.9090748115655
2020,District Heating,Commercial,Water Heating,625.7203353725594
2020,District Heating,Public,Space Heating,1512.903261872804
2020,District Heating,Public,Water Heating,317.30836414546087
2020,District Heating,Residential,Space Heating,114.96780545408048
2020,District Heating,Residential,Water Heating,913.1747756514609
2020,Electricity,Commercial,Auxiliary Equipment,17627.69043261445
2020,Electricity,Commercial,Auxiliary Motors,2262.9044721013915
2020,Electricity,Commercial,Lighting,30517.620148100432
2020,Electricity,Commercial,Space Cooling,2965.1097778920343
