regions,periods,tech,vintage,cost_fixed,cost_fixed_units,cost_fixed_notes
TO,2027,PUBTRABELCFSTAFRESL,2023,109.95575757575757,k$/MW,PublicTransportBattery electricity freightCharging StationFreightSlow2023
TO,2028,LDITRABELCSTACOM240V,2023,31.99878,k$/MW,Long DistanceTransportBattery electricityCharging StationCommercial240V2023
TO,2028,LDITRABELCSTAPUB240V,2023,31.99878,k$/MW,Long DistanceTransportBattery electricityCharging StationPublic240V2023
TO,2028,LDITRABELCSTARES120V,2023,21.043125,k$/MW,Long DistanceTransportBattery electricityCharging StationResidential120V2023
TO,2028,LDITRABELCSTARES240V,2023,31.99878,k$/MW,Long DistanceTransportBattery electricityCharging StationResidential240V2023
TO,2028,PASTRABELCSTACOM240V,2023,31.99878,k$/MW,PassengerTransportBattery electricityCharging StationCommercial240V2023
TO,2028,PASTRABELCSTAPUB240V,2023,31.99878,k$/MW,PassengerTransportBattery electricityCharging StationPublic240V2023
TO,2028,PASTRABELCSTARES240V,2023,31.99878,k$/MW,PassengerTransportBattery electricityCharging StationResidential240V2023
TO,2028,PASTRABELCSTARES120V,2023,21.043125,k$/MW,PassengerTransportBattery electricityCharging StationResidential120V2023
TO,2028,PUBTRABELCSTACOM240V,2023,31.99878,k$/MW,PublicTransportBattery electricityCharging StationCommercial240V2023
TO,2028,PUBTRABELCSTAPUB240V,2023,31.99878,k$/MW,PublicTransportBattery electricityCharging StationPublic240V2023
TO,2028,PUBTRABELCSTARES120V,2023,21.043125,k$/MW,PublicTransportBattery electricityCharging StationResidential120V2023
TO,2028,PUBTRABELCSTARES240V,2023,31.99878,k$/MW,PublicTransportBattery electricityCharging StationResidential240V2023
TO,2028,FRETRABELCFSTAFREFA,2023,118.43555555555557,k$/MW,FreightTransportBattery electricity freightCharging StationFreightFast2023
TO,2028,FRETRABELCFSTAFRESL,2023,106.95133333333334,k$/MW,FreightTransportBattery electricity freightCharging StationFreightSlow2023
TO,2028,FRETRABELCSTACOM240V,2023,31.99878,k$/MW,FreightTransportBattery electricityCharging StationCommercial240V2023
TO,2028,PUBTRABELCFSTAFREFA,2023,118.43555555555557,k$/MW,PublicTransportBattery electricity freightCharging StationFreightFast2023
TO,2028,PUBTRABELCFSTAFRESL,2023,106.95133333333334,k$/MW,PublicTransportBattery electricity freightCharging StationFreightSlow2023
TO,2029,LDITRABELCSTACOM240V,2023,31.416984,k$/MW,Long DistanceTransportBattery electricityCharging StationCommercial240V2023
TO,2029,LDITRABELCSTAPUB240V,2023,31.416984,k$/MW,Long DistanceTransportBattery electricityCharging StationPublic240V2023
TO,2029,LDITRABELCSTARES120V,2023,20.660522727272728,k$/MW,Long DistanceTransportBattery electricityCharging StationResidential120V2023
TO,2029,LDITRABELCSTARES240V,2023,31.416984,k$/MW,Long DistanceTransportBattery electricityCharging StationResidential240V2023
TO,2029,PASTRABELCSTACOM240V,2023,31.416984,k$/MW,PassengerTransportBattery electricityCharging StationCommercial240V2023
TO,2029,PASTRABELCSTAPUB240V,2023,31.416984,k$/MW,PassengerTransportBattery electricityCharging StationPublic240V2023
TO,2029,PASTRABELCSTARES240V,2023,31.416984,k$/MW,PassengerTransportBattery electricityCharging StationResidential240V2023
TO,2029,PASTRABELCSTARES120V,2023,20.660522727272728,k$/MW,PassengerTransportBattery electricityCharging StationResidential120V2023
TO,2029,PUBTRABELCSTACOM240V,2023,31.416984,k$/MW,PublicTransportBattery electricityCharging StationCommercial240V2023
TO,2029,PUBTRABELCSTAPUB240V,2023,31.416984,k$/MW,PublicTransportBattery electricityCharging StationPublic240V2023
TO,2029,PUBTRABELCSTARES120V,2023,20.660522727272728,k$/MW,PublicTransportBattery electricityCharging StationResidential120V2023
TO,2029,PUBTRABELCSTARES240V,2023,31.416984,k$/MW,PublicTransportBattery electricityCharging StationResidential240V2023
TO,2029,FRETRABELCFSTAFREFA,2023,115.56606060606062,k$/MW,FreightTransportBattery electricity freightCharging StationFreightFast2023
TO,2029,FRETRABELCFSTAFRESL,2023,103.94690909090909,k$/MW,FreightTransportBattery electricity freightCharging StationFreightSlow2023
TO,2029,FRETRABELCSTACOM240V,2023,31.416984,k$/MW,FreightTransportBattery electricityCharging StationCommercial240V2023
TO,2029,PUBTRABELCFSTAFREFA,2023,115.56606060606062,k$/MW,PublicTransportBattery electricity freightCharging StationFreightFast2023
TO,2029,PUBTRABELCFSTAFRESL,2023,103.94690909090909,k$/MW,PublicTransportBattery electricity freightCharging StationFreightSlow2023
TO,2030,LDITRABELCSTACOM240V,2023,30.835188000000002,k$/MW,Long DistanceTransportBattery electricityCharging StationCommercial240V2023
TO,2030,LDITRABELCSTAPUB240V,2023,30.835188000000002,k$/MW,Long DistanceTransportBattery electricityCharging StationPublic240V2023
TO,2030,LDITRABELCSTARES120V,2023,20.277920454545455,k$/MW,Long DistanceTransportBattery electricityCharging StationResidential120V2023
TO,2030,LDITRABELCSTARES240V,2023,30.835188000000002,k$/MW,Long DistanceTransportBattery electricityCharging StationResidential240V2023
TO,2030,PASTRABELCSTACOM240V,2023,30.835188000000002,k$/MW,PassengerTransportBattery electricityCharging StationCommercial240V2023
TO,2030,PASTRABELCSTAPUB240V,2023,30.835188000000002,k$/MW,PassengerTransportBattery electricityCharging StationPublic240V2023
TO,2030,PASTRABELCSTARES240V,2023,30.835188000000002,k$/MW,PassengerTransportBattery electricityCharging StationResidential240V2023
TO,2030,PASTRABELCSTARES120V,2023,20.277920454545455,k$/MW,PassengerTransportBattery electricityCharging StationResidential120V2023
TO,2030,PUBTRABELCSTACOM240V,2023,30.835188000000002,k$/MW,PublicTransportBattery electricityCharging StationCommercial240V2023
TO,2030,PUBTRABELCSTAPUB240V,2023,30.835188000000002,k$/MW,PublicTransportBattery electricityCharging StationPublic240V2023
TO,2030,PUBTRABELCSTARES120V,2023,20.277920454545455,k$/MW,PublicTransportBattery electricityCharging StationResidential120V2023
TO,2030,PUBTRABELCSTARES240V,2023,30.835188000000002,k$/MW,PublicTransportBattery electricityCharging StationResidential240V2023
TO,2030,FRETRABELCFSTAFREFA,2023,112.69656565656567,k$/MW,FreightTransportBattery electricity freightCharging StationFreightFast2023
TO,2030,FRETRABELCFSTAFRESL,2023,100.94248484848484,k$/MW,FreightTransportBattery electricity freightCharging StationFreightSlow2023
TO,2030,FRETRABELCSTACOM240V,2023,30.835188000000002,k$/MW,FreightTransportBattery electricityCharging StationCommercial240V2023
TO,2030,PUBTRABELCFSTAFREFA,2023,112.69656565656567,k$/MW,PublicTransportBattery electricity freightCharging StationFreightFast2023
TO,2030,PUBTRABELCFSTAFRESL,2023,100.94248484848484,k$/MW,PublicTransportBattery electricity freightCharging StationFreightSlow2023
TO,2031,LDITRABELCSTACOM240V,2023,30.253391999999998,k$/MW,Long DistanceTransportBattery electricityCharging StationCommercial240V2023
TO,2031,LDITRABELCSTAPUB240V,2023,30.253391999999998,k$/MW,Long DistanceTransportBattery electricityCharging StationPublic240V2023
TO,2031,LDITRABELCSTARES120V,2023,19.895318181818183,k$/MW,Long DistanceTransportBattery electricityCharging StationResidential120V2023
TO,2031,LDITRABELCSTARES240V,2023,30.253391999999998,k$/MW,Long DistanceTransportBattery electricityCharging StationResidential240V2023
TO,2031,PASTRABELCSTACOM240V,2023,30.253391999999998,k$/MW,PassengerTransportBattery electricityCharging StationCommercial240V2023
TO,2031,PASTRABELCSTAPUB240V,2023,30.253391999999998,k$/MW,PassengerTransportBattery electricityCharging StationPublic240V2023
TO,2031,PASTRABELCSTARES240V,2023,30.253391999999998,k$/MW,PassengerTransportBattery electricityCharging StationResidential240V2023
TO,2031,PASTRABELCSTARES120V,2023,19.895318181818183,k$/MW,PassengerTransportBattery electricityCharging StationResidential120V2023
TO,2031,PUBTRABELCSTACOM240V,2023,30.253391999999998,k$/MW,PublicTransportBattery electricityCharging StationCommercial240V2023
TO,2031,PUBTRABELCSTAPUB240V,2023,30.253391999999998,k$/MW,PublicTransportBattery electricityCharging StationPublic240V2023
TO,2031,PUBTRABELCSTARES120V,2023,19.895318181818183,k$/MW,PublicTransportBattery electricityCharging StationResidential120V2023
TO,2031,PUBTRABELCSTARES240V,2023,30.253391999999998,k$/MW,PublicTransportBattery electricityCharging StationResidential240V2023
TO,2031,FRETRABELCFSTAFREFA,2023,109.82707070707073,k$/MW,FreightTransportBattery electricity freightCharging StationFreightFast2023
TO,2031,FRETRABELCFSTAFRESL,2023,97.9380606060606,k$/MW,FreightTransportBattery electricity freightCharging StationFreightSlow2023
TO,2031,FRETRABELCSTACOM240V,2023,30.253391999999998,k$/MW,FreightTransportBattery electricityCharging StationCommercial240V2023
TO,2031,PUBTRABELCFSTAFREFA,2023,109.82707070707073,k$/MW,PublicTransportBattery electricity freightCharging StationFreightFast2023
TO,2031,PUBTRABELCFSTAFRESL,2023,97.9380606060606,k$/MW,PublicTransportBattery electricity freightCharging StationFreightSlow2023
TO,2032,LDITRABELCSTACOM240V,2023,29.671596,k$/MW,Long DistanceTransportBattery electricityCharging StationCommercial240V2023
TO,2032,LDITRABELCSTAPUB240V,2023,29.671596,k$/MW,Long DistanceTransportBattery electricityCharging StationPublic240V2023
TO,2032,LDITRABELCSTARES120V,2023,19.51271590909091,k$/MW,Long DistanceTransportBattery electricityCharging StationResidential120V2023
TO,2032,LDITRABELCSTARES240V,2023,29.671596,k$/MW,Long DistanceTransportBattery electricityCharging StationResidential240V2023
TO,2032,PASTRABELCSTACOM240V,2023,29.671596,k$/MW,PassengerTransportBattery electricityCharging StationCommercial240V2023
TO,2032,PASTRABELCSTAPUB240V,2023,29.671596,k$/MW,PassengerTransportBattery electricityCharging StationPublic240V2023
TO,2032,PASTRABELCSTARES240V,2023,29.671596,k$/MW,PassengerTransportBattery electricityCharging StationResidential240V2023
TO,2032,PASTRABELCSTARES120V,2023,19.51271590909091,k$/MW,PassengerTransportBattery electricityCharging StationResidential120V2023
TO,2032,PUBTRABELCSTACOM240V,2023,29.671596,k$/MW,PublicTransportBattery electricityCharging StationCommercial240V2023
TO,2032,PUBTRABELCSTAPUB240V,2023,29.671596,k$/MW,PublicTransportBattery electricityCharging StationPublic240V2023
TO,2032,PUBTRABELCSTARES120V,2023,19.51271590909091,k$/MW,PublicTransportBattery electricityCharging StationResidential120V2023
TO,2032,PUBTRABELCSTARES240V,2023,29.671596,k$/MW,PublicTransportBattery electricityCharging StationResidential240V2023
TO,2032,FRETRABELCFSTAFREFA,2023,106.95757575757577,k$/MW,FreightTransportBattery electricity freightCharging StationFreightFast2023
TO,2032,FRETRABELCFSTAFRESL,2023,94.93363636363637,k$/MW,FreightTransportBattery electricity freightCharging StationFreightSlow2023
TO,2032,FRETRABELCSTACOM240V,2023,29.671596,k$/MW,FreightTransportBattery electricityCharging StationCommercial240V2023
TO,2032,PUBTRABELCFSTAFREFA,2023,106.95757575757577,k$/MW,PublicTransportBattery electricity freightCharging StationFreightFast2023
TO,2032,PUBTRABELCFSTAFRESL,2023,94.93363636363637,k$/MW,PublicTransportBattery electricity freightCharging StationFreightSlow2023
TO,2033,LDITRABELCSTACOM240V,2023,29.0898,k$/MW,Long DistanceTransportBattery electricityCharging StationCommercial240V2023
TO,2033,LDITRABELCSTAPUB240V,2023,29.0898,k$/MW,Long DistanceTransportBattery electricityCharging StationPublic240V2023
TO,2033,LDITRABELCSTARES120V,2023,19.13011363636364,k$/MW,Long DistanceTransportBattery electricityCharging StationResidential120V2023
TO,2033,LDITRABELCSTARES240V,2023,29.0898,k$/MW,Long DistanceTransportBattery electricityCharging StationResidential240V2023
TO,2033,PASTRABELCSTACOM240V,2023,29.0898,k$/MW,PassengerTransportBattery electricityCharging StationCommercial240V2023
TO,2033,PASTRABELCSTAPUB240V,2023,29.0898,k$/MW,PassengerTransportBattery electricityCharging StationPublic240V2023
TO,2033,PASTRABELCSTARES240V,2023,29.0898,k$/MW,PassengerTransportBattery electricityCharging StationResidential240V2023
TO,2033,PASTRABELCSTARES120V,2023,19.13011363636364,k$/MW,PassengerTransportBattery electricityCharging StationResidential120V2023
TO,2033,PUBTRABELCSTACOM240V,2023,29.0898,k$/MW,PublicTransportBattery electricityCharging StationCommercial240V2023
TO,2033,PUBTRABELCSTAPUB240V,2023,29.0898,k$/MW,PublicTransportBattery electricityCharging StationPublic240V2023
TO,2033,PUBTRABELCSTARES120V,2023,19.13011363636364,k$/MW,PublicTransportBattery electricityCharging StationResidential120V2023
TO,2033,PUBTRABELCSTARES240V,2023,29.0898,k$/MW,PublicTransportBattery electricityCharging StationResidential240V2023
TO,2033,FRETRABELCFSTAFREFA,2023,104.08808080808083,k$/MW,FreightTransportBattery electricity freightCharging StationFreightFast2023
TO,2033,FRETRABELCFSTAFRESL,2023,91.92921212121212,k$/MW,FreightTransportBattery electricity freightCharging StationFreightSlow2023
TO,2033,FRETRABELCSTACOM240V,2023,29.0898,k$/MW,FreightTransportBattery electricityCharging StationCommercial240V2023
TO,2033,PUBTRABELCFSTAFREFA,2023,104.08808080808083,k$/MW,PublicTransportBattery electricity freightCharging StationFreightFast2023
TO,2033,PUBTRABELCFSTAFRESL,2023,91.92921212121212,k$/MW,PublicTransportBattery electricity freightCharging StationFreightSlow2023
