PUB,TRA,,,,ROA,TRU,HET,FLE,16,CONV,DSL,___,NEW,PUBTRAFLEROATRUHETCONVDSL____16,PublicTransportationFleet ServicesRoadTruckHeavy TrucksConventionnalDiesel2016,PUBTRA,kunits,Mvkt
PUB,TRA,,,,ROA,TRU,HET,FLE,23,CONV,DSL,___,NEW,PUBTRAFLEROATRUHETCONVDSL____23,PublicTransportationFleet ServicesRoadTruckHeavy TrucksConventionnalDiesel2023,PUBTRA,kunits,Mvkt
PUB,TRA,,,,ROA,TRU,HET,FLE,23,CONV,NGA,___,NEW,PUBTRAFLEROATRUHETCONVNGA____23,PublicTransportationFleet ServicesRoadTruckHeavy TrucksConventionnalNatural Gas2023,PUBTRA,kunits,Mvkt
PUB,TRA,,,,ROA,TRU,HET,FLE,23,CONV,RDSL,___,NEW,PUBTRAFLEROATRUHETCONVRDSL____23,PublicTransportationFleet ServicesRoadTruckHeavy TrucksConventionnalRenewable Diesel2023,PUBTRA,kunits,Mvkt
PUB,TRA,,,,ROA,TRU,HET,FLE,23,HYB,DSL,___,NEW,PUBTRAFLEROATRUHETHYBDSL____23,PublicTransportationFleet ServicesRoadTruckHeavy TrucksHybridDiesel2023,PUBTRA,kunits,Mvkt
PUB,TRA,,,,ROA,TRU,HET,FLE,23,HYB,RDSL,___,NEW,PUBTRAFLEROATRUHETHYBRDSL____23,PublicTransportationFleet ServicesRoadTruckHeavy TrucksHybridRenewable Diesel2023,PUBTRA,kunits,Mvkt
PUB,TRA,,,,ROA,TRU,HET,FLE,23,PHEV,DSL,BELCF,NEW,PUBTRAFLEROATRUHETPHEVDSLBELCF_23,PublicTransportationFleet ServicesRoadTruckHeavy TrucksPlug Hybrid VehicleDieselBattery Electricity Freight2023,PUBTRA,kunits,Mvkt
PUB,TRA,,,,ROA,TRU,HET,FLE,23,PHEV,NGA,BELCF,NEW,PUBTRAFLEROATRUHETPHEVNGABELCF_23,PublicTransportationFleet ServicesRoadTruckHeavy TrucksPlug Hybrid VehicleNatural GasBattery Electricity Freight2023,PUBTRA,kunits,Mvkt
PUB,TRA,,,,ROA,TRU,HET,FLE,23,PHEV,RDSL,BELCF,NEW,PUBTRAFLEROATRUHETPHEVRDSLBELCF_23,PublicTransportationFleet ServicesRoadTruckHeavy TrucksPlug Hybrid VehicleRenewable DieselBattery Electricity Freight2023,PUBTRA,kunits,Mvkt
PUB,TRA,,,,ROA,TRU,LGT,FLE,23,BEV,BELCF,___,NEW,PUBTRAFLEROATRULGTBEVBELCF____23,PublicTransportationFleet ServicesRoadTruckPassenger Light TrucksBattery Electric VehicleBattery Electricity Freight2023,PUBTRA,kunits,Mvkt
PUB,TRA,,,,ROA,TRU,LGT,FLE,23,CELL,HH2,___,NEW,PUBTRAFLEROATRULGTCELLHH2____23,PublicTransportationFleet ServicesRoadTruckPassenger Light TrucksFuel Cell VehicleHydrogen2023,PUBTRA,kunits,Mvkt
PUB,TRA,,,,ROA,TRU,LGT,FLE,16,CONV,DSL,___,NEW,PUBTRAFLEROATRULGTCONVDSL____16,PublicTransportationFleet ServicesRoadTruckPassenger Light TrucksConventionnalDiesel2016,PUBTRA,kunits,Mvkt
PUB,TRA,,,,ROA,TRU,LGT,FLE,23,CONV,DSL,___,NEW,PUBTRAFLEROATRULGTCONVDSL____23,PublicTransportationFleet ServicesRoadTruckPassenger Light TrucksConventionnalDiesel2023,PUBTRA,kunits,Mvkt
PUB,TRA,,,,ROA,TRU,LGT,FLE,16,CONV,GAS,___,NEW,PUBTRAFLEROATRULGTCONVGAS____16,PublicTransportationFleet ServicesRoadTruckPassenger Light TrucksConventionnalGasoline2016,PUBTRA,kunits,Mvkt
PUB,TRA,,,,ROA,TRU,LGT,FLE,23,CONV,GAS,___,NEW,PUBTRAFLEROATRULGTCONVGAS____23,PublicTransportationFleet ServicesRoadTruckPassenger Light TrucksConventionnalGasoline2023,PUBTRA,kunits,Mvkt
PUB,TRA,,,,ROA,TRU,LGT,FLE,23,CONV,NGA,___,NEW,PUBTRAFLEROATRULGTCONVNGA____23,PublicTransportationFleet ServicesRoadTruckPassenger Light TrucksConventionnalNatural Gas2023,PUBTRA,kunits,Mvkt
PUB,TRA,,,,ROA,TRU,LGT,FLE,23,CONV,PRO,___,NEW,PUBTRAFLEROATRULGTCONVPRO____23,PublicTransportationFleet ServicesRoadTruckPassenger Light TrucksConventionnalPropane2023,PUBTRA,kunits,Mvkt
PUB,TRA,,,,ROA,TRU,LGT,FLE,23,CONV,RDSL,___,NEW,PUBTRAFLEROATRULGTCONVRDSL____23,PublicTransportationFleet ServicesRoadTruckPassenger Light TrucksConventionnalRenewable Diesel2023,PUBTRA,kunits,Mvkt
PUB,TRA,,,,ROA,TRU,LGT,FLE,23,HYB,DSL,___,NEW,PUBTRAFLEROATRULGTHYBDSL____23,PublicTransportationFleet ServicesRoadTruckPassenger Light TrucksHybridDiesel2023,PUBTRA,kunits,Mvkt
PUB,TRA,,,,ROA,TRU,LGT,FLE,23,HYB,GAS,___,NEW,PUBTRAFLEROATRULGTHYBGAS____23,PublicTransportationFleet ServicesRoadTruckPassenger Light TrucksHybridGasoline2023,PUBTRA,kunits,Mvkt
PUB,TRA,,,,ROA,TRU,LGT,FLE,23,HYB,RDSL,___,NEW,PUBTRAFLEROATRULGTHYBRDSL____23,PublicTransportationFleet ServicesRoadTruckPassenger Light TrucksHybridRenewable Diesel2023,PUBTRA,kunits,Mvkt
PUB,TRA,,,,ROA,TRU,LGT,FLE,23,PHEV,GAS,BELCF,NEW,PUBTRAFLEROATRULGTPHEVGASBELCF_23,PublicTransportationFleet ServicesRoadTruckPassenger Light TrucksPlug Hybrid VehicleGasolineBattery Electricity Freight2023,PUBTRA,kunits,Mvkt
PUB,TRA,,,,ROA,TRU,MET,FLE,23,BEV,BELCF,___,NEW,PUBTRAFLEROATRUMETBEVBELCF____23,PublicTransportationFleet ServicesRoadTruckMedium TrucksBattery Electric VehicleBattery Electricity Freight2023,PUBTRA,kunits,Mvkt
PUB,TRA,,,,ROA,TRU,MET,FLE,23,CELL,HH2,___,NEW,PUBTRAFLEROATRUMETCELLHH2____23,PublicTransportationFleet ServicesRoadTruckMedium TrucksFuel Cell VehicleHydrogen2023,PUBTRA,kunits,Mvkt
PUB,TRA,,,,ROA,TRU,MET,FLE,16,CONV,DSL,___,NEW,PUBTRAFLEROATRUMETCONVDSL____16,PublicTransportationFleet ServicesRoadTruckMedium TrucksConventionnalDiesel2016,PUBTRA,kunits,Mvkt
