regions,tech,group_name,act_fraction,tech_desc
TO,COMBDGHLCOldWH______STDHFO_16,BAP-BDG-4-COMBDG-ESR,1,
TO,COMBDGHLCOldWH______STDKER_16,BAP-BDG-4-COMBDG-ESR,1,
TO,COMBDGHLCOldWH______STDLFO_16,BAP-BDG-4-COMBDG-ESR,1,
TO,COMBDGHLCOldWH______STDNGA_16,BAP-BDG-4-COMBDG-ESR,1,
TO,COMBDGHLCOldWH______STDPRO_16,BAP-BDG-4-COMBDG-ESR,1,
TO,COMBDGHLCOldWHHEP___STDELC_23,BAP-BDG-4-COMBDG-ESR,1,
TO,COMBDGHLCOldWHSYS___STDBMA_23,BAP-BDG-4-COMBDG-ESR,1,
TO,COMBDGHLCOldWHSYS___STDBWP_23,BAP-BDG-4-COMBDG-ESR,1,
TO,COMBDGHLCOldWHSYS___STDHFO_23,BAP-BDG-4-COMBDG-ESR,1,
TO,COMBDGHLCOldWHSYS___STDKER_23,BAP-BDG-4-COMBDG-ESR,1,
TO,COMBDGHLCOldWHSYS___STDLFO_23,BAP-BDG-4-COMBDG-ESR,1,
TO,COMBDGICIOldAE______STDBMA_23,BAP-BDG-4-COMBDG-ESR,1,
TO,COMBDGICIOldAE______STDELC_16,BAP-BDG-4-COMBDG-ESR,1,
TO,COMBDGICIOldAE______STDNGA_16,BAP-BDG-4-COMBDG-ESR,1,
TO,COMBDGICIOldAE______STDNGA_23,BAP-BDG-4-COMBDG-ESR,1,
TO,COMBDGICIOldAE______STDPRO_16,BAP-BDG-4-COMBDG-ESR,1,
TO,COMBDGICIOldAE______STDPRO_23,BAP-BDG-4-COMBDG-ESR,1,
TO,COMBDGICIOldAM______STDELC_16,BAP-BDG-4-COMBDG-ESR,1,
TO,COMBDGICIOldLIFLC___STDELC_16,BAP-BDG-4-COMBDG-ESR,1,
TO,COMBDGICIOldLIFLC___STDELC_23,BAP-BDG-4-COMBDG-ESR,1,
TO,COMBDGICIOldLIFLU___STDELC_16,BAP-BDG-4-COMBDG-ESR,1,
TO,COMBDGICIOldLIFLUT5STDELC_23,BAP-BDG-4-COMBDG-ESR,1,
TO,COMBDGICIOldLIFLUT8STDELC_23,BAP-BDG-4-COMBDG-ESR,1,
TO,COMBDGICIOldLIHAL___STDELC_16,BAP-BDG-4-COMBDG-ESR,1,
TO,COMBDGICIOldLIHAL100WSTDELC_23,BAP-BDG-4-COMBDG-ESR,1,
TO,COMBDGICIOldLIINC___STDELC_16,BAP-BDG-4-COMBDG-ESR,1,
TO,COMBDGICIOldLIINC100WSTDELC_23,BAP-BDG-4-COMBDG-ESR,1,
TO,COMBDGICIOldLILED___STDELC_16,BAP-BDG-4-COMBDG-ESR,1,
TO,COMBDGICIOldLILED___STDELC_23,BAP-BDG-4-COMBDG-ESR,1,
TO,COMBDGICIOldSC______STDELC_16,BAP-BDG-4-COMBDG-ESR,1,
TO,COMBDGICIOldSC______STDNGA_16,BAP-BDG-4-COMBDG-ESR,1,
TO,COMBDGICIOldSCCE___STDELC_23,BAP-BDG-4-COMBDG-ESR,1,
TO,COMBDGICIOldSCCE___STDNGA_23,BAP-BDG-4-COMBDG-ESR,1,
TO,COMBDGICIOldSCWA___STDELC_23,BAP-BDG-4-COMBDG-ESR,1,
TO,COMBDGICIOldSCWD___STDELC_23,BAP-BDG-4-COMBDG-ESR,1,
TO,COMBDGICIOldSHFUR___STDELC_16,BAP-BDG-4-COMBDG-ESR,1,
TO,COMBDGICIOldSHFUR___STDELC_23,BAP-BDG-4-COMBDG-ESR,1,
TO,COMBDGICIOldSHFUR___STDHFO_16,BAP-BDG-4-COMBDG-ESR,1,
TO,COMBDGICIOldSHFUR___STDHFO_23,BAP-BDG-4-COMBDG-ESR,1,
TO,COMBDGICIOldSHFUR___STDKER_16,BAP-BDG-4-COMBDG-ESR,1,
TO,COMBDGICIOldSHFUR___STDKER_23,BAP-BDG-4-COMBDG-ESR,1,
TO,COMBDGICIOldSHFUR___STDLFO_16,BAP-BDG-4-COMBDG-ESR,1,
TO,COMBDGICIOldSHFUR___STDLFO_23,BAP-BDG-4-COMBDG-ESR,1,
TO,COMBDGICIOldSHFUR___STDNGA_16,BAP-BDG-4-COMBDG-ESR,1,
TO,COMBDGICIOldSHFUR___STDNGA_23,BAP-BDG-4-COMBDG-ESR,1,
TO,COMBDGICIOldSHFUR___STDPRO_16,BAP-BDG-4-COMBDG-ESR,1,
TO,COMBDGICIOldSHFUR___STDPRO_23,BAP-BDG-4-COMBDG-ESR,1,
TO,COMBDGICIOldSHFURLARSTDHH2_23,BAP-BDG-4-COMBDG-ESR,1,
TO,COMBDGICIOldSHFURMEDSTDHH2_23,BAP-BDG-4-COMBDG-ESR,1,
TO,COMBDGICIOldSHFURSMASTDHH2_23,BAP-BDG-4-COMBDG-ESR,1,
TO,COMBDGICIOldSHHEP___STDELC_16,BAP-BDG-4-COMBDG-ESR,1,
TO,COMBDGICIOldSHHEP___STDELC_23,BAP-BDG-4-COMBDG-ESR,1,
TO,COMBDGICIOldSHHEP___STDNGA_23,BAP-BDG-4-COMBDG-ESR,1,
TO,COMBDGICIOldSHPLT___STDELC_16,BAP-BDG-4-COMBDG-ESR,1,
TO,COMBDGICIOldSHPLT1000WSTDELC_23,BAP-BDG-4-COMBDG-ESR,1,
TO,COMBDGICIOldSHPLT1500WSTDELC_23,BAP-BDG-4-COMBDG-ESR,1,
