"Building end use energy service, per subsector, per end use, per type of technology, per energy, and per period."
t_periods,Sub,EndUse,Tech_type_1,Tech_type_2,Energy_cat,Efficiency,Output_units,VFlow_Out
2040,Residential,Space Heating,Plinthe,1000W,Electricity,Standard,TJ,5.328635812654282
2040,Residential,Space Heating,Plinthe,1500W,Electricity,Standard,TJ,60.22311082305719
2040,Residential,Space Heating,Plinthe,500W,Electricity,Standard,TJ,2.7844111825633284
2040,Residential,Space Heating,Plinthe,___,Electricity,Standard,TJ,83.9449289007041
2040,Residential,Space Heating,Pellet stove,___,Wood Pellet,High,TJ,338.77126909355894
2040,Residential,Space Heating,Pellet stove,___,Wood Pellet,Standard,TJ,4.759237781448739
2040,Residential,Space Heating,Stove,___,Biomass,High,TJ,408.86468903687125
2040,Residential,Space Heating,Stove,___,Biomass,Standard,TJ,6.863657792444742
2040,Residential,Space Heating,Zero Programmable Thermostat,___,ETHOS,Standard,TJ,2082.9644384360204
2040,Residential,Space Heating,Zero Thermal Measure,___,ETHOS,High,TJ,0.5542187474325361
2040,Residential,Space Heating,Zero Thermal Measure,___,ETHOS,Medium,TJ,0.5582084331689848
2040,Residential,Space Heating,Zero Thermal Measure,___,ETHOS,Standard,TJ,8337.35792851341
2040,Residential,Space Heating,___,___,District Heating,___,TJ,1300.1353347357876
2040,Residential,Water Heating,Heat Pump,___,Electricity,Energy Star,TJ,0.4328560567122999
2040,Residential,Water Heating,Heat Pump,___,Electricity,High,TJ,0.3781231141039755
2040,Residential,Water Heating,Heat Pump,___,Electricity,Standard,TJ,0.4172416791252158
2040,Residential,Water Heating,Solar Thermal,Backup,Electricity,Standard,TJ,0.7456006234071741
2040,Residential,Water Heating,Solar Thermal,Backup,Natural Gas,Standard,TJ,21047.908104294234
2040,Residential,Water Heating,System,___,Biomass,Standard,TJ,0.305041617518065
2040,Residential,Water Heating,System,___,Wood Pellet,Standard,TJ,0.21055081125587014
2040,Residential,Water Heating,System,___,Kerosene,Standard,TJ,0.108636797210156
2040,Residential,Water Heating,System,___,Light Fuel Oil,Standard,TJ,0.109159436886188
2040,Residential,Water Heating,System,___,Propane,Standard,TJ,0.09117270903799816
2040,Residential,Water Heating,With Tank,___,Electricity,High,TJ,0.8056128521572615
2040,Residential,Water Heating,With Tank,___,Electricity,Standard,TJ,1.2475262079183869
2040,Residential,Water Heating,With Tank,___,Natural Gas,Energy Star,TJ,0.5139275426047624
2040,Residential,Water Heating,With Tank,___,Natural Gas,High,TJ,0.6152065089869281
2040,Residential,Water Heating,With Tank,___,Natural Gas,Standard,TJ,0.4760332750168009
2040,Residential,Water Heating,___,___,District Heating,___,TJ,4.546774012149795
2045,Commercial,Auxiliary Equipment,___,___,Electricity,Standard,TJ,21482.297797431776
2045,Commercial,Auxiliary Equipment,___,___,Natural Gas,Standard,TJ,692.0739387592866
2045,Commercial,Auxiliary Equipment,___,___,Propane,Standard,TJ,0.5620450144248359
2045,Commercial,Auxiliary Motors,___,___,Electricity,Standard,TJ,2401.7632657834843
2045,Commercial,Lighting,Fluocompact,___,Electricity,High,Mlm.y,2.50673767953933
2045,Commercial,Lighting,Fluocompact,___,Electricity,Standard,Mlm.y,1.9649702585585538
2045,Commercial,Lighting,Fluorescent,T5,Electricity,High,Mlm.y,6318.811084284277
2045,Commercial,Lighting,Fluorescent,T5,Electricity,Standard,Mlm.y,49.8114452586101
2045,Commercial,Lighting,Fluorescent,T8,Electricity,High,Mlm.y,7.851870269769095
2045,Commercial,Lighting,Fluorescent,T8,Electricity,Standard,Mlm.y,7.320070821983803
2045,Commercial,Lighting,Halogen,100W,Electricity,Standard,Mlm.y,0.15800549806482678
2045,Commercial,Lighting,Incandescent,100W,Electricity,Standard,Mlm.y,0.1210754971198534
2045,Commercial,Lighting,Light Emitting Diode,___,Electricity,Energy Star,Mlm.y,1.852124913341335
2045,Commercial,Lighting,Light Emitting Diode,___,Electricity,High,Mlm.y,19055.383920917753
2045,Commercial,Lighting,Light Emitting Diode,___,Electricity,Standard,Mlm.y,21.29603287111598
2045,Commercial,Space Cooling,Central,___,Electricity,Energy Star,TJ,10.09647444298787
2045,Commercial,Space Cooling,Central,___,Electricity,High,TJ,9.349629237973488
2045,Commercial,Space Cooling,Central,___,Electricity,Standard,TJ,9.717840524515504
2045,Commercial,Space Cooling,Central,___,Natural Gas,Energy Star,TJ,0.6609266448393291
2045,Commercial,Space Cooling,Central,___,Natural Gas,High,TJ,0.7235605315115622
2045,Commercial,Space Cooling,Central,___,Natural Gas,Standard,TJ,0.614590930331148
2045,Commercial,Space Cooling,Wall,___,Electricity,Energy Star,TJ,16.94093822562594
2045,Commercial,Space Cooling,Wall,___,Electricity,High,TJ,13.864071550081832
2045,Commercial,Space Cooling,Wall,___,Electricity,Standard,TJ,21.466667950421748
2045,Commercial,Space Cooling,Window,___,Electricity,Energy Star,TJ,32.52300327744664
2045,Commercial,Space Cooling,Window,___,Electricity,High,TJ,12.02403833764214
2045,Commercial,Space Cooling,Window,___,Electricity,Standard,TJ,1106.8783986811204
2045,Commercial,Space Cooling,Zero Thermal Measure,___,ETHOS,Standard,TJ,2559.406388994155
2045,Commercial,Space Cooling,___,___,District Cooling,___,TJ,6392.158388403687
2045,Commercial,Space Heating,Furnace,Large,Hydrogen,Standard,TJ,0.6835079900796875
2045,Commercial,Space Heating,Furnace,Medium,Hydrogen,Standard,TJ,0.6820284165113742
2045,Commercial,Space Heating,Furnace,Small,Hydrogen,Standard,TJ,0.6781529343871104
2045,Commercial,Space Heating,Furnace,___,Electricity,Standard,TJ,3.4404138285939068
2045,Commercial,Space Heating,Furnace,___,Heavy Fuel Oil,High,TJ,0.9416778307827158
2045,Commercial,Space Heating,Furnace,___,Heavy Fuel Oil,Standard,TJ,0.8869288277380378
2045,Commercial,Space Heating,Furnace,___,Kerosene,Standard,TJ,1.0979106939005334
2045,Commercial,Space Heating,Furnace,___,Light Fuel Oil,High,TJ,1.4430661479595026
2045,Commercial,Space Heating,Furnace,___,Light Fuel Oil,Standard,TJ,1.3501767420187334
2045,Commercial,Space Heating,Furnace,___,Natural Gas,Energy Star,TJ,60.9099372919997
2045,Commercial,Space Heating,Furnace,___,Natural Gas,High,TJ,10930.107406490493
2045,Commercial,Space Heating,Furnace,___,Natural Gas,Standard,TJ,17.800212364182283
2045,Commercial,Space Heating,Furnace,___,Propane,Energy Star,TJ,2.217792585673108
2045,Commercial,Space Heating,Furnace,___,Propane,High,TJ,2.6541910452697888
2045,Commercial,Space Heating,Furnace,___,Propane,Standard,TJ,2.04822032134307
2045,Commercial,Space Heating,Heat Pump,___,Electricity,Energy Star,TJ,45.66655160323499
2045,Commercial,Space Heating,Heat Pump,___,Electricity,High,TJ,21098.774942758366
2045,Commercial,Space Heating,Heat Pump,___,Electricity,Standard,TJ,7.771965143225523
2045,Commercial,Space Heating,Heat Pump,___,Geothermal,Energy Star,TJ,5.963760825870065
2045,Commercial,Space Heating,Heat Pump,___,Geothermal,High,TJ,3.965973684766372
2045,Commercial,Space Heating,Heat Pump,___,Geothermal,Standard,TJ,11.231428656721276
2045,Commercial,Space Heating,Heat Pump,___,Natural Gas,Standard,TJ,21.170203094883128
2045,Commercial,Space Heating,Plinthe,1000W,Electricity,Standard,TJ,4.100024670250919
2045,Commercial,Space Heating,Plinthe,1500W,Electricity,Standard,TJ,4.284667742024325
2045,Commercial,Space Heating,Plinthe,500W,Electricity,Standard,TJ,3.7358659156786036
2045,Commercial,Space Heating,Plinthe,___,Electricity,Standard,TJ,15.087485147888616
2045,Commercial,Space Heating,Zero Thermal Measure,___,ETHOS,High,TJ,1.3148241191907029
2045,Commercial,Space Heating,Zero Thermal Measure,___,ETHOS,Medium,TJ,1.3244698802527572
2045,Commercial,Space Heating,Zero Thermal Measure,___,ETHOS,Standard,TJ,7937.606972671224
2045,Commercial,Space Heating,___,___,District Heating,___,TJ,1329.1875882108702
2045,Commercial,Street Lighting,Light Emitting Diode,___,Electricity,High,TJ,1618.3100648799027
2045,Commercial,Water Heating,Heat Pump,___,Electricity,Energy Star,TJ,0.5518038413588487
2045,Commercial,Water Heating,Heat Pump,___,Electricity,High,TJ,0.5311279397837576
2045,Commercial,Water Heating,Heat Pump,___,Electricity,Standard,TJ,0.547631852718758
2045,Commercial,Water Heating,Solar Thermal,Backup,Electricity,Standard,TJ,1.6083647967208254
2045,Commercial,Water Heating,Solar Thermal,Backup,Natural Gas,Standard,TJ,6561.630644791552
2045,Commercial,Water Heating,System,___,Heavy Fuel Oil,Standard,TJ,0.24676415103219498
2045,Commercial,Water Heating,System,___,Kerosene,Standard,TJ,0.294888296386453
2045,Commercial,Water Heating,System,___,Light Fuel Oil,Standard,TJ,0.3664811036444322
2045,Commercial,Water Heating,System,___,Propane,Energy Star,TJ,0.4840075616682668
2045,Commercial,Water Heating,With Tank,___,Electricity,High,TJ,0.6163630508875851
2045,Commercial,Water Heating,With Tank,___,Electricity,Standard,TJ,0.6189122975019249
2045,Commercial,Water Heating,With Tank,___,Natural Gas,Energy Star,TJ,2.5417423600642004
2045,Commercial,Water Heating,With Tank,___,Natural Gas,High,TJ,2.6009782425516015
2045,Commercial,Water Heating,With Tank,___,Natural Gas,Standard,TJ,2.1930316077096537
2045,Commercial,Water Heating,___,___,District Heating,___,TJ,0.7788640016073819
2045,Industry,Industrial Processes,Self produced,,Mix Energy,,TJ,31522.13019445103
2045,Industry,Industrial Processes,Self produced,Retrofit,ETHOS,,TJ,0.06098159583038221
2045,Industry,Lighting,Self produced,,Mix Energy,,TJ,431.4511243704796
2045,Industry,Lighting,Self produced,Retrofit,ETHOS,,TJ,239.2357404742446
2045,Industry,Space Cooling,District Cooling,,District Cooling,,TJ,8.754428829433753
2045,Industry,Space Cooling,Self produced,,Mix Energy,,TJ,1444.3744737696454
2045,Industry,Space Cooling,Self produced,Retrofit,ETHOS,,TJ,0.025973124050672446
2045,Industry,Space Heating,District Heating,,District Heating,,TJ,565.3860899613848
2045,Industry,Space Heating,Self produced,,Mix Energy,,TJ,1044.2292937383313
2045,Industry,Space Heating,Self produced,Retrofit,ETHOS,,TJ,0.0330940018959381
2045,Industry,Water Heating,District Heating,,District Heating,,TJ,1819.4766517208386
2045,Industry,Water Heating,Self produced,,Mix Energy,,TJ,2392.4022103414945
2045,Industry,Water Heating,Self produced,Retrofit,ETHOS,,TJ,0.03465124009536797
2045,Public,Auxiliary Equipment,___,___,Electricity,Standard,TJ,2055.9242060666397
2045,Public,Auxiliary Equipment,___,___,Natural Gas,Standard,TJ,464.1991011514284
2045,Public,Auxiliary Equipment,___,___,Propane,Standard,TJ,0.24322036623904617
2045,Public,Auxiliary Motors,___,___,Electricity,Standard,TJ,569.7452465513047
2045,Public,Lighting,Fluocompact,___,Electricity,High,Mlm.y,0.7816036936835509
2045,Public,Lighting,Fluocompact,___,Electricity,Standard,Mlm.y,0.6258097511782169
2045,Public,Lighting,Fluorescent,T5,Electricity,High,Mlm.y,308.20945303349583
2045,Public,Lighting,Fluorescent,T5,Electricity,Standard,Mlm.y,12.962213421915948
2045,Public,Lighting,Fluorescent,T8,Electricity,High,Mlm.y,2.54853571708783
2045,Public,Lighting,Fluorescent,T8,Electricity,Standard,Mlm.y,2.3178773676290407
2045,Public,Lighting,Halogen,100W,Electricity,Standard,Mlm.y,0.05901494513807983
2045,Public,Lighting,Incandescent,100W,Electricity,Standard,Mlm.y,0.04550900288588372
2045,Public,Lighting,Light Emitting Diode,___,Electricity,Energy Star,Mlm.y,0.6465447470058538
2045,Public,Lighting,Light Emitting Diode,___,Electricity,High,Mlm.y,1340.9128993245622
2045,Public,Lighting,Light Emitting Diode,___,Electricity,Standard,Mlm.y,6.501950876171525
2045,Public,Space Cooling,Central,___,Electricity,Energy Star,TJ,22.242113996781573
2045,Public,Space Cooling,Central,___,Electricity,High,TJ,41.60274787408097
2045,Public,Space Cooling,Central,___,Electricity,Standard,TJ,12.394559202051486
2045,Public,Space Cooling,Central,___,Natural Gas,Energy Star,TJ,0.32327332752393406
2045,Public,Space Cooling,Central,___,Natural Gas,High,TJ,0.3409249048779148
2045,Public,Space Cooling,Central,___,Natural Gas,Standard,TJ,0.30620974801596484
2045,Public,Space Cooling,Wall,___,Electricity,Energy Star,TJ,75.17477231687397
2045,Public,Space Cooling,Wall,___,Electricity,High,TJ,1618.7712046112379
2045,Public,Space Cooling,Wall,___,Electricity,Standard,TJ,3168.40075142708
2045,Public,Space Cooling,Window,___,Electricity,Energy Star,TJ,12.66294582378631
2045,Public,Space Cooling,Window,___,Electricity,High,TJ,8.171282315920388
2045,Public,Space Cooling,Window,___,Electricity,Standard,TJ,64.35018573018536
2045,Public,Space Cooling,Zero Thermal Measure,___,ETHOS,Standard,TJ,2.950113207976729
2045,Public,Space Cooling,___,___,District Cooling,___,TJ,3.5025010978142266
2045,Public,Space Heating,Furnace,Large,Hydrogen,Standard,TJ,0.2443099115578333
2045,Public,Space Heating,Furnace,Medium,Hydrogen,Standard,TJ,0.24386696234499122
2045,Public,Space Heating,Furnace,Small,Hydrogen,Standard,TJ,0.24270056021702976
2045,Public,Space Heating,Furnace,___,Electricity,Standard,TJ,1.0936437163446615
2045,Public,Space Heating,Furnace,___,Heavy Fuel Oil,High,TJ,0.21905045062949222
2045,Public,Space Heating,Furnace,___,Heavy Fuel Oil,Standard,TJ,0.20540462049250152
2045,Public,Space Heating,Furnace,___,Kerosene,Standard,TJ,0.2619530528799033
2045,Public,Space Heating,Furnace,___,Light Fuel Oil,High,TJ,0.6390015397143656
2045,Public,Space Heating,Furnace,___,Light Fuel Oil,Standard,TJ,0.5934552910340372
2045,Public,Space Heating,Furnace,___,Natural Gas,Energy Star,TJ,14.234394038115456
2045,Public,Space Heating,Furnace,___,Natural Gas,High,TJ,904.310170700317
2045,Public,Space Heating,Furnace,___,Natural Gas,Standard,TJ,6.2095066482161165
2045,Public,Space Heating,Furnace,___,Propane,Energy Star,TJ,0.7507637498354208
2045,Public,Space Heating,Furnace,___,Propane,High,TJ,0.8046672207629997
2045,Public,Space Heating,Furnace,___,Propane,Standard,TJ,0.7144771520119995
2045,Public,Space Heating,Heat Pump,___,Electricity,Energy Star,TJ,18.232329610934972
2045,Public,Space Heating,Heat Pump,___,Electricity,High,TJ,5026.334560592023
2045,Public,Space Heating,Heat Pump,___,Electricity,Standard,TJ,3.682982474023175
2045,Public,Space Heating,Heat Pump,___,Geothermal,Energy Star,TJ,2.6542954935509346
2045,Public,Space Heating,Heat Pump,___,Geothermal,High,TJ,1.7618352401092296
2045,Public,Space Heating,Heat Pump,___,Geothermal,Standard,TJ,4.978582444734418
2045,Public,Space Heating,Heat Pump,___,Natural Gas,Standard,TJ,9.56047972186913
2045,Public,Space Heating,Plinthe,1000W,Electricity,Standard,TJ,1.208495737820447
2045,Public,Space Heating,Plinthe,1500W,Electricity,Standard,TJ,1.2228341840399783
2045,Public,Space Heating,Plinthe,500W,Electricity,Standard,TJ,1.1661106173394373
2045,Public,Space Heating,Plinthe,___,Electricity,Standard,TJ,0.5276550993034147
2045,Public,Space Heating,Zero Thermal Measure,___,ETHOS,High,TJ,0.4976472431179476
2045,Public,Space Heating,Zero Thermal Measure,___,ETHOS,Medium,TJ,0.5010508402058118
2045,Public,Space Heating,Zero Thermal Measure,___,ETHOS,Standard,TJ,2037.3015328412025
2045,Public,Space Heating,___,___,District Heating,___,TJ,1775.2850090449294
2045,Public,Water Heating,Heat Pump,___,Electricity,Energy Star,TJ,0.20733988840534354
2045,Public,Water Heating,Heat Pump,___,Electricity,High,TJ,0.20004911406060102
2045,Public,Water Heating,Heat Pump,___,Electricity,Standard,TJ,0.20587276777289074
2045,Public,Water Heating,Solar Thermal,Backup,Electricity,Standard,TJ,0.6059069864930712
2045,Public,Water Heating,Solar Thermal,Backup,Natural Gas,Standard,TJ,1327.1196549559425
2045,Public,Water Heating,System,___,Heavy Fuel Oil,Standard,TJ,0.056472029399448204
2045,Public,Water Heating,System,___,Kerosene,Standard,TJ,0.06904658349400394
2045,Public,Water Heating,System,___,Light Fuel Oil,Standard,TJ,0.16951904846100682
2045,Public,Water Heating,System,___,Propane,Energy Star,TJ,0.19581133073474014
2045,Public,Water Heating,With Tank,___,Electricity,High,TJ,0.22976064541740138
2045,Public,Water Heating,With Tank,___,Electricity,Standard,TJ,0.23042335002164377
2045,Public,Water Heating,With Tank,___,Natural Gas,Energy Star,TJ,1.0061618948463953
2045,Public,Water Heating,With Tank,___,Natural Gas,High,TJ,1.0276050067342881
2045,Public,Water Heating,With Tank,___,Natural Gas,Standard,TJ,0.876719521550135
2045,Public,Water Heating,___,___,District Heating,___,TJ,1.0733067646995964
2045,Residential,Other Appliances,Other,___,Electricity,Standard,TJ,4508.373242549344
2045,Residential,Clothe Dryer,___,___,Electricity,Energy Star,TJ,0.7377583701008104
2045,Residential,Clothe Dryer,___,___,Electricity,High,TJ,0.4075520447784861
2045,Residential,Clothe Dryer,___,___,Electricity,Standard,TJ,2306.621882683727
2045,Residential,Clothe Washer,___,Combined,Electricity,Energy Star,TJ,207.9609233126386
2045,Residential,Clothe Washer,___,Combined,Electricity,High,TJ,0.11617761375501925
2045,Residential,Clothe Washer,___,Combined,Electricity,Standard,TJ,4.207611358610683
2045,Residential,Clothe Washer,___,Front,Electricity,Energy Star,TJ,0.004331299377955788
2045,Residential,Clothe Washer,___,Front,Electricity,High,TJ,0.0031480542002034757
2045,Residential,Clothe Washer,___,Front,Electricity,Standard,TJ,0.004246552762403275
2045,Residential,Clothe Washer,___,Top,Electricity,Energy Star,TJ,0.004681217719372053
2045,Residential,Clothe Washer,___,Top,Electricity,High,TJ,0.0037629664519569575
2045,Residential,Clothe Washer,___,Top,Electricity,Standard,TJ,0.006474667731058961
2045,Residential,Dish Washer,___,___,Electricity,Energy Star,TJ,0.20766938540615967
2045,Residential,Dish Washer,___,___,Electricity,High,TJ,0.14842544237481484
2045,Residential,Dish Washer,___,___,Electricity,Standard,TJ,156.90539436298312
2045,Residential,Freezer,___,Chest,Electricity,Energy Star,TJ,1.4811542655559777
2045,Residential,Freezer,___,Chest,Electricity,High,TJ,1.7438735523736604
2045,Residential,Freezer,___,Chest,Electricity,Standard,TJ,319.1178015134652
2045,Residential,Freezer,___,Standing,Electricity,Energy Star,TJ,0.3412926244779726
2045,Residential,Freezer,___,Standing,Electricity,High,TJ,0.31927303136891333
2045,Residential,Freezer,___,Standing,Electricity,Standard,TJ,0.39128766986474084
2045,Residential,Lighting,Fluocompact,___,Electricity,Energy Star,Mlm.y,0.19982730100559123
2045,Residential,Lighting,Fluocompact,___,Electricity,High,Mlm.y,0.3546271818443512
2045,Residential,Lighting,Fluocompact,___,Electricity,Standard,Mlm.y,0.7104185507284737
2045,Residential,Lighting,Fluorescent,T12,Electricity,Standard,Mlm.y,1.420046885174249
2045,Residential,Lighting,Fluorescent,T5,Electricity,High,Mlm.y,75.28936375794761
2045,Residential,Lighting,Fluorescent,T5,Electricity,Standard,Mlm.y,2128.969107117547
2045,Residential,Lighting,Fluorescent,T8,Electricity,High,Mlm.y,2.083118932034297
2045,Residential,Lighting,Fluorescent,T8,Electricity,Standard,Mlm.y,2.6270876737515296
2045,Residential,Lighting,Halogen,60W,Electricity,Standard,Mlm.y,0.057522551839292176
2045,Residential,Lighting,Incandescent,60W,Electricity,Standard,Mlm.y,0.05238146036165735
2045,Residential,Lighting,Light Emitting Diode,___,Electricity,Energy Star,Mlm.y,0.5914113822622133
2045,Residential,Lighting,Light Emitting Diode,___,Electricity,Standard,Mlm.y,4.56955562122662
2045,Residential,Range,___,___,Electricity,High,TJ,0.05260115809466113
2045,Residential,Range,___,___,Electricity,Standard,TJ,121.4892036454369
2045,Residential,Range,___,___,Natural Gas,High,TJ,370.29902028739787
2045,Residential,Range,___,___,Natural Gas,Standard,TJ,1367.534448706489
2045,Residential,Refrigerator,___,Freezer Down,Electricity,Energy Star,TJ,0.3117179173118399
2045,Residential,Refrigerator,___,Freezer Down,Electricity,High,TJ,0.31158452636160805
2045,Residential,Refrigerator,___,Freezer Down,Electricity,Standard,TJ,0.33959300020879923
2045,Residential,Refrigerator,___,Freezer Top,Electricity,Energy Star,TJ,1.4856334377336964
2045,Residential,Refrigerator,___,Freezer Top,Electricity,High,TJ,1.1471156090441423
2045,Residential,Refrigerator,___,Freezer Top,Electricity,Standard,TJ,335.64562768257383
2045,Residential,Refrigerator,___,___,Electricity,Standard,TJ,1099.1950278652764
2045,Residential,Space Cooling,Central,___,Electricity,Energy Star,TJ,2.6786197331087678
2045,Residential,Space Cooling,Central,___,Electricity,High,TJ,2.2146221089349427
2045,Residential,Space Cooling,Central,___,Electricity,Standard,TJ,2.8686729405399323
2045,Residential,Space Cooling,Wall,___,Electricity,Energy Star,TJ,5.686442974343481
2045,Residential,Space Cooling,Wall,___,Electricity,High,TJ,4.606472193259864
2045,Residential,Space Cooling,Wall,___,Electricity,Standard,TJ,7.327690155392009
2045,Residential,Space Cooling,Window,___,Electricity,Energy Star,TJ,12.285485483846756
2045,Residential,Space Cooling,Window,___,Electricity,High,TJ,4.533983300763681
2045,Residential,Space Cooling,Window,___,Electricity,Standard,TJ,10773.67375476009
2045,Residential,Space Cooling,Zero Thermal Measure,___,ETHOS,Standard,TJ,1398.0462407846446
2045,Residential,Space Cooling,___,___,District Cooling,___,TJ,811.8731513444692
2045,Residential,Space Heating,Boiler,___,Hydrogen,Standard,TJ,0.12244369205036616
2045,Residential,Space Heating,Fireplace,___,Propane,High,TJ,0.33982699489511337
2045,Residential,Space Heating,Fireplace,___,Propane,Standard,TJ,0.2835210701315729
2045,Residential,Space Heating,Furnace,___,Electricity,Standard,TJ,2.0987158144770484
2045,Residential,Space Heating,Furnace,___,Kerosene,Standard,TJ,0.4781678226582487
2045,Residential,Space Heating,Furnace,___,Light Fuel Oil,High,TJ,0.49866098281558674
2045,Residential,Space Heating,Furnace,___,Light Fuel Oil,Standard,TJ,0.5328615559938163
2045,Residential,Space Heating,Furnace,___,Natural Gas,Energy Star,TJ,4.292872201319309
2045,Residential,Space Heating,Furnace,___,Natural Gas,High,TJ,893.1254324810852
2045,Residential,Space Heating,Furnace,___,Natural Gas,Medium,TJ,0.2993401748177733
2045,Residential,Space Heating,Furnace,___,Natural Gas,Standard,TJ,2.7513576646583497
2045,Residential,Space Heating,Furnace,___,Propane,Energy Star,TJ,0.6315740738565899
2045,Residential,Space Heating,Furnace,___,Propane,High,TJ,0.8389904984911585
2045,Residential,Space Heating,Furnace,___,Propane,Standard,TJ,0.49297977359155787
2045,Residential,Space Heating,Heat Pump,___,Electricity,Energy Star,TJ,18.333951356229555
2045,Residential,Space Heating,Heat Pump,___,Electricity,High,TJ,45033.04896427318
2045,Residential,Space Heating,Heat Pump,___,Electricity,Standard,TJ,2.6550673457984715
2045,Residential,Space Heating,Heat Pump,___,Geothermal,Energy Star,TJ,1.0279291252751088
2045,Residential,Space Heating,Heat Pump,___,Geothermal,High,TJ,0.7300011276120584
2045,Residential,Space Heating,Heat Pump,___,Geothermal,Standard,TJ,1.358745963838741
2045,Residential,Space Heating,Heat Pump,___,Natural Gas,Standard,TJ,5.818379915698174
2045,Residential,Space Heating,Plinthe,1000W,Electricity,Standard,TJ,10.300969871346865
2045,Residential,Space Heating,Plinthe,1500W,Electricity,Standard,TJ,35.16189071016774
2045,Residential,Space Heating,Plinthe,500W,Electricity,Standard,TJ,5.916015731641317
2045,Residential,Space Heating,Plinthe,___,Electricity,Standard,TJ,154.09641526182978
2045,Residential,Space Heating,Pellet stove,___,Wood Pellet,High,TJ,358.4457798710485
2045,Residential,Space Heating,Pellet stove,___,Wood Pellet,Standard,TJ,6.363841970619447
2045,Residential,Space Heating,Stove,___,Biomass,High,TJ,432.7315683991141
2045,Residential,Space Heating,Stove,___,Biomass,Standard,TJ,8.810802165033389
2045,Residential,Space Heating,Zero Programmable Thermostat,___,ETHOS,Standard,TJ,2665.395757367774
2045,Residential,Space Heating,Zero Thermal Measure,___,ETHOS,High,TJ,0.7187124823678912
2045,Residential,Space Heating,Zero Thermal Measure,___,ETHOS,Medium,TJ,0.7240404638675968
2045,Residential,Space Heating,Zero Thermal Measure,___,ETHOS,Standard,TJ,11050.079383873457
2045,Residential,Space Heating,___,___,District Heating,___,TJ,2099.689510759417
2045,Residential,Water Heating,Heat Pump,___,Electricity,Energy Star,TJ,0.34398065889519885
2045,Residential,Water Heating,Heat Pump,___,Electricity,High,TJ,0.32668507010511433
2045,Residential,Water Heating,Heat Pump,___,Electricity,Standard,TJ,0.33947107985765873
2045,Residential,Water Heating,Solar Thermal,Backup,Electricity,Standard,TJ,0.7401848679091363
2045,Residential,Water Heating,Solar Thermal,Backup,Natural Gas,Standard,TJ,21739.547418049664
2045,Residential,Water Heating,System,___,Biomass,Standard,TJ,0.432578614631393
2045,Residential,Water Heating,System,___,Wood Pellet,Standard,TJ,0.28728849128824546
2045,Residential,Water Heating,System,___,Kerosene,Standard,TJ,0.1468503503168729
2045,Residential,Water Heating,System,___,Light Fuel Oil,Standard,TJ,0.14921017536288406
2045,Residential,Water Heating,System,___,Propane,Standard,TJ,0.1250137166111635
2045,Residential,Water Heating,With Tank,___,Electricity,High,TJ,0.3794573170576147
2045,Residential,Water Heating,With Tank,___,Electricity,Standard,TJ,0.3890881647204849
2045,Residential,Water Heating,With Tank,___,Natural Gas,Energy Star,TJ,0.6403040981876067
2045,Residential,Water Heating,With Tank,___,Natural Gas,High,TJ,0.7795041365310368
2045,Residential,Water Heating,With Tank,___,Natural Gas,Standard,TJ,0.5898894882753991
2045,Residential,Water Heating,___,___,District Heating,___,TJ,12.712139840518537
2050,Commercial,Auxiliary Equipment,___,___,Electricity,Standard,TJ,22472.749770908507
2050,Commercial,Auxiliary Equipment,___,___,Natural Gas,Standard,TJ,34.53124991152477
2050,Commercial,Auxiliary Equipment,___,___,Propane,Standard,TJ,2.0322853479258756
2050,Commercial,Auxiliary Motors,___,___,Electricity,Standard,TJ,2438.381899412197
2050,Commercial,Lighting,Fluocompact,___,Electricity,High,Mlm.y,5.5650129261480865
2050,Commercial,Lighting,Fluocompact,___,Electricity,Standard,Mlm.y,4.489773423754666
2050,Commercial,Lighting,Fluorescent,T5,Electricity,High,Mlm.y,2694.862361772274
2050,Commercial,Lighting,Fluorescent,T5,Electricity,Standard,Mlm.y,59.392803006832985
2050,Commercial,Lighting,Fluorescent,T8,Electricity,High,Mlm.y,11.701572024468794
2050,Commercial,Lighting,Fluorescent,T8,Electricity,Standard,Mlm.y,12.113816238881647
2050,Commercial,Lighting,Halogen,100W,Electricity,Standard,Mlm.y,0.6016640142210896
2050,Commercial,Lighting,Incandescent,100W,Electricity,Standard,Mlm.y,0.44465584474709713
2050,Commercial,Lighting,Light Emitting Diode,___,Electricity,Energy Star,Mlm.y,4.393246052350374
2050,Commercial,Lighting,Light Emitting Diode,___,Electricity,High,Mlm.y,23028.960454230084
2050,Commercial,Lighting,Light Emitting Diode,___,Electricity,Standard,Mlm.y,27.86212975269643
2050,Commercial,Space Cooling,Central,___,Electricity,Energy Star,TJ,11.03596296516564
2050,Commercial,Space Cooling,Central,___,Electricity,High,TJ,10.567196194566128
2050,Commercial,Space Cooling,Central,___,Electricity,Standard,TJ,10.682038061132712
2050,Commercial,Space Cooling,Central,___,Natural Gas,Energy Star,TJ,1.9473746711619557
2050,Commercial,Space Cooling,Central,___,Natural Gas,High,TJ,2.0142406130416983
2050,Commercial,Space Cooling,Central,___,Natural Gas,Standard,TJ,1.8797595429281113
2050,Commercial,Space Cooling,Wall,___,Electricity,Energy Star,TJ,11.66582881082418
2050,Commercial,Space Cooling,Wall,___,Electricity,High,TJ,10.574307127791087
2050,Commercial,Space Cooling,Wall,___,Electricity,Standard,TJ,13.370972237725722
