regions,input_comm,tech,vintage,output_comm,efficiency,eff_notes
TO,IMPELC,RESBDGELCIMP16,2015,RESBDGELC,1,ResidentialBuildingElectricityImport16
TO,IMPELC,RESBDGELCIMP17,2015,RESBDGELC,1,ResidentialBuildingElectricityImport17
TO,IMPELC,RESBDGELCIMP18,2015,RESBDGELC,1,ResidentialBuildingElectricityImport18
TO,IMPELC,RESBDGELCIMP19,2015,RESBDGELC,1,ResidentialBuildingElectricityImport19
TO,IMPELC,RESBDGELCIMP20,2015,RESBDGELC,1,ResidentialBuildingElectricityImport20
TO,IMPELC,RESBDGELCIMP21,2015,RESBDGELC,1,ResidentialBuildingElectricityImport21
TO,IMPELC,RESBDGELCIMP22,2015,RESBDGELC,1,ResidentialBuildingElectricityImport22
TO,IMPELC,RESBDGELCIMP23,2015,RESBDGELC,1,ResidentialBuildingElectricityImport23
TO,IMPELC,RESBDGELCIMP24,2015,RESBDGELC,1,ResidentialBuildingElectricityImport24
TO,IMPELC,RESBDGELCIMP25,2015,RESBDGELC,1,ResidentialBuildingElectricityImport25
TO,IMPELC,RESBDGELCIMP26,2015,RESBDGELC,1,ResidentialBuildingElectricityImport26
TO,IMPELC,RESBDGELCIMP27,2015,RESBDGELC,1,ResidentialBuildingElectricityImport27
TO,IMPELC,RESBDGELCIMP28,2015,RESBDGELC,1,ResidentialBuildingElectricityImport28
TO,IMPELC,RESBDGELCIMP29,2015,RESBDGELC,1,ResidentialBuildingElectricityImport29
TO,IMPELC,RESBDGELCIMP30,2015,RESBDGELC,1,ResidentialBuildingElectricityImport30
TO,IMPELC,RESBDGELCIMP31,2015,RESBDGELC,1,ResidentialBuildingElectricityImport31
TO,IMPELC,RESBDGELCIMP32,2015,RESBDGELC,1,ResidentialBuildingElectricityImport32
TO,IMPELC,RESBDGELCIMP33,2015,RESBDGELC,1,ResidentialBuildingElectricityImport33
TO,IMPELC,RESBDGELCIMP34,2015,RESBDGELC,1,ResidentialBuildingElectricityImport34
TO,IMPELC,RESBDGELCIMP35,2015,RESBDGELC,1,ResidentialBuildingElectricityImport35
TO,IMPELC,RESBDGELCIMP36,2015,RESBDGELC,1,ResidentialBuildingElectricityImport36
TO,IMPELC,RESBDGELCIMP37,2015,RESBDGELC,1,ResidentialBuildingElectricityImport37
TO,IMPELC,RESBDGELCIMP38,2015,RESBDGELC,1,ResidentialBuildingElectricityImport38
TO,IMPELC,RESBDGELCIMP39,2015,RESBDGELC,1,ResidentialBuildingElectricityImport39
TO,IMPELC,RESBDGELCIMP40,2015,RESBDGELC,1,ResidentialBuildingElectricityImport40
TO,IMPELC,RESBDGELCIMP41,2015,RESBDGELC,1,ResidentialBuildingElectricityImport41
TO,IMPELC,RESBDGELCIMP42,2015,RESBDGELC,1,ResidentialBuildingElectricityImport42
TO,IMPELC,RESBDGELCIMP43,2015,RESBDGELC,1,ResidentialBuildingElectricityImport43
TO,IMPELC,RESBDGELCIMP44,2015,RESBDGELC,1,ResidentialBuildingElectricityImport44
TO,IMPELC,RESBDGELCIMP45,2015,RESBDGELC,1,ResidentialBuildingElectricityImport45
TO,IMPELC,RESBDGELCIMP46,2015,RESBDGELC,1,ResidentialBuildingElectricityImport46
TO,IMPELC,RESBDGELCIMP47,2015,RESBDGELC,1,ResidentialBuildingElectricityImport47
TO,IMPELC,RESBDGELCIMP48,2015,RESBDGELC,1,ResidentialBuildingElectricityImport48
TO,IMPELC,RESBDGELCIMP49,2015,RESBDGELC,1,ResidentialBuildingElectricityImport49
TO,IMPELC,RESBDGELCIMP50,2015,RESBDGELC,1,ResidentialBuildingElectricityImport50
TO,IMPETHOS,RESBDGETHOSIMP,2015,RESBDGETHOS,1,ResidentialBuildingDummyImport
TO,EXPBMTN,RESBDGBMTNEXP,2015,RESBDGBMTN,1,ResidentialBuildingBio MethaneExport
TO,EXPHH2,RESBDGHH2EXP,2015,RESBDGHH2,1,ResidentialBuildingHydrogenExport
TO,IMPNGA,COMBDGNGAIMP,2015,COMBDGNGA,1,CommercialBuildingNatural GasImport
TO,IMPLFO,COMBDGLFOIMP,2015,COMBDGLFO,1,CommercialBuildingLight Fuel OilImport
TO,IMPHFO,COMBDGHFOIMP,2015,COMBDGHFO,1,CommercialBuildingHeavy Fuel OilImport
TO,IMPPRO,COMBDGPROIMP,2015,COMBDGPRO,1,CommercialBuildingPropaneImport
TO,IMPBMA,COMBDGBMAIMP,2015,COMBDGBMA,1,CommercialBuildingBiomassImport
TO,IMPHH2,COMBDGHH2IMP,2015,COMBDGHH2,1,CommercialBuildingHydrogenImport
TO,IMPSOL,COMBDGSOLIMP,2015,COMBDGSOL,1,CommercialBuildingSolarImport
TO,IMPKER,COMBDGKERIMP,2015,COMBDGKER,1,CommercialBuildingKeroseneImport
