regions,periods,tech,vintage,cost_variable,cost_variable_units,cost_variable_notes
TO,2044,PASTRAELCIMP26,2015,63.70543702684101,k$/TJ,PassengerTransportElectricityImport26
TO,2044,PASTRAELCIMP27,2015,63.70543702684101,k$/TJ,PassengerTransportElectricityImport27
TO,2044,PASTRAELCIMP28,2015,63.70543702684101,k$/TJ,PassengerTransportElectricityImport28
TO,2044,PASTRAELCIMP29,2015,63.70543702684101,k$/TJ,PassengerTransportElectricityImport29
TO,2044,PASTRAELCIMP30,2015,63.70543702684101,k$/TJ,PassengerTransportElectricityImport30
TO,2044,PASTRAELCIMP31,2015,63.70543702684101,k$/TJ,PassengerTransportElectricityImport31
TO,2044,PASTRAELCIMP32,2015,63.70543702684101,k$/TJ,PassengerTransportElectricityImport32
TO,2044,PASTRAELCIMP33,2015,63.70543702684101,k$/TJ,PassengerTransportElectricityImport33
TO,2044,PASTRAELCIMP34,2015,63.70543702684101,k$/TJ,PassengerTransportElectricityImport34
TO,2044,PASTRAELCIMP35,2015,63.70543702684101,k$/TJ,PassengerTransportElectricityImport35
TO,2044,PASTRAELCIMP36,2015,63.70543702684101,k$/TJ,PassengerTransportElectricityImport36
TO,2044,PASTRAELCIMP37,2015,63.70543702684101,k$/TJ,PassengerTransportElectricityImport37
TO,2044,PASTRAELCIMP38,2015,63.70543702684101,k$/TJ,PassengerTransportElectricityImport38
TO,2044,PASTRAELCIMP39,2015,63.70543702684101,k$/TJ,PassengerTransportElectricityImport39
TO,2044,PASTRAELCIMP40,2015,63.70543702684101,k$/TJ,PassengerTransportElectricityImport40
TO,2044,PASTRAELCIMP41,2015,63.70543702684101,k$/TJ,PassengerTransportElectricityImport41
TO,2044,PASTRAELCIMP42,2015,63.70543702684101,k$/TJ,PassengerTransportElectricityImport42
TO,2044,PASTRAELCIMP43,2015,63.70543702684101,k$/TJ,PassengerTransportElectricityImport43
TO,2044,PASTRAELCIMP44,2015,63.70543702684101,k$/TJ,PassengerTransportElectricityImport44
TO,2044,PASTRAELCIMP45,2015,63.70543702684101,k$/TJ,PassengerTransportElectricityImport45
TO,2044,PASTRAELCIMP46,2015,63.70543702684101,k$/TJ,PassengerTransportElectricityImport46
TO,2044,PASTRAELCIMP47,2015,63.70543702684101,k$/TJ,PassengerTransportElectricityImport47
TO,2044,PASTRAELCIMP48,2015,63.70543702684101,k$/TJ,PassengerTransportElectricityImport48
TO,2044,PASTRAELCIMP49,2015,63.70543702684101,k$/TJ,PassengerTransportElectricityImport49
TO,2044,PASTRAELCIMP50,2015,63.70543702684101,k$/TJ,PassengerTransportElectricityImport50
TO,2044,PASTRABMTNEXP,2015,0.0,k$/TJ,PassengerTransportBio MethaneExport
TO,2044,PASTRACETHEXP,2015,0.0,k$/TJ,PassengerTransportCellulosic EthanolExport
TO,2044,PASTRAHH2EXP,2015,0.0,k$/TJ,PassengerTransportHydrogenExport
TO,2044,FRETRAGASIMP,2015,20.84543100492828,k$/TJ,FreightTransportGasolineImport
TO,2044,FRETRAETHIMP,2015,34.78340780991541,k$/TJ,FreightTransportEthanolImport
TO,2044,FRETRACETHIMP,2015,34.78340780991541,k$/TJ,FreightTransportCellulosic EthanolImport
TO,2044,FRETRAPROIMP,2015,11.752326264375519,k$/TJ,FreightTransportPropaneImport
TO,2044,FRETRADSLIMP,2015,21.448263215972624,k$/TJ,FreightTransportDieselImport
TO,2044,FRETRABDSLIMP,2015,31.587803273504406,k$/TJ,FreightTransportBio DieselImport
TO,2044,FRETRARDSLIMP,2015,31.587803273504406,k$/TJ,FreightTransportRenewable DieselImport
TO,2044,FRETRAATFIMP,2015,18.645562888472902,k$/TJ,FreightTransportAviation Turbo FuelImport
TO,2044,FRETRABJEIMP,2015,31.587803273504406,k$/TJ,FreightTransportBio JetImport
TO,2044,FRETRASJEIMP,2015,31.587803273504406,k$/TJ,FreightTransportSynthetic JetImport
TO,2044,FRETRAAGAIMP,2015,35.678943168921606,k$/TJ,FreightTransportAviation GasolineImport
TO,2044,FRETRAHH2IMP,2015,95.69974682290632,k$/TJ,FreightTransportHydrogenImport
TO,2044,FRETRAHFOIMP,2015,26.588402243629858,k$/TJ,FreightTransportHeavy Fuel OilImport
TO,2044,FRETRAKERIMP,2015,26.588402243629858,k$/TJ,FreightTransportKeroseneImport
TO,2044,FRETRALFOIMP,2015,26.588402243629858,k$/TJ,FreightTransportLight Fuel OilImport
TO,2044,FRETRANGAIMP,2015,4.789308156010899,k$/TJ,FreightTransportNatural GasImport
TO,2044,FRETRABMTNIMP,2015,16.7,k$/TJ,FreightTransportBio MethaneImport
TO,2044,FRETRASGAIMP,2015,16.7,k$/TJ,FreightTransportSynthetic GasImport
TO,2044,FRETRASMTNIMP,2015,16.7,k$/TJ,FreightTransportSynthetic MethaneImport
TO,2044,FRETRAELCIMP16,2015,63.70543702684101,k$/TJ,FreightTransportElectricityImport16
TO,2044,FRETRAELCIMP17,2015,63.70543702684101,k$/TJ,FreightTransportElectricityImport17
TO,2044,FRETRAELCIMP18,2015,63.70543702684101,k$/TJ,FreightTransportElectricityImport18
TO,2044,FRETRAELCIMP19,2015,63.70543702684101,k$/TJ,FreightTransportElectricityImport19
TO,2044,FRETRAELCIMP20,2015,63.70543702684101,k$/TJ,FreightTransportElectricityImport20
TO,2044,FRETRAELCIMP21,2015,63.70543702684101,k$/TJ,FreightTransportElectricityImport21
TO,2044,FRETRAELCIMP22,2015,63.70543702684101,k$/TJ,FreightTransportElectricityImport22
TO,2044,FRETRAELCIMP23,2015,63.70543702684101,k$/TJ,FreightTransportElectricityImport23
TO,2044,FRETRAELCIMP24,2015,63.70543702684101,k$/TJ,FreightTransportElectricityImport24
TO,2044,FRETRAELCIMP25,2015,63.70543702684101,k$/TJ,FreightTransportElectricityImport25
TO,2044,FRETRAELCIMP26,2015,63.70543702684101,k$/TJ,FreightTransportElectricityImport26
TO,2044,FRETRAELCIMP27,2015,63.70543702684101,k$/TJ,FreightTransportElectricityImport27
TO,2044,FRETRAELCIMP28,2015,63.70543702684101,k$/TJ,FreightTransportElectricityImport28
TO,2044,FRETRAELCIMP29,2015,63.70543702684101,k$/TJ,FreightTransportElectricityImport29
TO,2044,FRETRAELCIMP30,2015,63.70543702684101,k$/TJ,FreightTransportElectricityImport30
TO,2044,FRETRAELCIMP31,2015,63.70543702684101,k$/TJ,FreightTransportElectricityImport31
TO,2044,FRETRAELCIMP32,2015,63.70543702684101,k$/TJ,FreightTransportElectricityImport32
TO,2044,FRETRAELCIMP33,2015,63.70543702684101,k$/TJ,FreightTransportElectricityImport33
TO,2044,FRETRAELCIMP34,2015,63.70543702684101,k$/TJ,FreightTransportElectricityImport34
TO,2044,FRETRAELCIMP35,2015,63.70543702684101,k$/TJ,FreightTransportElectricityImport35
TO,2044,FRETRAELCIMP36,2015,63.70543702684101,k$/TJ,FreightTransportElectricityImport36
TO,2044,FRETRAELCIMP37,2015,63.70543702684101,k$/TJ,FreightTransportElectricityImport37
TO,2044,FRETRAELCIMP38,2015,63.70543702684101,k$/TJ,FreightTransportElectricityImport38
TO,2044,FRETRAELCIMP39,2015,63.70543702684101,k$/TJ,FreightTransportElectricityImport39
TO,2044,FRETRAELCIMP40,2015,63.70543702684101,k$/TJ,FreightTransportElectricityImport40
TO,2044,FRETRAELCIMP41,2015,63.70543702684101,k$/TJ,FreightTransportElectricityImport41
TO,2044,FRETRAELCIMP42,2015,63.70543702684101,k$/TJ,FreightTransportElectricityImport42
TO,2044,FRETRAELCIMP43,2015,63.70543702684101,k$/TJ,FreightTransportElectricityImport43
TO,2044,FRETRAELCIMP44,2015,63.70543702684101,k$/TJ,FreightTransportElectricityImport44
TO,2044,FRETRAELCIMP45,2015,63.70543702684101,k$/TJ,FreightTransportElectricityImport45
TO,2044,FRETRAELCIMP46,2015,63.70543702684101,k$/TJ,FreightTransportElectricityImport46
TO,2044,FRETRAELCIMP47,2015,63.70543702684101,k$/TJ,FreightTransportElectricityImport47
TO,2044,FRETRAELCIMP48,2015,63.70543702684101,k$/TJ,FreightTransportElectricityImport48
TO,2044,FRETRAELCIMP49,2015,63.70543702684101,k$/TJ,FreightTransportElectricityImport49
TO,2044,FRETRAELCIMP50,2015,63.70543702684101,k$/TJ,FreightTransportElectricityImport50
TO,2044,FRETRACETHEXP,2015,0.0,k$/TJ,FreightTransportCellulosic EthanolExport
TO,2044,FRETRABMTNEXP,2015,0.0,k$/TJ,FreightTransportBio MethaneExport
TO,2044,FRETRAHH2EXP,2015,0.0,k$/TJ,FreightTransportHydrogenExport
TO,2044,LDITRANGAIMP,2015,4.789308156010899,k$/TJ,Long DistanceTransportNatural GasImport
TO,2044,LDITRASGAIMP,2015,16.7,k$/TJ,Long DistanceTransportSynthetic GasImport
TO,2044,LDITRABMTNIMP,2015,16.7,k$/TJ,Long DistanceTransportBio MethaneImport
TO,2044,LDITRASMTNIMP,2015,16.7,k$/TJ,Long DistanceTransportSynthetic MethaneImport
TO,2044,LDITRAGASIMP,2015,20.84543100492828,k$/TJ,Long DistanceTransportGasolineImport
TO,2044,LDITRAETHIMP,2015,34.78340780991541,k$/TJ,Long DistanceTransportEthanolImport
TO,2044,LDITRACETHIMP,2015,34.78340780991541,k$/TJ,Long DistanceTransportCellulosic EthanolImport
TO,2044,LDITRADSLIMP,2015,21.448263215972624,k$/TJ,Long DistanceTransportDieselImport
TO,2044,LDITRABDSLIMP,2015,31.587803273504406,k$/TJ,Long DistanceTransportBio DieselImport
TO,2044,LDITRARDSLIMP,2015,31.587803273504406,k$/TJ,Long DistanceTransportRenewable DieselImport
TO,2044,LDITRAPROIMP,2015,11.752326264375519,k$/TJ,Long DistanceTransportPropaneImport
TO,2044,LDITRAAGAIMP,2015,35.678943168921606,k$/TJ,Long DistanceTransportAviation GasolineImport
TO,2044,LDITRAATFIMP,2015,18.645562888472902,k$/TJ,Long DistanceTransportAviation Turbo FuelImport
TO,2044,LDITRAHH2IMP,2015,95.69974682290632,k$/TJ,Long DistanceTransportHydrogenImport
TO,2044,LDITRABJEIMP,2015,31.587803273504406,k$/TJ,Long DistanceTransportBio JetImport
TO,2044,LDITRASJEIMP,2015,31.587803273504406,k$/TJ,Long DistanceTransportSynthetic JetImport
TO,2044,LDITRAELCIMP16,2015,63.70543702684101,k$/TJ,Long DistanceTransportElectricityImport16
TO,2044,LDITRAELCIMP17,2015,63.70543702684101,k$/TJ,Long DistanceTransportElectricityImport17
TO,2044,LDITRAELCIMP18,2015,63.70543702684101,k$/TJ,Long DistanceTransportElectricityImport18
TO,2044,LDITRAELCIMP19,2015,63.70543702684101,k$/TJ,Long DistanceTransportElectricityImport19
TO,2044,LDITRAELCIMP20,2015,63.70543702684101,k$/TJ,Long DistanceTransportElectricityImport20
TO,2044,LDITRAELCIMP21,2015,63.70543702684101,k$/TJ,Long DistanceTransportElectricityImport21
TO,2044,LDITRAELCIMP22,2015,63.70543702684101,k$/TJ,Long DistanceTransportElectricityImport22
TO,2044,LDITRAELCIMP23,2015,63.70543702684101,k$/TJ,Long DistanceTransportElectricityImport23
TO,2044,LDITRAELCIMP24,2015,63.70543702684101,k$/TJ,Long DistanceTransportElectricityImport24
TO,2044,LDITRAELCIMP25,2015,63.70543702684101,k$/TJ,Long DistanceTransportElectricityImport25
TO,2044,LDITRAELCIMP26,2015,63.70543702684101,k$/TJ,Long DistanceTransportElectricityImport26
TO,2044,LDITRAELCIMP27,2015,63.70543702684101,k$/TJ,Long DistanceTransportElectricityImport27
TO,2044,LDITRAELCIMP28,2015,63.70543702684101,k$/TJ,Long DistanceTransportElectricityImport28
TO,2044,LDITRAELCIMP29,2015,63.70543702684101,k$/TJ,Long DistanceTransportElectricityImport29
TO,2044,LDITRAELCIMP30,2015,63.70543702684101,k$/TJ,Long DistanceTransportElectricityImport30
TO,2044,LDITRAELCIMP31,2015,63.70543702684101,k$/TJ,Long DistanceTransportElectricityImport31
TO,2044,LDITRAELCIMP32,2015,63.70543702684101,k$/TJ,Long DistanceTransportElectricityImport32
TO,2044,LDITRAELCIMP33,2015,63.70543702684101,k$/TJ,Long DistanceTransportElectricityImport33
TO,2044,LDITRAELCIMP34,2015,63.70543702684101,k$/TJ,Long DistanceTransportElectricityImport34
TO,2044,LDITRAELCIMP35,2015,63.70543702684101,k$/TJ,Long DistanceTransportElectricityImport35
TO,2044,LDITRAELCIMP36,2015,63.70543702684101,k$/TJ,Long DistanceTransportElectricityImport36
TO,2044,LDITRAELCIMP37,2015,63.70543702684101,k$/TJ,Long DistanceTransportElectricityImport37
TO,2044,LDITRAELCIMP38,2015,63.70543702684101,k$/TJ,Long DistanceTransportElectricityImport38
TO,2044,LDITRAELCIMP39,2015,63.70543702684101,k$/TJ,Long DistanceTransportElectricityImport39
TO,2044,LDITRAELCIMP40,2015,63.70543702684101,k$/TJ,Long DistanceTransportElectricityImport40
TO,2044,LDITRAELCIMP41,2015,63.70543702684101,k$/TJ,Long DistanceTransportElectricityImport41
TO,2044,LDITRAELCIMP42,2015,63.70543702684101,k$/TJ,Long DistanceTransportElectricityImport42
TO,2044,LDITRAELCIMP43,2015,63.70543702684101,k$/TJ,Long DistanceTransportElectricityImport43
TO,2044,LDITRAELCIMP44,2015,63.70543702684101,k$/TJ,Long DistanceTransportElectricityImport44
TO,2044,LDITRAELCIMP45,2015,63.70543702684101,k$/TJ,Long DistanceTransportElectricityImport45
TO,2044,LDITRAELCIMP46,2015,63.70543702684101,k$/TJ,Long DistanceTransportElectricityImport46
TO,2044,LDITRAELCIMP47,2015,63.70543702684101,k$/TJ,Long DistanceTransportElectricityImport47
TO,2044,LDITRAELCIMP48,2015,63.70543702684101,k$/TJ,Long DistanceTransportElectricityImport48
TO,2044,LDITRAELCIMP49,2015,63.70543702684101,k$/TJ,Long DistanceTransportElectricityImport49
TO,2044,LDITRAELCIMP50,2015,63.70543702684101,k$/TJ,Long DistanceTransportElectricityImport50
TO,2044,LDITRABMTNEXP,2015,0.0,k$/TJ,Long DistanceTransportBio MethaneExport
TO,2044,LDITRACETHEXP,2015,0.0,k$/TJ,Long DistanceTransportCellulosic EthanolExport
TO,2044,LDITRAHH2EXP,2015,0.0,k$/TJ,Long DistanceTransportHydrogenExport
TO,2044,PUBTRABDSLIMP,2015,31.587803273504406,k$/TJ,PublicTransportBio DieselImport
TO,2044,PUBTRARDSLIMP,2015,31.587803273504406,k$/TJ,PublicTransportRenewable DieselImport
TO,2044,PUBTRADSLIMP,2015,21.448263215972624,k$/TJ,PublicTransportDieselImport
TO,2044,PUBTRAFTDSLIMP,2015,31.587803273504406,k$/TJ,PublicTransportFT DieselImport
TO,2044,PUBTRAETHIMP,2015,34.78340780991541,k$/TJ,PublicTransportEthanolImport
TO,2044,PUBTRACETHIMP,2015,34.78340780991541,k$/TJ,PublicTransportCellulosic EthanolImport
TO,2044,PUBTRAGASIMP,2015,20.84543100492828,k$/TJ,PublicTransportGasolineImport
TO,2044,PUBTRAHH2IMP,2015,95.69974682290632,k$/TJ,PublicTransportHydrogenImport
TO,2044,PUBTRAHFOIMP,2015,26.588402243629858,k$/TJ,PublicTransportHeavy Fuel OilImport
TO,2044,PUBTRAKERIMP,2015,26.588402243629858,k$/TJ,PublicTransportKeroseneImport
TO,2044,PUBTRALFOIMP,2015,26.588402243629858,k$/TJ,PublicTransportLight Fuel OilImport
TO,2044,PUBTRANGAIMP,2015,4.789308156010899,k$/TJ,PublicTransportNatural GasImport
TO,2044,PUBTRABMTNIMP,2015,16.7,k$/TJ,PublicTransportBio MethaneImport
TO,2044,PUBTRASGAIMP,2015,16.7,k$/TJ,PublicTransportSynthetic GasImport
TO,2044,PUBTRASMTNIMP,2015,16.7,k$/TJ,PublicTransportSynthetic MethaneImport
TO,2044,PUBTRAPROIMP,2015,11.752326264375519,k$/TJ,PublicTransportPropaneImport
TO,2044,PUBTRAELCIMP16,2015,63.70543702684101,k$/TJ,PublicTransportElectricityImport16
TO,2044,PUBTRAELCIMP17,2015,63.70543702684101,k$/TJ,PublicTransportElectricityImport17
TO,2044,PUBTRAELCIMP18,2015,63.70543702684101,k$/TJ,PublicTransportElectricityImport18
TO,2044,PUBTRAELCIMP19,2015,63.70543702684101,k$/TJ,PublicTransportElectricityImport19
TO,2044,PUBTRAELCIMP20,2015,63.70543702684101,k$/TJ,PublicTransportElectricityImport20
TO,2044,PUBTRAELCIMP21,2015,63.70543702684101,k$/TJ,PublicTransportElectricityImport21
TO,2044,PUBTRAELCIMP22,2015,63.70543702684101,k$/TJ,PublicTransportElectricityImport22
TO,2044,PUBTRAELCIMP23,2015,63.70543702684101,k$/TJ,PublicTransportElectricityImport23
TO,2044,PUBTRAELCIMP24,2015,63.70543702684101,k$/TJ,PublicTransportElectricityImport24
TO,2044,PUBTRAELCIMP25,2015,63.70543702684101,k$/TJ,PublicTransportElectricityImport25
TO,2044,PUBTRAELCIMP26,2015,63.70543702684101,k$/TJ,PublicTransportElectricityImport26
TO,2044,PUBTRAELCIMP27,2015,63.70543702684101,k$/TJ,PublicTransportElectricityImport27
TO,2044,PUBTRAELCIMP28,2015,63.70543702684101,k$/TJ,PublicTransportElectricityImport28
TO,2044,PUBTRAELCIMP29,2015,63.70543702684101,k$/TJ,PublicTransportElectricityImport29
TO,2044,PUBTRAELCIMP30,2015,63.70543702684101,k$/TJ,PublicTransportElectricityImport30
TO,2044,PUBTRAELCIMP31,2015,63.70543702684101,k$/TJ,PublicTransportElectricityImport31
TO,2044,PUBTRAELCIMP32,2015,63.70543702684101,k$/TJ,PublicTransportElectricityImport32
TO,2044,PUBTRAELCIMP33,2015,63.70543702684101,k$/TJ,PublicTransportElectricityImport33
TO,2044,PUBTRAELCIMP34,2015,63.70543702684101,k$/TJ,PublicTransportElectricityImport34
TO,2044,PUBTRAELCIMP35,2015,63.70543702684101,k$/TJ,PublicTransportElectricityImport35
TO,2044,PUBTRAELCIMP36,2015,63.70543702684101,k$/TJ,PublicTransportElectricityImport36
TO,2044,PUBTRAELCIMP37,2015,63.70543702684101,k$/TJ,PublicTransportElectricityImport37
TO,2044,PUBTRAELCIMP38,2015,63.70543702684101,k$/TJ,PublicTransportElectricityImport38
TO,2044,PUBTRAELCIMP39,2015,63.70543702684101,k$/TJ,PublicTransportElectricityImport39
TO,2044,PUBTRAELCIMP40,2015,63.70543702684101,k$/TJ,PublicTransportElectricityImport40
TO,2044,PUBTRAELCIMP41,2015,63.70543702684101,k$/TJ,PublicTransportElectricityImport41
TO,2044,PUBTRAELCIMP42,2015,63.70543702684101,k$/TJ,PublicTransportElectricityImport42
TO,2044,PUBTRAELCIMP43,2015,63.70543702684101,k$/TJ,PublicTransportElectricityImport43
TO,2044,PUBTRAELCIMP44,2015,63.70543702684101,k$/TJ,PublicTransportElectricityImport44
TO,2044,PUBTRAELCIMP45,2015,63.70543702684101,k$/TJ,PublicTransportElectricityImport45
TO,2044,PUBTRAELCIMP46,2015,63.70543702684101,k$/TJ,PublicTransportElectricityImport46
TO,2044,PUBTRAELCIMP47,2015,63.70543702684101,k$/TJ,PublicTransportElectricityImport47
TO,2044,PUBTRAELCIMP48,2015,63.70543702684101,k$/TJ,PublicTransportElectricityImport48
TO,2044,PUBTRAELCIMP49,2015,63.70543702684101,k$/TJ,PublicTransportElectricityImport49
TO,2044,PUBTRAELCIMP50,2015,63.70543702684101,k$/TJ,PublicTransportElectricityImport50
TO,2044,PUBTRABMTNEXP,2015,0.0,k$/TJ,PublicTransportBio MethaneExport
TO,2044,PUBTRACETHEXP,2015,0.0,k$/TJ,PublicTransportCellulosic EthanolExport
TO,2044,PUBTRAHH2EXP,2015,0.0,k$/TJ,PublicTransportHydrogenExport
TO,2044,RESBDGNGAIMP,2015,4.789308156010899,k$/TJ,ResidentialBuildingNatural GasImport
TO,2044,RESBDGLFOIMP,2015,26.588402243629858,k$/TJ,ResidentialBuildingLight Fuel OilImport
TO,2044,RESBDGPROIMP,2015,11.752326264375519,k$/TJ,ResidentialBuildingPropaneImport
TO,2044,RESBDGBMAIMP,2015,4.762593168316402,k$/TJ,ResidentialBuildingBiomassImport
TO,2044,RESBDGHH2IMP,2015,95.69974682290632,k$/TJ,ResidentialBuildingHydrogenImport
TO,2044,RESBDGKERIMP,2015,26.588402243629858,k$/TJ,ResidentialBuildingKeroseneImport
TO,2044,RESBDGBWPIMP,2015,4.762593168316402,k$/TJ,ResidentialBuildingWood PelletImport
TO,2044,RESBDGBMTNIMP,2015,16.7,k$/TJ,ResidentialBuildingBio MethaneImport
TO,2044,RESBDGSGAIMP,2015,16.7,k$/TJ,ResidentialBuildingSynthetic GasImport
TO,2044,RESBDGGEOIMP,2015,0.0,k$/TJ,ResidentialBuildingGeothermal EnergyImport
TO,2044,RESBDGSOLIMP,2015,0.0,k$/TJ,ResidentialBuildingSolarImport
TO,2044,RESBDGSMTNIMP,2015,16.7,k$/TJ,ResidentialBuildingSynthetic MethaneImport
TO,2044,RESBDGELCIMP16,2015,63.70543702684101,k$/TJ,ResidentialBuildingElectricityImport16
TO,2044,RESBDGELCIMP17,2015,63.70543702684101,k$/TJ,ResidentialBuildingElectricityImport17
TO,2044,RESBDGELCIMP18,2015,63.70543702684101,k$/TJ,ResidentialBuildingElectricityImport18
TO,2044,RESBDGELCIMP19,2015,63.70543702684101,k$/TJ,ResidentialBuildingElectricityImport19
TO,2044,RESBDGELCIMP20,2015,63.70543702684101,k$/TJ,ResidentialBuildingElectricityImport20
TO,2044,RESBDGELCIMP21,2015,63.70543702684101,k$/TJ,ResidentialBuildingElectricityImport21
TO,2044,RESBDGELCIMP22,2015,63.70543702684101,k$/TJ,ResidentialBuildingElectricityImport22
TO,2044,RESBDGELCIMP23,2015,63.70543702684101,k$/TJ,ResidentialBuildingElectricityImport23
TO,2044,RESBDGELCIMP24,2015,63.70543702684101,k$/TJ,ResidentialBuildingElectricityImport24
TO,2044,RESBDGELCIMP25,2015,63.70543702684101,k$/TJ,ResidentialBuildingElectricityImport25
TO,2044,RESBDGELCIMP26,2015,63.70543702684101,k$/TJ,ResidentialBuildingElectricityImport26
TO,2044,RESBDGELCIMP27,2015,63.70543702684101,k$/TJ,ResidentialBuildingElectricityImport27
TO,2044,RESBDGELCIMP28,2015,63.70543702684101,k$/TJ,ResidentialBuildingElectricityImport28
TO,2044,RESBDGELCIMP29,2015,63.70543702684101,k$/TJ,ResidentialBuildingElectricityImport29
TO,2044,RESBDGELCIMP30,2015,63.70543702684101,k$/TJ,ResidentialBuildingElectricityImport30
TO,2044,RESBDGELCIMP31,2015,63.70543702684101,k$/TJ,ResidentialBuildingElectricityImport31
TO,2044,RESBDGELCIMP32,2015,63.70543702684101,k$/TJ,ResidentialBuildingElectricityImport32
TO,2044,RESBDGELCIMP33,2015,63.70543702684101,k$/TJ,ResidentialBuildingElectricityImport33
TO,2044,RESBDGELCIMP34,2015,63.70543702684101,k$/TJ,ResidentialBuildingElectricityImport34
TO,2044,RESBDGELCIMP35,2015,63.70543702684101,k$/TJ,ResidentialBuildingElectricityImport35
TO,2044,RESBDGELCIMP36,2015,63.70543702684101,k$/TJ,ResidentialBuildingElectricityImport36
TO,2044,RESBDGELCIMP37,2015,63.70543702684101,k$/TJ,ResidentialBuildingElectricityImport37
TO,2044,RESBDGELCIMP38,2015,63.70543702684101,k$/TJ,ResidentialBuildingElectricityImport38
TO,2044,RESBDGELCIMP39,2015,63.70543702684101,k$/TJ,ResidentialBuildingElectricityImport39
TO,2044,RESBDGELCIMP40,2015,63.70543702684101,k$/TJ,ResidentialBuildingElectricityImport40
TO,2044,RESBDGELCIMP41,2015,63.70543702684101,k$/TJ,ResidentialBuildingElectricityImport41
TO,2044,RESBDGELCIMP42,2015,63.70543702684101,k$/TJ,ResidentialBuildingElectricityImport42
TO,2044,RESBDGELCIMP43,2015,63.70543702684101,k$/TJ,ResidentialBuildingElectricityImport43
TO,2044,RESBDGELCIMP44,2015,63.70543702684101,k$/TJ,ResidentialBuildingElectricityImport44
TO,2044,RESBDGELCIMP45,2015,63.70543702684101,k$/TJ,ResidentialBuildingElectricityImport45
TO,2044,RESBDGELCIMP46,2015,63.70543702684101,k$/TJ,ResidentialBuildingElectricityImport46
TO,2044,RESBDGELCIMP47,2015,63.70543702684101,k$/TJ,ResidentialBuildingElectricityImport47
TO,2044,RESBDGELCIMP48,2015,63.70543702684101,k$/TJ,ResidentialBuildingElectricityImport48
TO,2044,RESBDGELCIMP49,2015,63.70543702684101,k$/TJ,ResidentialBuildingElectricityImport49
TO,2044,RESBDGELCIMP50,2015,63.70543702684101,k$/TJ,ResidentialBuildingElectricityImport50
TO,2044,RESBDGETHOSIMP,2015,0.0,k$/TJ,ResidentialBuildingDummyImport
TO,2044,RESBDGBMTNEXP,2015,0.0,k$/TJ,ResidentialBuildingBio MethaneExport
TO,2044,RESBDGHH2EXP,2015,0.0,k$/TJ,ResidentialBuildingHydrogenExport
TO,2044,COMBDGNGAIMP,2015,4.789308156010899,k$/TJ,CommercialBuildingNatural GasImport
TO,2044,COMBDGLFOIMP,2015,26.588402243629858,k$/TJ,CommercialBuildingLight Fuel OilImport
TO,2044,COMBDGHFOIMP,2015,26.588402243629858,k$/TJ,CommercialBuildingHeavy Fuel OilImport
TO,2044,COMBDGPROIMP,2015,11.752326264375519,k$/TJ,CommercialBuildingPropaneImport
TO,2044,COMBDGBMAIMP,2015,4.762593168316402,k$/TJ,CommercialBuildingBiomassImport
TO,2044,COMBDGHH2IMP,2015,95.69974682290632,k$/TJ,CommercialBuildingHydrogenImport
TO,2044,COMBDGSOLIMP,2015,0.0,k$/TJ,CommercialBuildingSolarImport
TO,2044,COMBDGKERIMP,2015,26.588402243629858,k$/TJ,CommercialBuildingKeroseneImport
TO,2044,COMBDGBWPIMP,2015,4.762593168316402,k$/TJ,CommercialBuildingWood PelletImport
TO,2044,COMBDGGEOIMP,2015,0.0,k$/TJ,CommercialBuildingGeothermal EnergyImport
TO,2044,COMBDGBMTNIMP,2015,16.7,k$/TJ,CommercialBuildingBio MethaneImport
TO,2044,COMBDGSGAIMP,2015,16.7,k$/TJ,CommercialBuildingSynthetic GasImport
TO,2044,COMBDGELCIMP16,2015,63.70543702684101,k$/TJ,CommercialBuildingElectricityImport16
TO,2044,COMBDGELCIMP17,2015,63.70543702684101,k$/TJ,CommercialBuildingElectricityImport17
TO,2044,COMBDGELCIMP18,2015,63.70543702684101,k$/TJ,CommercialBuildingElectricityImport18
TO,2044,COMBDGELCIMP19,2015,63.70543702684101,k$/TJ,CommercialBuildingElectricityImport19
TO,2044,COMBDGELCIMP20,2015,63.70543702684101,k$/TJ,CommercialBuildingElectricityImport20
TO,2044,COMBDGELCIMP21,2015,63.70543702684101,k$/TJ,CommercialBuildingElectricityImport21
TO,2044,COMBDGELCIMP22,2015,63.70543702684101,k$/TJ,CommercialBuildingElectricityImport22
TO,2044,COMBDGELCIMP23,2015,63.70543702684101,k$/TJ,CommercialBuildingElectricityImport23
TO,2044,COMBDGELCIMP24,2015,63.70543702684101,k$/TJ,CommercialBuildingElectricityImport24
TO,2044,COMBDGELCIMP25,2015,63.70543702684101,k$/TJ,CommercialBuildingElectricityImport25
TO,2044,COMBDGELCIMP26,2015,63.70543702684101,k$/TJ,CommercialBuildingElectricityImport26
TO,2044,COMBDGELCIMP27,2015,63.70543702684101,k$/TJ,CommercialBuildingElectricityImport27
TO,2044,COMBDGELCIMP28,2015,63.70543702684101,k$/TJ,CommercialBuildingElectricityImport28
TO,2044,COMBDGELCIMP29,2015,63.70543702684101,k$/TJ,CommercialBuildingElectricityImport29
TO,2044,COMBDGELCIMP30,2015,63.70543702684101,k$/TJ,CommercialBuildingElectricityImport30
TO,2044,COMBDGELCIMP31,2015,63.70543702684101,k$/TJ,CommercialBuildingElectricityImport31
