COM,BDG,AER,,,Old,,SC,___,___,STD,ELC,,EX,COMBDGAEROldSC______STDELC_EX,"CommercialBuildingArts, Entertainment and RecreationOldSpace CoolingStandard EfficiencyElectricity",COMBDG,MW,TJ
COM,BDG,AFS,,,Old,,SC,___,___,STD,ELC,,EX,COMBDGAFSOldSC______STDELC_EX,CommercialBuildingAccommodation and Food ServicesOldSpace CoolingStandard EfficiencyElectricity,COMBDG,MW,TJ
COM,BDG,OTS,,,Old,,SC,___,___,STD,ELC,,EX,COMBDGOTSOldSC______STDELC_EX,CommercialBuildingOther ServicesOldSpace CoolingStandard EfficiencyElectricity,COMBDG,MW,TJ
COM,BDG,WST,,,Old,,SC,___,___,___,DCO,,EX,COMBDGWSTOldSC_________DCO_EX,CommercialBuildingWholesale TradeOldSpace CoolingDistrict Cooling,COMBDG,MW,TJ
COM,BDG,RTT,,,Old,,SC,___,___,___,DCO,,EX,COMBDGRTTOldSC_________DCO_EX,CommercialBuildingRetail TradeOldSpace CoolingDistrict Cooling,COMBDG,MW,TJ
COM,BDG,TAW,,,Old,,SC,___,___,___,DCO,,EX,COMBDGTAWOldSC_________DCO_EX,CommercialBuildingTransportation and WarehousingOldSpace CoolingDistrict Cooling,COMBDG,MW,TJ
COM,BDG,ICI,,,Old,,SC,___,___,___,DCO,,EX,COMBDGICIOldSC_________DCO_EX,CommercialBuildingInformation and Cultural IndustriesOldSpace CoolingDistrict Cooling,COMBDG,MW,TJ
COM,BDG,OFF,,,Old,,SC,___,___,___,DCO,,EX,COMBDGOFFOldSC_________DCO_EX,CommercialBuildingOfficesOldSpace CoolingDistrict Cooling,COMBDG,MW,TJ
COM,BDG,EDS,,,Old,,SC,___,___,___,DCO,,EX,COMBDGEDSOldSC_________DCO_EX,CommercialBuildingEducational ServicesOldSpace CoolingDistrict Cooling,COMBDG,MW,TJ
COM,BDG,HLC,,,Old,,SC,___,___,___,DCO,,EX,COMBDGHLCOldSC_________DCO_EX,CommercialBuildingHealth Care and Social AssistanceOldSpace CoolingDistrict Cooling,COMBDG,MW,TJ
COM,BDG,AER,,,Old,,SC,___,___,___,DCO,,EX,COMBDGAEROldSC_________DCO_EX,"CommercialBuildingArts, Entertainment and RecreationOldSpace CoolingDistrict Cooling",COMBDG,MW,TJ
COM,BDG,AFS,,,Old,,SC,___,___,___,DCO,,EX,COMBDGAFSOldSC_________DCO_EX,CommercialBuildingAccommodation and Food ServicesOldSpace CoolingDistrict Cooling,COMBDG,MW,TJ
COM,BDG,OTS,,,Old,,SC,___,___,___,DCO,,EX,COMBDGOTSOldSC_________DCO_EX,CommercialBuildingOther ServicesOldSpace CoolingDistrict Cooling,COMBDG,MW,TJ
COM,BDG,WST,,,Old,,AM,___,___,STD,ELC,,EX,COMBDGWSTOldAM______STDELC_EX,CommercialBuildingWholesale TradeOldAuxiliary MotorsStandard EfficiencyElectricity,COMBDG,kunits,TJ
COM,BDG,RTT,,,Old,,AM,___,___,STD,ELC,,EX,COMBDGRTTOldAM______STDELC_EX,CommercialBuildingRetail TradeOldAuxiliary MotorsStandard EfficiencyElectricity,COMBDG,kunits,TJ
COM,BDG,TAW,,,Old,,AM,___,___,STD,ELC,,EX,COMBDGTAWOldAM______STDELC_EX,CommercialBuildingTransportation and WarehousingOldAuxiliary MotorsStandard EfficiencyElectricity,COMBDG,kunits,TJ
COM,BDG,ICI,,,Old,,AM,___,___,STD,ELC,,EX,COMBDGICIOldAM______STDELC_EX,CommercialBuildingInformation and Cultural IndustriesOldAuxiliary MotorsStandard EfficiencyElectricity,COMBDG,kunits,TJ
COM,BDG,OFF,,,Old,,AM,___,___,STD,ELC,,EX,COMBDGOFFOldAM______STDELC_EX,CommercialBuildingOfficesOldAuxiliary MotorsStandard EfficiencyElectricity,COMBDG,kunits,TJ
COM,BDG,EDS,,,Old,,AM,___,___,STD,ELC,,EX,COMBDGEDSOldAM______STDELC_EX,CommercialBuildingEducational ServicesOldAuxiliary MotorsStandard EfficiencyElectricity,COMBDG,kunits,TJ
COM,BDG,HLC,,,Old,,AM,___,___,STD,ELC,,EX,COMBDGHLCOldAM______STDELC_EX,CommercialBuildingHealth Care and Social AssistanceOldAuxiliary MotorsStandard EfficiencyElectricity,COMBDG,kunits,TJ
COM,BDG,AER,,,Old,,AM,___,___,STD,ELC,,EX,COMBDGAEROldAM______STDELC_EX,"CommercialBuildingArts, Entertainment and RecreationOldAuxiliary MotorsStandard EfficiencyElectricity",COMBDG,kunits,TJ
COM,BDG,AFS,,,Old,,AM,___,___,STD,ELC,,EX,COMBDGAFSOldAM______STDELC_EX,CommercialBuildingAccommodation and Food ServicesOldAuxiliary MotorsStandard EfficiencyElectricity,COMBDG,kunits,TJ
COM,BDG,OTS,,,Old,,AM,___,___,STD,ELC,,EX,COMBDGOTSOldAM______STDELC_EX,CommercialBuildingOther ServicesOldAuxiliary MotorsStandard EfficiencyElectricity,COMBDG,kunits,TJ
COM,BDG,WST,,,Old,,AE,___,___,STD,ELC,,EX,COMBDGWSTOldAE______STDELC_EX,CommercialBuildingWholesale TradeOldAuxiliary EquipmentStandard EfficiencyElectricity,COMBDG,kunits,TJ
COM,BDG,RTT,,,Old,,AE,___,___,STD,ELC,,EX,COMBDGRTTOldAE______STDELC_EX,CommercialBuildingRetail TradeOldAuxiliary EquipmentStandard EfficiencyElectricity,COMBDG,kunits,TJ
COM,BDG,TAW,,,Old,,AE,___,___,STD,ELC,,EX,COMBDGTAWOldAE______STDELC_EX,CommercialBuildingTransportation and WarehousingOldAuxiliary EquipmentStandard EfficiencyElectricity,COMBDG,kunits,TJ
COM,BDG,ICI,,,Old,,AE,___,___,STD,ELC,,EX,COMBDGICIOldAE______STDELC_EX,CommercialBuildingInformation and Cultural IndustriesOldAuxiliary EquipmentStandard EfficiencyElectricity,COMBDG,kunits,TJ
