regions,tech,life,life_notes
TO,RESBDGSATOldDWA______STDELC_23,15,ResidentialBuildingSingle AttachedOldDish WasherStandard EfficiencyElectricity2023
TO,RESBDGSATOldLIFLC___HIGELC_23,4,ResidentialBuildingSingle AttachedOldLightingFluocompactHigh EfficiencyElectricity2023
TO,RESBDGSATOldLIFLC___ESRELC_23,4,ResidentialBuildingSingle AttachedOldLightingFluocompactEnergy StarElectricity2023
TO,RESBDGSATOldLIFLC___STDELC_23,4,ResidentialBuildingSingle AttachedOldLightingFluocompactStandard EfficiencyElectricity2023
TO,RESBDGSATOldLIFLUT5HIGELC_23,12,ResidentialBuildingSingle AttachedOldLightingFluorescenteT5High EfficiencyElectricity2023
TO,RESBDGSATOldLIFLUT8HIGELC_23,9.6,ResidentialBuildingSingle AttachedOldLightingFluorescenteT8High EfficiencyElectricity2023
TO,RESBDGSATOldLIFLUT12STDELC_23,6,ResidentialBuildingSingle AttachedOldLightingFluorescenteT12Standard EfficiencyElectricity2023
TO,RESBDGSATOldLIFLUT5STDELC_23,12,ResidentialBuildingSingle AttachedOldLightingFluorescenteT5Standard EfficiencyElectricity2023
TO,RESBDGSATOldLIFLUT8STDELC_23,8.4,ResidentialBuildingSingle AttachedOldLightingFluorescenteT8Standard EfficiencyElectricity2023
TO,RESBDGSATOldLIHAL60WSTDELC_23,1,ResidentialBuildingSingle AttachedOldLightingHalogen60WStandard EfficiencyElectricity2023
TO,RESBDGSATOldLIINC60WSTDELC_23,1,ResidentialBuildingSingle AttachedOldLightingIncandescent60WStandard EfficiencyElectricity2023
TO,RESBDGSATOldLILED___ESRELC_23,10,ResidentialBuildingSingle AttachedOldLightingLight Emitting DiodeEnergy StarElectricity2023
TO,RESBDGSATOldLILED___STDELC_23,10,ResidentialBuildingSingle AttachedOldLightingLight Emitting DiodeStandard EfficiencyElectricity2023
TO,RESBDGSATOldSCCE___HIGELC_23,18,ResidentialBuildingSingle AttachedOldSpace CoolingCentralHigh EfficiencyElectricity2023
TO,RESBDGSATOldSCCE___ESRELC_23,18,ResidentialBuildingSingle AttachedOldSpace CoolingCentralEnergy StarElectricity2023
TO,RESBDGSATOldSCCE___STDELC_23,18,ResidentialBuildingSingle AttachedOldSpace CoolingCentralStandard EfficiencyElectricity2023
TO,RESBDGSATOldSCWA___HIGELC_23,10,ResidentialBuildingSingle AttachedOldSpace CoolingWallHigh EfficiencyElectricity2023
TO,RESBDGSATOldSCWA___ESRELC_23,10,ResidentialBuildingSingle AttachedOldSpace CoolingWallEnergy StarElectricity2023
TO,RESBDGSATOldSCWA___STDELC_23,10,ResidentialBuildingSingle AttachedOldSpace CoolingWallStandard EfficiencyElectricity2023
TO,RESBDGSATOldSCWD___HIGELC_23,10,ResidentialBuildingSingle AttachedOldSpace CoolingWindowHigh EfficiencyElectricity2023
TO,RESBDGSATOldSCWD___ESRELC_23,10,ResidentialBuildingSingle AttachedOldSpace CoolingWindowEnergy StarElectricity2023
TO,RESBDGSATOldSCWD___STDELC_23,10,ResidentialBuildingSingle AttachedOldSpace CoolingWindowStandard EfficiencyElectricity2023
TO,RESBDGSATOldSHSTV___HIGBMA_23,19,ResidentialBuildingSingle AttachedOldSpace HeatingStoveHigh EfficiencyBiomass2023
TO,RESBDGSATOldSHSTV___STDBMA_23,19,ResidentialBuildingSingle AttachedOldSpace HeatingStoveStandard EfficiencyBiomass2023
TO,RESBDGSATOldSHFUR___STDELC_23,23,ResidentialBuildingSingle AttachedOldSpace HeatingFurnaceStandard EfficiencyElectricity2023
TO,RESBDGSATOldSHPLT500WSTDELC_23,40,ResidentialBuildingSingle AttachedOldSpace HeatingPlinthe500WStandard EfficiencyElectricity2023
TO,RESBDGSATOldSHPLT1000WSTDELC_23,40,ResidentialBuildingSingle AttachedOldSpace HeatingPlinthe1000WStandard EfficiencyElectricity2023
TO,RESBDGSATOldSHPLT1500WSTDELC_23,40,ResidentialBuildingSingle AttachedOldSpace HeatingPlinthe1500WStandard EfficiencyElectricity2023
TO,RESBDGSATOldSHBOI___STDHH2_23,12,ResidentialBuildingSingle AttachedOldSpace HeatingBoilerStandard EfficiencyHydrogen2023
TO,RESBDGSATOldSHFUR___STDKER_23,27,ResidentialBuildingSingle AttachedOldSpace HeatingFurnaceStandard EfficiencyKerosene2023
TO,RESBDGSATOldSHFUR___HIGLFO_23,27,ResidentialBuildingSingle AttachedOldSpace HeatingFurnaceHigh EfficiencyLight Fuel Oil2023
TO,RESBDGSATOldSHFUR___STDLFO_23,27,ResidentialBuildingSingle AttachedOldSpace HeatingFurnaceStandard EfficiencyLight Fuel Oil2023
TO,RESBDGSATOldSHPST___HIGBWP_23,19,ResidentialBuildingSingle AttachedOldSpace HeatingPellet stoveHigh EfficiencyWood Pellet2023
TO,RESBDGSATOldSHPST___STDBWP_23,19,ResidentialBuildingSingle AttachedOldSpace HeatingPellet stoveStandard EfficiencyWood Pellet2023
TO,RESBDGSATOldSHFIR___HIGPRO_23,19,ResidentialBuildingSingle AttachedOldSpace HeatingFireplaceHigh EfficiencyPropane2023
TO,RESBDGSATOldSHFIR___STDPRO_23,19,ResidentialBuildingSingle AttachedOldSpace HeatingFireplaceStandard EfficiencyPropane2023
TO,RESBDGSATOldSHFUR___HIGPRO_23,22,ResidentialBuildingSingle AttachedOldSpace HeatingFurnaceHigh EfficiencyPropane2023
TO,RESBDGSATOldSHFUR___ESRPRO_23,22,ResidentialBuildingSingle AttachedOldSpace HeatingFurnaceEnergy StarPropane2023
TO,RESBDGSATOldSHFUR___STDPRO_23,22,ResidentialBuildingSingle AttachedOldSpace HeatingFurnaceStandard EfficiencyPropane2023
TO,RESBDGSATOldSHZTM___STDETHOS_23,30,ResidentialBuildingSingle AttachedOldSpace HeatingZero Thermal MeasureStandard Efficiency2023
TO,RESBDGSATOldSHZTM___MEDETHOS_23,30,ResidentialBuildingSingle AttachedOldSpace HeatingZero Thermal MeasureMedium2023
TO,RESBDGSATOldSHZTM___HIGETHOS_23,30,ResidentialBuildingSingle AttachedOldSpace HeatingZero Thermal MeasureHigh Efficiency2023
TO,RESBDGSATOldSHZPT___STDETHOS_23,25,ResidentialBuildingSingle AttachedOldSpace HeatingZero Programmable ThermostatStandard Efficiency2023
TO,RESBDGSATOldWHSYS___STDBMA_23,13,ResidentialBuildingSingle AttachedOldWater HeatingSystemStandard EfficiencyBiomass2023
TO,RESBDGSATOldWHHEP___HIGELC_23,13,ResidentialBuildingSingle AttachedOldWater HeatingHeat PumpHigh EfficiencyElectricity2023
TO,RESBDGSATOldWHHEP___ESRELC_23,13,ResidentialBuildingSingle AttachedOldWater HeatingHeat PumpEnergy StarElectricity2023
TO,RESBDGSATOldWHHEP___STDELC_23,13,ResidentialBuildingSingle AttachedOldWater HeatingHeat PumpStandard EfficiencyElectricity2023
TO,RESBDGSATOldWHWTK___HIGELC_23,13,ResidentialBuildingSingle AttachedOldWater HeatingWith TankHigh EfficiencyElectricity2023
TO,RESBDGSATOldWHWTK___STDELC_23,13,ResidentialBuildingSingle AttachedOldWater HeatingWith TankStandard EfficiencyElectricity2023
TO,RESBDGSATOldWHSYS___STDKER_23,13,ResidentialBuildingSingle AttachedOldWater HeatingSystemStandard EfficiencyKerosene2023
TO,RESBDGSATOldWHSYS___STDLFO_23,13,ResidentialBuildingSingle AttachedOldWater HeatingSystemStandard EfficiencyLight Fuel Oil2023
TO,RESBDGSATOldWHSYS___STDBWP_23,13,ResidentialBuildingSingle AttachedOldWater HeatingSystemStandard EfficiencyWood Pellet2023
TO,RESBDGSATOldWHSYS___STDPRO_23,13,ResidentialBuildingSingle AttachedOldWater HeatingSystemStandard EfficiencyPropane2023
TO,RESBDGSATOldCDY______STDELC_16,13,ResidentialBuildingSingle AttachedOldClothe DryerStandard EfficiencyElectricity2016
TO,RESBDGSATOldAPLOTH___STDELC_16,5,ResidentialBuildingSingle AttachedOldAppliancesOtherStandard EfficiencyElectricity2016
TO,RESBDGSATOldCWA______STDELC_16,12,ResidentialBuildingSingle AttachedOldClothe WasherStandard EfficiencyElectricity2016
TO,RESBDGSATOldDWA______STDELC_16,15,ResidentialBuildingSingle AttachedOldDish WasherStandard EfficiencyElectricity2016
TO,RESBDGSATOldFRZ______STDELC_16,22,ResidentialBuildingSingle AttachedOldFreezerStandard EfficiencyElectricity2016
TO,RESBDGSATOldREF______STDELC_16,17,ResidentialBuildingSingle AttachedOldRefrigeratorStandard EfficiencyElectricity2016
TO,RESBDGSATOldLILED___HIGELC_16,10,ResidentialBuildingSingle AttachedOldLightingLight Emitting DiodeHigh EfficiencyElectricity2016
TO,RESBDGSATOldLIFLC___STDELC_16,4,ResidentialBuildingSingle AttachedOldLightingFluocompactStandard EfficiencyElectricity2016
TO,RESBDGSATOldLIFLU___STDELC_16,6,ResidentialBuildingSingle AttachedOldLightingFluorescenteStandard EfficiencyElectricity2016
TO,RESBDGSATOldLIHAL___STDELC_16,1,ResidentialBuildingSingle AttachedOldLightingHalogenStandard EfficiencyElectricity2016
TO,RESBDGSATOldLIINC___STDELC_16,1,ResidentialBuildingSingle AttachedOldLightingIncandescentStandard EfficiencyElectricity2016
TO,RESBDGSATOldLILED___STDELC_16,10,ResidentialBuildingSingle AttachedOldLightingLight Emitting DiodeStandard EfficiencyElectricity2016
TO,RESBDGSATOldSCCE___STDELC_16,18,ResidentialBuildingSingle AttachedOldSpace CoolingCentralStandard EfficiencyElectricity2016
TO,RESBDGSATOldSCRO___STDELC_16,10,ResidentialBuildingSingle AttachedOldSpace CoolingRoomStandard EfficiencyElectricity2016
TO,RESBDGSATOldSC_________DCO_16,10,ResidentialBuildingSingle AttachedOldSpace CoolingDistrict Cooling2016
TO,RESBDGSATOldSHFUR___STDBMA_16,19,ResidentialBuildingSingle AttachedOldSpace HeatingFurnaceStandard EfficiencyBiomass2016
TO,RESBDGSATOldSHHEP___STDELC_16,15,ResidentialBuildingSingle AttachedOldSpace HeatingHeat PumpStandard EfficiencyElectricity2016
TO,RESBDGSATOldSHPLT___STDELC_16,40,ResidentialBuildingSingle AttachedOldSpace HeatingPlintheStandard EfficiencyElectricity2016
TO,RESBDGSATOldSHFUR___STDKER_16,27,ResidentialBuildingSingle AttachedOldSpace HeatingFurnaceStandard EfficiencyKerosene2016
TO,RESBDGSATOldSHFUR___STDLFO_16,27,ResidentialBuildingSingle AttachedOldSpace HeatingFurnaceStandard EfficiencyLight Fuel Oil2016
TO,RESBDGSATOldSHFUR___STDBWP_16,19,ResidentialBuildingSingle AttachedOldSpace HeatingFurnaceStandard EfficiencyWood Pellet2016
TO,RESBDGSATOldSHFUR___STDPRO_16,19,ResidentialBuildingSingle AttachedOldSpace HeatingFurnaceStandard EfficiencyPropane2016
TO,RESBDGSATOldSH_________DHE_16,19,ResidentialBuildingSingle AttachedOldSpace HeatingDistrict Heating2016
TO,RESBDGSATOldWH______STDBMA_16,13,ResidentialBuildingSingle AttachedOldWater HeatingStandard EfficiencyBiomass2016
TO,RESBDGSATOldWH______STDELC_16,13,ResidentialBuildingSingle AttachedOldWater HeatingStandard EfficiencyElectricity2016
TO,RESBDGSATOldWH______STDKER_16,13,ResidentialBuildingSingle AttachedOldWater HeatingStandard EfficiencyKerosene2016
TO,RESBDGSATOldWH______STDLFO_16,13,ResidentialBuildingSingle AttachedOldWater HeatingStandard EfficiencyLight Fuel Oil2016
TO,RESBDGSATOldWH______STDBWP_16,13,ResidentialBuildingSingle AttachedOldWater HeatingStandard EfficiencyWood Pellet2016
TO,RESBDGSATOldWH______STDPRO_16,13,ResidentialBuildingSingle AttachedOldWater HeatingStandard EfficiencyPropane2016
TO,RESBDGSATOldWH_________DHE_16,13,ResidentialBuildingSingle AttachedOldWater HeatingDistrict Heating2016
TO,RESBDGSATOldRAG______STDELC_16,5,ResidentialBuildingSingle AttachedOldRangeStandard EfficiencyElectricity2016
TO,RESBDGSATNewCDY______HIGELC_23,13,ResidentialBuildingSingle AttachedNewClothe DryerHigh EfficiencyElectricity2023
TO,RESBDGSATNewCDY______ESRELC_23,13,ResidentialBuildingSingle AttachedNewClothe DryerEnergy StarElectricity2023
TO,RESBDGSATNewCDY______STDELC_23,13,ResidentialBuildingSingle AttachedNewClothe DryerStandard EfficiencyElectricity2023
TO,RESBDGSATNewRAG______HIGELC_23,12,ResidentialBuildingSingle AttachedNewRangeHigh EfficiencyElectricity2023
TO,RESBDGSATNewRAG______STDELC_23,12,ResidentialBuildingSingle AttachedNewRangeStandard EfficiencyElectricity2023
TO,RESBDGSATNewCWA___FRHIGELC_23,12,ResidentialBuildingSingle AttachedNewClothe WasherFrontHigh EfficiencyElectricity2023
TO,RESBDGSATNewCWA___FRESRELC_23,12,ResidentialBuildingSingle AttachedNewClothe WasherFrontEnergy StarElectricity2023
TO,RESBDGSATNewCWA___FRSTDELC_23,12,ResidentialBuildingSingle AttachedNewClothe WasherFrontStandard EfficiencyElectricity2023
TO,RESBDGSATNewCWA___TPHIGELC_23,12,ResidentialBuildingSingle AttachedNewClothe WasherTopHigh EfficiencyElectricity2023
TO,RESBDGSATNewCWA___TPESRELC_23,12,ResidentialBuildingSingle AttachedNewClothe WasherTopEnergy StarElectricity2023
TO,RESBDGSATNewCWA___TPSTDELC_23,12,ResidentialBuildingSingle AttachedNewClothe WasherTopStandard EfficiencyElectricity2023
TO,RESBDGSATNewDWA______HIGELC_23,15,ResidentialBuildingSingle AttachedNewDish WasherHigh EfficiencyElectricity2023
TO,RESBDGSATNewDWA______ESRELC_23,15,ResidentialBuildingSingle AttachedNewDish WasherEnergy StarElectricity2023
TO,RESBDGSATNewDWA______STDELC_23,15,ResidentialBuildingSingle AttachedNewDish WasherStandard EfficiencyElectricity2023
TO,RESBDGSATNewLIFLC___HIGELC_23,4,ResidentialBuildingSingle AttachedNewLightingFluocompactHigh EfficiencyElectricity2023
TO,RESBDGSATNewLIFLC___ESRELC_23,4,ResidentialBuildingSingle AttachedNewLightingFluocompactEnergy StarElectricity2023
TO,RESBDGSATNewLIFLC___STDELC_23,4,ResidentialBuildingSingle AttachedNewLightingFluocompactStandard EfficiencyElectricity2023
TO,RESBDGSATNewLIFLUT5HIGELC_23,12,ResidentialBuildingSingle AttachedNewLightingFluorescenteT5High EfficiencyElectricity2023
TO,RESBDGSATNewLIFLUT8HIGELC_23,9.6,ResidentialBuildingSingle AttachedNewLightingFluorescenteT8High EfficiencyElectricity2023
TO,RESBDGSATNewLIFLUT12STDELC_23,6,ResidentialBuildingSingle AttachedNewLightingFluorescenteT12Standard EfficiencyElectricity2023
TO,RESBDGSATNewLIFLUT5STDELC_23,12,ResidentialBuildingSingle AttachedNewLightingFluorescenteT5Standard EfficiencyElectricity2023
TO,RESBDGSATNewLIFLUT8STDELC_23,8.4,ResidentialBuildingSingle AttachedNewLightingFluorescenteT8Standard EfficiencyElectricity2023
TO,RESBDGSATNewLIHAL60WSTDELC_23,1,ResidentialBuildingSingle AttachedNewLightingHalogen60WStandard EfficiencyElectricity2023
TO,RESBDGSATNewLIINC60WSTDELC_23,1,ResidentialBuildingSingle AttachedNewLightingIncandescent60WStandard EfficiencyElectricity2023
TO,RESBDGSATNewLILED___ESRELC_23,10,ResidentialBuildingSingle AttachedNewLightingLight Emitting DiodeEnergy StarElectricity2023
TO,RESBDGSATNewLILED___STDELC_23,10,ResidentialBuildingSingle AttachedNewLightingLight Emitting DiodeStandard EfficiencyElectricity2023
TO,RESBDGSATNewSCCE___HIGELC_23,18,ResidentialBuildingSingle AttachedNewSpace CoolingCentralHigh EfficiencyElectricity2023
TO,RESBDGSATNewSCCE___ESRELC_23,18,ResidentialBuildingSingle AttachedNewSpace CoolingCentralEnergy StarElectricity2023
TO,RESBDGSATNewSCCE___STDELC_23,18,ResidentialBuildingSingle AttachedNewSpace CoolingCentralStandard EfficiencyElectricity2023
TO,RESBDGSATNewSCWA___HIGELC_23,10,ResidentialBuildingSingle AttachedNewSpace CoolingWallHigh EfficiencyElectricity2023
TO,RESBDGSATNewSCWA___ESRELC_23,10,ResidentialBuildingSingle AttachedNewSpace CoolingWallEnergy StarElectricity2023
TO,RESBDGSATNewSCWA___STDELC_23,10,ResidentialBuildingSingle AttachedNewSpace CoolingWallStandard EfficiencyElectricity2023
TO,RESBDGSATNewSCWD___HIGELC_23,10,ResidentialBuildingSingle AttachedNewSpace CoolingWindowHigh EfficiencyElectricity2023
TO,RESBDGSATNewSCWD___ESRELC_23,10,ResidentialBuildingSingle AttachedNewSpace CoolingWindowEnergy StarElectricity2023
TO,RESBDGSATNewSCWD___STDELC_23,10,ResidentialBuildingSingle AttachedNewSpace CoolingWindowStandard EfficiencyElectricity2023
TO,RESBDGSATNewSHSTV___HIGBMA_23,19,ResidentialBuildingSingle AttachedNewSpace HeatingStoveHigh EfficiencyBiomass2023
TO,RESBDGSATNewSHSTV___STDBMA_23,19,ResidentialBuildingSingle AttachedNewSpace HeatingStoveStandard EfficiencyBiomass2023
TO,RESBDGSATNewSHFUR___STDELC_23,23,ResidentialBuildingSingle AttachedNewSpace HeatingFurnaceStandard EfficiencyElectricity2023
TO,RESBDGSATNewSHPLT500WSTDELC_23,40,ResidentialBuildingSingle AttachedNewSpace HeatingPlinthe500WStandard EfficiencyElectricity2023
TO,RESBDGSATNewSHPLT1000WSTDELC_23,40,ResidentialBuildingSingle AttachedNewSpace HeatingPlinthe1000WStandard EfficiencyElectricity2023
TO,RESBDGSATNewSHPLT1500WSTDELC_23,40,ResidentialBuildingSingle AttachedNewSpace HeatingPlinthe1500WStandard EfficiencyElectricity2023
TO,RESBDGSATNewSHBOI___STDHH2_23,12,ResidentialBuildingSingle AttachedNewSpace HeatingBoilerStandard EfficiencyHydrogen2023
TO,RESBDGSATNewSHFUR___STDKER_23,27,ResidentialBuildingSingle AttachedNewSpace HeatingFurnaceStandard EfficiencyKerosene2023
TO,RESBDGSATNewSHFUR___HIGLFO_23,27,ResidentialBuildingSingle AttachedNewSpace HeatingFurnaceHigh EfficiencyLight Fuel Oil2023
TO,RESBDGSATNewSHFUR___STDLFO_23,27,ResidentialBuildingSingle AttachedNewSpace HeatingFurnaceStandard EfficiencyLight Fuel Oil2023
TO,RESBDGSATNewSHPST___HIGBWP_23,19,ResidentialBuildingSingle AttachedNewSpace HeatingPellet stoveHigh EfficiencyWood Pellet2023
TO,RESBDGSATNewSHPST___STDBWP_23,19,ResidentialBuildingSingle AttachedNewSpace HeatingPellet stoveStandard EfficiencyWood Pellet2023
TO,RESBDGSATNewSHFIR___HIGPRO_23,19,ResidentialBuildingSingle AttachedNewSpace HeatingFireplaceHigh EfficiencyPropane2023
TO,RESBDGSATNewSHFIR___STDPRO_23,19,ResidentialBuildingSingle AttachedNewSpace HeatingFireplaceStandard EfficiencyPropane2023
TO,RESBDGSATNewSHFUR___HIGPRO_23,22,ResidentialBuildingSingle AttachedNewSpace HeatingFurnaceHigh EfficiencyPropane2023
TO,RESBDGSATNewSHFUR___ESRPRO_23,22,ResidentialBuildingSingle AttachedNewSpace HeatingFurnaceEnergy StarPropane2023
TO,RESBDGSATNewSHFUR___STDPRO_23,22,ResidentialBuildingSingle AttachedNewSpace HeatingFurnaceStandard EfficiencyPropane2023
TO,RESBDGSATNewSHZTM___STDETHOS_23,30,ResidentialBuildingSingle AttachedNewSpace HeatingZero Thermal MeasureStandard Efficiency2023
TO,RESBDGSATNewSHZTM___MEDETHOS_23,30,ResidentialBuildingSingle AttachedNewSpace HeatingZero Thermal MeasureMedium2023
TO,RESBDGSATNewSHZTM___HIGETHOS_23,30,ResidentialBuildingSingle AttachedNewSpace HeatingZero Thermal MeasureHigh Efficiency2023
TO,RESBDGSATNewSHZPT___STDETHOS_23,25,ResidentialBuildingSingle AttachedNewSpace HeatingZero Programmable ThermostatStandard Efficiency2023
TO,RESBDGSATNewWHSYS___STDBMA_23,13,ResidentialBuildingSingle AttachedNewWater HeatingSystemStandard EfficiencyBiomass2023
TO,RESBDGSATNewWHHEP___HIGELC_23,13,ResidentialBuildingSingle AttachedNewWater HeatingHeat PumpHigh EfficiencyElectricity2023
TO,RESBDGSATNewWHHEP___ESRELC_23,13,ResidentialBuildingSingle AttachedNewWater HeatingHeat PumpEnergy StarElectricity2023
TO,RESBDGSATNewWHHEP___STDELC_23,13,ResidentialBuildingSingle AttachedNewWater HeatingHeat PumpStandard EfficiencyElectricity2023
TO,RESBDGSATNewWHWTK___HIGELC_23,13,ResidentialBuildingSingle AttachedNewWater HeatingWith TankHigh EfficiencyElectricity2023
TO,RESBDGSATNewWHWTK___STDELC_23,13,ResidentialBuildingSingle AttachedNewWater HeatingWith TankStandard EfficiencyElectricity2023
TO,RESBDGSATNewWHSYS___STDKER_23,13,ResidentialBuildingSingle AttachedNewWater HeatingSystemStandard EfficiencyKerosene2023
TO,RESBDGSATNewWHSYS___STDLFO_23,13,ResidentialBuildingSingle AttachedNewWater HeatingSystemStandard EfficiencyLight Fuel Oil2023
TO,RESBDGSATNewWHSYS___STDBWP_23,13,ResidentialBuildingSingle AttachedNewWater HeatingSystemStandard EfficiencyWood Pellet2023
TO,RESBDGSATNewWHSYS___STDPRO_23,13,ResidentialBuildingSingle AttachedNewWater HeatingSystemStandard EfficiencyPropane2023
TO,RESBDGSATNewCDY______STDELC_16,13,ResidentialBuildingSingle AttachedNewClothe DryerStandard EfficiencyElectricity2016
TO,RESBDGSATNewAPLOTH___STDELC_16,5,ResidentialBuildingSingle AttachedNewAppliancesOtherStandard EfficiencyElectricity2016
TO,RESBDGSATNewCWA______STDELC_16,12,ResidentialBuildingSingle AttachedNewClothe WasherStandard EfficiencyElectricity2016
TO,RESBDGSATNewDWA______STDELC_16,15,ResidentialBuildingSingle AttachedNewDish WasherStandard EfficiencyElectricity2016
TO,RESBDGSATNewFRZ______STDELC_16,22,ResidentialBuildingSingle AttachedNewFreezerStandard EfficiencyElectricity2016
TO,RESBDGSATNewREF______STDELC_16,17,ResidentialBuildingSingle AttachedNewRefrigeratorStandard EfficiencyElectricity2016
TO,RESBDGSATNewLILED___HIGELC_16,10,ResidentialBuildingSingle AttachedNewLightingLight Emitting DiodeHigh EfficiencyElectricity2016
TO,RESBDGSATNewLIFLC___STDELC_16,4,ResidentialBuildingSingle AttachedNewLightingFluocompactStandard EfficiencyElectricity2016
TO,RESBDGSATNewLIFLU___STDELC_16,6,ResidentialBuildingSingle AttachedNewLightingFluorescenteStandard EfficiencyElectricity2016
TO,RESBDGSATNewLIHAL___STDELC_16,1,ResidentialBuildingSingle AttachedNewLightingHalogenStandard EfficiencyElectricity2016
TO,RESBDGSATNewLIINC___STDELC_16,1,ResidentialBuildingSingle AttachedNewLightingIncandescentStandard EfficiencyElectricity2016
TO,RESBDGSATNewLILED___STDELC_16,10,ResidentialBuildingSingle AttachedNewLightingLight Emitting DiodeStandard EfficiencyElectricity2016
TO,RESBDGSATNewSCCE___STDELC_16,18,ResidentialBuildingSingle AttachedNewSpace CoolingCentralStandard EfficiencyElectricity2016
TO,RESBDGSATNewSCRO___STDELC_16,10,ResidentialBuildingSingle AttachedNewSpace CoolingRoomStandard EfficiencyElectricity2016
TO,RESBDGSATNewSC_________DCO_16,10,ResidentialBuildingSingle AttachedNewSpace CoolingDistrict Cooling2016
TO,RESBDGSATNewSHFUR___STDBMA_16,19,ResidentialBuildingSingle AttachedNewSpace HeatingFurnaceStandard EfficiencyBiomass2016
TO,RESBDGSATNewSHHEP___STDELC_16,15,ResidentialBuildingSingle AttachedNewSpace HeatingHeat PumpStandard EfficiencyElectricity2016
TO,RESBDGSATNewSHPLT___STDELC_16,40,ResidentialBuildingSingle AttachedNewSpace HeatingPlintheStandard EfficiencyElectricity2016
TO,RESBDGSATNewSHFUR___STDKER_16,27,ResidentialBuildingSingle AttachedNewSpace HeatingFurnaceStandard EfficiencyKerosene2016
TO,RESBDGSATNewSHFUR___STDLFO_16,27,ResidentialBuildingSingle AttachedNewSpace HeatingFurnaceStandard EfficiencyLight Fuel Oil2016
TO,RESBDGSATNewSHFUR___STDBWP_16,19,ResidentialBuildingSingle AttachedNewSpace HeatingFurnaceStandard EfficiencyWood Pellet2016
TO,RESBDGSATNewSHFUR___STDPRO_16,19,ResidentialBuildingSingle AttachedNewSpace HeatingFurnaceStandard EfficiencyPropane2016
TO,RESBDGSATNewSH_________DHE_16,19,ResidentialBuildingSingle AttachedNewSpace HeatingDistrict Heating2016
TO,RESBDGSATNewWH______STDBMA_16,13,ResidentialBuildingSingle AttachedNewWater HeatingStandard EfficiencyBiomass2016
TO,RESBDGSATNewWH______STDELC_16,13,ResidentialBuildingSingle AttachedNewWater HeatingStandard EfficiencyElectricity2016
TO,RESBDGSATNewWH______STDKER_16,13,ResidentialBuildingSingle AttachedNewWater HeatingStandard EfficiencyKerosene2016
TO,RESBDGSATNewWH______STDLFO_16,13,ResidentialBuildingSingle AttachedNewWater HeatingStandard EfficiencyLight Fuel Oil2016
TO,RESBDGSATNewWH______STDBWP_16,13,ResidentialBuildingSingle AttachedNewWater HeatingStandard EfficiencyWood Pellet2016
TO,RESBDGSATNewWH______STDPRO_16,13,ResidentialBuildingSingle AttachedNewWater HeatingStandard EfficiencyPropane2016
TO,RESBDGSATNewWH_________DHE_16,13,ResidentialBuildingSingle AttachedNewWater HeatingDistrict Heating2016
TO,RESBDGSATNewRAG______STDELC_16,5,ResidentialBuildingSingle AttachedNewRangeStandard EfficiencyElectricity2016
TO,RESBDGAPAOldCWA___CBHIGELC_23,12,ResidentialBuildingApartmentsOldClothe WasherCombinedHigh EfficiencyElectricity2023
TO,RESBDGAPAOldCWA___CBESRELC_23,12,ResidentialBuildingApartmentsOldClothe WasherCombinedEnergy StarElectricity2023
TO,RESBDGAPAOldCWA___CBSTDELC_23,12,ResidentialBuildingApartmentsOldClothe WasherCombinedStandard EfficiencyElectricity2023
TO,RESBDGAPAOldFRZ___CHHIGELC_23,22,ResidentialBuildingApartmentsOldFreezerChestHigh EfficiencyElectricity2023
TO,RESBDGAPAOldFRZ___CHESRELC_23,22,ResidentialBuildingApartmentsOldFreezerChestEnergy StarElectricity2023
TO,RESBDGAPAOldFRZ___CHSTDELC_23,22,ResidentialBuildingApartmentsOldFreezerChestStandard EfficiencyElectricity2023
TO,RESBDGAPAOldFRZ___STGHIGELC_23,22,ResidentialBuildingApartmentsOldFreezerStandingHigh EfficiencyElectricity2023
TO,RESBDGAPAOldFRZ___STGESRELC_23,22,ResidentialBuildingApartmentsOldFreezerStandingEnergy StarElectricity2023
TO,RESBDGAPAOldFRZ___STGSTDELC_23,22,ResidentialBuildingApartmentsOldFreezerStandingStandard EfficiencyElectricity2023
TO,RESBDGAPAOldREF___FRDHIGELC_23,17,ResidentialBuildingApartmentsOldRefrigeratorFreezer DownHigh EfficiencyElectricity2023
TO,RESBDGAPAOldREF___FRDESRELC_23,17,ResidentialBuildingApartmentsOldRefrigeratorFreezer DownEnergy StarElectricity2023
TO,RESBDGAPAOldREF___FRDSTDELC_23,17,ResidentialBuildingApartmentsOldRefrigeratorFreezer DownStandard EfficiencyElectricity2023
TO,RESBDGAPAOldREF___FRTHIGELC_23,17,ResidentialBuildingApartmentsOldRefrigeratorFreezer TopHigh EfficiencyElectricity2023
TO,RESBDGAPAOldREF___FRTESRELC_23,17,ResidentialBuildingApartmentsOldRefrigeratorFreezer TopEnergy StarElectricity2023
TO,RESBDGAPAOldREF___FRTSTDELC_23,17,ResidentialBuildingApartmentsOldRefrigeratorFreezer TopStandard EfficiencyElectricity2023
TO,RESBDGAPANewCWA___CBHIGELC_23,12,ResidentialBuildingApartmentsNewClothe WasherCombinedHigh EfficiencyElectricity2023
TO,RESBDGAPANewCWA___CBESRELC_23,12,ResidentialBuildingApartmentsNewClothe WasherCombinedEnergy StarElectricity2023
