regions,periods,tech,vintage,cost_variable,cost_variable_units,cost_variable_notes
TO,2031,PASTRAROABUSURBWTBCONVDSL____16,2024,0.53886348,k$/MVkm,PassengerTransportationRoadInter-city BusesUrban Bus TTC Wheel trans paraConventionnalDiesel2016
TO,2031,PASTRAROABUSURBWTBCONVDSL____16,2025,0.53886348,k$/MVkm,PassengerTransportationRoadInter-city BusesUrban Bus TTC Wheel trans paraConventionnalDiesel2016
TO,2031,PASTRAROABUSURBWTBCONVDSL____16,2026,0.53886348,k$/MVkm,PassengerTransportationRoadInter-city BusesUrban Bus TTC Wheel trans paraConventionnalDiesel2016
TO,2031,PASTRAROABUSURBWTBCONVDSL____16,2027,0.53886348,k$/MVkm,PassengerTransportationRoadInter-city BusesUrban Bus TTC Wheel trans paraConventionnalDiesel2016
TO,2031,PASTRAROABUSURBWTBCONVDSL____16,2028,0.53886348,k$/MVkm,PassengerTransportationRoadInter-city BusesUrban Bus TTC Wheel trans paraConventionnalDiesel2016
TO,2031,PASTRAROABUSURBWTBCONVDSL____16,2029,0.53886348,k$/MVkm,PassengerTransportationRoadInter-city BusesUrban Bus TTC Wheel trans paraConventionnalDiesel2016
TO,2031,PASTRAROABUSURBWTBCONVDSL____16,2030,0.53886348,k$/MVkm,PassengerTransportationRoadInter-city BusesUrban Bus TTC Wheel trans paraConventionnalDiesel2016
TO,2031,PASTRAROABUSURBWTBCONVDSL____16,2031,0.53886348,k$/MVkm,PassengerTransportationRoadInter-city BusesUrban Bus TTC Wheel trans paraConventionnalDiesel2016
TO,2032,PASTRAROABUSURBWTBCONVDSL____16,2018,0.53886348,k$/MVkm,PassengerTransportationRoadInter-city BusesUrban Bus TTC Wheel trans paraConventionnalDiesel2016
TO,2032,PASTRAROABUSURBWTBCONVDSL____16,2019,0.53886348,k$/MVkm,PassengerTransportationRoadInter-city BusesUrban Bus TTC Wheel trans paraConventionnalDiesel2016
TO,2032,PASTRAROABUSURBWTBCONVDSL____16,2020,0.53886348,k$/MVkm,PassengerTransportationRoadInter-city BusesUrban Bus TTC Wheel trans paraConventionnalDiesel2016
TO,2032,PASTRAROABUSURBWTBCONVDSL____16,2021,0.53886348,k$/MVkm,PassengerTransportationRoadInter-city BusesUrban Bus TTC Wheel trans paraConventionnalDiesel2016
TO,2032,PASTRAROABUSURBWTBCONVDSL____16,2022,0.53886348,k$/MVkm,PassengerTransportationRoadInter-city BusesUrban Bus TTC Wheel trans paraConventionnalDiesel2016
TO,2032,PASTRAROABUSURBWTBCONVDSL____16,2023,0.53886348,k$/MVkm,PassengerTransportationRoadInter-city BusesUrban Bus TTC Wheel trans paraConventionnalDiesel2016
TO,2032,PASTRAROABUSURBWTBCONVDSL____16,2024,0.53886348,k$/MVkm,PassengerTransportationRoadInter-city BusesUrban Bus TTC Wheel trans paraConventionnalDiesel2016
TO,2032,PASTRAROABUSURBWTBCONVDSL____16,2025,0.53886348,k$/MVkm,PassengerTransportationRoadInter-city BusesUrban Bus TTC Wheel trans paraConventionnalDiesel2016
TO,2032,PASTRAROABUSURBWTBCONVDSL____16,2026,0.53886348,k$/MVkm,PassengerTransportationRoadInter-city BusesUrban Bus TTC Wheel trans paraConventionnalDiesel2016
TO,2032,PASTRAROABUSURBWTBCONVDSL____16,2027,0.53886348,k$/MVkm,PassengerTransportationRoadInter-city BusesUrban Bus TTC Wheel trans paraConventionnalDiesel2016
TO,2032,PASTRAROABUSURBWTBCONVDSL____16,2028,0.53886348,k$/MVkm,PassengerTransportationRoadInter-city BusesUrban Bus TTC Wheel trans paraConventionnalDiesel2016
TO,2032,PASTRAROABUSURBWTBCONVDSL____16,2029,0.53886348,k$/MVkm,PassengerTransportationRoadInter-city BusesUrban Bus TTC Wheel trans paraConventionnalDiesel2016
TO,2032,PASTRAROABUSURBWTBCONVDSL____16,2030,0.53886348,k$/MVkm,PassengerTransportationRoadInter-city BusesUrban Bus TTC Wheel trans paraConventionnalDiesel2016
TO,2032,PASTRAROABUSURBWTBCONVDSL____16,2031,0.53886348,k$/MVkm,PassengerTransportationRoadInter-city BusesUrban Bus TTC Wheel trans paraConventionnalDiesel2016
TO,2032,PASTRAROABUSURBWTBCONVDSL____16,2032,0.53886348,k$/MVkm,PassengerTransportationRoadInter-city BusesUrban Bus TTC Wheel trans paraConventionnalDiesel2016
TO,2033,PASTRAROABUSURBWTBCONVDSL____16,2019,0.53886348,k$/MVkm,PassengerTransportationRoadInter-city BusesUrban Bus TTC Wheel trans paraConventionnalDiesel2016
TO,2033,PASTRAROABUSURBWTBCONVDSL____16,2020,0.53886348,k$/MVkm,PassengerTransportationRoadInter-city BusesUrban Bus TTC Wheel trans paraConventionnalDiesel2016
TO,2033,PASTRAROABUSURBWTBCONVDSL____16,2021,0.53886348,k$/MVkm,PassengerTransportationRoadInter-city BusesUrban Bus TTC Wheel trans paraConventionnalDiesel2016
TO,2033,PASTRAROABUSURBWTBCONVDSL____16,2022,0.53886348,k$/MVkm,PassengerTransportationRoadInter-city BusesUrban Bus TTC Wheel trans paraConventionnalDiesel2016
TO,2033,PASTRAROABUSURBWTBCONVDSL____16,2023,0.53886348,k$/MVkm,PassengerTransportationRoadInter-city BusesUrban Bus TTC Wheel trans paraConventionnalDiesel2016
TO,2033,PASTRAROABUSURBWTBCONVDSL____16,2024,0.53886348,k$/MVkm,PassengerTransportationRoadInter-city BusesUrban Bus TTC Wheel trans paraConventionnalDiesel2016
TO,2033,PASTRAROABUSURBWTBCONVDSL____16,2025,0.53886348,k$/MVkm,PassengerTransportationRoadInter-city BusesUrban Bus TTC Wheel trans paraConventionnalDiesel2016
TO,2033,PASTRAROABUSURBWTBCONVDSL____16,2026,0.53886348,k$/MVkm,PassengerTransportationRoadInter-city BusesUrban Bus TTC Wheel trans paraConventionnalDiesel2016
TO,2033,PASTRAROABUSURBWTBCONVDSL____16,2027,0.53886348,k$/MVkm,PassengerTransportationRoadInter-city BusesUrban Bus TTC Wheel trans paraConventionnalDiesel2016
TO,2033,PASTRAROABUSURBWTBCONVDSL____16,2028,0.53886348,k$/MVkm,PassengerTransportationRoadInter-city BusesUrban Bus TTC Wheel trans paraConventionnalDiesel2016
TO,2033,PASTRAROABUSURBWTBCONVDSL____16,2029,0.53886348,k$/MVkm,PassengerTransportationRoadInter-city BusesUrban Bus TTC Wheel trans paraConventionnalDiesel2016
TO,2033,PASTRAROABUSURBWTBCONVDSL____16,2030,0.53886348,k$/MVkm,PassengerTransportationRoadInter-city BusesUrban Bus TTC Wheel trans paraConventionnalDiesel2016
TO,2033,PASTRAROABUSURBWTBCONVDSL____16,2031,0.53886348,k$/MVkm,PassengerTransportationRoadInter-city BusesUrban Bus TTC Wheel trans paraConventionnalDiesel2016
TO,2033,PASTRAROABUSURBWTBCONVDSL____16,2032,0.53886348,k$/MVkm,PassengerTransportationRoadInter-city BusesUrban Bus TTC Wheel trans paraConventionnalDiesel2016
TO,2033,PASTRAROABUSURBWTBCONVDSL____16,2033,0.53886348,k$/MVkm,PassengerTransportationRoadInter-city BusesUrban Bus TTC Wheel trans paraConventionnalDiesel2016
TO,2034,PASTRAROABUSURBWTBCONVDSL____16,2020,0.53886348,k$/MVkm,PassengerTransportationRoadInter-city BusesUrban Bus TTC Wheel trans paraConventionnalDiesel2016
TO,2034,PASTRAROABUSURBWTBCONVDSL____16,2021,0.53886348,k$/MVkm,PassengerTransportationRoadInter-city BusesUrban Bus TTC Wheel trans paraConventionnalDiesel2016
TO,2034,PASTRAROABUSURBWTBCONVDSL____16,2022,0.53886348,k$/MVkm,PassengerTransportationRoadInter-city BusesUrban Bus TTC Wheel trans paraConventionnalDiesel2016
TO,2034,PASTRAROABUSURBWTBCONVDSL____16,2023,0.53886348,k$/MVkm,PassengerTransportationRoadInter-city BusesUrban Bus TTC Wheel trans paraConventionnalDiesel2016
TO,2034,PASTRAROABUSURBWTBCONVDSL____16,2024,0.53886348,k$/MVkm,PassengerTransportationRoadInter-city BusesUrban Bus TTC Wheel trans paraConventionnalDiesel2016
TO,2034,PASTRAROABUSURBWTBCONVDSL____16,2025,0.53886348,k$/MVkm,PassengerTransportationRoadInter-city BusesUrban Bus TTC Wheel trans paraConventionnalDiesel2016
TO,2034,PASTRAROABUSURBWTBCONVDSL____16,2026,0.53886348,k$/MVkm,PassengerTransportationRoadInter-city BusesUrban Bus TTC Wheel trans paraConventionnalDiesel2016
TO,2034,PASTRAROABUSURBWTBCONVDSL____16,2027,0.53886348,k$/MVkm,PassengerTransportationRoadInter-city BusesUrban Bus TTC Wheel trans paraConventionnalDiesel2016
TO,2034,PASTRAROABUSURBWTBCONVDSL____16,2028,0.53886348,k$/MVkm,PassengerTransportationRoadInter-city BusesUrban Bus TTC Wheel trans paraConventionnalDiesel2016
TO,2034,PASTRAROABUSURBWTBCONVDSL____16,2029,0.53886348,k$/MVkm,PassengerTransportationRoadInter-city BusesUrban Bus TTC Wheel trans paraConventionnalDiesel2016
TO,2034,PASTRAROABUSURBWTBCONVDSL____16,2030,0.53886348,k$/MVkm,PassengerTransportationRoadInter-city BusesUrban Bus TTC Wheel trans paraConventionnalDiesel2016
TO,2034,PASTRAROABUSURBWTBCONVDSL____16,2031,0.53886348,k$/MVkm,PassengerTransportationRoadInter-city BusesUrban Bus TTC Wheel trans paraConventionnalDiesel2016
TO,2034,PASTRAROABUSURBWTBCONVDSL____16,2032,0.53886348,k$/MVkm,PassengerTransportationRoadInter-city BusesUrban Bus TTC Wheel trans paraConventionnalDiesel2016
TO,2034,PASTRAROABUSURBWTBCONVDSL____16,2033,0.53886348,k$/MVkm,PassengerTransportationRoadInter-city BusesUrban Bus TTC Wheel trans paraConventionnalDiesel2016
TO,2034,PASTRAROABUSURBWTBCONVDSL____16,2034,0.53886348,k$/MVkm,PassengerTransportationRoadInter-city BusesUrban Bus TTC Wheel trans paraConventionnalDiesel2016
TO,2035,PASTRAROABUSURBWTBCONVDSL____16,2021,0.53886348,k$/MVkm,PassengerTransportationRoadInter-city BusesUrban Bus TTC Wheel trans paraConventionnalDiesel2016
TO,2035,PASTRAROABUSURBWTBCONVDSL____16,2022,0.53886348,k$/MVkm,PassengerTransportationRoadInter-city BusesUrban Bus TTC Wheel trans paraConventionnalDiesel2016
TO,2035,PASTRAROABUSURBWTBCONVDSL____16,2023,0.53886348,k$/MVkm,PassengerTransportationRoadInter-city BusesUrban Bus TTC Wheel trans paraConventionnalDiesel2016
TO,2035,PASTRAROABUSURBWTBCONVDSL____16,2024,0.53886348,k$/MVkm,PassengerTransportationRoadInter-city BusesUrban Bus TTC Wheel trans paraConventionnalDiesel2016
TO,2035,PASTRAROABUSURBWTBCONVDSL____16,2025,0.53886348,k$/MVkm,PassengerTransportationRoadInter-city BusesUrban Bus TTC Wheel trans paraConventionnalDiesel2016
TO,2035,PASTRAROABUSURBWTBCONVDSL____16,2026,0.53886348,k$/MVkm,PassengerTransportationRoadInter-city BusesUrban Bus TTC Wheel trans paraConventionnalDiesel2016
TO,2035,PASTRAROABUSURBWTBCONVDSL____16,2027,0.53886348,k$/MVkm,PassengerTransportationRoadInter-city BusesUrban Bus TTC Wheel trans paraConventionnalDiesel2016
TO,2035,PASTRAROABUSURBWTBCONVDSL____16,2028,0.53886348,k$/MVkm,PassengerTransportationRoadInter-city BusesUrban Bus TTC Wheel trans paraConventionnalDiesel2016
TO,2035,PASTRAROABUSURBWTBCONVDSL____16,2029,0.53886348,k$/MVkm,PassengerTransportationRoadInter-city BusesUrban Bus TTC Wheel trans paraConventionnalDiesel2016
TO,2035,PASTRAROABUSURBWTBCONVDSL____16,2030,0.53886348,k$/MVkm,PassengerTransportationRoadInter-city BusesUrban Bus TTC Wheel trans paraConventionnalDiesel2016
TO,2035,PASTRAROABUSURBWTBCONVDSL____16,2031,0.53886348,k$/MVkm,PassengerTransportationRoadInter-city BusesUrban Bus TTC Wheel trans paraConventionnalDiesel2016
TO,2035,PASTRAROABUSURBWTBCONVDSL____16,2032,0.53886348,k$/MVkm,PassengerTransportationRoadInter-city BusesUrban Bus TTC Wheel trans paraConventionnalDiesel2016
TO,2035,PASTRAROABUSURBWTBCONVDSL____16,2033,0.53886348,k$/MVkm,PassengerTransportationRoadInter-city BusesUrban Bus TTC Wheel trans paraConventionnalDiesel2016
TO,2035,PASTRAROABUSURBWTBCONVDSL____16,2034,0.53886348,k$/MVkm,PassengerTransportationRoadInter-city BusesUrban Bus TTC Wheel trans paraConventionnalDiesel2016
TO,2035,PASTRAROABUSURBWTBCONVDSL____16,2035,0.53886348,k$/MVkm,PassengerTransportationRoadInter-city BusesUrban Bus TTC Wheel trans paraConventionnalDiesel2016
TO,2036,PASTRAROABUSURBWTBCONVDSL____16,2022,0.53886348,k$/MVkm,PassengerTransportationRoadInter-city BusesUrban Bus TTC Wheel trans paraConventionnalDiesel2016
TO,2036,PASTRAROABUSURBWTBCONVDSL____16,2023,0.53886348,k$/MVkm,PassengerTransportationRoadInter-city BusesUrban Bus TTC Wheel trans paraConventionnalDiesel2016
TO,2036,PASTRAROABUSURBWTBCONVDSL____16,2024,0.53886348,k$/MVkm,PassengerTransportationRoadInter-city BusesUrban Bus TTC Wheel trans paraConventionnalDiesel2016
TO,2036,PASTRAROABUSURBWTBCONVDSL____16,2025,0.53886348,k$/MVkm,PassengerTransportationRoadInter-city BusesUrban Bus TTC Wheel trans paraConventionnalDiesel2016
TO,2036,PASTRAROABUSURBWTBCONVDSL____16,2026,0.53886348,k$/MVkm,PassengerTransportationRoadInter-city BusesUrban Bus TTC Wheel trans paraConventionnalDiesel2016
TO,2036,PASTRAROABUSURBWTBCONVDSL____16,2027,0.53886348,k$/MVkm,PassengerTransportationRoadInter-city BusesUrban Bus TTC Wheel trans paraConventionnalDiesel2016
TO,2036,PASTRAROABUSURBWTBCONVDSL____16,2028,0.53886348,k$/MVkm,PassengerTransportationRoadInter-city BusesUrban Bus TTC Wheel trans paraConventionnalDiesel2016
TO,2036,PASTRAROABUSURBWTBCONVDSL____16,2029,0.53886348,k$/MVkm,PassengerTransportationRoadInter-city BusesUrban Bus TTC Wheel trans paraConventionnalDiesel2016
TO,2036,PASTRAROABUSURBWTBCONVDSL____16,2030,0.53886348,k$/MVkm,PassengerTransportationRoadInter-city BusesUrban Bus TTC Wheel trans paraConventionnalDiesel2016
TO,2036,PASTRAROABUSURBWTBCONVDSL____16,2031,0.53886348,k$/MVkm,PassengerTransportationRoadInter-city BusesUrban Bus TTC Wheel trans paraConventionnalDiesel2016
TO,2036,PASTRAROABUSURBWTBCONVDSL____16,2032,0.53886348,k$/MVkm,PassengerTransportationRoadInter-city BusesUrban Bus TTC Wheel trans paraConventionnalDiesel2016
TO,2036,PASTRAROABUSURBWTBCONVDSL____16,2033,0.53886348,k$/MVkm,PassengerTransportationRoadInter-city BusesUrban Bus TTC Wheel trans paraConventionnalDiesel2016
TO,2036,PASTRAROABUSURBWTBCONVDSL____16,2034,0.53886348,k$/MVkm,PassengerTransportationRoadInter-city BusesUrban Bus TTC Wheel trans paraConventionnalDiesel2016
TO,2036,PASTRAROABUSURBWTBCONVDSL____16,2035,0.53886348,k$/MVkm,PassengerTransportationRoadInter-city BusesUrban Bus TTC Wheel trans paraConventionnalDiesel2016
TO,2036,PASTRAROABUSURBWTBCONVDSL____16,2036,0.53886348,k$/MVkm,PassengerTransportationRoadInter-city BusesUrban Bus TTC Wheel trans paraConventionnalDiesel2016
TO,2037,PASTRAROABUSURBWTBCONVDSL____16,2023,0.53886348,k$/MVkm,PassengerTransportationRoadInter-city BusesUrban Bus TTC Wheel trans paraConventionnalDiesel2016
TO,2037,PASTRAROABUSURBWTBCONVDSL____16,2024,0.53886348,k$/MVkm,PassengerTransportationRoadInter-city BusesUrban Bus TTC Wheel trans paraConventionnalDiesel2016
TO,2037,PASTRAROABUSURBWTBCONVDSL____16,2025,0.53886348,k$/MVkm,PassengerTransportationRoadInter-city BusesUrban Bus TTC Wheel trans paraConventionnalDiesel2016
TO,2037,PASTRAROABUSURBWTBCONVDSL____16,2026,0.53886348,k$/MVkm,PassengerTransportationRoadInter-city BusesUrban Bus TTC Wheel trans paraConventionnalDiesel2016
TO,2037,PASTRAROABUSURBWTBCONVDSL____16,2027,0.53886348,k$/MVkm,PassengerTransportationRoadInter-city BusesUrban Bus TTC Wheel trans paraConventionnalDiesel2016
TO,2037,PASTRAROABUSURBWTBCONVDSL____16,2028,0.53886348,k$/MVkm,PassengerTransportationRoadInter-city BusesUrban Bus TTC Wheel trans paraConventionnalDiesel2016
TO,2037,PASTRAROABUSURBWTBCONVDSL____16,2029,0.53886348,k$/MVkm,PassengerTransportationRoadInter-city BusesUrban Bus TTC Wheel trans paraConventionnalDiesel2016
TO,2037,PASTRAROABUSURBWTBCONVDSL____16,2030,0.53886348,k$/MVkm,PassengerTransportationRoadInter-city BusesUrban Bus TTC Wheel trans paraConventionnalDiesel2016
TO,2037,PASTRAROABUSURBWTBCONVDSL____16,2031,0.53886348,k$/MVkm,PassengerTransportationRoadInter-city BusesUrban Bus TTC Wheel trans paraConventionnalDiesel2016
TO,2037,PASTRAROABUSURBWTBCONVDSL____16,2032,0.53886348,k$/MVkm,PassengerTransportationRoadInter-city BusesUrban Bus TTC Wheel trans paraConventionnalDiesel2016
TO,2037,PASTRAROABUSURBWTBCONVDSL____16,2033,0.53886348,k$/MVkm,PassengerTransportationRoadInter-city BusesUrban Bus TTC Wheel trans paraConventionnalDiesel2016
TO,2037,PASTRAROABUSURBWTBCONVDSL____16,2034,0.53886348,k$/MVkm,PassengerTransportationRoadInter-city BusesUrban Bus TTC Wheel trans paraConventionnalDiesel2016
TO,2037,PASTRAROABUSURBWTBCONVDSL____16,2035,0.53886348,k$/MVkm,PassengerTransportationRoadInter-city BusesUrban Bus TTC Wheel trans paraConventionnalDiesel2016
TO,2037,PASTRAROABUSURBWTBCONVDSL____16,2036,0.53886348,k$/MVkm,PassengerTransportationRoadInter-city BusesUrban Bus TTC Wheel trans paraConventionnalDiesel2016
TO,2037,PASTRAROABUSURBWTBCONVDSL____16,2037,0.53886348,k$/MVkm,PassengerTransportationRoadInter-city BusesUrban Bus TTC Wheel trans paraConventionnalDiesel2016
TO,2038,PASTRAROABUSURBWTBCONVDSL____16,2024,0.53886348,k$/MVkm,PassengerTransportationRoadInter-city BusesUrban Bus TTC Wheel trans paraConventionnalDiesel2016
TO,2038,PASTRAROABUSURBWTBCONVDSL____16,2025,0.53886348,k$/MVkm,PassengerTransportationRoadInter-city BusesUrban Bus TTC Wheel trans paraConventionnalDiesel2016
TO,2038,PASTRAROABUSURBWTBCONVDSL____16,2026,0.53886348,k$/MVkm,PassengerTransportationRoadInter-city BusesUrban Bus TTC Wheel trans paraConventionnalDiesel2016
TO,2038,PASTRAROABUSURBWTBCONVDSL____16,2027,0.53886348,k$/MVkm,PassengerTransportationRoadInter-city BusesUrban Bus TTC Wheel trans paraConventionnalDiesel2016
TO,2038,PASTRAROABUSURBWTBCONVDSL____16,2028,0.53886348,k$/MVkm,PassengerTransportationRoadInter-city BusesUrban Bus TTC Wheel trans paraConventionnalDiesel2016
TO,2038,PASTRAROABUSURBWTBCONVDSL____16,2029,0.53886348,k$/MVkm,PassengerTransportationRoadInter-city BusesUrban Bus TTC Wheel trans paraConventionnalDiesel2016
TO,2038,PASTRAROABUSURBWTBCONVDSL____16,2030,0.53886348,k$/MVkm,PassengerTransportationRoadInter-city BusesUrban Bus TTC Wheel trans paraConventionnalDiesel2016
TO,2038,PASTRAROABUSURBWTBCONVDSL____16,2031,0.53886348,k$/MVkm,PassengerTransportationRoadInter-city BusesUrban Bus TTC Wheel trans paraConventionnalDiesel2016
TO,2038,PASTRAROABUSURBWTBCONVDSL____16,2032,0.53886348,k$/MVkm,PassengerTransportationRoadInter-city BusesUrban Bus TTC Wheel trans paraConventionnalDiesel2016
TO,2038,PASTRAROABUSURBWTBCONVDSL____16,2033,0.53886348,k$/MVkm,PassengerTransportationRoadInter-city BusesUrban Bus TTC Wheel trans paraConventionnalDiesel2016
TO,2038,PASTRAROABUSURBWTBCONVDSL____16,2034,0.53886348,k$/MVkm,PassengerTransportationRoadInter-city BusesUrban Bus TTC Wheel trans paraConventionnalDiesel2016
TO,2038,PASTRAROABUSURBWTBCONVDSL____16,2035,0.53886348,k$/MVkm,PassengerTransportationRoadInter-city BusesUrban Bus TTC Wheel trans paraConventionnalDiesel2016
TO,2038,PASTRAROABUSURBWTBCONVDSL____16,2036,0.53886348,k$/MVkm,PassengerTransportationRoadInter-city BusesUrban Bus TTC Wheel trans paraConventionnalDiesel2016
TO,2038,PASTRAROABUSURBWTBCONVDSL____16,2037,0.53886348,k$/MVkm,PassengerTransportationRoadInter-city BusesUrban Bus TTC Wheel trans paraConventionnalDiesel2016
TO,2038,PASTRAROABUSURBWTBCONVDSL____16,2038,0.53886348,k$/MVkm,PassengerTransportationRoadInter-city BusesUrban Bus TTC Wheel trans paraConventionnalDiesel2016
TO,2039,PASTRAROABUSURBWTBCONVDSL____16,2025,0.53886348,k$/MVkm,PassengerTransportationRoadInter-city BusesUrban Bus TTC Wheel trans paraConventionnalDiesel2016
TO,2039,PASTRAROABUSURBWTBCONVDSL____16,2026,0.53886348,k$/MVkm,PassengerTransportationRoadInter-city BusesUrban Bus TTC Wheel trans paraConventionnalDiesel2016
TO,2039,PASTRAROABUSURBWTBCONVDSL____16,2027,0.53886348,k$/MVkm,PassengerTransportationRoadInter-city BusesUrban Bus TTC Wheel trans paraConventionnalDiesel2016
TO,2039,PASTRAROABUSURBWTBCONVDSL____16,2028,0.53886348,k$/MVkm,PassengerTransportationRoadInter-city BusesUrban Bus TTC Wheel trans paraConventionnalDiesel2016
TO,2039,PASTRAROABUSURBWTBCONVDSL____16,2029,0.53886348,k$/MVkm,PassengerTransportationRoadInter-city BusesUrban Bus TTC Wheel trans paraConventionnalDiesel2016
TO,2039,PASTRAROABUSURBWTBCONVDSL____16,2030,0.53886348,k$/MVkm,PassengerTransportationRoadInter-city BusesUrban Bus TTC Wheel trans paraConventionnalDiesel2016
TO,2039,PASTRAROABUSURBWTBCONVDSL____16,2031,0.53886348,k$/MVkm,PassengerTransportationRoadInter-city BusesUrban Bus TTC Wheel trans paraConventionnalDiesel2016
TO,2039,PASTRAROABUSURBWTBCONVDSL____16,2032,0.53886348,k$/MVkm,PassengerTransportationRoadInter-city BusesUrban Bus TTC Wheel trans paraConventionnalDiesel2016
TO,2039,PASTRAROABUSURBWTBCONVDSL____16,2033,0.53886348,k$/MVkm,PassengerTransportationRoadInter-city BusesUrban Bus TTC Wheel trans paraConventionnalDiesel2016
TO,2039,PASTRAROABUSURBWTBCONVDSL____16,2034,0.53886348,k$/MVkm,PassengerTransportationRoadInter-city BusesUrban Bus TTC Wheel trans paraConventionnalDiesel2016
TO,2039,PASTRAROABUSURBWTBCONVDSL____16,2035,0.53886348,k$/MVkm,PassengerTransportationRoadInter-city BusesUrban Bus TTC Wheel trans paraConventionnalDiesel2016
TO,2039,PASTRAROABUSURBWTBCONVDSL____16,2036,0.53886348,k$/MVkm,PassengerTransportationRoadInter-city BusesUrban Bus TTC Wheel trans paraConventionnalDiesel2016
TO,2039,PASTRAROABUSURBWTBCONVDSL____16,2037,0.53886348,k$/MVkm,PassengerTransportationRoadInter-city BusesUrban Bus TTC Wheel trans paraConventionnalDiesel2016
TO,2039,PASTRAROABUSURBWTBCONVDSL____16,2038,0.53886348,k$/MVkm,PassengerTransportationRoadInter-city BusesUrban Bus TTC Wheel trans paraConventionnalDiesel2016
TO,2039,PASTRAROABUSURBWTBCONVDSL____16,2039,0.53886348,k$/MVkm,PassengerTransportationRoadInter-city BusesUrban Bus TTC Wheel trans paraConventionnalDiesel2016
TO,2040,PASTRAROABUSURBWTBCONVDSL____16,2026,0.53886348,k$/MVkm,PassengerTransportationRoadInter-city BusesUrban Bus TTC Wheel trans paraConventionnalDiesel2016
TO,2040,PASTRAROABUSURBWTBCONVDSL____16,2027,0.53886348,k$/MVkm,PassengerTransportationRoadInter-city BusesUrban Bus TTC Wheel trans paraConventionnalDiesel2016
TO,2040,PASTRAROABUSURBWTBCONVDSL____16,2028,0.53886348,k$/MVkm,PassengerTransportationRoadInter-city BusesUrban Bus TTC Wheel trans paraConventionnalDiesel2016
TO,2040,PASTRAROABUSURBWTBCONVDSL____16,2029,0.53886348,k$/MVkm,PassengerTransportationRoadInter-city BusesUrban Bus TTC Wheel trans paraConventionnalDiesel2016
TO,2040,PASTRAROABUSURBWTBCONVDSL____16,2030,0.53886348,k$/MVkm,PassengerTransportationRoadInter-city BusesUrban Bus TTC Wheel trans paraConventionnalDiesel2016
TO,2040,PASTRAROABUSURBWTBCONVDSL____16,2031,0.53886348,k$/MVkm,PassengerTransportationRoadInter-city BusesUrban Bus TTC Wheel trans paraConventionnalDiesel2016
TO,2040,PASTRAROABUSURBWTBCONVDSL____16,2032,0.53886348,k$/MVkm,PassengerTransportationRoadInter-city BusesUrban Bus TTC Wheel trans paraConventionnalDiesel2016
TO,2040,PASTRAROABUSURBWTBCONVDSL____16,2033,0.53886348,k$/MVkm,PassengerTransportationRoadInter-city BusesUrban Bus TTC Wheel trans paraConventionnalDiesel2016
TO,2040,PASTRAROABUSURBWTBCONVDSL____16,2034,0.53886348,k$/MVkm,PassengerTransportationRoadInter-city BusesUrban Bus TTC Wheel trans paraConventionnalDiesel2016
TO,2040,PASTRAROABUSURBWTBCONVDSL____16,2035,0.53886348,k$/MVkm,PassengerTransportationRoadInter-city BusesUrban Bus TTC Wheel trans paraConventionnalDiesel2016
TO,2040,PASTRAROABUSURBWTBCONVDSL____16,2036,0.53886348,k$/MVkm,PassengerTransportationRoadInter-city BusesUrban Bus TTC Wheel trans paraConventionnalDiesel2016
TO,2040,PASTRAROABUSURBWTBCONVDSL____16,2037,0.53886348,k$/MVkm,PassengerTransportationRoadInter-city BusesUrban Bus TTC Wheel trans paraConventionnalDiesel2016
TO,2040,PASTRAROABUSURBWTBCONVDSL____16,2038,0.53886348,k$/MVkm,PassengerTransportationRoadInter-city BusesUrban Bus TTC Wheel trans paraConventionnalDiesel2016
TO,2040,PASTRAROABUSURBWTBCONVDSL____16,2039,0.53886348,k$/MVkm,PassengerTransportationRoadInter-city BusesUrban Bus TTC Wheel trans paraConventionnalDiesel2016
TO,2040,PASTRAROABUSURBWTBCONVDSL____16,2040,0.53886348,k$/MVkm,PassengerTransportationRoadInter-city BusesUrban Bus TTC Wheel trans paraConventionnalDiesel2016
TO,2041,PASTRAROABUSURBWTBCONVDSL____16,2027,0.53886348,k$/MVkm,PassengerTransportationRoadInter-city BusesUrban Bus TTC Wheel trans paraConventionnalDiesel2016
TO,2041,PASTRAROABUSURBWTBCONVDSL____16,2028,0.53886348,k$/MVkm,PassengerTransportationRoadInter-city BusesUrban Bus TTC Wheel trans paraConventionnalDiesel2016
TO,2041,PASTRAROABUSURBWTBCONVDSL____16,2029,0.53886348,k$/MVkm,PassengerTransportationRoadInter-city BusesUrban Bus TTC Wheel trans paraConventionnalDiesel2016
TO,2041,PASTRAROABUSURBWTBCONVDSL____16,2030,0.53886348,k$/MVkm,PassengerTransportationRoadInter-city BusesUrban Bus TTC Wheel trans paraConventionnalDiesel2016
TO,2041,PASTRAROABUSURBWTBCONVDSL____16,2031,0.53886348,k$/MVkm,PassengerTransportationRoadInter-city BusesUrban Bus TTC Wheel trans paraConventionnalDiesel2016
TO,2041,PASTRAROABUSURBWTBCONVDSL____16,2032,0.53886348,k$/MVkm,PassengerTransportationRoadInter-city BusesUrban Bus TTC Wheel trans paraConventionnalDiesel2016
TO,2041,PASTRAROABUSURBWTBCONVDSL____16,2033,0.53886348,k$/MVkm,PassengerTransportationRoadInter-city BusesUrban Bus TTC Wheel trans paraConventionnalDiesel2016
