"Building end use energy service, per subsector, per end use, per type of technology, per energy, and per period."
t_periods,Sub,NewOld,EndUse,Tech_type_1,Tech_type_2,Energy_cat,Efficiency,Output_units,VFlow_Out
2040,Public,New,Lighting,Fluorescent,T8,Electricity,Standard,Mlm.y,1.5851937506064047
2040,Public,New,Lighting,Halogen,100W,Electricity,Standard,Mlm.y,0.06068523798992205
2040,Public,New,Lighting,Incandescent,100W,Electricity,Standard,Mlm.y,0.04394779434830959
2040,Public,New,Lighting,Light Emitting Diode,___,Electricity,Energy Star,Mlm.y,0.4150024285267716
2040,Public,New,Lighting,Light Emitting Diode,___,Electricity,High,Mlm.y,2.5507928620570723
2040,Public,New,Lighting,Light Emitting Diode,___,Electricity,Standard,Mlm.y,1.9642189992024637
2040,Public,New,Space Cooling,Central,___,Electricity,Energy Star,TJ,1.8124780238884184
2040,Public,New,Space Cooling,Central,___,Electricity,High,TJ,1.6183591110981015
2040,Public,New,Space Cooling,Central,___,Electricity,Standard,TJ,1.8454135742390716
2040,Public,New,Space Cooling,Central,___,Natural Gas,Energy Star,TJ,33.26845478237586
2040,Public,New,Space Cooling,Central,___,Natural Gas,High,TJ,308.57970601473653
2040,Public,New,Space Cooling,Central,___,Natural Gas,Standard,TJ,15.809186857119055
2040,Public,New,Space Cooling,Wall,___,Electricity,Energy Star,TJ,1.4884226778952319
2040,Public,New,Space Cooling,Wall,___,Electricity,High,TJ,1.383098789450724
2040,Public,New,Space Cooling,Wall,___,Electricity,Standard,TJ,1.632507151395622
2040,Public,New,Space Cooling,Window,___,Electricity,Energy Star,TJ,1.688979157397981
2040,Public,New,Space Cooling,Window,___,Electricity,High,TJ,1.2433696328181099
2040,Public,New,Space Cooling,Window,___,Electricity,Standard,TJ,2.116034246615683
2040,Public,New,Space Cooling,Zero Thermal Measure,___,ETHOS,Standard,TJ,0.3184001316909202
2040,Public,New,Space Heating,Furnace,Large,Hydrogen,Standard,TJ,0.06010688962699792
2040,Public,New,Space Heating,Furnace,Medium,Hydrogen,Standard,TJ,0.06001269673845392
2040,Public,New,Space Heating,Furnace,Small,Hydrogen,Standard,TJ,0.05976468725410454
2040,Public,New,Space Heating,Furnace,___,Electricity,Standard,TJ,11.98387907907144
2040,Public,New,Space Heating,Furnace,___,Heavy Fuel Oil,High,TJ,0.17994948765727423
2040,Public,New,Space Heating,Furnace,___,Heavy Fuel Oil,Standard,TJ,0.16981659982729275
2040,Public,New,Space Heating,Furnace,___,Kerosene,Standard,TJ,0.24166652108248568
2040,Public,New,Space Heating,Furnace,___,Light Fuel Oil,High,TJ,98.23572006850509
2040,Public,New,Space Heating,Furnace,___,Light Fuel Oil,Standard,TJ,10.880939955075078
2040,Public,New,Space Heating,Furnace,___,Natural Gas,Energy Star,TJ,9.802007258870882
2040,Public,New,Space Heating,Furnace,___,Natural Gas,High,TJ,180.67000185228866
2040,Public,New,Space Heating,Furnace,___,Natural Gas,Standard,TJ,5.473581032719023
2040,Public,New,Space Heating,Furnace,___,Propane,Energy Star,TJ,0.7703505097133623
2040,Public,New,Space Heating,Furnace,___,Propane,High,TJ,0.8331419969736849
2040,Public,New,Space Heating,Furnace,___,Propane,Standard,TJ,0.7303164196110066
2040,Public,New,Space Heating,Heat Pump,___,Electricity,Energy Star,TJ,26.470431635775547
2040,Public,New,Space Heating,Heat Pump,___,Electricity,High,TJ,18.293959105982317
2040,Public,New,Space Heating,Heat Pump,___,Electricity,Standard,TJ,4.302539477799484
2040,Public,New,Space Heating,Heat Pump,___,Geothermal,Energy Star,TJ,0.22167169295085248
2040,Public,New,Space Heating,Heat Pump,___,Geothermal,High,TJ,0.17159850343534078
2040,Public,New,Space Heating,Heat Pump,___,Geothermal,Standard,TJ,0.23870202027126095
2040,Public,New,Space Heating,Heat Pump,___,Natural Gas,Standard,TJ,2.6859738379632763
2040,Public,New,Space Heating,Plinthe,1000W,Electricity,Standard,TJ,39.796401436979664
2040,Public,New,Space Heating,Plinthe,1500W,Electricity,Standard,TJ,198.71080173803693
2040,Public,New,Space Heating,Plinthe,500W,Electricity,Standard,TJ,11.773552352903405
2040,Public,New,Water Heating,Heat Pump,___,Electricity,Energy Star,TJ,0.32692653418975365
2040,Public,New,Water Heating,Heat Pump,___,Electricity,High,TJ,0.27672883898498885
2040,Public,New,Water Heating,Heat Pump,___,Electricity,Standard,TJ,0.3156644445373368
2040,Public,New,Water Heating,Solar Thermal,Backup,Electricity,Standard,TJ,0.6973989822863944
2040,Public,New,Water Heating,Solar Thermal,Backup,Natural Gas,Standard,TJ,25.9523235987206
2040,Public,New,Water Heating,System,___,Heavy Fuel Oil,Standard,TJ,0.08308220320762276
2040,Public,New,Water Heating,System,___,Kerosene,Standard,TJ,0.11732022262461206
2040,Public,New,Water Heating,System,___,Light Fuel Oil,Standard,TJ,1.4608999002901706
2040,Public,New,Water Heating,System,___,Propane,Energy Star,TJ,0.2707515748556991
2040,Public,New,Water Heating,With Tank,___,Electricity,High,TJ,0.9263737574685439
2040,Public,New,Water Heating,With Tank,___,Electricity,Standard,TJ,1.2577993830075982
2040,Public,New,Water Heating,With Tank,___,Natural Gas,Energy Star,TJ,11.270833169066812
2040,Public,New,Water Heating,With Tank,___,Natural Gas,High,TJ,42.05488211048058
2040,Public,New,Water Heating,With Tank,___,Natural Gas,Standard,TJ,2.2408244089357883
2040,Public,Old,Auxiliary Equipment,___,___,Electricity,Standard,TJ,2343.3159977808486
2040,Public,Old,Auxiliary Equipment,___,___,Natural Gas,Standard,TJ,1.4477507877232332
2040,Public,Old,Auxiliary Equipment,___,___,Propane,Standard,TJ,0.15034339020604245
2040,Public,Old,Auxiliary Motors,___,___,Electricity,Standard,TJ,528.0841807653311
2040,Public,Old,Lighting,Fluocompact,___,Electricity,High,Mlm.y,1.4525860352581779
2040,Public,Old,Lighting,Fluocompact,___,Electricity,Standard,Mlm.y,0.864369248278893
2040,Public,Old,Lighting,Fluorescent,T5,Electricity,High,Mlm.y,27.858188473319508
2040,Public,Old,Lighting,Fluorescent,T5,Electricity,Standard,Mlm.y,1512.3480859280671
2040,Public,Old,Lighting,Fluorescent,T8,Electricity,High,Mlm.y,1.601135089194563
2040,Public,Old,Lighting,Fluorescent,T8,Electricity,Standard,Mlm.y,2.544067748856374
2040,Public,Old,Lighting,Halogen,100W,Electricity,Standard,Mlm.y,0.09034808718098711
2040,Public,Old,Lighting,Incandescent,100W,Electricity,Standard,Mlm.y,0.07595918789495534
2040,Public,Old,Lighting,Light Emitting Diode,___,Electricity,Energy Star,Mlm.y,0.5734955522968441
2040,Public,Old,Lighting,Light Emitting Diode,___,Electricity,High,Mlm.y,4.374266378501312
2040,Public,Old,Lighting,Light Emitting Diode,___,Electricity,Standard,Mlm.y,3.250779731048353
2040,Public,Old,Space Cooling,Central,___,Electricity,Energy Star,TJ,2.460002000057384
2040,Public,Old,Space Cooling,Central,___,Electricity,High,TJ,2.1835965085088245
2040,Public,Old,Space Cooling,Central,___,Electricity,Standard,TJ,2.5098580045448142
2040,Public,Old,Space Cooling,Central,___,Natural Gas,Energy Star,TJ,43.65599175145685
2040,Public,Old,Space Cooling,Central,___,Natural Gas,High,TJ,5051.46260807028
2040,Public,Old,Space Cooling,Central,___,Natural Gas,Standard,TJ,22.658319312008157
2040,Public,Old,Space Cooling,Wall,___,Electricity,Energy Star,TJ,1.9717368667400614
2040,Public,Old,Space Cooling,Wall,___,Electricity,High,TJ,1.8324557442197098
2040,Public,Old,Space Cooling,Wall,___,Electricity,Standard,TJ,2.161559170708929
2040,Public,Old,Space Cooling,Window,___,Electricity,Energy Star,TJ,2.2327163224606923
2040,Public,Old,Space Cooling,Window,___,Electricity,High,TJ,1.6460344516425003
2040,Public,Old,Space Cooling,Window,___,Electricity,Standard,TJ,2.78313255006945
2040,Public,Old,Space Cooling,Zero Thermal Measure,___,ETHOS,Standard,TJ,0.3184001316909203
2040,Public,Old,Space Heating,Furnace,Large,Hydrogen,Standard,TJ,0.06776864794696535
2040,Public,Old,Space Heating,Furnace,Medium,Hydrogen,Standard,TJ,0.06765572803491482
2040,Public,Old,Space Heating,Furnace,Small,Hydrogen,Standard,TJ,0.06735862811568827
2040,Public,Old,Space Heating,Furnace,___,Electricity,Standard,TJ,34.13752619238842
2040,Public,Old,Space Heating,Furnace,___,Heavy Fuel Oil,High,TJ,0.17909760079799386
2040,Public,Old,Space Heating,Furnace,___,Heavy Fuel Oil,Standard,TJ,0.17416471433931066
2040,Public,Old,Space Heating,Furnace,___,Kerosene,Standard,TJ,0.24601576676239648
2040,Public,Old,Space Heating,Furnace,___,Light Fuel Oil,High,TJ,146.9692125994741
2040,Public,Old,Space Heating,Furnace,___,Light Fuel Oil,Standard,TJ,26.49504729469013
2040,Public,Old,Space Heating,Furnace,___,Natural Gas,Energy Star,TJ,16.112538573070577
2040,Public,Old,Space Heating,Furnace,___,Natural Gas,High,TJ,6349.822585717585
2040,Public,Old,Space Heating,Furnace,___,Natural Gas,Standard,TJ,15.17766223866672
2040,Public,Old,Space Heating,Furnace,___,Propane,Energy Star,TJ,0.9471377006295261
2040,Public,Old,Space Heating,Furnace,___,Propane,High,TJ,1.0356219740207253
2040,Public,Old,Space Heating,Furnace,___,Propane,Standard,TJ,0.8952764158226157
2040,Public,Old,Space Heating,Heat Pump,___,Electricity,Energy Star,TJ,34.81966068023951
2040,Public,Old,Space Heating,Heat Pump,___,Electricity,High,TJ,25.013699738025707
2040,Public,Old,Space Heating,Heat Pump,___,Electricity,Standard,TJ,6.018515711859313
2040,Public,Old,Space Heating,Heat Pump,___,Geothermal,Energy Star,TJ,0.2749964487989423
2040,Public,Old,Space Heating,Heat Pump,___,Geothermal,High,TJ,0.21342100178018908
2040,Public,Old,Space Heating,Heat Pump,___,Geothermal,Standard,TJ,0.29770098283064966
2040,Public,Old,Space Heating,Heat Pump,___,Natural Gas,Standard,TJ,3.4856962521746437
2040,Public,Old,Space Heating,Plinthe,1000W,Electricity,Standard,TJ,64.4483978225307
2040,Public,Old,Space Heating,Plinthe,1500W,Electricity,Standard,TJ,1655.0204938514576
2040,Public,Old,Space Heating,Plinthe,500W,Electricity,Standard,TJ,18.365395267671715
2040,Public,Old,Space Heating,Plinthe,___,Electricity,Standard,TJ,257.65691880048644
2040,Public,Old,Water Heating,Heat Pump,___,Electricity,Energy Star,TJ,0.5062601309131881
2040,Public,Old,Water Heating,Heat Pump,___,Electricity,High,TJ,0.42129809382771016
2040,Public,Old,Water Heating,Heat Pump,___,Electricity,Standard,TJ,0.4870875462331077
2040,Public,Old,Water Heating,Solar Thermal,Backup,Electricity,Standard,TJ,1.1160670564155688
2040,Public,Old,Water Heating,Solar Thermal,Backup,Natural Gas,Standard,TJ,62.28973126667604
2040,Public,Old,Water Heating,System,___,Heavy Fuel Oil,Standard,TJ,0.08286706034641775
2040,Public,Old,Water Heating,System,___,Kerosene,Standard,TJ,0.11673821107149042
2040,Public,Old,Water Heating,System,___,Light Fuel Oil,Standard,TJ,2.2026814128959047
2040,Public,Old,Water Heating,System,___,Propane,Energy Star,TJ,0.3734138076968724
2040,Public,Old,Water Heating,With Tank,___,Electricity,High,TJ,1.5691811727309155
2040,Public,Old,Water Heating,With Tank,___,Electricity,Standard,TJ,2.1671460695554345
2040,Public,Old,Water Heating,With Tank,___,Natural Gas,Energy Star,TJ,20.78760488822202
2040,Public,Old,Water Heating,With Tank,___,Natural Gas,High,TJ,1142.0107056600002
2040,Public,Old,Water Heating,With Tank,___,Natural Gas,Standard,TJ,3.6772573980763736
2040,Residential,New,Other Appliances,Other,___,Electricity,Standard,TJ,686.0166136188353
2040,Residential,New,Clothe Dryer,___,___,Electricity,Energy Star,TJ,0.2512325458947979
2040,Residential,New,Clothe Dryer,___,___,Electricity,High,TJ,0.13872432067470541
2040,Residential,New,Clothe Dryer,___,___,Electricity,Standard,TJ,350.77628075734685
2040,Residential,New,Clothe Washer,___,Combined,Electricity,Energy Star,TJ,32.005667059324544
2040,Residential,New,Clothe Washer,___,Combined,Electricity,High,TJ,0.038989411713515804
2040,Residential,New,Clothe Washer,___,Combined,Electricity,Standard,TJ,0.24688397306452467
2040,Residential,New,Clothe Washer,___,Front,Electricity,Energy Star,TJ,0.0012826719354704945
2040,Residential,New,Clothe Washer,___,Front,Electricity,High,TJ,0.0008368651576336741
2040,Residential,New,Clothe Washer,___,Front,Electricity,Standard,TJ,0.0012213022029922188
2040,Residential,New,Clothe Washer,___,Top,Electricity,Energy Star,TJ,0.0014402604437433394
2040,Residential,New,Clothe Washer,___,Top,Electricity,High,TJ,0.0010695749659954544
2040,Residential,New,Clothe Washer,___,Top,Electricity,Standard,TJ,0.002224644620591591
2040,Residential,New,Dish Washer,___,___,Electricity,Energy Star,TJ,0.06506902921233694
2040,Residential,New,Dish Washer,___,___,Electricity,High,TJ,0.04709163844853313
2040,Residential,New,Dish Washer,___,___,Electricity,Standard,TJ,23.817533805462382
2040,Residential,New,Freezer,___,Chest,Electricity,Energy Star,TJ,0.30084098587421815
2040,Residential,New,Freezer,___,Chest,Electricity,High,TJ,0.3231479083140373
2040,Residential,New,Freezer,___,Chest,Electricity,Standard,TJ,0.4634517539205354
2040,Residential,New,Freezer,___,Standing,Electricity,Energy Star,TJ,0.11685235599449845
2040,Residential,New,Freezer,___,Standing,Electricity,High,TJ,0.11137069415462561
2040,Residential,New,Freezer,___,Standing,Electricity,Standard,TJ,0.12970015187450484
2040,Residential,New,Freezer,___,___,Electricity,Standard,TJ,0.0013124282091359456
2040,Residential,New,Lighting,Fluocompact,___,Electricity,Energy Star,Mlm.y,0.09075540299887772
2040,Residential,New,Lighting,Fluocompact,___,Electricity,High,Mlm.y,0.14805524798419337
2040,Residential,New,Lighting,Fluocompact,___,Electricity,Standard,Mlm.y,0.44495852295908317
2040,Residential,New,Lighting,Fluorescent,T12,Electricity,Standard,Mlm.y,1.0061670805774527
2040,Residential,New,Lighting,Fluorescent,T5,Electricity,High,Mlm.y,4.481618217732182
2040,Residential,New,Lighting,Fluorescent,T5,Electricity,Standard,Mlm.y,241.69263322978043
2040,Residential,New,Lighting,Fluorescent,T8,Electricity,High,Mlm.y,0.6467655594331303
2040,Residential,New,Lighting,Fluorescent,T8,Electricity,Standard,Mlm.y,1.1856721660190606
2040,Residential,New,Lighting,Halogen,60W,Electricity,Standard,Mlm.y,0.039682845329894294
2040,Residential,New,Lighting,Incandescent,60W,Electricity,Standard,Mlm.y,0.03934563649076218
2040,Residential,New,Lighting,Light Emitting Diode,___,Electricity,Energy Star,Mlm.y,0.2784023718257914
2040,Residential,New,Lighting,Light Emitting Diode,___,Electricity,Standard,Mlm.y,1.0039183082232053
2040,Residential,New,Range,___,___,Electricity,High,TJ,0.01648722050693998
2040,Residential,New,Range,___,___,Electricity,Standard,TJ,0.05719132572668764
2040,Residential,New,Range,___,___,Natural Gas,High,TJ,0.2624410794178986
2040,Residential,New,Range,___,___,Natural Gas,Standard,TJ,282.5957185139319
2040,Residential,New,Refrigerator,___,Freezer Down,Electricity,Energy Star,TJ,0.11053106677859567
2040,Residential,New,Refrigerator,___,Freezer Down,Electricity,High,TJ,0.11053106742514544
2040,Residential,New,Refrigerator,___,Freezer Down,Electricity,Standard,TJ,0.11974846446039251
2040,Residential,New,Refrigerator,___,Freezer Top,Electricity,Energy Star,TJ,0.43752497658967887
2040,Residential,New,Refrigerator,___,Freezer Top,Electricity,High,TJ,0.3469150712874804
2040,Residential,New,Refrigerator,___,Freezer Top,Electricity,Standard,TJ,209.70406908804114
2040,Residential,New,Refrigerator,___,___,Electricity,Standard,TJ,55.81294110962469
2040,Residential,New,Space Cooling,Central,___,Electricity,Energy Star,TJ,0.9253457356135002
2040,Residential,New,Space Cooling,Central,___,Electricity,High,TJ,0.753719041995917
2040,Residential,New,Space Cooling,Central,___,Electricity,Standard,TJ,1.0216642860925098
2040,Residential,New,Space Cooling,Wall,___,Electricity,Energy Star,TJ,1.3451224367780266
2040,Residential,New,Space Cooling,Wall,___,Electricity,High,TJ,1.089255662884243
2040,Residential,New,Space Cooling,Wall,___,Electricity,Standard,TJ,1.6836860351956215
2040,Residential,New,Space Cooling,Window,___,Electricity,Energy Star,TJ,3.389864950653165
2040,Residential,New,Space Cooling,Window,___,Electricity,High,TJ,1.2134889539397826
2040,Residential,New,Space Cooling,Window,___,Electricity,Standard,TJ,1657.898552828836
2040,Residential,New,Space Cooling,Zero Thermal Measure,___,ETHOS,Standard,TJ,4.06181466963274
2040,Residential,New,Space Heating,Boiler,___,Hydrogen,Standard,TJ,0.030666481573572716
2040,Residential,New,Space Heating,Fireplace,___,Propane,High,TJ,0.9241829610898898
2040,Residential,New,Space Heating,Fireplace,___,Propane,Standard,TJ,0.7733818366012203
2040,Residential,New,Space Heating,Furnace,___,Biomass,Standard,TJ,0.0026054734927268546
2040,Residential,New,Space Heating,Furnace,___,Wood Pellet,Standard,TJ,0.0026083479762668365
2040,Residential,New,Space Heating,Furnace,___,Electricity,Standard,TJ,3.9386821740589006
2040,Residential,New,Space Heating,Furnace,___,Kerosene,Standard,TJ,0.3000077519638054
2040,Residential,New,Space Heating,Furnace,___,Light Fuel Oil,High,TJ,2.1148933837382
2040,Residential,New,Space Heating,Furnace,___,Light Fuel Oil,Standard,TJ,1.9455087297978841
2040,Residential,New,Space Heating,Furnace,___,Natural Gas,Energy Star,TJ,15.570962040244106
2040,Residential,New,Space Heating,Furnace,___,Natural Gas,High,TJ,3363.5415244578935
2040,Residential,New,Space Heating,Furnace,___,Natural Gas,Medium,TJ,0.07424900769124859
2040,Residential,New,Space Heating,Furnace,___,Natural Gas,Standard,TJ,4.86669137174887
2040,Residential,New,Space Heating,Furnace,___,Propane,Energy Star,TJ,4.857091576293288
2040,Residential,New,Space Heating,Furnace,___,Propane,High,TJ,108.09210821832062
2040,Residential,New,Space Heating,Furnace,___,Propane,Standard,TJ,1.8878452856114876
2040,Residential,New,Space Heating,Heat Pump,___,Electricity,Energy Star,TJ,22.14445102281542
2040,Residential,New,Space Heating,Heat Pump,___,Electricity,High,TJ,6.073208315483362
2040,Residential,New,Space Heating,Heat Pump,___,Electricity,Standard,TJ,3.1725651020248167
2040,Residential,New,Space Heating,Heat Pump,___,Geothermal,Energy Star,TJ,0.11452569859740741
2040,Residential,New,Space Heating,Heat Pump,___,Geothermal,High,TJ,0.08851256424808
2040,Residential,New,Space Heating,Heat Pump,___,Geothermal,Standard,TJ,0.12217909948673476
2040,Residential,New,Space Heating,Heat Pump,___,Natural Gas,Standard,TJ,1.9952724044720118
2040,Residential,New,Space Heating,Plinthe,1000W,Electricity,Standard,TJ,6.691301274388279
2040,Residential,New,Space Heating,Plinthe,1500W,Electricity,Standard,TJ,7.005355285716497
2040,Residential,New,Space Heating,Plinthe,500W,Electricity,Standard,TJ,6.015904339536765
2040,Residential,New,Space Heating,Plinthe,___,Electricity,Standard,TJ,0.037665171804655256
2040,Residential,New,Space Heating,Pellet stove,___,Wood Pellet,High,TJ,2.7371007432221095
2040,Residential,New,Space Heating,Pellet stove,___,Wood Pellet,Standard,TJ,2.558308444618722
2040,Residential,New,Space Heating,Stove,___,Biomass,High,TJ,1.4494056990275148
2040,Residential,New,Space Heating,Stove,___,Biomass,Standard,TJ,1.3334316485272548
2040,Residential,New,Space Heating,Zero Programmable Thermostat,___,ETHOS,Standard,TJ,1183.6025548543319
2040,Residential,New,Space Heating,Zero Thermal Measure,___,ETHOS,High,TJ,0.13302113135274382
2040,Residential,New,Space Heating,Zero Thermal Measure,___,ETHOS,Medium,TJ,0.13362628606740437
2040,Residential,New,Space Heating,Zero Thermal Measure,___,ETHOS,Standard,TJ,0.4989605691178677
2040,Residential,New,Water Heating,Heat Pump,___,Electricity,Energy Star,TJ,1.0334822289183165
2040,Residential,New,Water Heating,Heat Pump,___,Electricity,High,TJ,0.7533648263047356
2040,Residential,New,Water Heating,Heat Pump,___,Electricity,Standard,TJ,0.9462303746585402
2040,Residential,New,Water Heating,Solar Thermal,Backup,Electricity,Standard,TJ,0.7419369614109782
2040,Residential,New,Water Heating,Solar Thermal,Backup,Natural Gas,Standard,TJ,12.588141315158728
2040,Residential,New,Water Heating,System,___,Biomass,Standard,TJ,137.3205585230182
2040,Residential,New,Water Heating,System,___,Wood Pellet,Standard,TJ,107.5777574950209
2040,Residential,New,Water Heating,System,___,Kerosene,Standard,TJ,0.1883238938368617
2040,Residential,New,Water Heating,System,___,Light Fuel Oil,Standard,TJ,93.27965531387771
2040,Residential,New,Water Heating,System,___,Propane,Standard,TJ,0.5164686182051315
2040,Residential,New,Water Heating,With Tank,___,Electricity,High,TJ,4.588643579613535
2040,Residential,New,Water Heating,With Tank,___,Electricity,Standard,TJ,1114.097670699603
2040,Residential,New,Water Heating,With Tank,___,Natural Gas,Energy Star,TJ,2.810191249791888
2040,Residential,New,Water Heating,With Tank,___,Natural Gas,High,TJ,1787.0074914195059
2040,Residential,New,Water Heating,With Tank,___,Natural Gas,Standard,TJ,1.9408826332651454
2040,Residential,Old,Other Appliances,Other,___,Electricity,Standard,TJ,3674.4995882370986
2040,Residential,Old,Clothe Dryer,___,___,Electricity,Energy Star,TJ,0.2985371954932285
2040,Residential,Old,Clothe Dryer,___,___,Electricity,High,TJ,0.16170357320305864
2040,Residential,Old,Clothe Dryer,___,___,Electricity,Standard,TJ,1880.4498747402424
2040,Residential,Old,Clothe Washer,___,Combined,Electricity,Energy Star,TJ,172.65392012815605
2040,Residential,Old,Clothe Washer,___,Combined,Electricity,High,TJ,0.048170322631632664
2040,Residential,Old,Clothe Washer,___,Combined,Electricity,Standard,TJ,0.3402722608824399
2040,Residential,Old,Clothe Washer,___,Front,Electricity,Energy Star,TJ,0.0016054627006818767
2040,Residential,Old,Clothe Washer,___,Front,Electricity,High,TJ,0.0011716912814429682
2040,Residential,Old,Clothe Washer,___,Front,Electricity,Standard,TJ,0.0015577758919361852
2040,Residential,Old,Clothe Washer,___,Top,Electricity,Energy Star,TJ,0.0018000863378630216
2040,Residential,Old,Clothe Washer,___,Top,Electricity,High,TJ,0.0013838967848869427
2040,Residential,Old,Clothe Washer,___,Top,Electricity,Standard,TJ,0.0026469814048097912
2040,Residential,Old,Dish Washer,___,___,Electricity,Energy Star,TJ,0.08397387031259532
2040,Residential,Old,Dish Washer,___,___,Electricity,High,TJ,0.05961662636683608
2040,Residential,Old,Dish Washer,___,___,Electricity,Standard,TJ,128.03064136392834
2040,Residential,Old,Freezer,___,Chest,Electricity,Energy Star,TJ,0.4165474380046757
2040,Residential,Old,Freezer,___,Chest,Electricity,High,TJ,0.44739311907218693
2040,Residential,Old,Freezer,___,Chest,Electricity,Standard,TJ,0.6395869513939207
2040,Residential,Old,Freezer,___,Standing,Electricity,Energy Star,TJ,0.15923391064643835
2040,Residential,Old,Freezer,___,Standing,Electricity,High,TJ,0.151529595926393
2040,Residential,Old,Freezer,___,Standing,Electricity,Standard,TJ,0.1772986883757854
2040,Residential,Old,Freezer,___,___,Electricity,Standard,TJ,61.470487075718495
2040,Residential,Old,Lighting,Fluocompact,___,Electricity,Energy Star,Mlm.y,0.10977316223943606
2040,Residential,Old,Lighting,Fluocompact,___,Electricity,High,Mlm.y,0.18169710922642793
2040,Residential,Old,Lighting,Fluocompact,___,Electricity,Standard,Mlm.y,0.5504271409459038
2040,Residential,Old,Lighting,Fluorescent,T12,Electricity,Standard,Mlm.y,1.2050449763414763
2040,Residential,Old,Lighting,Fluorescent,T5,Electricity,High,Mlm.y,6.269637915069628
2040,Residential,Old,Lighting,Fluorescent,T5,Electricity,Standard,Mlm.y,1853.2041167649236
2040,Residential,Old,Lighting,Fluorescent,T8,Electricity,High,Mlm.y,0.8342015455215935
2040,Residential,Old,Lighting,Fluorescent,T8,Electricity,Standard,Mlm.y,1.5536898201821183
2040,Residential,Old,Lighting,Halogen,60W,Electricity,Standard,Mlm.y,0.04653588775587091
2040,Residential,Old,Lighting,Incandescent,60W,Electricity,Standard,Mlm.y,0.04619954233491255
2040,Residential,Old,Lighting,Light Emitting Diode,___,Electricity,Energy Star,Mlm.y,0.3448166301143951
2040,Residential,Old,Lighting,Light Emitting Diode,___,Electricity,Standard,Mlm.y,1.3295163884913963
2040,Residential,Old,Range,___,___,Electricity,High,TJ,0.018710347705046763
2040,Residential,Old,Range,___,___,Electricity,Standard,TJ,0.06585909725327085
2040,Residential,Old,Range,___,___,Natural Gas,High,TJ,0.30007559036135734
2040,Residential,Old,Range,___,___,Natural Gas,Standard,TJ,1515.078540696539
2040,Residential,Old,Refrigerator,___,Freezer Down,Electricity,Energy Star,TJ,0.13962614496800765
2040,Residential,Old,Refrigerator,___,Freezer Down,Electricity,High,TJ,0.13962613934616203
2040,Residential,Old,Refrigerator,___,Freezer Down,Electricity,Standard,TJ,0.15184185507281825
2040,Residential,Old,Refrigerator,___,Freezer Top,Electricity,Energy Star,TJ,0.5920159452146246
2040,Residential,Old,Refrigerator,___,Freezer Top,Electricity,High,TJ,0.4641726502544388
2040,Residential,Old,Refrigerator,___,Freezer Top,Electricity,Standard,TJ,942.0647890570477
2040,Residential,Old,Refrigerator,___,___,Electricity,Standard,TJ,428.94664549747705
2040,Residential,Old,Space Cooling,Central,___,Electricity,Energy Star,TJ,1.1527602641092514
2040,Residential,Old,Space Cooling,Central,___,Electricity,High,TJ,0.9360298429656224
2040,Residential,Old,Space Cooling,Central,___,Electricity,Standard,TJ,1.2728161278481704
2040,Residential,Old,Space Cooling,Wall,___,Electricity,Energy Star,TJ,1.6950141820616371
2040,Residential,Old,Space Cooling,Wall,___,Electricity,High,TJ,1.3687654781954923
2040,Residential,Old,Space Cooling,Wall,___,Electricity,Standard,TJ,2.1286146490443345
2040,Residential,Old,Space Cooling,Window,___,Electricity,Energy Star,TJ,4.278045979351122
2040,Residential,Old,Space Cooling,Window,___,Electricity,High,TJ,1.517174324738378
2040,Residential,Old,Space Cooling,Window,___,Electricity,Standard,TJ,10779.27127491064
2040,Residential,Old,Space Cooling,Zero Thermal Measure,___,ETHOS,Standard,TJ,15.55051915977842
2040,Residential,Old,Space Heating,Boiler,___,Hydrogen,Standard,TJ,0.03362920624492085
2040,Residential,Old,Space Heating,Fireplace,___,Propane,High,TJ,1.0763303864220415
2040,Residential,Old,Space Heating,Fireplace,___,Propane,Standard,TJ,0.8845669202546462
2040,Residential,Old,Space Heating,Furnace,___,Biomass,Standard,TJ,0.0265879231080742
2040,Residential,Old,Space Heating,Furnace,___,Wood Pellet,Standard,TJ,0.011539207622450394
2040,Residential,Old,Space Heating,Furnace,___,Electricity,Standard,TJ,4.954991845741471
2040,Residential,Old,Space Heating,Furnace,___,Kerosene,Standard,TJ,0.4322208206594399
2040,Residential,Old,Space Heating,Furnace,___,Light Fuel Oil,High,TJ,2.3848616863605736
2040,Residential,Old,Space Heating,Furnace,___,Light Fuel Oil,Standard,TJ,5.496762752912316
2040,Residential,Old,Space Heating,Furnace,___,Natural Gas,Energy Star,TJ,22.822090128542687
2040,Residential,Old,Space Heating,Furnace,___,Natural Gas,High,TJ,47689.446480906816
2040,Residential,Old,Space Heating,Furnace,___,Natural Gas,Medium,TJ,379.90109290213496
2040,Residential,Old,Space Heating,Furnace,___,Natural Gas,Standard,TJ,8.45410311068484
2040,Residential,Old,Space Heating,Furnace,___,Propane,Energy Star,TJ,6.247888283087592
2040,Residential,Old,Space Heating,Furnace,___,Propane,High,TJ,476.3154672517983
2040,Residential,Old,Space Heating,Furnace,___,Propane,Standard,TJ,2.201594912857041
2040,Residential,Old,Space Heating,Heat Pump,___,Electricity,Energy Star,TJ,157.47015382868463
2040,Residential,Old,Space Heating,Heat Pump,___,Electricity,High,TJ,9.068813925001336
2040,Residential,Old,Space Heating,Heat Pump,___,Electricity,Standard,TJ,4.200287933291698
