regions,periods,input_comm,tech,ti_split,ti_split_notes
TO,2017,ADEMPUBTRAFLEROATRUMET,PUBTRAFLE,0.10657345987304852,PublicTransportationFleet Services
TO,2017,ADEMPUBTRAFLEROACAR___,PUBTRAFLE,0.026897822760599,PublicTransportationFleet Services
TO,2017,ADEMPUBTRAFLEROAMOR___,PUBTRAFLE,0.0,PublicTransportationFleet Services
TO,2017,ADEMPUBTRAFLEROABUSURB,PUBTRAFLE,0.0,PublicTransportationFleet Services
TO,2017,ADEMPUBTRAPOLMAR______,PUBTRAPOL,0.0001560235460071575,PublicTransportationPolice Services
TO,2017,ADEMPUBTRAPOLROATRUHET,PUBTRAPOL,0.0,PublicTransportationPolice Services
TO,2017,ADEMPUBTRAPOLROACAR___,PUBTRAPOL,0.7831805177831401,PublicTransportationPolice Services
TO,2017,ADEMPUBTRAPOLROAMOR___,PUBTRAPOL,0.00446656578141136,PublicTransportationPolice Services
TO,2017,ADEMPUBTRAPOLROATRUMET,PUBTRAPOL,0.013996581360686938,PublicTransportationPolice Services
TO,2017,ADEMPUBTRAPOLROATRULGT,PUBTRAPOL,0.19789961416836016,PublicTransportationPolice Services
TO,2017,ADEMPUBTRAPOLROABUSURB,PUBTRAPOL,0.0003006973603943901,PublicTransportationPolice Services
TO,2017,ADEMPUBTRATHCMAR______,PUBTRATHC,0.0,PublicTransportationToronto Housing Company
TO,2017,ADEMPUBTRATHCROATRUHET,PUBTRATHC,0.0,PublicTransportationToronto Housing Company
TO,2017,ADEMPUBTRATHCROACAR___,PUBTRATHC,0.7158012951764224,PublicTransportationToronto Housing Company
TO,2017,ADEMPUBTRATHCROATRUMET,PUBTRATHC,0.08593236981039935,PublicTransportationToronto Housing Company
TO,2017,ADEMPUBTRATHCROATRULGT,PUBTRATHC,0.1982663350131782,PublicTransportationToronto Housing Company
TO,2017,ADEMPUBTRATHCROAMOR___,PUBTRATHC,0.0,PublicTransportationToronto Housing Company
TO,2017,ADEMPUBTRATHCROABUSURB,PUBTRATHC,0.0,PublicTransportationToronto Housing Company
TO,2018,ADEMPUBTRAFLEMAR______,PUBTRAFLE,0.000693649512519595,PublicTransportationFleet Services
TO,2018,ADEMPUBTRAFLEROATRUHET,PUBTRAFLE,0.2452000545272913,PublicTransportationFleet Services
TO,2018,ADEMPUBTRAFLEROATRULGT,PUBTRAFLE,0.6206350133265416,PublicTransportationFleet Services
TO,2018,ADEMPUBTRAFLEROATRUMET,PUBTRAFLE,0.10657345987304852,PublicTransportationFleet Services
TO,2018,ADEMPUBTRAFLEROACAR___,PUBTRAFLE,0.026897822760599,PublicTransportationFleet Services
TO,2018,ADEMPUBTRAFLEROAMOR___,PUBTRAFLE,0.0,PublicTransportationFleet Services
